species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MI_61	0_pi_MI_7	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MI_61	4_pi_MI_7	4_pi_between	4_pi_total
melanargia_ines	TRINITY_DN22541_c4_g1(+)	ines.TRINITY_DN22541_c4_g1	NA	46	0	0	46	87	87	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22541_c4_g5(+)	ines.TRINITY_DN22541_c4_g5	NA	154	0	0	154	307	307	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22542_c2_g2(+)	ines.TRINITY_DN22542_c2_g2	NA	847	0	0	847	1627	1627	0	0	0	0	0.0	0.0	0.0	0.0	347	345	1	1	0	0	0.00288184	0.00288184	0.00288184	0.00288184
melanargia_ines	TRINITY_DN22542_c3_g2(-)	ines.TRINITY_DN22542_c3_g2	NA	35	0	0	35	66	63	0	1	1	1	0.01515152	0.03030303	0.03030303	0.02777778	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22543_c0_g1(+)	ines.TRINITY_DN22543_c0_g1	NA	1298	0	0	1298	2495	2495	0	0	0	0	0.0	0.0	0.0	0.0	714	702	5	4	0	3	0.0070028	0.00560224	0.0105042	0.00910364
melanargia_ines	TRINITY_DN22544_c0_g1(+)	ines.TRINITY_DN22544_c0_g1	NA	87	1	0	86	146	138	0	0	8	0	0.05479452	0.05479452	0.02739726	0.03652968	32	27	0	0	5	0	0.15625	0.15625	0.078125	0.10416667
melanargia_ines	TRINITY_DN22545_c0_g4(+)	ines.TRINITY_DN22545_c0_g4	NA	261	3	2	256	418	401	0	1	16	0	0.03827751	0.04066986	0.02033493	0.02671451	95	78	0	0	17	0	0.17894737	0.17894737	0.08947368	0.11929824
melanargia_ines	TRINITY_DN22546_c0_g5(+)	ines.TRINITY_DN22546_c0_g5	NA	567	0	0	567	1061	1061	0	0	0	0	0.0	0.0	0.0	0.0	228	223	0	2	3	0	0.01315789	0.02192982	0.01096491	0.01315789
melanargia_ines	TRINITY_DN22549_c1_g1(+)	ines.TRINITY_DN22549_c1_g1	OG0001709	212	0	0	212	411	411	0	0	0	0	0.0	0.0	0.0	0.0	104	101	2	0	0	1	0.01923077	0.0	0.01923077	0.01602564
melanargia_ines	TRINITY_DN22549_c3_g1(+)	ines.TRINITY_DN22549_c3_g1	NA	212	0	0	212	398	398	0	0	0	0	0.0	0.0	0.0	0.0	92	92	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22549_c4_g1(+)	ines.TRINITY_DN22549_c4_g1	NA	159	0	1	158	298	297	0	1	0	0	0.0	0.0033557	0.00167785	0.00167785	54	54	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22549_c5_g1(+)	ines.TRINITY_DN22549_c5_g1	NA	196	0	0	196	373	373	0	0	0	0	0.0	0.0	0.0	0.0	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204
melanargia_ines	TRINITY_DN22550_c7_g1(-)	ines.TRINITY_DN22550_c7_g1	NA	83	0	1	82	140	136	0	1	3	0	0.02142857	0.02857143	0.01428571	0.01785714	34	29	0	1	4	0	0.11764706	0.14705882	0.07352941	0.09313725
melanargia_ines	TRINITY_DN22551_c2_g1(+)	ines.TRINITY_DN22551_c2_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22551_c5_g1(+)	ines.TRINITY_DN22551_c5_g1	NA	175	0	0	175	334	334	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
melanargia_ines	TRINITY_DN22552_c6_g1(+)	ines.TRINITY_DN22552_c6_g1	NA	22	0	0	22	42	42	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22552_c7_g1(+)	ines.TRINITY_DN22552_c7_g1	NA	554	0	1	553	1061	1060	0	0	1	0	0.00094251	0.00094251	0.00047125	0.00062834	196	195	1	0	0	0	0.00510204	0.0	0.00255102	0.00255102
melanargia_ines	TRINITY_DN22553_c6_g1(+)	ines.TRINITY_DN22553_c6_g1	NA	1073	0	0	1073	2036	2033	1	2	0	0	0.00049116	0.00098232	0.00073674	0.00073674	483	471	3	7	2	0	0.01035197	0.01863354	0.01242236	0.01311249
melanargia_ines	TRINITY_DN22554_c4_g1(+)	ines.TRINITY_DN22554_c4_g1	NA	1400	0	0	1400	2622	2619	1	0	1	1	0.00076278	0.00038139	0.00076278	0.00069921	727	712	8	1	3	3	0.01513067	0.00550206	0.01237964	0.01169188
melanargia_ines	TRINITY_DN22555_c0_g1(+)	ines.TRINITY_DN22555_c0_g1	NA	16	0	0	16	32	32	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22556_c2_g3(+)	ines.TRINITY_DN22556_c2_g3	NA	300	0	0	300	566	565	0	1	0	0	0.0	0.00176678	0.00088339	0.00088339	147	143	3	0	0	1	0.02040816	0.0	0.0170068	0.01473923
melanargia_ines	TRINITY_DN22557_c0_g5(+)	ines.TRINITY_DN22557_c0_g5	NA	335	0	0	335	648	648	0	0	0	0	0.0	0.0	0.0	0.0	123	120	3	0	0	0	0.02439024	0.0	0.01219512	0.01219512
melanargia_ines	TRINITY_DN22558_c3_g2(+)	ines.TRINITY_DN22558_c3_g2	NA	1271	0	0	1271	2440	2432	0	6	0	2	0.0	0.00245902	0.00204918	0.00177596	653	651	0	2	0	0	0.0	0.00306279	0.00153139	0.00153139
melanargia_ines	TRINITY_DN22559_c2_g1(+)	ines.TRINITY_DN22559_c2_g1	NA	1367	0	0	1367	2627	2625	1	1	0	0	0.00038066	0.00038066	0.00038066	0.00038066	544	539	3	2	0	0	0.00551471	0.00367647	0.00459559	0.00459559
melanargia_ines	TRINITY_DN22560_c6_g1(+)	ines.TRINITY_DN22560_c6_g1	NA	778	0	0	778	1493	1493	0	0	0	0	0.0	0.0	0.0	0.0	404	400	0	3	0	1	0.0	0.00742574	0.00618812	0.00536304
melanargia_ines	TRINITY_DN22560_c7_g1(+)	ines.TRINITY_DN22560_c7_g1	NA	95	0	0	95	189	189	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22560_c7_g2(+)	ines.TRINITY_DN22560_c7_g2	NA	129	0	0	129	247	245	1	1	0	0	0.00404858	0.00404858	0.00404858	0.00404858	58	58	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22560_c7_g3(+)	ines.TRINITY_DN22560_c7_g3	NA	190	0	0	190	373	373	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22561_c5_g4(+)	ines.TRINITY_DN22561_c5_g4	NA	37	0	0	37	55	49	1	0	5	0	0.10909091	0.09090909	0.05454545	0.06969697	16	14	0	0	2	0	0.125	0.125	0.0625	0.08333333
melanargia_ines	TRINITY_DN22561_c6_g1(-)	ines.TRINITY_DN22561_c6_g1	NA	55	0	0	55	101	100	1	0	0	0	0.00990099	0.0	0.0049505	0.0049505	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22562_c0_g1(+)	ines.TRINITY_DN22562_c0_g1	NA	230	0	0	230	454	452	1	1	0	0	0.00220264	0.00220264	0.00220264	0.00220264	73	73	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22562_c2_g1(+)	ines.TRINITY_DN22562_c2_g1	NA	31	0	1	30	53	53	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22562_c2_g2(+)	ines.TRINITY_DN22562_c2_g2	OG0002291	199	0	0	199	386	386	0	0	0	0	0.0	0.0	0.0	0.0	95	93	1	1	0	0	0.01052632	0.01052632	0.01052632	0.01052632
melanargia_ines	TRINITY_DN22563_c5_g1(+)	ines.TRINITY_DN22563_c5_g1	NA	365	0	0	365	700	700	0	0	0	0	0.0	0.0	0.0	0.0	188	187	0	0	0	1	0.0	0.0	0.00531915	0.0035461
melanargia_ines	TRINITY_DN22564_c1_g1(+)	ines.TRINITY_DN22564_c1_g1	NA	322	0	0	322	617	617	0	0	0	0	0.0	0.0	0.0	0.0	173	170	1	1	0	1	0.00578035	0.00578035	0.01156069	0.00963391
melanargia_ines	TRINITY_DN22564_c2_g1(-)	ines.TRINITY_DN22564_c2_g1	NA	72	0	0	72	138	138	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22564_c2_g7(+)	ines.TRINITY_DN22564_c2_g7	NA	214	0	0	214	413	413	0	0	0	0	0.0	0.0	0.0	0.0	98	96	0	1	1	0	0.01020408	0.02040816	0.01020408	0.01190476
melanargia_ines	TRINITY_DN22565_c1_g2(+)	ines.TRINITY_DN22565_c1_g2	NA	226	0	0	226	432	432	0	0	0	0	0.0	0.0	0.0	0.0	131	130	1	0	0	0	0.00763359	0.0	0.00381679	0.00381679
melanargia_ines	TRINITY_DN22565_c1_g3(+)	ines.TRINITY_DN22565_c1_g3	NA	76	0	0	76	144	144	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22566_c0_g1(+)	ines.TRINITY_DN22566_c0_g1	NA	214	1	4	209	342	327	3	0	12	0	0.04385965	0.03508772	0.02192982	0.02777777	69	57	2	2	8	0	0.14492754	0.14492754	0.08695652	0.10628019
melanargia_ines	TRINITY_DN22567_c4_g7(+)	ines.TRINITY_DN22567_c4_g7	OG0005173	526	0	0	526	997	995	1	1	0	0	0.00100301	0.00100301	0.00100301	0.00100301	185	184	0	0	1	0	0.00540541	0.00540541	0.0027027	0.0036036
melanargia_ines	TRINITY_DN22568_c1_g1(+)	ines.TRINITY_DN22568_c1_g1	NA	137	0	0	137	265	265	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22568_c2_g1(+)	ines.TRINITY_DN22568_c2_g1	NA	91	0	0	91	178	178	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22569_c0_g1(+)	ines.TRINITY_DN22569_c0_g1	NA	491	0	0	491	938	935	3	0	0	0	0.00319829	0.0	0.00159915	0.00159915	240	239	1	0	0	0	0.00416667	0.0	0.00208333	0.00208333
melanargia_ines	TRINITY_DN22569_c0_g2(+)	ines.TRINITY_DN22569_c0_g2	NA	559	0	0	559	1056	1054	2	0	0	0	0.00189394	0.0	0.00094697	0.00094697	267	264	0	2	0	1	0.0	0.00749064	0.00749064	0.0062422
melanargia_ines	TRINITY_DN22570_c0_g1(+)	ines.TRINITY_DN22570_c0_g1	NA	264	0	0	264	493	492	0	0	1	0	0.0020284	0.0020284	0.0010142	0.00135227	113	110	1	1	1	0	0.01769912	0.01769912	0.01327434	0.01474927
melanargia_ines	TRINITY_DN22571_c11_g1(+)	ines.TRINITY_DN22571_c11_g1	NA	395	0	0	395	764	763	1	0	0	0	0.0013089	0.0	0.00065445	0.00065445	161	161	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22572_c3_g2(+)	ines.TRINITY_DN22572_c3_g2	OG0001240	125	0	0	125	239	239	0	0	0	0	0.0	0.0	0.0	0.0	55	53	0	0	2	0	0.03636364	0.03636364	0.01818182	0.02424243
melanargia_ines	TRINITY_DN22573_c0_g1(+)	ines.TRINITY_DN22573_c0_g1	NA	274	0	0	274	520	517	1	1	1	0	0.00384615	0.00384615	0.00288462	0.00320513	103	102	1	0	0	0	0.00970874	0.0	0.00485437	0.00485437
melanargia_ines	TRINITY_DN22574_c3_g1(+)	ines.TRINITY_DN22574_c3_g1	NA	389	0	0	389	742	742	0	0	0	0	0.0	0.0	0.0	0.0	148	148	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22574_c4_g2(+)	ines.TRINITY_DN22574_c4_g2	NA	158	0	0	158	302	301	0	0	1	0	0.00331126	0.00331126	0.00165563	0.00220751	83	79	0	1	3	0	0.03614458	0.04819277	0.02409639	0.03012048
melanargia_ines	TRINITY_DN22575_c2_g1(+)	ines.TRINITY_DN22575_c2_g1	NA	3008	0	1	3007	5931	5928	0	1	2	0	0.00033721	0.00050582	0.00025291	0.00030911	1182	1179	1	0	2	0	0.00253807	0.00169205	0.00126904	0.00155105
melanargia_ines	TRINITY_DN22576_c10_g1(+)	ines.TRINITY_DN22576_c10_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22577_c4_g1(+)	ines.TRINITY_DN22577_c4_g1	NA	64	1	1	62	113	112	0	0	1	0	0.00884956	0.00884956	0.00442478	0.00589971	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22578_c8_g3(-)	ines.TRINITY_DN22578_c8_g3	NA	83	0	0	83	162	161	0	0	1	0	0.00617284	0.00617284	0.00308642	0.00411523	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22578_c10_g2(+)	ines.TRINITY_DN22578_c10_g2	NA	154	0	0	154	302	302	0	0	0	0	0.0	0.0	0.0	0.0	75	75	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22579_c4_g3(+)	ines.TRINITY_DN22579_c4_g3	NA	643	0	0	643	1213	1212	1	0	0	0	0.0008244	0.0	0.0004122	0.0004122	258	251	1	4	2	0	0.01162791	0.02325581	0.01356589	0.01485788
melanargia_ines	TRINITY_DN22579_c4_g5(-)	ines.TRINITY_DN22579_c4_g5	NA	15	0	0	15	29	29	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22581_c10_g1(+)	ines.TRINITY_DN22581_c10_g1	OG0002760	686	0	0	686	1337	1336	0	0	1	0	0.00074794	0.00074794	0.00037397	0.00049863	296	295	0	0	1	0	0.00337838	0.00337838	0.00168919	0.00225225
melanargia_ines	TRINITY_DN22581_c11_g3(+)	ines.TRINITY_DN22581_c11_g3	OG0001503	342	0	1	341	658	658	0	0	0	0	0.0	0.0	0.0	0.0	127	124	2	1	0	0	0.01574803	0.00787402	0.01181102	0.01181102
melanargia_ines	TRINITY_DN22584_c0_g1(-)	ines.TRINITY_DN22584_c0_g1	NA	27	0	0	27	51	51	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22585_c0_g1(+)	ines.TRINITY_DN22585_c0_g1	NA	724	0	0	724	1383	1383	0	0	0	0	0.0	0.0	0.0	0.0	382	378	2	0	2	0	0.0104712	0.0052356	0.0052356	0.0061082
melanargia_ines	TRINITY_DN22586_c0_g1(+)	ines.TRINITY_DN22586_c0_g1	NA	1561	0	2	1559	2940	2924	6	3	4	3	0.00340136	0.00238095	0.00323129	0.00311791	588	580	6	2	0	0	0.01020408	0.00340136	0.00680272	0.00680272
melanargia_ines	TRINITY_DN22587_c2_g1(+)	ines.TRINITY_DN22587_c2_g1	OG0002244	346	0	0	346	648	645	3	0	0	0	0.00462963	0.0	0.00231481	0.00231481	143	142	1	0	0	0	0.00699301	0.0	0.0034965	0.0034965
melanargia_ines	TRINITY_DN22587_c3_g4(+)	ines.TRINITY_DN22587_c3_g4	NA	497	0	0	497	963	963	0	0	0	0	0.0	0.0	0.0	0.0	221	220	0	1	0	0	0.0	0.00452489	0.00226244	0.00226244
melanargia_ines	TRINITY_DN22587_c4_g1(-)	ines.TRINITY_DN22587_c4_g1	NA	76	0	0	76	140	138	1	1	0	0	0.00714286	0.00714286	0.00714286	0.00714286	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22588_c6_g1(+)	ines.TRINITY_DN22588_c6_g1	NA	170	0	0	170	328	328	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22588_c8_g1(+)	ines.TRINITY_DN22588_c8_g1	NA	366	0	0	366	694	694	0	0	0	0	0.0	0.0	0.0	0.0	180	176	3	0	0	1	0.01666667	0.0	0.01388889	0.01203704
melanargia_ines	TRINITY_DN22589_c2_g1(+)	ines.TRINITY_DN22589_c2_g1	OG0003726	443	0	0	443	844	843	1	0	0	0	0.00118483	0.0	0.00059242	0.00059242	137	136	1	0	0	0	0.00729927	0.0	0.00364964	0.00364964
melanargia_ines	TRINITY_DN22590_c4_g1(-)	ines.TRINITY_DN22590_c4_g1	NA	77	0	2	75	123	117	1	0	5	0	0.04878049	0.04065041	0.02439024	0.03116531	47	42	1	0	4	0	0.10638298	0.08510638	0.05319149	0.06737589
melanargia_ines	TRINITY_DN22591_c0_g1(-)	ines.TRINITY_DN22591_c0_g1	NA	79	0	0	79	140	139	0	1	0	0	0.0	0.00714286	0.00357143	0.00357143	28	27	1	0	0	0	0.03571429	0.0	0.01785714	0.01785714
melanargia_ines	TRINITY_DN22592_c9_g1(+)	ines.TRINITY_DN22592_c9_g1	OG0003899	564	0	0	564	1108	1104	0	2	2	0	0.00180505	0.00361011	0.00180505	0.00210589	198	198	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22593_c3_g1(+)	ines.TRINITY_DN22593_c3_g1	OG0001660	224	0	0	224	434	434	0	0	0	0	0.0	0.0	0.0	0.0	97	97	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22594_c0_g1(+)	ines.TRINITY_DN22594_c0_g1	NA	2360	1	0	2359	4455	4449	3	2	1	0	0.00089787	0.0006734	0.0006734	0.00071081	1144	1127	10	2	2	3	0.01048951	0.0034965	0.00874126	0.00815851
melanargia_ines	TRINITY_DN22595_c2_g1(+)	ines.TRINITY_DN22595_c2_g1	NA	203	2	1	200	342	329	2	0	11	0	0.0380117	0.03216374	0.01900585	0.02436647	80	74	0	0	6	0	0.075	0.075	0.0375	0.05
melanargia_ines	TRINITY_DN22595_c2_g2(+)	ines.TRINITY_DN22595_c2_g2	NA	217	0	1	216	404	400	2	0	2	0	0.00990099	0.0049505	0.0049505	0.00577558	86	83	1	1	1	0	0.02325581	0.02325581	0.01744186	0.01937984
melanargia_ines	TRINITY_DN22596_c5_g1(+)	ines.TRINITY_DN22596_c5_g1	NA	88	0	0	88	167	166	1	0	0	0	0.00598802	0.0	0.00299401	0.00299401	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22596_c6_g1(+)	ines.TRINITY_DN22596_c6_g1	NA	908	1	1	906	1694	1694	0	0	0	0	0.0	0.0	0.0	0.0	470	452	10	2	0	6	0.0212766	0.00425532	0.02553191	0.02127659
melanargia_ines	TRINITY_DN22597_c3_g1(-)	ines.TRINITY_DN22597_c3_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melanargia_ines	TRINITY_DN22597_c10_g1(+)	ines.TRINITY_DN22597_c10_g1	NA	65	0	0	65	120	120	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22597_c10_g5(+)	ines.TRINITY_DN22597_c10_g5	OG0003717	347	0	0	347	658	658	0	0	0	0	0.0	0.0	0.0	0.0	167	166	0	1	0	0	0.0	0.00598802	0.00299401	0.00299401
melanargia_ines	TRINITY_DN22598_c2_g1(+)	ines.TRINITY_DN22598_c2_g1	NA	203	0	0	203	389	388	0	0	0	1	0.0	0.0	0.00257069	0.00171379	89	89	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22598_c2_g4(+)	ines.TRINITY_DN22598_c2_g4	NA	365	0	0	365	710	710	0	0	0	0	0.0	0.0	0.0	0.0	180	180	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22599_c1_g1(+)	ines.TRINITY_DN22599_c1_g1	OG0001223	160	0	0	160	317	317	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22600_c2_g1(+)	ines.TRINITY_DN22600_c2_g1	NA	49	0	1	48	91	90	0	1	0	0	0.0	0.01098901	0.00549451	0.00549451	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22600_c4_g1(+)	ines.TRINITY_DN22600_c4_g1	NA	60	0	0	60	117	117	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22601_c0_g1(+)	ines.TRINITY_DN22601_c0_g1	NA	623	0	0	623	1194	1189	3	1	0	1	0.00251256	0.00083752	0.00251256	0.00223339	239	236	0	0	0	3	0.0	0.0	0.0125523	0.0083682
melanargia_ines	TRINITY_DN22601_c1_g1(+)	ines.TRINITY_DN22601_c1_g1	NA	1021	0	0	1021	1943	1943	0	0	0	0	0.0	0.0	0.0	0.0	450	443	1	6	0	0	0.00222222	0.01333333	0.00777778	0.00777778
melanargia_ines	TRINITY_DN22604_c6_g1(-)	ines.TRINITY_DN22604_c6_g1	NA	59	0	0	59	105	102	1	0	2	0	0.02857143	0.01904762	0.01428571	0.01746032	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
melanargia_ines	TRINITY_DN22604_c8_g1(+)	ines.TRINITY_DN22604_c8_g1	NA	18	0	0	18	36	36	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22605_c2_g1(+)	ines.TRINITY_DN22605_c2_g1	NA	238	0	0	238	455	455	0	0	0	0	0.0	0.0	0.0	0.0	128	128	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22605_c6_g1(+)	ines.TRINITY_DN22605_c6_g1	NA	1166	0	0	1166	2205	2203	0	2	0	0	0.0	0.00090703	0.00045351	0.00045351	497	484	1	8	0	4	0.00201207	0.01609658	0.01710262	0.01441985
melanargia_ines	TRINITY_DN22606_c3_g1(-)	ines.TRINITY_DN22606_c3_g1	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melanargia_ines	TRINITY_DN22606_c6_g1(+)	ines.TRINITY_DN22606_c6_g1	NA	137	0	0	137	258	257	0	1	0	0	0.0	0.00387597	0.00193798	0.00193798	73	72	1	0	0	0	0.01369863	0.0	0.00684932	0.00684932
melanargia_ines	TRINITY_DN22606_c6_g2(+)	ines.TRINITY_DN22606_c6_g2	NA	186	0	0	186	360	357	1	2	0	0	0.00277778	0.00555556	0.00416667	0.00416667	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22606_c7_g3(-)	ines.TRINITY_DN22606_c7_g3	NA	26	0	0	26	49	49	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22607_c3_g1(+)	ines.TRINITY_DN22607_c3_g1	NA	185	0	0	185	348	348	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22608_c6_g1(+)	ines.TRINITY_DN22608_c6_g1	NA	506	0	2	504	962	959	1	0	2	0	0.0031185	0.002079	0.00155925	0.00190575	141	140	0	0	1	0	0.0070922	0.0070922	0.0035461	0.00472813
melanargia_ines	TRINITY_DN22608_c7_g1(+)	ines.TRINITY_DN22608_c7_g1	NA	1158	0	0	1158	2221	2216	0	5	0	0	0.0	0.00225124	0.00112562	0.00112562	467	463	0	4	0	0	0.0	0.00856531	0.00428266	0.00428266
melanargia_ines	TRINITY_DN22610_c1_g1(+)	ines.TRINITY_DN22610_c1_g1	NA	416	0	0	416	782	776	1	5	0	0	0.00127877	0.00639386	0.00383632	0.00383632	202	200	0	2	0	0	0.0	0.00990099	0.0049505	0.0049505
melanargia_ines	TRINITY_DN22610_c2_g1(+)	ines.TRINITY_DN22610_c2_g1	NA	2241	0	1	2240	4272	4270	0	2	0	0	0.0	0.00046816	0.00023408	0.00023408	973	956	0	13	1	3	0.00102775	0.01438849	0.01027749	0.00942103
melanargia_ines	TRINITY_DN22611_c0_g2(+)	ines.TRINITY_DN22611_c0_g2	NA	1377	0	0	1377	2604	2596	3	4	1	0	0.0015361	0.00192012	0.0015361	0.0016001	608	593	6	7	0	2	0.00986842	0.01151316	0.01398026	0.01288377
melanargia_ines	TRINITY_DN22612_c0_g1(-)	ines.TRINITY_DN22612_c0_g1	NA	11	0	0	11	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22612_c1_g2(+)	ines.TRINITY_DN22612_c1_g2	NA	89	0	1	88	159	155	4	0	0	0	0.02515723	0.0	0.01257862	0.01257862	31	29	2	0	0	0	0.06451613	0.0	0.03225806	0.03225806
melanargia_ines	TRINITY_DN22612_c2_g1(+)	ines.TRINITY_DN22612_c2_g1	NA	1065	0	0	1065	2018	2008	3	6	0	1	0.00148662	0.00297324	0.00272547	0.00256029	477	466	6	2	2	1	0.01677149	0.00838574	0.01257862	0.01257862
melanargia_ines	TRINITY_DN22613_c1_g2(+)	ines.TRINITY_DN22613_c1_g2	NA	956	0	0	956	1839	1839	0	0	0	0	0.0	0.0	0.0	0.0	432	425	2	2	0	3	0.00462963	0.00462963	0.01157407	0.00925926
melanargia_ines	TRINITY_DN22614_c1_g1(+)	ines.TRINITY_DN22614_c1_g1	NA	223	0	0	223	439	439	0	0	0	0	0.0	0.0	0.0	0.0	114	113	1	0	0	0	0.00877193	0.0	0.00438596	0.00438596
melanargia_ines	TRINITY_DN22614_c2_g1(+)	ines.TRINITY_DN22614_c2_g1	NA	426	0	0	426	834	834	0	0	0	0	0.0	0.0	0.0	0.0	179	179	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22615_c0_g1(+)	ines.TRINITY_DN22615_c0_g1	NA	260	0	0	260	459	445	0	2	12	0	0.02614379	0.03050109	0.01525054	0.01960784	72	71	0	0	1	0	0.01388889	0.01388889	0.00694444	0.00925926
melanargia_ines	TRINITY_DN22616_c2_g1(-)	ines.TRINITY_DN22616_c2_g1	NA	67	0	0	67	124	124	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN22616_c5_g3(+)	ines.TRINITY_DN22616_c5_g3	NA	56	0	0	56	100	100	0	0	0	0	0.0	0.0	0.0	0.0	20	18	1	0	1	0	0.1	0.05	0.05	0.05833333
