species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_EA_105	0_pi_EA_206	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_EA_105	4_pi_EA_206	4_pi_between	4_pi_total
euphydryas_aurinia	TRINITY_DN28256_c0_g1(+)	aurinia.TRINITY_DN28256_c0_g1	NA	1445	0	1	1444	2671	2645	2	21	1	2	0.00112317	0.00823662	0.00524148	0.00505428	526	506	0	13	3	4	0.00570342	0.03041825	0.02281369	0.0212294
euphydryas_aurinia	TRINITY_DN28257_c1_g1(+)	aurinia.TRINITY_DN28257_c1_g1	NA	420	1	0	419	771	764	3	4	0	0	0.00389105	0.00518807	0.00453956	0.00453956	163	157	5	0	1	0	0.03680982	0.00613497	0.01840491	0.01942741
euphydryas_aurinia	TRINITY_DN28259_c0_g1(-)	aurinia.TRINITY_DN28259_c0_g1	NA	45	0	0	45	74	73	0	0	1	0	0.01351351	0.01351351	0.00675676	0.00900901	11	9	0	1	1	0	0.09090909	0.18181818	0.09090909	0.1060606
euphydryas_aurinia	TRINITY_DN28260_c0_g1(+)	aurinia.TRINITY_DN28260_c0_g1	NA	479	0	0	479	864	862	1	1	0	0	0.00115741	0.00115741	0.00115741	0.00115741	232	204	9	14	5	0	0.06034483	0.08189655	0.06034483	0.06393678
euphydryas_aurinia	TRINITY_DN28261_c0_g1(-)	aurinia.TRINITY_DN28261_c0_g1	NA	139	1	3	135	248	237	3	6	2	0	0.02016129	0.03225806	0.02217742	0.0235215	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
euphydryas_aurinia	TRINITY_DN28261_c0_g2(+)	aurinia.TRINITY_DN28261_c0_g2	NA	10	0	0	10	21	21	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28262_c6_g3(+)	aurinia.TRINITY_DN28262_c6_g3	NA	402	0	0	402	772	768	0	0	0	4	0.0	0.0	0.00518135	0.00345423	147	139	1	0	0	7	0.00680272	0.0	0.05102041	0.03514739
euphydryas_aurinia	TRINITY_DN28262_c6_g4(+)	aurinia.TRINITY_DN28262_c6_g4	NA	210	0	0	210	399	398	0	0	0	1	0.0	0.0	0.00250627	0.00167085	86	84	0	0	0	2	0.0	0.0	0.02325581	0.01550387
euphydryas_aurinia	TRINITY_DN28263_c1_g1(-)	aurinia.TRINITY_DN28263_c1_g1	NA	50	0	1	49	93	93	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28264_c2_g6(+)	aurinia.TRINITY_DN28264_c2_g6	NA	62	0	0	62	119	118	0	1	0	0	0.0	0.00840336	0.00420168	0.00420168	30	30	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28265_c1_g2(+)	aurinia.TRINITY_DN28265_c1_g2	NA	472	2	4	466	788	769	8	5	5	1	0.01649746	0.01269036	0.01269036	0.01332488	149	128	12	3	6	0	0.12080537	0.06040268	0.0704698	0.07718121
euphydryas_aurinia	TRINITY_DN28266_c0_g1(+)	aurinia.TRINITY_DN28266_c0_g1	NA	1048	1	0	1047	1906	1881	5	18	2	0	0.00367261	0.01049318	0.00655824	0.00673312	420	389	7	21	3	0	0.02380952	0.05714286	0.03690476	0.03809524
euphydryas_aurinia	TRINITY_DN28267_c0_g1(+)	aurinia.TRINITY_DN28267_c0_g1	OG0003469	770	0	2	768	1451	1448	1	1	0	1	0.00068918	0.00068918	0.00137836	0.00114863	355	343	7	4	0	1	0.01971831	0.01126761	0.01830986	0.01737089
euphydryas_aurinia	TRINITY_DN28267_c1_g2(+)	aurinia.TRINITY_DN28267_c1_g2	NA	1017	0	1	1016	1915	1912	2	1	0	0	0.00104439	0.00052219	0.00078329	0.00078329	445	433	3	2	0	7	0.00674157	0.00449438	0.02134831	0.01610486
euphydryas_aurinia	TRINITY_DN28268_c0_g1(+)	aurinia.TRINITY_DN28268_c0_g1	NA	720	0	0	720	1343	1342	0	0	1	0	0.0007446	0.0007446	0.0003723	0.0004964	353	333	8	6	0	6	0.02266289	0.01699717	0.0368272	0.03116148
euphydryas_aurinia	TRINITY_DN28269_c0_g1(+)	aurinia.TRINITY_DN28269_c0_g1	NA	526	0	0	526	986	984	1	1	0	0	0.0010142	0.0010142	0.0010142	0.0010142	285	270	5	9	1	0	0.02105263	0.03508772	0.02631579	0.02690058
euphydryas_aurinia	TRINITY_DN28270_c0_g1(+)	aurinia.TRINITY_DN28270_c0_g1	NA	696	2	0	694	1253	1232	7	12	0	2	0.00558659	0.00957702	0.00917797	0.00864592	245	226	6	8	1	4	0.02857143	0.03673469	0.04693878	0.04217687
euphydryas_aurinia	TRINITY_DN28272_c0_g1(+)	aurinia.TRINITY_DN28272_c0_g1	OG0004317	721	0	0	721	1330	1325	3	1	0	1	0.00225564	0.00075188	0.00225564	0.00200501	344	330	2	11	0	1	0.00581395	0.03197674	0.02180233	0.02083334
euphydryas_aurinia	TRINITY_DN28274_c1_g1(+)	aurinia.TRINITY_DN28274_c1_g1	NA	998	1	0	997	1814	1810	1	2	0	1	0.00055127	0.00110254	0.00137817	0.00119441	406	377	6	10	4	9	0.02463054	0.03448276	0.04679803	0.0410509
euphydryas_aurinia	TRINITY_DN28275_c2_g1(+)	aurinia.TRINITY_DN28275_c2_g1	NA	363	0	0	363	692	692	0	0	0	0	0.0	0.0	0.0	0.0	142	137	3	2	0	0	0.02112676	0.01408451	0.01760563	0.01760563
euphydryas_aurinia	TRINITY_DN28276_c0_g4(+)	aurinia.TRINITY_DN28276_c0_g4	OG0002483	338	0	0	338	624	617	5	0	0	2	0.00801282	0.0	0.00721154	0.00614316	95	92	3	0	0	0	0.03157895	0.0	0.01578947	0.01578947
euphydryas_aurinia	TRINITY_DN28276_c0_g6(-)	aurinia.TRINITY_DN28276_c0_g6	NA	29	0	0	29	54	54	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28277_c2_g1(+)	aurinia.TRINITY_DN28277_c2_g1	NA	30	0	0	30	52	50	1	0	1	0	0.03846154	0.01923077	0.01923077	0.0224359	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
euphydryas_aurinia	TRINITY_DN28278_c3_g1(-)	aurinia.TRINITY_DN28278_c3_g1	NA	33	0	0	33	63	63	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28278_c3_g3(+)	aurinia.TRINITY_DN28278_c3_g3	NA	35	0	0	35	68	68	0	0	0	0	0.0	0.0	0.0	0.0	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455
euphydryas_aurinia	TRINITY_DN28279_c0_g1(+)	aurinia.TRINITY_DN28279_c0_g1	NA	1210	4	2	1204	2167	2153	6	0	0	8	0.0027688	0.0	0.00507614	0.00384556	606	554	24	0	0	28	0.03960396	0.0	0.0660066	0.05060506
euphydryas_aurinia	TRINITY_DN28280_c1_g2(+)	aurinia.TRINITY_DN28280_c1_g2	NA	942	1	1	940	1708	1696	3	6	2	1	0.0029274	0.00468384	0.00380562	0.00380562	431	398	9	16	1	7	0.02320186	0.03944316	0.04640371	0.04137664
euphydryas_aurinia	TRINITY_DN28281_c0_g1(+)	aurinia.TRINITY_DN28281_c0_g1	NA	677	0	0	677	1289	1289	0	0	0	0	0.0	0.0	0.0	0.0	363	352	10	1	0	0	0.02754821	0.00275482	0.01515152	0.01515152
euphydryas_aurinia	TRINITY_DN28281_c0_g2(+)	aurinia.TRINITY_DN28281_c0_g2	OG0001965	494	0	0	494	942	941	1	0	0	0	0.00106157	0.0	0.00053079	0.00053079	197	196	1	0	0	0	0.00507614	0.0	0.00253807	0.00253807
euphydryas_aurinia	TRINITY_DN28282_c1_g1(+)	aurinia.TRINITY_DN28282_c1_g1	NA	321	0	0	321	594	588	0	0	0	6	0.0	0.0	0.01010101	0.00673401	125	117	0	0	0	8	0.0	0.0	0.064	0.04266667
euphydryas_aurinia	TRINITY_DN28283_c2_g1(+)	aurinia.TRINITY_DN28283_c2_g1	NA	155	0	0	155	303	303	0	0	0	0	0.0	0.0	0.0	0.0	93	90	0	2	0	1	0.0	0.02150538	0.02150538	0.01792115
euphydryas_aurinia	TRINITY_DN28283_c3_g1(+)	aurinia.TRINITY_DN28283_c3_g1	NA	72	0	0	72	139	139	0	0	0	0	0.0	0.0	0.0	0.0	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
euphydryas_aurinia	TRINITY_DN28283_c4_g1(+)	aurinia.TRINITY_DN28283_c4_g1	NA	94	0	0	94	185	185	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28283_c4_g2(+)	aurinia.TRINITY_DN28283_c4_g2	NA	502	0	0	502	944	943	0	0	1	0	0.00105932	0.00105932	0.00052966	0.00070621	232	227	0	5	0	0	0.0	0.02155172	0.01077586	0.01077586
euphydryas_aurinia	TRINITY_DN28285_c0_g1(+)	aurinia.TRINITY_DN28285_c0_g1	NA	252	0	0	252	476	476	0	0	0	0	0.0	0.0	0.0	0.0	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204
euphydryas_aurinia	TRINITY_DN28286_c1_g1(+)	aurinia.TRINITY_DN28286_c1_g1	NA	700	0	0	700	1333	1333	0	0	0	0	0.0	0.0	0.0	0.0	355	332	14	4	4	1	0.05070423	0.02253521	0.03380282	0.03474179
euphydryas_aurinia	TRINITY_DN28287_c1_g1(+)	aurinia.TRINITY_DN28287_c1_g1	NA	316	0	0	316	598	595	3	0	0	0	0.00501672	0.0	0.00250836	0.00250836	99	98	1	0	0	0	0.01010101	0.0	0.00505051	0.00505051
euphydryas_aurinia	TRINITY_DN28288_c5_g2(-)	aurinia.TRINITY_DN28288_c5_g2	NA	51	0	0	51	97	96	1	0	0	0	0.01030928	0.0	0.00515464	0.00515464	18	18	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28288_c5_g4(+)	aurinia.TRINITY_DN28288_c5_g4	NA	264	0	0	264	505	505	0	0	0	0	0.0	0.0	0.0	0.0	111	108	1	1	0	1	0.00900901	0.00900901	0.01801802	0.01501502
euphydryas_aurinia	TRINITY_DN28289_c0_g1(-)	aurinia.TRINITY_DN28289_c0_g1	NA	16	0	0	16	31	30	0	0	0	1	0.0	0.0	0.03225806	0.02150537	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28289_c0_g4(-)	aurinia.TRINITY_DN28289_c0_g4	NA	115	0	1	114	207	203	3	0	1	0	0.01932367	0.00483092	0.00966184	0.01046699	56	56	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28291_c4_g4(+)	aurinia.TRINITY_DN28291_c4_g4	NA	188	0	0	188	369	369	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28293_c3_g1(+)	aurinia.TRINITY_DN28293_c3_g1	NA	1032	0	0	1032	1928	1927	1	0	0	0	0.00051867	0.0	0.00025934	0.00025934	410	392	4	0	0	14	0.0097561	0.0	0.03902439	0.02764228
euphydryas_aurinia	TRINITY_DN28293_c3_g2(+)	aurinia.TRINITY_DN28293_c3_g2	NA	571	0	0	571	1089	1089	0	0	0	0	0.0	0.0	0.0	0.0	229	228	1	0	0	0	0.00436681	0.0	0.00218341	0.00218341
euphydryas_aurinia	TRINITY_DN28295_c2_g1(-)	aurinia.TRINITY_DN28295_c2_g1	NA	84	0	1	83	137	131	1	1	4	0	0.03649635	0.03649635	0.02189781	0.02676399	34	31	0	0	3	0	0.08823529	0.08823529	0.04411765	0.05882353
euphydryas_aurinia	TRINITY_DN28296_c0_g2(-)	aurinia.TRINITY_DN28296_c0_g2	NA	73	0	1	72	137	136	0	0	0	1	0.0	0.0	0.00729927	0.00486618	33	32	1	0	0	0	0.03030303	0.0	0.01515152	0.01515152
euphydryas_aurinia	TRINITY_DN28297_c3_g1(+)	aurinia.TRINITY_DN28297_c3_g1	NA	45	0	1	44	82	77	3	0	2	0	0.06097561	0.02439024	0.0304878	0.03455284	28	28	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28298_c0_g1(+)	aurinia.TRINITY_DN28298_c0_g1	NA	1485	0	1	1484	2709	2698	9	2	0	0	0.00332226	0.00073828	0.00203027	0.00203027	590	561	23	3	1	2	0.04067797	0.00677966	0.02627119	0.02542373
euphydryas_aurinia	TRINITY_DN28299_c5_g1(+)	aurinia.TRINITY_DN28299_c5_g1	NA	128	0	0	128	237	235	1	0	1	0	0.00843882	0.00421941	0.00421941	0.00492264	37	36	0	1	0	0	0.0	0.02702703	0.01351351	0.01351351
euphydryas_aurinia	TRINITY_DN28301_c0_g2(+)	aurinia.TRINITY_DN28301_c0_g2	NA	125	0	0	125	232	230	0	2	0	0	0.0	0.00862069	0.00431034	0.00431034	55	54	1	0	0	0	0.01818182	0.0	0.00909091	0.00909091
euphydryas_aurinia	TRINITY_DN28302_c3_g1(-)	aurinia.TRINITY_DN28302_c3_g1	NA	223	2	0	221	387	362	8	11	2	4	0.02583979	0.03359173	0.0374677	0.03488372	75	71	2	1	1	0	0.04	0.02666667	0.02666667	0.02888889
euphydryas_aurinia	TRINITY_DN28303_c0_g3(+)	aurinia.TRINITY_DN28303_c0_g3	NA	563	1	0	562	1056	1046	4	5	0	1	0.00378788	0.00473485	0.00520833	0.00489267	242	238	0	2	0	2	0.0	0.00826446	0.01239669	0.00964187
euphydryas_aurinia	TRINITY_DN28306_c1_g1(+)	aurinia.TRINITY_DN28306_c1_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28307_c0_g1(+)	aurinia.TRINITY_DN28307_c0_g1	NA	954	1	0	953	1758	1756	2	0	0	0	0.00113766	0.0	0.00056883	0.00056883	513	480	28	0	0	5	0.0545809	0.0	0.03703704	0.03378818
euphydryas_aurinia	TRINITY_DN28308_c0_g1(+)	aurinia.TRINITY_DN28308_c0_g1	NA	386	0	0	386	736	736	0	0	0	0	0.0	0.0	0.0	0.0	166	162	0	3	0	1	0.0	0.01807229	0.01506024	0.01305221
euphydryas_aurinia	TRINITY_DN28309_c1_g1(+)	aurinia.TRINITY_DN28309_c1_g1	NA	46	0	0	46	88	83	0	0	0	5	0.0	0.0	0.05681818	0.03787879	12	12	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28310_c1_g1(+)	aurinia.TRINITY_DN28310_c1_g1	NA	745	0	0	745	1349	1347	1	0	0	1	0.00074129	0.0	0.00111193	0.00086483	323	299	16	5	0	3	0.0495356	0.01547988	0.04179567	0.03869969
euphydryas_aurinia	TRINITY_DN28311_c0_g2(+)	aurinia.TRINITY_DN28311_c0_g2	NA	1269	0	2	1267	2353	2337	6	7	3	0	0.0038249	0.00424989	0.00339992	0.00361241	357	343	3	4	7	0	0.0280112	0.03081232	0.01960784	0.02287581
euphydryas_aurinia	TRINITY_DN28312_c0_g1(+)	aurinia.TRINITY_DN28312_c0_g1	NA	785	1	0	784	1434	1430	1	1	1	1	0.0013947	0.0013947	0.00174338	0.00162715	412	380	15	10	4	3	0.0461165	0.03398058	0.04247573	0.04166667
euphydryas_aurinia	TRINITY_DN28313_c0_g1(+)	aurinia.TRINITY_DN28313_c0_g1	NA	814	1	1	812	1467	1455	5	6	1	0	0.00408998	0.00477164	0.00408998	0.00420359	417	384	14	13	5	1	0.04556355	0.04316547	0.04076739	0.04196643
euphydryas_aurinia	TRINITY_DN28314_c0_g2(+)	aurinia.TRINITY_DN28314_c0_g2	NA	2319	1	1	2317	4328	4313	4	6	1	4	0.00115527	0.00161738	0.00219501	0.00192545	896	874	5	7	5	5	0.01116071	0.01339286	0.01506696	0.0141369
euphydryas_aurinia	TRINITY_DN28315_c0_g2(+)	aurinia.TRINITY_DN28315_c0_g2	NA	227	0	0	227	407	403	3	0	0	1	0.00737101	0.0	0.00614251	0.00532351	75	69	3	0	0	3	0.04	0.0	0.06	0.04666667
euphydryas_aurinia	TRINITY_DN28317_c4_g1(+)	aurinia.TRINITY_DN28317_c4_g1	NA	523	0	0	523	941	936	1	3	0	1	0.0010627	0.0031881	0.0031881	0.00283387	259	239	6	8	2	4	0.03088803	0.03861004	0.04633205	0.04247104
euphydryas_aurinia	TRINITY_DN28318_c0_g1(+)	aurinia.TRINITY_DN28318_c0_g1	NA	894	0	1	893	1655	1637	3	1	14	0	0.0102719	0.00906344	0.00543807	0.00684794	326	316	0	0	10	0	0.03067485	0.03067485	0.01533742	0.0204499
euphydryas_aurinia	TRINITY_DN28319_c1_g2(+)	aurinia.TRINITY_DN28319_c1_g2	NA	950	1	0	949	1765	1743	14	3	4	1	0.0101983	0.00396601	0.00651558	0.00670444	296	282	9	3	1	1	0.03378378	0.01351351	0.02533784	0.02477477
euphydryas_aurinia	TRINITY_DN28320_c1_g1(+)	aurinia.TRINITY_DN28320_c1_g1	NA	2882	1	1	2880	5491	5472	8	3	0	8	0.00145693	0.00054635	0.00245857	0.00197293	1081	1056	11	0	0	14	0.01017576	0.0	0.01803885	0.01372186
euphydryas_aurinia	TRINITY_DN28321_c0_g2(+)	aurinia.TRINITY_DN28321_c0_g2	NA	29	0	0	29	56	54	1	0	0	1	0.01785714	0.0	0.02678571	0.02083333	5	5	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28323_c0_g1(+)	aurinia.TRINITY_DN28323_c0_g1	NA	401	0	0	401	776	776	0	0	0	0	0.0	0.0	0.0	0.0	200	195	5	0	0	0	0.025	0.0	0.0125	0.0125
euphydryas_aurinia	TRINITY_DN28323_c1_g1(+)	aurinia.TRINITY_DN28323_c1_g1	NA	695	1	2	692	1269	1264	3	0	2	0	0.00394011	0.00157604	0.00197006	0.00223273	294	285	3	2	4	0	0.02380952	0.02040816	0.01530612	0.01757369
euphydryas_aurinia	TRINITY_DN28324_c4_g1(+)	aurinia.TRINITY_DN28324_c4_g1	OG0001428	192	0	0	192	358	358	0	0	0	0	0.0	0.0	0.0	0.0	67	64	3	0	0	0	0.04477612	0.0	0.02238806	0.02238806
euphydryas_aurinia	TRINITY_DN28326_c0_g2(+)	aurinia.TRINITY_DN28326_c0_g2	NA	639	5	1	633	995	960	5	9	20	1	0.02512563	0.02914573	0.01809045	0.02110553	278	228	13	11	26	0	0.14028777	0.13309353	0.08992806	0.10551559
euphydryas_aurinia	TRINITY_DN28327_c2_g1(+)	aurinia.TRINITY_DN28327_c2_g1	NA	736	0	1	735	1350	1350	0	0	0	0	0.0	0.0	0.0	0.0	326	304	5	3	1	13	0.01840491	0.01226994	0.05368098	0.0408998
euphydryas_aurinia	TRINITY_DN28328_c1_g1(-)	aurinia.TRINITY_DN28328_c1_g1	NA	66	0	0	66	131	130	0	1	0	0	0.0	0.00763359	0.00381679	0.00381679	39	39	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28329_c0_g1(+)	aurinia.TRINITY_DN28329_c0_g1	NA	6	0	0	6	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28329_c4_g2(+)	aurinia.TRINITY_DN28329_c4_g2	NA	437	1	1	435	797	794	0	3	0	0	0.0	0.00376412	0.00188206	0.00188206	184	171	1	7	2	3	0.01630435	0.04891304	0.04347826	0.03985507
euphydryas_aurinia	TRINITY_DN28330_c0_g1(+)	aurinia.TRINITY_DN28330_c0_g1	NA	791	1	0	790	1377	1371	2	4	0	0	0.00145243	0.00290487	0.00217865	0.00217865	315	288	6	14	6	1	0.03809524	0.06349206	0.04444444	0.04656084
euphydryas_aurinia	TRINITY_DN28332_c0_g1(+)	aurinia.TRINITY_DN28332_c0_g1	NA	719	0	0	719	1297	1294	2	1	0	0	0.00154202	0.00077101	0.00115652	0.00115652	382	350	23	4	4	1	0.07068063	0.02094241	0.04319372	0.04406632
euphydryas_aurinia	TRINITY_DN28333_c0_g1(+)	aurinia.TRINITY_DN28333_c0_g1	NA	3442	1	0	3441	6611	6602	0	1	0	8	0.0	0.00015126	0.00128574	0.00088237	1567	1545	0	6	0	16	0.0	0.00382897	0.01212508	0.00872155
euphydryas_aurinia	TRINITY_DN28334_c1_g1(+)	aurinia.TRINITY_DN28334_c1_g1	NA	1202	0	0	1202	2223	2222	0	1	0	0	0.0	0.00044984	0.00022492	0.00022492	509	480	5	15	7	2	0.02357564	0.043222	0.03045187	0.03143419
euphydryas_aurinia	TRINITY_DN28335_c6_g1(+)	aurinia.TRINITY_DN28335_c6_g1	NA	299	0	1	298	566	566	0	0	0	0	0.0	0.0	0.0	0.0	128	128	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28336_c0_g1(+)	aurinia.TRINITY_DN28336_c0_g1	NA	776	3	0	773	1374	1365	5	4	0	0	0.00363901	0.00291121	0.00327511	0.00327511	372	337	10	13	12	0	0.05913978	0.0672043	0.04704301	0.05241935
euphydryas_aurinia	TRINITY_DN28337_c1_g1(+)	aurinia.TRINITY_DN28337_c1_g1	NA	40	1	0	39	68	60	3	2	3	0	0.08823529	0.07352941	0.05882353	0.06617647	9	9	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28337_c2_g1(-)	aurinia.TRINITY_DN28337_c2_g1	NA	120	0	0	120	220	219	1	0	0	0	0.00454545	0.0	0.00227273	0.00227273	59	59	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28338_c5_g1(+)	aurinia.TRINITY_DN28338_c5_g1	OG0001340	274	0	0	274	508	507	1	0	0	0	0.0019685	0.0	0.00098425	0.00098425	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241
euphydryas_aurinia	TRINITY_DN28340_c0_g1(+)	aurinia.TRINITY_DN28340_c0_g1	NA	303	0	1	302	573	571	0	0	0	2	0.0	0.0	0.0034904	0.00232693	128	124	1	2	0	1	0.0078125	0.015625	0.01953125	0.01692708
euphydryas_aurinia	TRINITY_DN28340_c1_g1(+)	aurinia.TRINITY_DN28340_c1_g1	OG0003581	737	2	1	734	1365	1344	10	9	2	0	0.00879121	0.00805861	0.00769231	0.00793651	273	256	9	6	1	1	0.03663004	0.02564103	0.03296703	0.03235653
euphydryas_aurinia	TRINITY_DN28341_c0_g1(+)	aurinia.TRINITY_DN28341_c0_g1	NA	1636	0	0	1636	3052	3047	1	3	0	1	0.00032765	0.00098296	0.00098296	0.00087374	844	804	10	14	2	14	0.01421801	0.01895735	0.03199052	0.02685624
euphydryas_aurinia	TRINITY_DN28343_c0_g2(+)	aurinia.TRINITY_DN28343_c0_g2	NA	661	0	0	661	1195	1191	1	0	0	3	0.00083682	0.0	0.00292887	0.00209205	303	278	15	1	0	9	0.04950495	0.00330033	0.05610561	0.04620462
euphydryas_aurinia	TRINITY_DN28344_c4_g1(+)	aurinia.TRINITY_DN28344_c4_g1	NA	553	1	0	552	1032	1027	1	2	2	0	0.00290698	0.00387597	0.00242248	0.00274548	233	213	10	5	4	1	0.06008584	0.03862661	0.04506438	0.04649499
euphydryas_aurinia	TRINITY_DN28346_c3_g1(+)	aurinia.TRINITY_DN28346_c3_g1	NA	66	0	1	65	115	114	1	0	0	0	0.00869565	0.0	0.00434783	0.00434783	27	24	2	0	0	1	0.07407407	0.0	0.07407407	0.06172839
euphydryas_aurinia	TRINITY_DN28346_c3_g2(+)	aurinia.TRINITY_DN28346_c3_g2	NA	63	2	1	60	106	100	0	0	6	0	0.05660377	0.05660377	0.02830189	0.03773585	14	14	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28347_c1_g2(+)	aurinia.TRINITY_DN28347_c1_g2	NA	226	0	1	225	422	414	1	6	0	1	0.00236967	0.01421801	0.01066351	0.00987362	56	55	0	0	0	1	0.0	0.0	0.01785714	0.01190476
euphydryas_aurinia	TRINITY_DN28347_c1_g3(+)	aurinia.TRINITY_DN28347_c1_g3	NA	9	0	1	8	16	15	0	0	1	0	0.0625	0.0625	0.03125	0.04166667	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28349_c2_g1(+)	aurinia.TRINITY_DN28349_c2_g1	NA	74	0	0	74	137	137	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28349_c2_g5(+)	aurinia.TRINITY_DN28349_c2_g5	NA	107	0	0	107	202	202	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28350_c0_g1(+)	aurinia.TRINITY_DN28350_c0_g1	NA	384	0	0	384	752	751	1	0	0	0	0.00132979	0.0	0.00066489	0.00066489	169	169	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28351_c3_g1(+)	aurinia.TRINITY_DN28351_c3_g1	NA	563	0	0	563	1018	1017	1	0	0	0	0.00098232	0.0	0.00049116	0.00049116	311	293	12	0	0	6	0.03858521	0.0	0.03858521	0.03215434
euphydryas_aurinia	TRINITY_DN28352_c0_g1(+)	aurinia.TRINITY_DN28352_c0_g1	NA	718	0	1	717	1305	1303	0	2	0	0	0.0	0.00153257	0.00076628	0.00076628	324	310	2	6	4	2	0.01851852	0.0308642	0.02469136	0.02469136
euphydryas_aurinia	TRINITY_DN28353_c0_g1(+)	aurinia.TRINITY_DN28353_c0_g1	NA	678	1	0	677	1206	1202	0	2	2	0	0.00165837	0.00331675	0.00165837	0.00193477	318	294	4	10	10	0	0.04402516	0.06289308	0.03773585	0.04297694
euphydryas_aurinia	TRINITY_DN28355_c0_g1(+)	aurinia.TRINITY_DN28355_c0_g1	NA	191	0	0	191	354	354	0	0	0	0	0.0	0.0	0.0	0.0	76	74	0	2	0	0	0.0	0.02631579	0.01315789	0.01315789
euphydryas_aurinia	TRINITY_DN28355_c1_g1(-)	aurinia.TRINITY_DN28355_c1_g1	NA	41	0	0	41	66	63	3	0	0	0	0.04545455	0.0	0.02272727	0.02272727	14	14	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN28356_c1_g1(+)	aurinia.TRINITY_DN28356_c1_g1	NA	5	0	0	5	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN28357_c0_g1(+)	aurinia.TRINITY_DN28357_c0_g1	NA	495	0	0	495	938	938	0	0	0	0	0.0	0.0	0.0	0.0	241	234	0	4	1	2	0.00414938	0.02074689	0.0186722	0.01659751
euphydryas_aurinia	TRINITY_DN28358_c0_g1(+)	aurinia.TRINITY_DN28358_c0_g1	OG0004321	720	1	0	719	1290	1287	3	0	0	0	0.00232558	0.0	0.00116279	0.00116279	334	297	11	17	8	1	0.05688623	0.0748503	0.05688623	0.05988024
