species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TA_342	0_pi_TA_82	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TA_342	4_pi_TA_82	4_pi_between	4_pi_total
thymelicus_acteon	TRINITY_DN25472_c4_g4(-)	acteon.TRINITY_DN25472_c4_g4	NA	71	0	0	71	137	136	0	1	0	0	0.0	0.00729927	0.00364964	0.00364964	33	32	0	1	0	0	0.0	0.03030303	0.01515152	0.01515152
thymelicus_acteon	TRINITY_DN25473_c0_g1(+)	acteon.TRINITY_DN25473_c0_g1	NA	275	0	0	275	501	499	1	0	1	0	0.00399202	0.00199601	0.00199601	0.00232868	146	138	4	2	0	2	0.02739726	0.01369863	0.03424658	0.02968037
thymelicus_acteon	TRINITY_DN25474_c1_g2(+)	acteon.TRINITY_DN25474_c1_g2	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25475_c3_g2(-)	acteon.TRINITY_DN25475_c3_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN25475_c4_g1(+)	acteon.TRINITY_DN25475_c4_g1	OG0002358	184	0	0	184	339	338	1	0	0	0	0.00294985	0.0	0.00147493	0.00147493	75	71	2	0	0	2	0.02666667	0.0	0.04	0.03111111
thymelicus_acteon	TRINITY_DN25476_c0_g1(-)	acteon.TRINITY_DN25476_c0_g1	NA	205	0	2	203	371	367	2	2	0	0	0.00539084	0.00539084	0.00539084	0.00539084	75	75	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25477_c2_g2(+)	acteon.TRINITY_DN25477_c2_g2	NA	427	0	0	427	783	783	0	0	0	0	0.0	0.0	0.0	0.0	178	168	4	4	0	2	0.02247191	0.02247191	0.03370787	0.02996255
thymelicus_acteon	TRINITY_DN25479_c1_g1(+)	acteon.TRINITY_DN25479_c1_g1	NA	1114	0	1	1113	2052	2044	3	3	2	0	0.00243665	0.00243665	0.00194932	0.00211176	525	501	11	10	2	1	0.0247619	0.02285714	0.02380952	0.02380952
thymelicus_acteon	TRINITY_DN25480_c0_g1(+)	acteon.TRINITY_DN25480_c0_g1	NA	276	0	0	276	530	530	0	0	0	0	0.0	0.0	0.0	0.0	130	127	0	2	1	0	0.00769231	0.02307692	0.01153846	0.01282051
thymelicus_acteon	TRINITY_DN25483_c1_g2(+)	acteon.TRINITY_DN25483_c1_g2	NA	1201	0	1	1200	2295	2290	2	2	1	0	0.00130719	0.00130719	0.00108932	0.00116194	575	565	4	6	0	0	0.00695652	0.01043478	0.00869565	0.00869565
thymelicus_acteon	TRINITY_DN25484_c2_g1(+)	acteon.TRINITY_DN25484_c2_g1	NA	184	0	0	184	346	346	0	0	0	0	0.0	0.0	0.0	0.0	82	78	4	0	0	0	0.04878049	0.0	0.02439024	0.02439024
thymelicus_acteon	TRINITY_DN25484_c4_g1(+)	acteon.TRINITY_DN25484_c4_g1	NA	335	0	0	335	645	645	0	0	0	0	0.0	0.0	0.0	0.0	178	174	0	2	0	2	0.0	0.01123596	0.01685393	0.01310861
thymelicus_acteon	TRINITY_DN25485_c0_g1(+)	acteon.TRINITY_DN25485_c0_g1	NA	88	0	1	87	147	143	1	0	3	0	0.02721088	0.02040816	0.01360544	0.0170068	25	23	0	0	2	0	0.08	0.08	0.04	0.05333333
thymelicus_acteon	TRINITY_DN25486_c1_g2(-)	acteon.TRINITY_DN25486_c1_g2	NA	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25486_c1_g3(+)	acteon.TRINITY_DN25486_c1_g3	NA	519	0	1	518	986	985	1	0	0	0	0.0010142	0.0	0.0005071	0.0005071	159	158	0	0	1	0	0.00628931	0.00628931	0.00314465	0.00419287
thymelicus_acteon	TRINITY_DN25487_c2_g2(+)	acteon.TRINITY_DN25487_c2_g2	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25488_c0_g1(+)	acteon.TRINITY_DN25488_c0_g1	NA	303	0	0	303	581	581	0	0	0	0	0.0	0.0	0.0	0.0	175	171	1	1	2	0	0.01714286	0.01714286	0.01142857	0.01333333
thymelicus_acteon	TRINITY_DN25489_c5_g4(-)	acteon.TRINITY_DN25489_c5_g4	NA	49	0	1	48	80	77	0	2	1	0	0.0125	0.0375	0.01875	0.02083333	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333
thymelicus_acteon	TRINITY_DN25491_c3_g1(+)	acteon.TRINITY_DN25491_c3_g1	NA	23	1	1	21	37	37	0	0	0	0	0.0	0.0	0.0	0.0	7	6	0	0	1	0	0.14285714	0.14285714	0.07142857	0.09523809
thymelicus_acteon	TRINITY_DN25492_c1_g1(+)	acteon.TRINITY_DN25492_c1_g1	NA	890	0	0	890	1571	1551	16	1	2	1	0.01145767	0.00190961	0.00668364	0.00668364	247	228	12	2	4	1	0.06477733	0.0242915	0.04048583	0.04183536
thymelicus_acteon	TRINITY_DN25493_c0_g1(+)	acteon.TRINITY_DN25493_c0_g1	NA	1958	0	0	1958	3703	3690	4	3	3	3	0.00189036	0.00162031	0.00216041	0.00202539	765	742	10	8	3	2	0.01699346	0.01437908	0.01633987	0.016122
thymelicus_acteon	TRINITY_DN25494_c1_g1(+)	acteon.TRINITY_DN25494_c1_g1	NA	1015	1	0	1014	1865	1856	3	2	2	2	0.00268097	0.00214477	0.00294906	0.00277033	386	369	11	2	4	0	0.0388601	0.01554404	0.02202073	0.02374784
thymelicus_acteon	TRINITY_DN25497_c0_g1(+)	acteon.TRINITY_DN25497_c0_g1	NA	611	1	0	610	1137	1125	3	5	4	0	0.00615655	0.00791557	0.00527704	0.00586338	265	256	3	4	1	1	0.01509434	0.01886792	0.01886792	0.01823899
thymelicus_acteon	TRINITY_DN25498_c0_g1(+)	acteon.TRINITY_DN25498_c0_g1	NA	1511	1	0	1510	2861	2834	16	7	2	2	0.00629151	0.00314575	0.00506816	0.00495165	823	793	10	9	6	5	0.01944107	0.018226	0.02126367	0.02045362
thymelicus_acteon	TRINITY_DN25501_c5_g1(+)	acteon.TRINITY_DN25501_c5_g1	NA	51	1	1	49	79	73	1	1	4	0	0.06329114	0.06329114	0.03797468	0.0464135	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25502_c0_g1(+)	acteon.TRINITY_DN25502_c0_g1	NA	1071	0	0	1071	1943	1942	1	0	0	0	0.00051467	0.0	0.00025733	0.00025733	457	424	8	17	5	3	0.02844639	0.04814004	0.03938731	0.03902261
thymelicus_acteon	TRINITY_DN25503_c3_g1(+)	acteon.TRINITY_DN25503_c3_g1	NA	483	0	0	483	923	923	0	0	0	0	0.0	0.0	0.0	0.0	219	215	2	2	0	0	0.00913242	0.00913242	0.00913242	0.00913242
thymelicus_acteon	TRINITY_DN25504_c2_g2(+)	acteon.TRINITY_DN25504_c2_g2	OG0002360	265	0	0	265	490	489	0	0	0	1	0.0	0.0	0.00204082	0.00136055	120	116	1	2	0	1	0.00833333	0.01666667	0.02083333	0.01805555
thymelicus_acteon	TRINITY_DN25505_c1_g2(+)	acteon.TRINITY_DN25505_c1_g2	NA	134	0	0	134	249	249	0	0	0	0	0.0	0.0	0.0	0.0	49	48	1	0	0	0	0.02040816	0.0	0.01020408	0.01020408
thymelicus_acteon	TRINITY_DN25508_c0_g1(+)	acteon.TRINITY_DN25508_c0_g1	OG0002361	578	1	0	577	1078	1077	0	0	1	0	0.00092764	0.00092764	0.00046382	0.00061843	228	220	4	3	1	0	0.02192982	0.01754386	0.01754386	0.01827485
thymelicus_acteon	TRINITY_DN25509_c2_g1(+)	acteon.TRINITY_DN25509_c2_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN25509_c2_g2(+)	acteon.TRINITY_DN25509_c2_g2	NA	564	0	1	563	1040	1038	0	1	1	0	0.00096154	0.00192308	0.00096154	0.0011218	268	253	4	7	4	0	0.02985075	0.04104478	0.02798507	0.03047263
thymelicus_acteon	TRINITY_DN25510_c0_g1(+)	acteon.TRINITY_DN25510_c0_g1	NA	111	0	0	111	218	218	0	0	0	0	0.0	0.0	0.0	0.0	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852
thymelicus_acteon	TRINITY_DN25511_c3_g2(+)	acteon.TRINITY_DN25511_c3_g2	NA	233	0	0	233	409	408	1	0	0	0	0.00244499	0.0	0.00122249	0.00122249	110	105	3	2	0	0	0.02727273	0.01818182	0.02272727	0.02272727
thymelicus_acteon	TRINITY_DN25512_c0_g1(+)	acteon.TRINITY_DN25512_c0_g1	NA	966	2	1	963	1788	1784	2	2	0	0	0.00111857	0.00111857	0.00111857	0.00111857	488	459	8	12	7	2	0.0307377	0.03893443	0.0317623	0.03278689
thymelicus_acteon	TRINITY_DN25513_c0_g1(+)	acteon.TRINITY_DN25513_c0_g1	NA	808	0	0	808	1529	1527	0	2	0	0	0.0	0.00130804	0.00065402	0.00065402	359	349	5	5	0	0	0.01392758	0.01392758	0.01392758	0.01392758
thymelicus_acteon	TRINITY_DN25514_c5_g1(+)	acteon.TRINITY_DN25514_c5_g1	NA	102	0	0	102	196	196	0	0	0	0	0.0	0.0	0.0	0.0	48	46	1	1	0	0	0.02083333	0.02083333	0.02083333	0.02083333
thymelicus_acteon	TRINITY_DN25514_c6_g1(+)	acteon.TRINITY_DN25514_c6_g1	OG0001756	211	0	1	210	381	378	2	1	0	0	0.00524934	0.00262467	0.00393701	0.00393701	73	72	1	0	0	0	0.01369863	0.0	0.00684932	0.00684932
thymelicus_acteon	TRINITY_DN25514_c6_g3(+)	acteon.TRINITY_DN25514_c6_g3	NA	135	0	0	135	255	253	1	1	0	0	0.00392157	0.00392157	0.00392157	0.00392157	42	42	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25515_c1_g1(+)	acteon.TRINITY_DN25515_c1_g1	NA	1893	0	0	1893	3613	3611	0	2	0	0	0.0	0.00055356	0.00027678	0.00027678	810	786	9	5	7	3	0.01975309	0.01481481	0.01666667	0.01687243
thymelicus_acteon	TRINITY_DN25516_c1_g1(+)	acteon.TRINITY_DN25516_c1_g1	NA	217	0	1	216	383	381	0	2	0	0	0.0	0.00522193	0.00261097	0.00261097	78	65	0	6	7	0	0.08974359	0.16666667	0.08333333	0.0982906
thymelicus_acteon	TRINITY_DN25518_c2_g1(-)	acteon.TRINITY_DN25518_c2_g1	NA	121	0	1	120	206	196	9	0	1	0	0.04854369	0.00485437	0.02427184	0.0250809	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383
thymelicus_acteon	TRINITY_DN25519_c4_g3(-)	acteon.TRINITY_DN25519_c4_g3	NA	141	1	2	138	234	213	3	10	8	0	0.04700855	0.07692308	0.04487179	0.0505698	58	56	0	1	1	0	0.01724138	0.03448276	0.01724138	0.02011494
thymelicus_acteon	TRINITY_DN25520_c1_g3(+)	acteon.TRINITY_DN25520_c1_g3	NA	82	0	0	82	155	153	0	2	0	0	0.0	0.01290323	0.00645161	0.00645161	46	45	0	0	1	0	0.02173913	0.02173913	0.01086957	0.01449276
thymelicus_acteon	TRINITY_DN25521_c1_g1(+)	acteon.TRINITY_DN25521_c1_g1	NA	2277	0	0	2277	4281	4278	0	3	0	0	0.0	0.00070077	0.00035039	0.00035039	997	961	16	12	4	4	0.02006018	0.01604814	0.02006018	0.01939151
thymelicus_acteon	TRINITY_DN25522_c2_g2(+)	acteon.TRINITY_DN25522_c2_g2	NA	501	0	0	501	943	943	0	0	0	0	0.0	0.0	0.0	0.0	220	215	2	2	0	1	0.00909091	0.00909091	0.01363636	0.01212121
thymelicus_acteon	TRINITY_DN25522_c2_g4(+)	acteon.TRINITY_DN25522_c2_g4	NA	238	0	0	238	442	441	0	0	0	1	0.0	0.0	0.00226244	0.00150829	69	68	1	0	0	0	0.01449275	0.0	0.00724638	0.00724638
thymelicus_acteon	TRINITY_DN25523_c2_g3(+)	acteon.TRINITY_DN25523_c2_g3	NA	31	0	0	31	59	58	0	1	0	0	0.0	0.01694915	0.00847458	0.00847458	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25524_c12_g4(+)	acteon.TRINITY_DN25524_c12_g4	NA	13	0	1	12	20	18	1	0	0	1	0.05	0.0	0.075	0.05833333	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25525_c2_g1(+)	acteon.TRINITY_DN25525_c2_g1	NA	193	3	3	187	308	301	1	0	6	0	0.02272727	0.01948052	0.01136364	0.01461039	70	61	1	1	7	0	0.11428571	0.11428571	0.06428571	0.08095238
thymelicus_acteon	TRINITY_DN25526_c3_g1(-)	acteon.TRINITY_DN25526_c3_g1	NA	3	0	0	3	5	4	0	1	0	0	0.0	0.2	0.1	0.1	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25526_c3_g2(+)	acteon.TRINITY_DN25526_c3_g2	NA	5	0	0	5	7	7	0	0	0	0	0.0	0.0	0.0	0.0	1	0	0	1	0	0	0.0	1.0	0.5	0.5
thymelicus_acteon	TRINITY_DN25527_c1_g1(+)	acteon.TRINITY_DN25527_c1_g1	NA	712	0	2	710	1333	1326	2	3	2	0	0.00300075	0.00375094	0.00262566	0.00287572	261	257	2	1	1	0	0.01149425	0.00766284	0.00766284	0.00830141
thymelicus_acteon	TRINITY_DN25528_c0_g2(+)	acteon.TRINITY_DN25528_c0_g2	NA	62	0	0	62	105	97	1	1	6	0	0.06666667	0.06666667	0.03809524	0.04761905	36	34	0	0	2	0	0.05555556	0.05555556	0.02777778	0.03703704
thymelicus_acteon	TRINITY_DN25529_c1_g1(-)	acteon.TRINITY_DN25529_c1_g1	NA	51	0	0	51	94	91	3	0	0	0	0.03191489	0.0	0.01595745	0.01595745	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
thymelicus_acteon	TRINITY_DN25529_c1_g5(+)	acteon.TRINITY_DN25529_c1_g5	NA	134	0	0	134	253	253	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25529_c1_g8(+)	acteon.TRINITY_DN25529_c1_g8	NA	48	1	0	47	86	82	4	0	0	0	0.04651163	0.0	0.02325581	0.02325581	30	30	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25531_c1_g1(+)	acteon.TRINITY_DN25531_c1_g1	NA	1307	0	0	1307	2426	2419	3	2	2	0	0.00206101	0.0016488	0.0014427	0.0015801	668	639	6	11	10	2	0.0239521	0.03143713	0.02320359	0.0247006
thymelicus_acteon	TRINITY_DN25532_c4_g1(-)	acteon.TRINITY_DN25532_c4_g1	NA	49	1	1	47	81	76	0	4	1	0	0.01234568	0.0617284	0.0308642	0.03292181	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25533_c2_g1(+)	acteon.TRINITY_DN25533_c2_g1	NA	35	1	0	34	59	56	1	0	2	0	0.05084746	0.03389831	0.02542373	0.03107345	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
thymelicus_acteon	TRINITY_DN25534_c1_g2(+)	acteon.TRINITY_DN25534_c1_g2	NA	601	0	0	601	1080	1079	0	1	0	0	0.0	0.00092593	0.00046296	0.00046296	316	285	15	7	2	7	0.05379747	0.02848101	0.06012658	0.05379747
thymelicus_acteon	TRINITY_DN25535_c0_g1(+)	acteon.TRINITY_DN25535_c0_g1	NA	1059	0	0	1059	1964	1963	0	1	0	0	0.0	0.00050916	0.00025458	0.00025458	467	446	8	8	4	1	0.02569593	0.02569593	0.0235546	0.02426838
thymelicus_acteon	TRINITY_DN25535_c0_g2(-)	acteon.TRINITY_DN25535_c0_g2	NA	54	0	0	54	104	102	0	1	1	0	0.00961538	0.01923077	0.00961538	0.01121794	19	19	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25536_c0_g1(+)	acteon.TRINITY_DN25536_c0_g1	NA	1642	4	2	1636	3063	3047	6	7	3	0	0.0029383	0.00326477	0.00261182	0.00277506	776	734	14	20	4	4	0.02319588	0.03092784	0.02963918	0.02878007
thymelicus_acteon	TRINITY_DN25537_c3_g2(+)	acteon.TRINITY_DN25537_c3_g2	NA	407	0	0	407	790	790	0	0	0	0	0.0	0.0	0.0	0.0	214	209	4	1	0	0	0.01869159	0.0046729	0.01168224	0.01168224
thymelicus_acteon	TRINITY_DN25538_c4_g1(-)	acteon.TRINITY_DN25538_c4_g1	NA	62	1	2	59	110	106	0	0	4	0	0.03636364	0.03636364	0.01818182	0.02424243	22	20	1	0	1	0	0.09090909	0.04545455	0.04545455	0.05303031
thymelicus_acteon	TRINITY_DN25538_c4_g2(+)	acteon.TRINITY_DN25538_c4_g2	NA	266	5	1	260	464	463	0	0	1	0	0.00215517	0.00215517	0.00107759	0.00143678	101	90	1	5	5	0	0.05940594	0.0990099	0.05445545	0.06270627
thymelicus_acteon	TRINITY_DN25539_c2_g1(-)	acteon.TRINITY_DN25539_c2_g1	NA	25	0	0	25	46	45	0	1	0	0	0.0	0.02173913	0.01086957	0.01086957	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25539_c2_g2(+)	acteon.TRINITY_DN25539_c2_g2	OG0003747	218	0	0	218	411	410	0	1	0	0	0.0	0.00243309	0.00121655	0.00121655	77	74	1	2	0	0	0.01298701	0.02597403	0.01948052	0.01948052
thymelicus_acteon	TRINITY_DN25540_c2_g1(-)	acteon.TRINITY_DN25540_c2_g1	NA	11	1	0	10	15	14	0	0	1	0	0.06666667	0.06666667	0.03333333	0.04444444	5	4	0	1	0	0	0.0	0.2	0.1	0.1
thymelicus_acteon	TRINITY_DN25540_c2_g2(+)	acteon.TRINITY_DN25540_c2_g2	NA	4	0	0	4	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25541_c3_g1(+)	acteon.TRINITY_DN25541_c3_g1	NA	53	1	0	52	101	96	2	1	2	0	0.03960396	0.02970297	0.02475248	0.02805281	18	18	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25542_c3_g4(+)	acteon.TRINITY_DN25542_c3_g4	OG0001758	211	0	0	211	396	396	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25544_c0_g2(+)	acteon.TRINITY_DN25544_c0_g2	NA	1652	1	0	1651	2978	2975	1	0	0	2	0.0003358	0.0	0.00083949	0.00061563	889	836	19	21	10	3	0.03262092	0.03487064	0.03149606	0.03224597
thymelicus_acteon	TRINITY_DN25545_c0_g2(+)	acteon.TRINITY_DN25545_c0_g2	NA	455	0	0	455	844	844	0	0	0	0	0.0	0.0	0.0	0.0	257	244	5	5	2	1	0.02723735	0.02723735	0.02723735	0.02723735
thymelicus_acteon	TRINITY_DN25546_c0_g1(+)	acteon.TRINITY_DN25546_c0_g1	NA	94	0	0	94	170	168	0	1	1	0	0.00588235	0.01176471	0.00588235	0.00686274	36	35	0	1	0	0	0.0	0.02777778	0.01388889	0.01388889
thymelicus_acteon	TRINITY_DN25547_c1_g1(+)	acteon.TRINITY_DN25547_c1_g1	NA	464	0	0	464	853	853	0	0	0	0	0.0	0.0	0.0	0.0	227	222	3	2	0	0	0.01321586	0.00881057	0.01101322	0.01101322
thymelicus_acteon	TRINITY_DN25548_c0_g1(+)	acteon.TRINITY_DN25548_c0_g1	NA	1289	0	0	1289	2381	2377	3	1	0	0	0.00125997	0.00041999	0.00083998	0.00083998	730	700	12	10	8	0	0.02739726	0.02465753	0.02054795	0.02237443
thymelicus_acteon	TRINITY_DN25549_c2_g1(+)	acteon.TRINITY_DN25549_c2_g1	NA	506	0	0	506	932	932	0	0	0	0	0.0	0.0	0.0	0.0	261	253	3	1	0	4	0.01149425	0.00383142	0.02298851	0.01787995
thymelicus_acteon	TRINITY_DN25551_c7_g1(+)	acteon.TRINITY_DN25551_c7_g1	NA	280	0	1	279	521	518	1	1	1	0	0.00383877	0.00383877	0.00287908	0.00319898	98	95	0	1	2	0	0.02040816	0.03061224	0.01530612	0.01870748
thymelicus_acteon	TRINITY_DN25552_c0_g1(+)	acteon.TRINITY_DN25552_c0_g1	NA	1262	1	4	1257	2284	2253	15	13	2	1	0.00744308	0.00656743	0.00700525	0.00700525	559	530	6	18	5	0	0.019678	0.0411449	0.02593918	0.02742994
thymelicus_acteon	TRINITY_DN25553_c0_g1(+)	acteon.TRINITY_DN25553_c0_g1	OG0001759	213	0	0	213	424	424	0	0	0	0	0.0	0.0	0.0	0.0	91	90	1	0	0	0	0.01098901	0.0	0.00549451	0.00549451
thymelicus_acteon	TRINITY_DN25554_c1_g1(-)	acteon.TRINITY_DN25554_c1_g1	NA	74	1	0	73	127	122	0	0	5	0	0.03937008	0.03937008	0.01968504	0.02624672	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25555_c0_g1(+)	acteon.TRINITY_DN25555_c0_g1	NA	453	0	0	453	847	847	0	0	0	0	0.0	0.0	0.0	0.0	207	196	5	5	1	0	0.02898551	0.02898551	0.02657005	0.0273752
thymelicus_acteon	TRINITY_DN25558_c0_g1(+)	acteon.TRINITY_DN25558_c0_g1	NA	3	0	0	3	3	3	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25559_c0_g1(+)	acteon.TRINITY_DN25559_c0_g1	NA	1330	0	1	1329	2411	2408	0	2	1	0	0.00041477	0.0012443	0.00062215	0.00069128	536	518	6	7	1	4	0.0130597	0.01492537	0.02052239	0.01834577
thymelicus_acteon	TRINITY_DN25560_c2_g1(+)	acteon.TRINITY_DN25560_c2_g1	NA	200	0	0	200	379	379	0	0	0	0	0.0	0.0	0.0	0.0	99	97	0	2	0	0	0.0	0.02020202	0.01010101	0.01010101
thymelicus_acteon	TRINITY_DN25561_c0_g1(+)	acteon.TRINITY_DN25561_c0_g1	NA	1380	1	1	1378	2568	2558	3	3	1	3	0.00155763	0.00155763	0.00253115	0.00220664	633	605	9	13	3	3	0.01895735	0.02527646	0.02448657	0.02369668
thymelicus_acteon	TRINITY_DN25562_c1_g1(-)	acteon.TRINITY_DN25562_c1_g1	NA	37	0	1	36	64	62	0	1	0	1	0.0	0.015625	0.0234375	0.01822917	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25563_c3_g1(+)	acteon.TRINITY_DN25563_c3_g1	NA	150	0	0	150	288	288	0	0	0	0	0.0	0.0	0.0	0.0	60	59	1	0	0	0	0.01666667	0.0	0.00833333	0.00833333
thymelicus_acteon	TRINITY_DN25563_c4_g1(-)	acteon.TRINITY_DN25563_c4_g1	NA	69	0	0	69	127	127	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25564_c1_g1(-)	acteon.TRINITY_DN25564_c1_g1	NA	59	0	0	59	103	99	1	3	0	0	0.00970874	0.02912621	0.01941748	0.01941748	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952
thymelicus_acteon	TRINITY_DN25565_c0_g1(+)	acteon.TRINITY_DN25565_c0_g1	NA	536	1	0	535	1022	1019	1	1	0	1	0.00097847	0.00097847	0.00195695	0.00163079	270	262	3	1	2	2	0.01851852	0.01111111	0.01851852	0.01728395
thymelicus_acteon	TRINITY_DN25566_c1_g2(+)	acteon.TRINITY_DN25566_c1_g2	NA	82	0	0	82	158	158	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25566_c2_g5(-)	acteon.TRINITY_DN25566_c2_g5	NA	41	0	1	40	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625	9	9	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25566_c2_g6(+)	acteon.TRINITY_DN25566_c2_g6	NA	72	0	0	72	139	139	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25567_c2_g1(+)	acteon.TRINITY_DN25567_c2_g1	OG0003031	384	0	0	384	726	725	0	1	0	0	0.0	0.00137741	0.00068871	0.00068871	148	145	1	2	0	0	0.00675676	0.01351351	0.01013514	0.01013514
thymelicus_acteon	TRINITY_DN25570_c1_g1(+)	acteon.TRINITY_DN25570_c1_g1	NA	54	0	1	53	102	100	2	0	0	0	0.01960784	0.0	0.00980392	0.00980392	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
thymelicus_acteon	TRINITY_DN25571_c1_g1(+)	acteon.TRINITY_DN25571_c1_g1	NA	1323	0	1	1322	2448	2428	7	8	4	1	0.00449346	0.00490196	0.00428922	0.00442538	477	458	8	4	7	0	0.03144654	0.0230608	0.01991614	0.02236198
thymelicus_acteon	TRINITY_DN25572_c3_g1(+)	acteon.TRINITY_DN25572_c3_g1	NA	290	0	0	290	559	556	2	1	0	0	0.00357782	0.00178891	0.00268336	0.00268336	149	147	1	0	1	0	0.01342282	0.00671141	0.00671141	0.00782998
thymelicus_acteon	TRINITY_DN25572_c4_g1(+)	acteon.TRINITY_DN25572_c4_g1	NA	65	0	1	64	117	112	2	2	1	0	0.02564103	0.02564103	0.02136752	0.02279202	27	27	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25573_c1_g3(-)	acteon.TRINITY_DN25573_c1_g3	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25575_c6_g1(-)	acteon.TRINITY_DN25575_c6_g1	NA	60	0	0	60	111	110	0	1	0	0	0.0	0.00900901	0.0045045	0.0045045	34	34	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25576_c0_g1(+)	acteon.TRINITY_DN25576_c0_g1	NA	1018	0	0	1018	1882	1874	4	3	0	1	0.0021254	0.00159405	0.00239107	0.00221395	539	520	8	8	2	1	0.01855288	0.01855288	0.01855288	0.01855288
thymelicus_acteon	TRINITY_DN25577_c1_g1(+)	acteon.TRINITY_DN25577_c1_g1	NA	213	3	3	207	334	302	1	5	26	0	0.08083832	0.09281437	0.04790419	0.06087824	54	49	0	1	4	0	0.07407407	0.09259259	0.0462963	0.05864198
thymelicus_acteon	TRINITY_DN25578_c2_g2(+)	acteon.TRINITY_DN25578_c2_g2	NA	65	1	1	63	118	114	0	0	4	0	0.03389831	0.03389831	0.01694915	0.02259887	29	29	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN25579_c0_g1(+)	acteon.TRINITY_DN25579_c0_g1	NA	928	0	1	927	1703	1700	1	2	0	0	0.0005872	0.0011744	0.0008808	0.0008808	533	510	7	9	7	0	0.02626642	0.03001876	0.02157598	0.02376485
