species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_VA_268	0_pi_VA_443	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_VA_268	4_pi_VA_443	4_pi_between	4_pi_total
vanessa_atalanta	TRINITY_DN21525_c0_g2(+)	atalanta.TRINITY_DN21525_c0_g2	NA	125	0	0	125	243	243	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	1	0	0	0.0	0.02222222	0.01111111	0.01111111
vanessa_atalanta	TRINITY_DN21525_c0_g3(-)	atalanta.TRINITY_DN21525_c0_g3	NA	50	0	1	49	78	74	1	0	3	0	0.05128205	0.03846154	0.02564103	0.03205128	15	13	2	0	0	0	0.13333333	0.0	0.06666667	0.06666667
vanessa_atalanta	TRINITY_DN21526_c0_g1(+)	atalanta.TRINITY_DN21526_c0_g1	NA	1098	0	1	1097	2075	2070	1	3	1	0	0.00096386	0.00192771	0.00120482	0.00128514	520	504	5	4	6	1	0.02115385	0.01923077	0.01634615	0.0176282
vanessa_atalanta	TRINITY_DN21527_c1_g6(+)	atalanta.TRINITY_DN21527_c1_g6	NA	132	0	0	132	252	252	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21529_c0_g1(+)	atalanta.TRINITY_DN21529_c0_g1	NA	553	0	0	553	1057	1045	3	7	2	0	0.00473037	0.00851466	0.00567644	0.0059918	194	187	2	3	0	2	0.01030928	0.01546392	0.02319588	0.01975945
vanessa_atalanta	TRINITY_DN21530_c1_g1(+)	atalanta.TRINITY_DN21530_c1_g1	NA	658	0	0	658	1230	1230	0	0	0	0	0.0	0.0	0.0	0.0	297	288	1	6	2	0	0.01010101	0.02693603	0.01515152	0.01627385
vanessa_atalanta	TRINITY_DN21531_c0_g1(+)	atalanta.TRINITY_DN21531_c0_g1	OG0003179	248	0	0	248	481	481	0	0	0	0	0.0	0.0	0.0	0.0	94	94	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21531_c1_g1(-)	atalanta.TRINITY_DN21531_c1_g1	NA	39	0	0	39	73	73	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21531_c2_g1(+)	atalanta.TRINITY_DN21531_c2_g1	NA	1615	0	0	1615	3118	3114	2	1	0	1	0.00064144	0.00032072	0.0008018	0.00069489	752	739	8	3	2	0	0.01329787	0.00664894	0.00864362	0.00908688
vanessa_atalanta	TRINITY_DN21532_c3_g1(+)	atalanta.TRINITY_DN21532_c3_g1	NA	320	0	0	320	621	620	0	0	0	1	0.0	0.0	0.00161031	0.00107354	144	144	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21533_c0_g1(+)	atalanta.TRINITY_DN21533_c0_g1	NA	864	0	1	863	1638	1635	1	2	0	0	0.0006105	0.001221	0.00091575	0.00091575	355	346	0	6	1	2	0.0028169	0.01971831	0.01549296	0.01408451
vanessa_atalanta	TRINITY_DN21534_c0_g1(+)	atalanta.TRINITY_DN21534_c0_g1	NA	851	0	0	851	1635	1635	0	0	0	0	0.0	0.0	0.0	0.0	403	398	2	2	0	1	0.00496278	0.00496278	0.00744417	0.00661704
vanessa_atalanta	TRINITY_DN21535_c0_g1(+)	atalanta.TRINITY_DN21535_c0_g1	NA	63	0	0	63	121	119	1	1	0	0	0.00826446	0.00826446	0.00826446	0.00826446	21	21	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21535_c1_g1(+)	atalanta.TRINITY_DN21535_c1_g1	NA	20	1	1	18	31	28	2	0	1	0	0.09677419	0.03225806	0.0483871	0.05376344	5	5	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21535_c1_g2(+)	atalanta.TRINITY_DN21535_c1_g2	NA	473	0	0	473	896	895	0	1	0	0	0.0	0.00111607	0.00055804	0.00055804	191	186	3	2	0	0	0.01570681	0.0104712	0.01308901	0.01308901
vanessa_atalanta	TRINITY_DN21536_c0_g1(-)	atalanta.TRINITY_DN21536_c0_g1	NA	51	0	0	51	101	101	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21536_c1_g1(+)	atalanta.TRINITY_DN21536_c1_g1	OG0004247	639	0	0	639	1214	1214	0	0	0	0	0.0	0.0	0.0	0.0	273	266	1	5	1	0	0.00732601	0.02197802	0.01282051	0.01343101
vanessa_atalanta	TRINITY_DN21537_c3_g1(+)	atalanta.TRINITY_DN21537_c3_g1	NA	332	0	0	332	652	652	0	0	0	0	0.0	0.0	0.0	0.0	151	150	0	1	0	0	0.0	0.00662252	0.00331126	0.00331126
vanessa_atalanta	TRINITY_DN21537_c4_g1(+)	atalanta.TRINITY_DN21537_c4_g1	OG0002261	157	0	0	157	305	305	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21537_c5_g1(+)	atalanta.TRINITY_DN21537_c5_g1	NA	353	0	0	353	657	657	0	0	0	0	0.0	0.0	0.0	0.0	157	152	4	0	1	0	0.03184713	0.00636943	0.01592357	0.01698514
vanessa_atalanta	TRINITY_DN21538_c0_g1(+)	atalanta.TRINITY_DN21538_c0_g1	NA	1682	0	0	1682	3229	3228	0	1	0	0	0.0	0.00030969	0.00015485	0.00015485	767	754	1	6	6	0	0.00912647	0.01564537	0.00847458	0.00977836
vanessa_atalanta	TRINITY_DN21538_c0_g2(+)	atalanta.TRINITY_DN21538_c0_g2	OG0001864	154	0	0	154	285	285	0	0	0	0	0.0	0.0	0.0	0.0	62	60	2	0	0	0	0.03225806	0.0	0.01612903	0.01612903
vanessa_atalanta	TRINITY_DN21539_c0_g1(+)	atalanta.TRINITY_DN21539_c0_g1	NA	884	0	0	884	1637	1636	0	1	0	0	0.0	0.00061087	0.00030544	0.00030544	344	334	7	2	0	1	0.02034884	0.00581395	0.01598837	0.01501938
vanessa_atalanta	TRINITY_DN21540_c0_g1(+)	atalanta.TRINITY_DN21540_c0_g1	NA	116	0	0	116	223	222	0	1	0	0	0.0	0.0044843	0.00224215	0.00224215	47	46	0	1	0	0	0.0	0.0212766	0.0106383	0.0106383
vanessa_atalanta	TRINITY_DN21542_c4_g1(+)	atalanta.TRINITY_DN21542_c4_g1	NA	109	0	0	109	196	195	0	1	0	0	0.0	0.00510204	0.00255102	0.00255102	32	31	0	1	0	0	0.0	0.03125	0.015625	0.015625
vanessa_atalanta	TRINITY_DN21542_c5_g1(+)	atalanta.TRINITY_DN21542_c5_g1	NA	569	0	0	569	1095	1095	0	0	0	0	0.0	0.0	0.0	0.0	277	271	2	2	1	1	0.01083032	0.01083032	0.01263538	0.01203369
vanessa_atalanta	TRINITY_DN21543_c1_g1(+)	atalanta.TRINITY_DN21543_c1_g1	NA	146	0	0	146	277	275	2	0	0	0	0.00722022	0.0	0.00361011	0.00361011	54	53	0	0	0	1	0.0	0.0	0.01851852	0.01234568
vanessa_atalanta	TRINITY_DN21543_c2_g1(+)	atalanta.TRINITY_DN21543_c2_g1	NA	249	0	0	249	493	493	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21543_c2_g3(+)	atalanta.TRINITY_DN21543_c2_g3	NA	111	0	0	111	205	205	0	0	0	0	0.0	0.0	0.0	0.0	52	51	0	1	0	0	0.0	0.01923077	0.00961538	0.00961538
vanessa_atalanta	TRINITY_DN21544_c6_g1(+)	atalanta.TRINITY_DN21544_c6_g1	NA	108	0	0	108	196	194	0	2	0	0	0.0	0.01020408	0.00510204	0.00510204	59	59	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21545_c1_g1(+)	atalanta.TRINITY_DN21545_c1_g1	NA	425	2	2	421	730	719	1	5	5	0	0.00821918	0.01369863	0.00753425	0.0086758	133	125	0	6	2	0	0.01503759	0.06015038	0.03007519	0.03258146
vanessa_atalanta	TRINITY_DN21545_c1_g4(+)	atalanta.TRINITY_DN21545_c1_g4	NA	450	0	0	450	854	853	0	1	0	0	0.0	0.00117096	0.00058548	0.00058548	162	158	1	3	0	0	0.00617284	0.01851852	0.01234568	0.01234568
vanessa_atalanta	TRINITY_DN21547_c0_g1(+)	atalanta.TRINITY_DN21547_c0_g1	NA	455	0	0	455	854	849	4	0	1	0	0.0058548	0.00117096	0.0029274	0.00312256	171	165	4	0	2	0	0.03508772	0.01169591	0.01754386	0.01949318
vanessa_atalanta	TRINITY_DN21548_c0_g1(+)	atalanta.TRINITY_DN21548_c0_g1	NA	949	0	0	949	1801	1800	0	1	0	0	0.0	0.00055525	0.00027762	0.00027762	500	488	2	7	3	0	0.01	0.02	0.012	0.013
vanessa_atalanta	TRINITY_DN21549_c0_g1(+)	atalanta.TRINITY_DN21549_c0_g1	NA	546	0	0	546	1043	1041	1	0	0	1	0.00095877	0.0	0.00143816	0.00111857	205	204	0	0	0	1	0.0	0.0	0.00487805	0.00325203
vanessa_atalanta	TRINITY_DN21549_c2_g1(+)	atalanta.TRINITY_DN21549_c2_g1	NA	239	0	0	239	466	466	0	0	0	0	0.0	0.0	0.0	0.0	102	101	1	0	0	0	0.00980392	0.0	0.00490196	0.00490196
vanessa_atalanta	TRINITY_DN21550_c0_g2(+)	atalanta.TRINITY_DN21550_c0_g2	OG0001463	196	0	0	196	357	357	0	0	0	0	0.0	0.0	0.0	0.0	81	77	1	2	1	0	0.02469136	0.03703704	0.02469136	0.02674897
vanessa_atalanta	TRINITY_DN21551_c0_g1(+)	atalanta.TRINITY_DN21551_c0_g1	NA	114	0	0	114	212	212	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21551_c1_g1(+)	atalanta.TRINITY_DN21551_c1_g1	NA	287	0	0	287	559	554	1	4	0	0	0.00178891	0.00715564	0.00447227	0.00447227	124	124	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21553_c0_g1(+)	atalanta.TRINITY_DN21553_c0_g1	OG0002637	783	0	0	783	1484	1484	0	0	0	0	0.0	0.0	0.0	0.0	280	278	0	1	0	1	0.0	0.00357143	0.00535714	0.00416666
vanessa_atalanta	TRINITY_DN21553_c0_g2(+)	atalanta.TRINITY_DN21553_c0_g2	NA	1799	0	0	1799	3515	3515	0	0	0	0	0.0	0.0	0.0	0.0	1010	1009	0	1	0	0	0.0	0.0009901	0.00049505	0.00049505
vanessa_atalanta	TRINITY_DN21553_c0_g3(+)	atalanta.TRINITY_DN21553_c0_g3	OG0004056	1123	0	1	1122	2108	2104	2	1	1	0	0.00142315	0.00094877	0.00094877	0.00102783	342	328	2	4	5	3	0.02046784	0.02631579	0.0248538	0.02436647
vanessa_atalanta	TRINITY_DN21554_c0_g1(+)	atalanta.TRINITY_DN21554_c0_g1	NA	1421	0	0	1421	2749	2749	0	0	0	0	0.0	0.0	0.0	0.0	491	478	2	6	3	2	0.0101833	0.01832994	0.01527495	0.01493551
vanessa_atalanta	TRINITY_DN21554_c0_g2(+)	atalanta.TRINITY_DN21554_c0_g2	NA	29	0	0	29	52	52	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111
vanessa_atalanta	TRINITY_DN21555_c0_g1(+)	atalanta.TRINITY_DN21555_c0_g1	NA	1369	0	0	1369	2640	2637	1	2	0	0	0.00037879	0.00075758	0.00056818	0.00056818	523	517	1	4	1	0	0.00382409	0.00956023	0.00573614	0.00605481
vanessa_atalanta	TRINITY_DN21555_c0_g7(+)	atalanta.TRINITY_DN21555_c0_g7	OG0002259	277	0	0	277	535	535	0	0	0	0	0.0	0.0	0.0	0.0	134	134	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21556_c4_g1(-)	atalanta.TRINITY_DN21556_c4_g1	NA	53	0	0	53	94	94	0	0	0	0	0.0	0.0	0.0	0.0	26	23	3	0	0	0	0.11538462	0.0	0.05769231	0.05769231
vanessa_atalanta	TRINITY_DN21557_c0_g1(+)	atalanta.TRINITY_DN21557_c0_g1	NA	685	0	0	685	1295	1295	0	0	0	0	0.0	0.0	0.0	0.0	308	305	0	1	2	0	0.00649351	0.00974026	0.00487013	0.00595238
vanessa_atalanta	TRINITY_DN21558_c0_g1(+)	atalanta.TRINITY_DN21558_c0_g1	NA	586	0	0	586	1127	1127	0	0	0	0	0.0	0.0	0.0	0.0	287	283	0	4	0	0	0.0	0.01393728	0.00696864	0.00696864
vanessa_atalanta	TRINITY_DN21559_c0_g1(+)	atalanta.TRINITY_DN21559_c0_g1	NA	220	0	0	220	408	408	0	0	0	0	0.0	0.0	0.0	0.0	91	89	1	1	0	0	0.01098901	0.01098901	0.01098901	0.01098901
vanessa_atalanta	TRINITY_DN21560_c0_g1(+)	atalanta.TRINITY_DN21560_c0_g1	OG0005050	979	0	1	978	1850	1844	2	3	1	0	0.00162162	0.00216216	0.00162162	0.00171171	355	351	2	1	0	1	0.0056338	0.0028169	0.00704225	0.00610328
vanessa_atalanta	TRINITY_DN21561_c0_g1(+)	atalanta.TRINITY_DN21561_c0_g1	OG0001485	482	0	0	482	917	917	0	0	0	0	0.0	0.0	0.0	0.0	214	210	0	1	3	0	0.01401869	0.01869159	0.00934579	0.01168224
vanessa_atalanta	TRINITY_DN21561_c0_g3(+)	atalanta.TRINITY_DN21561_c0_g3	NA	29	0	0	29	58	58	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21561_c0_g4(+)	atalanta.TRINITY_DN21561_c0_g4	NA	2153	0	1	2152	4130	4119	3	7	1	0	0.00096852	0.00193705	0.00133172	0.00137207	941	933	5	2	1	0	0.0063762	0.0031881	0.0042508	0.00442792
vanessa_atalanta	TRINITY_DN21562_c0_g1(+)	atalanta.TRINITY_DN21562_c0_g1	OG0004366	964	0	0	964	1802	1798	3	1	0	0	0.00166482	0.00055494	0.00110988	0.00110988	300	288	3	4	2	3	0.01666667	0.02	0.025	0.02277778
vanessa_atalanta	TRINITY_DN21563_c0_g1(+)	atalanta.TRINITY_DN21563_c0_g1	NA	811	0	0	811	1510	1508	0	1	1	0	0.00066225	0.0013245	0.00066225	0.00077262	346	330	10	5	0	1	0.02890173	0.01445087	0.02456647	0.02360308
vanessa_atalanta	TRINITY_DN21564_c4_g1(+)	atalanta.TRINITY_DN21564_c4_g1	NA	213	0	0	213	394	393	1	0	0	0	0.00253807	0.0	0.00126904	0.00126904	87	87	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21564_c5_g1(+)	atalanta.TRINITY_DN21564_c5_g1	OG0002324	250	0	0	250	467	467	0	0	0	0	0.0	0.0	0.0	0.0	89	85	0	4	0	0	0.0	0.04494382	0.02247191	0.02247191
vanessa_atalanta	TRINITY_DN21565_c0_g1(+)	atalanta.TRINITY_DN21565_c0_g1	NA	418	0	0	418	791	791	0	0	0	0	0.0	0.0	0.0	0.0	204	196	1	6	0	1	0.00490196	0.02941176	0.02205882	0.02042483
vanessa_atalanta	TRINITY_DN21566_c0_g3(+)	atalanta.TRINITY_DN21566_c0_g3	OG0005174	1313	0	0	1313	2501	2501	0	0	0	0	0.0	0.0	0.0	0.0	548	534	4	4	1	5	0.00912409	0.00912409	0.01733577	0.01459854
vanessa_atalanta	TRINITY_DN21567_c0_g1(+)	atalanta.TRINITY_DN21567_c0_g1	NA	727	0	0	727	1401	1398	2	0	0	1	0.00142755	0.0	0.00142755	0.00118962	272	268	0	3	0	1	0.0	0.01102941	0.00919118	0.00796569
vanessa_atalanta	TRINITY_DN21568_c1_g1(+)	atalanta.TRINITY_DN21568_c1_g1	NA	464	0	0	464	923	923	0	0	0	0	0.0	0.0	0.0	0.0	233	232	1	0	0	0	0.00429185	0.0	0.00214592	0.00214592
vanessa_atalanta	TRINITY_DN21568_c1_g5(+)	atalanta.TRINITY_DN21568_c1_g5	NA	166	0	0	166	310	310	0	0	0	0	0.0	0.0	0.0	0.0	66	65	1	0	0	0	0.01515152	0.0	0.00757576	0.00757576
vanessa_atalanta	TRINITY_DN21568_c1_g9(+)	atalanta.TRINITY_DN21568_c1_g9	NA	287	0	0	287	551	551	0	0	0	0	0.0	0.0	0.0	0.0	93	91	1	1	0	0	0.01075269	0.01075269	0.01075269	0.01075269
vanessa_atalanta	TRINITY_DN21569_c0_g1(+)	atalanta.TRINITY_DN21569_c0_g1	NA	348	0	0	348	675	675	0	0	0	0	0.0	0.0	0.0	0.0	153	151	0	0	0	2	0.0	0.0	0.0130719	0.0087146
vanessa_atalanta	TRINITY_DN21570_c0_g1(+)	atalanta.TRINITY_DN21570_c0_g1	NA	615	0	0	615	1172	1165	3	3	1	0	0.00341297	0.00341297	0.00298635	0.00312856	229	224	5	0	0	0	0.02183406	0.0	0.01091703	0.01091703
vanessa_atalanta	TRINITY_DN21572_c0_g2(+)	atalanta.TRINITY_DN21572_c0_g2	NA	43	0	0	43	86	86	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21572_c0_g3(-)	atalanta.TRINITY_DN21572_c0_g3	NA	43	0	0	43	78	78	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21573_c0_g2(+)	atalanta.TRINITY_DN21573_c0_g2	NA	439	0	0	439	851	851	0	0	0	0	0.0	0.0	0.0	0.0	226	223	2	1	0	0	0.00884956	0.00442478	0.00663717	0.00663717
vanessa_atalanta	TRINITY_DN21573_c0_g4(-)	atalanta.TRINITY_DN21573_c0_g4	NA	50	0	0	50	100	100	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21574_c3_g1(+)	atalanta.TRINITY_DN21574_c3_g1	NA	136	0	0	136	262	262	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21574_c3_g2(+)	atalanta.TRINITY_DN21574_c3_g2	NA	529	0	0	529	1010	1010	0	0	0	0	0.0	0.0	0.0	0.0	210	207	1	2	0	0	0.0047619	0.00952381	0.00714286	0.00714286
vanessa_atalanta	TRINITY_DN21575_c0_g1(+)	atalanta.TRINITY_DN21575_c0_g1	NA	518	0	0	518	987	987	0	0	0	0	0.0	0.0	0.0	0.0	231	225	1	1	4	0	0.02164502	0.02164502	0.01298701	0.01587301
vanessa_atalanta	TRINITY_DN21576_c1_g1(+)	atalanta.TRINITY_DN21576_c1_g1	NA	316	0	0	316	604	604	0	0	0	0	0.0	0.0	0.0	0.0	150	146	0	2	0	2	0.0	0.01333333	0.02	0.01555555
vanessa_atalanta	TRINITY_DN21577_c3_g1(+)	atalanta.TRINITY_DN21577_c3_g1	OG0004524	750	0	0	750	1414	1411	0	2	1	0	0.00070721	0.00212164	0.00106082	0.00117869	309	300	2	3	4	0	0.01941748	0.02265372	0.01456311	0.01672061
vanessa_atalanta	TRINITY_DN21578_c0_g1(+)	atalanta.TRINITY_DN21578_c0_g1	NA	1067	0	0	1067	2034	2033	1	0	0	0	0.00049164	0.0	0.00024582	0.00024582	570	564	1	5	0	0	0.00175439	0.00877193	0.00526316	0.00526316
vanessa_atalanta	TRINITY_DN21579_c0_g1(+)	atalanta.TRINITY_DN21579_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21579_c1_g1(+)	atalanta.TRINITY_DN21579_c1_g1	OG0004136	445	0	0	445	851	851	0	0	0	0	0.0	0.0	0.0	0.0	188	183	2	2	0	1	0.0106383	0.0106383	0.01595745	0.0141844
vanessa_atalanta	TRINITY_DN21580_c0_g1(+)	atalanta.TRINITY_DN21580_c0_g1	NA	705	0	0	705	1335	1334	0	1	0	0	0.0	0.00074906	0.00037453	0.00037453	268	258	2	5	2	1	0.01492537	0.0261194	0.02052239	0.02052239
vanessa_atalanta	TRINITY_DN21581_c0_g1(+)	atalanta.TRINITY_DN21581_c0_g1	NA	282	0	2	280	545	545	0	0	0	0	0.0	0.0	0.0	0.0	142	140	1	0	0	1	0.00704225	0.0	0.01056338	0.00821596
vanessa_atalanta	TRINITY_DN21581_c1_g1(+)	atalanta.TRINITY_DN21581_c1_g1	NA	607	0	0	607	1142	1142	0	0	0	0	0.0	0.0	0.0	0.0	296	281	4	6	3	2	0.02364865	0.03040541	0.02871622	0.02815316
vanessa_atalanta	TRINITY_DN21582_c0_g1(+)	atalanta.TRINITY_DN21582_c0_g1	NA	369	1	0	368	705	704	1	0	0	0	0.00141844	0.0	0.00070922	0.00070922	157	152	3	1	0	1	0.01910828	0.00636943	0.01910828	0.01698514
vanessa_atalanta	TRINITY_DN21584_c0_g1(+)	atalanta.TRINITY_DN21584_c0_g1	NA	151	0	0	151	293	293	0	0	0	0	0.0	0.0	0.0	0.0	59	56	0	2	1	0	0.01694915	0.05084746	0.02542373	0.02824859
vanessa_atalanta	TRINITY_DN21584_c0_g2(+)	atalanta.TRINITY_DN21584_c0_g2	NA	426	0	0	426	795	794	0	1	0	0	0.0	0.00125786	0.00062893	0.00062893	225	221	2	1	1	0	0.01333333	0.00888889	0.00888889	0.00962963
vanessa_atalanta	TRINITY_DN21585_c1_g1(+)	atalanta.TRINITY_DN21585_c1_g1	NA	356	0	0	356	678	678	0	0	0	0	0.0	0.0	0.0	0.0	157	153	1	2	1	0	0.01273885	0.01910828	0.01273885	0.01380042
vanessa_atalanta	TRINITY_DN21586_c0_g1(+)	atalanta.TRINITY_DN21586_c0_g1	NA	701	0	0	701	1346	1345	0	1	0	0	0.0	0.00074294	0.00037147	0.00037147	336	327	1	4	2	2	0.00892857	0.01785714	0.01636905	0.01537698
vanessa_atalanta	TRINITY_DN21586_c0_g5(+)	atalanta.TRINITY_DN21586_c0_g5	NA	940	0	1	939	1783	1780	0	3	0	0	0.0	0.00168256	0.00084128	0.00084128	439	433	3	3	0	0	0.00683371	0.00683371	0.00683371	0.00683371
vanessa_atalanta	TRINITY_DN21587_c0_g1(+)	atalanta.TRINITY_DN21587_c0_g1	NA	2356	1	0	2355	4554	4551	0	3	0	0	0.0	0.00065876	0.00032938	0.00032938	1474	1470	2	1	1	0	0.00203528	0.00135685	0.00135685	0.00146992
vanessa_atalanta	TRINITY_DN21588_c3_g1(+)	atalanta.TRINITY_DN21588_c3_g1	NA	583	0	0	583	1120	1116	2	1	0	1	0.00178571	0.00089286	0.00223214	0.00193452	234	232	1	1	0	0	0.0042735	0.0042735	0.0042735	0.0042735
vanessa_atalanta	TRINITY_DN21588_c4_g1(+)	atalanta.TRINITY_DN21588_c4_g1	NA	42	0	0	42	76	74	0	2	0	0	0.0	0.02631579	0.01315789	0.01315789	20	20	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN21590_c0_g1(+)	atalanta.TRINITY_DN21590_c0_g1	NA	899	0	0	899	1720	1719	0	1	0	0	0.0	0.0005814	0.0002907	0.0002907	490	488	0	1	0	1	0.0	0.00204082	0.00306122	0.00238095
vanessa_atalanta	TRINITY_DN21591_c0_g1(+)	atalanta.TRINITY_DN21591_c0_g1	NA	1042	0	0	1042	1994	1993	0	0	0	1	0.0	0.0	0.0005015	0.00033433	541	535	1	4	0	1	0.00184843	0.00739372	0.0064695	0.00585336
vanessa_atalanta	TRINITY_DN21592_c0_g3(+)	atalanta.TRINITY_DN21592_c0_g3	NA	385	0	0	385	735	734	1	0	0	0	0.00136054	0.0	0.00068027	0.00068027	116	112	1	3	0	0	0.00862069	0.02586207	0.01724138	0.01724138
vanessa_atalanta	TRINITY_DN21593_c1_g1(+)	atalanta.TRINITY_DN21593_c1_g1	NA	53	0	0	53	97	97	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	0	1	0	0.03846154	0.03846154	0.01923077	0.02564103
vanessa_atalanta	TRINITY_DN21593_c2_g1(+)	atalanta.TRINITY_DN21593_c2_g1	OG0002785	1047	0	0	1047	1983	1982	1	0	0	0	0.00050429	0.0	0.00025214	0.00025214	424	414	1	5	1	3	0.00471698	0.01415094	0.01533019	0.01336478
vanessa_atalanta	TRINITY_DN21594_c0_g1(+)	atalanta.TRINITY_DN21594_c0_g1	NA	871	0	0	871	1660	1656	1	3	0	0	0.00060241	0.00180723	0.00120482	0.00120482	300	294	1	1	4	0	0.01666667	0.01666667	0.01	0.01222222
vanessa_atalanta	TRINITY_DN21596_c0_g1(+)	atalanta.TRINITY_DN21596_c0_g1	NA	844	0	0	844	1577	1577	0	0	0	0	0.0	0.0	0.0	0.0	390	379	4	5	1	1	0.01282051	0.01538462	0.01538462	0.01495727
vanessa_atalanta	TRINITY_DN21596_c0_g2(+)	atalanta.TRINITY_DN21596_c0_g2	NA	335	0	0	335	636	634	0	1	0	1	0.0	0.00157233	0.00235849	0.00183438	150	149	0	0	1	0	0.00666667	0.00666667	0.00333333	0.00444444
vanessa_atalanta	TRINITY_DN21596_c0_g3(+)	atalanta.TRINITY_DN21596_c0_g3	NA	315	0	0	315	610	610	0	0	0	0	0.0	0.0	0.0	0.0	120	116	0	3	1	0	0.00833333	0.03333333	0.01666667	0.01805556
vanessa_atalanta	TRINITY_DN21597_c1_g1(+)	atalanta.TRINITY_DN21597_c1_g1	NA	114	0	0	114	209	209	0	0	0	0	0.0	0.0	0.0	0.0	44	42	0	1	1	0	0.02272727	0.04545455	0.02272727	0.02651515
vanessa_atalanta	TRINITY_DN21597_c3_g1(+)	atalanta.TRINITY_DN21597_c3_g1	OG0003582	452	0	0	452	829	828	0	0	1	0	0.00120627	0.00120627	0.00060314	0.00080418	176	170	5	1	0	0	0.02840909	0.00568182	0.01704545	0.01704545
vanessa_atalanta	TRINITY_DN21598_c0_g1(+)	atalanta.TRINITY_DN21598_c0_g1	NA	1085	0	0	1085	2063	2056	5	1	1	0	0.00290839	0.00096946	0.00169656	0.00177735	340	330	2	4	4	0	0.01764706	0.02352941	0.01470588	0.01666666
vanessa_atalanta	TRINITY_DN21599_c0_g1(+)	atalanta.TRINITY_DN21599_c0_g1	NA	1283	1	0	1282	2400	2393	2	3	1	1	0.00125	0.00166667	0.00166667	0.00159723	364	360	2	1	0	1	0.00549451	0.00274725	0.00686813	0.00595238
vanessa_atalanta	TRINITY_DN21600_c0_g1(+)	atalanta.TRINITY_DN21600_c0_g1	NA	560	0	1	559	1051	1047	1	1	1	1	0.00190295	0.00190295	0.00237869	0.00222011	192	189	0	1	2	0	0.01041667	0.015625	0.0078125	0.00954861
vanessa_atalanta	TRINITY_DN21601_c0_g1(+)	atalanta.TRINITY_DN21601_c0_g1	NA	771	0	0	771	1478	1477	0	1	0	0	0.0	0.00067659	0.00033829	0.00033829	371	369	1	0	1	0	0.00539084	0.00269542	0.00269542	0.00314466
vanessa_atalanta	TRINITY_DN21602_c0_g1(+)	atalanta.TRINITY_DN21602_c0_g1	NA	95	0	0	95	182	180	2	0	0	0	0.01098901	0.0	0.00549451	0.00549451	30	30	0	0	0	0	0.0	0.0	0.0	0.0
