species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MA_GA08L	0_pi_MA_GA08M	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MA_GA08L	4_pi_MA_GA08M	4_pi_between	4_pi_total
melitaea_athalia	TRINITY_DN12650_c0_g1(+)	athalia.TRINITY_DN12650_c0_g1	OG0001979	248	0	0	248	455	455	0	0	0	0	0.0	0.0	0.0	0.0	107	105	0	0	0	2	0.0	0.0	0.01869159	0.01246106
melitaea_athalia	TRINITY_DN12651_c0_g1(+)	athalia.TRINITY_DN12651_c0_g1	NA	187	0	2	185	347	342	2	1	1	1	0.00864553	0.00576369	0.00864553	0.00816522	85	83	2	0	0	0	0.02352941	0.0	0.01176471	0.01176471
melitaea_athalia	TRINITY_DN12652_c0_g1(+)	athalia.TRINITY_DN12652_c0_g1	NA	257	2	1	254	410	402	2	3	3	0	0.01219512	0.01463415	0.0097561	0.01097561	112	89	4	5	13	1	0.15178571	0.16071429	0.10714286	0.12351191
melitaea_athalia	TRINITY_DN12653_c0_g1(+)	athalia.TRINITY_DN12653_c0_g1	NA	249	0	0	249	444	438	1	0	1	4	0.0045045	0.00225225	0.01126126	0.00863363	88	79	5	4	0	0	0.05681818	0.04545455	0.05113636	0.05113636
melitaea_athalia	TRINITY_DN12657_c0_g1(+)	athalia.TRINITY_DN12657_c0_g1	NA	456	0	1	455	863	860	1	1	0	1	0.00115875	0.00115875	0.0023175	0.00193125	202	195	3	3	0	1	0.01485149	0.01485149	0.01980198	0.01815182
melitaea_athalia	TRINITY_DN12660_c1_g1(+)	athalia.TRINITY_DN12660_c1_g1	NA	127	0	3	124	205	197	1	4	3	0	0.0195122	0.03414634	0.0195122	0.02195122	45	39	0	1	5	0	0.11111111	0.13333333	0.06666667	0.08518519
melitaea_athalia	TRINITY_DN12661_c0_g1(+)	athalia.TRINITY_DN12661_c0_g1	NA	220	1	1	218	403	399	0	4	0	0	0.0	0.00992556	0.00496278	0.00496278	96	94	1	1	0	0	0.01041667	0.01041667	0.01041667	0.01041667
melitaea_athalia	TRINITY_DN12663_c0_g1(+)	athalia.TRINITY_DN12663_c0_g1	NA	138	1	0	137	245	236	5	1	3	0	0.03265306	0.01632653	0.01836735	0.02040816	32	30	0	1	1	0	0.03125	0.0625	0.03125	0.03645833
melitaea_athalia	TRINITY_DN12665_c0_g1(+)	athalia.TRINITY_DN12665_c0_g1	NA	354	0	4	350	636	630	2	2	1	1	0.00471698	0.00471698	0.00550314	0.00524109	139	131	5	1	0	2	0.03597122	0.00719424	0.03597122	0.03117506
melitaea_athalia	TRINITY_DN12666_c0_g1(+)	athalia.TRINITY_DN12666_c0_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111
melitaea_athalia	TRINITY_DN12667_c5_g1(+)	athalia.TRINITY_DN12667_c5_g1	NA	31	0	1	30	59	59	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12669_c0_g1(+)	athalia.TRINITY_DN12669_c0_g1	OG0001803	170	0	0	170	303	303	0	0	0	0	0.0	0.0	0.0	0.0	68	58	7	0	3	0	0.14705882	0.04411765	0.07352941	0.08088235
melitaea_athalia	TRINITY_DN12670_c0_g1(+)	athalia.TRINITY_DN12670_c0_g1	NA	18	0	0	18	35	35	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12671_c2_g1(-)	athalia.TRINITY_DN12671_c2_g1	NA	58	1	0	57	105	104	1	0	0	0	0.00952381	0.0	0.0047619	0.0047619	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12671_c2_g2(+)	athalia.TRINITY_DN12671_c2_g2	NA	61	0	0	61	106	103	0	2	1	0	0.00943396	0.02830189	0.01415094	0.01572327	27	22	0	4	1	0	0.03703704	0.18518519	0.09259259	0.09876543
melitaea_athalia	TRINITY_DN12673_c0_g1(+)	athalia.TRINITY_DN12673_c0_g1	NA	97	0	1	96	153	150	1	1	0	1	0.00653595	0.00653595	0.0130719	0.01089325	29	26	1	0	0	2	0.03448276	0.0	0.0862069	0.06321839
melitaea_athalia	TRINITY_DN12675_c0_g1(+)	athalia.TRINITY_DN12675_c0_g1	NA	164	1	0	163	290	290	0	0	0	0	0.0	0.0	0.0	0.0	71	63	2	3	2	1	0.05633803	0.07042254	0.06338028	0.06338028
melitaea_athalia	TRINITY_DN12676_c0_g1(+)	athalia.TRINITY_DN12676_c0_g1	NA	456	0	1	455	842	840	0	2	0	0	0.0	0.0023753	0.00118765	0.00118765	176	164	6	4	1	1	0.03977273	0.02840909	0.03693182	0.03598485
melitaea_athalia	TRINITY_DN12678_c0_g1(+)	athalia.TRINITY_DN12678_c0_g1	NA	66	0	0	66	133	133	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12679_c0_g1(-)	athalia.TRINITY_DN12679_c0_g1	NA	204	0	0	204	392	392	0	0	0	0	0.0	0.0	0.0	0.0	136	133	3	0	0	0	0.02205882	0.0	0.01102941	0.01102941
melitaea_athalia	TRINITY_DN12680_c0_g1(+)	athalia.TRINITY_DN12680_c0_g1	NA	178	0	0	178	329	327	0	0	0	2	0.0	0.0	0.00607903	0.00405269	84	78	4	0	0	2	0.04761905	0.0	0.04761905	0.03968254
melitaea_athalia	TRINITY_DN12681_c0_g1(+)	athalia.TRINITY_DN12681_c0_g1	NA	203	0	0	203	383	383	0	0	0	0	0.0	0.0	0.0	0.0	98	93	2	2	1	0	0.03061224	0.03061224	0.0255102	0.02721088
melitaea_athalia	TRINITY_DN12682_c0_g1(+)	athalia.TRINITY_DN12682_c0_g1	NA	330	0	0	330	606	605	1	0	0	0	0.00165017	0.0	0.00082508	0.00082508	146	142	2	2	0	0	0.01369863	0.01369863	0.01369863	0.01369863
melitaea_athalia	TRINITY_DN12684_c0_g1(+)	athalia.TRINITY_DN12684_c0_g1	NA	211	1	0	210	360	353	3	1	0	3	0.00833333	0.00277778	0.01388889	0.01111111	79	69	3	3	3	1	0.07594937	0.07594937	0.06962025	0.07172996
melitaea_athalia	TRINITY_DN12685_c0_g1(-)	athalia.TRINITY_DN12685_c0_g1	NA	494	0	1	493	928	924	3	1	0	0	0.00323276	0.00107759	0.00215517	0.00215517	221	204	11	2	1	3	0.05429864	0.01357466	0.04524887	0.04147813
melitaea_athalia	TRINITY_DN12686_c0_g1(+)	athalia.TRINITY_DN12686_c0_g1	NA	563	0	0	563	1064	1060	2	1	0	1	0.0018797	0.00093985	0.00234962	0.00203634	218	216	1	0	1	0	0.00917431	0.00458716	0.00458716	0.00535169
melitaea_athalia	TRINITY_DN12687_c0_g1(-)	athalia.TRINITY_DN12687_c0_g1	NA	64	0	0	64	122	122	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12688_c0_g1(+)	athalia.TRINITY_DN12688_c0_g1	NA	117	0	0	117	221	221	0	0	0	0	0.0	0.0	0.0	0.0	41	40	1	0	0	0	0.02439024	0.0	0.01219512	0.01219512
melitaea_athalia	TRINITY_DN12689_c2_g1(+)	athalia.TRINITY_DN12689_c2_g1	OG0001574	148	0	0	148	279	279	0	0	0	0	0.0	0.0	0.0	0.0	54	51	1	2	0	0	0.01851852	0.03703704	0.02777778	0.02777778
melitaea_athalia	TRINITY_DN12689_c2_g2(+)	athalia.TRINITY_DN12689_c2_g2	NA	102	0	0	102	192	192	0	0	0	0	0.0	0.0	0.0	0.0	51	48	0	1	1	1	0.01960784	0.03921569	0.03921569	0.03594771
melitaea_athalia	TRINITY_DN12691_c0_g1(-)	athalia.TRINITY_DN12691_c0_g1	NA	259	0	0	259	481	480	0	1	0	0	0.0	0.002079	0.0010395	0.0010395	115	110	0	3	0	2	0.0	0.02608696	0.03043478	0.02463768
melitaea_athalia	TRINITY_DN12692_c0_g1(-)	athalia.TRINITY_DN12692_c0_g1	OG0001960	248	0	0	248	456	455	0	0	1	0	0.00219298	0.00219298	0.00109649	0.00146199	92	89	1	2	0	0	0.01086957	0.02173913	0.01630435	0.01630435
melitaea_athalia	TRINITY_DN12693_c0_g1(-)	athalia.TRINITY_DN12693_c0_g1	OG0001663	205	0	0	205	374	374	0	0	0	0	0.0	0.0	0.0	0.0	86	77	5	0	1	3	0.06976744	0.01162791	0.06976744	0.06007752
melitaea_athalia	TRINITY_DN12695_c0_g1(+)	athalia.TRINITY_DN12695_c0_g1	NA	330	0	0	330	630	628	0	0	0	2	0.0	0.0	0.0031746	0.0021164	143	137	1	2	1	2	0.01398601	0.02097902	0.02797203	0.02447552
melitaea_athalia	TRINITY_DN12696_c0_g1(-)	athalia.TRINITY_DN12696_c0_g1	NA	140	0	0	140	259	254	3	0	0	2	0.01158301	0.0	0.01351351	0.01093951	57	55	2	0	0	0	0.03508772	0.0	0.01754386	0.01754386
melitaea_athalia	TRINITY_DN12697_c0_g1(-)	athalia.TRINITY_DN12697_c0_g1	NA	15	0	1	14	29	28	0	0	1	0	0.03448276	0.03448276	0.01724138	0.02298851	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12697_c0_g2(+)	athalia.TRINITY_DN12697_c0_g2	NA	117	0	0	117	224	222	0	0	2	0	0.00892857	0.00892857	0.00446429	0.00595238	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12698_c0_g1(+)	athalia.TRINITY_DN12698_c0_g1	NA	79	0	0	79	149	146	1	1	1	0	0.01342282	0.01342282	0.01006711	0.01118568	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
melitaea_athalia	TRINITY_DN12699_c0_g1(-)	athalia.TRINITY_DN12699_c0_g1	OG0001397	84	0	0	84	164	164	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12699_c0_g3(+)	athalia.TRINITY_DN12699_c0_g3	NA	107	0	0	107	203	202	0	0	1	0	0.00492611	0.00492611	0.00246305	0.00328407	50	48	1	0	1	0	0.04	0.02	0.02	0.02333333
melitaea_athalia	TRINITY_DN12701_c0_g1(+)	athalia.TRINITY_DN12701_c0_g1	NA	35	0	0	35	66	66	0	0	0	0	0.0	0.0	0.0	0.0	18	16	0	2	0	0	0.0	0.11111111	0.05555556	0.05555556
melitaea_athalia	TRINITY_DN12702_c0_g1(+)	athalia.TRINITY_DN12702_c0_g1	NA	322	0	3	319	566	556	4	2	4	0	0.01413428	0.01060071	0.00883392	0.01001178	111	103	4	0	4	0	0.07207207	0.03603604	0.03603604	0.04204204
melitaea_athalia	TRINITY_DN12704_c0_g1(+)	athalia.TRINITY_DN12704_c0_g1	NA	463	0	1	462	834	829	4	1	0	0	0.00479616	0.00119904	0.0029976	0.0029976	164	146	13	4	0	1	0.07926829	0.02439024	0.05792683	0.05589431
melitaea_athalia	TRINITY_DN12705_c0_g1(+)	athalia.TRINITY_DN12705_c0_g1	NA	329	1	0	328	582	577	1	4	0	0	0.00171821	0.00687285	0.00429553	0.00429553	122	113	1	6	1	1	0.01639344	0.05737705	0.04098361	0.03961749
melitaea_athalia	TRINITY_DN12707_c0_g1(+)	athalia.TRINITY_DN12707_c0_g1	OG0003599	54	0	0	54	98	98	0	0	0	0	0.0	0.0	0.0	0.0	19	16	2	0	1	0	0.15789474	0.05263158	0.07894737	0.0877193
melitaea_athalia	TRINITY_DN12708_c0_g1(+)	athalia.TRINITY_DN12708_c0_g1	NA	199	0	0	199	384	383	0	0	1	0	0.00260417	0.00260417	0.00130208	0.00173611	85	85	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12709_c0_g1(+)	athalia.TRINITY_DN12709_c0_g1	OG0001724	348	1	0	347	646	645	0	1	0	0	0.0	0.00154799	0.00077399	0.00077399	160	153	1	6	0	0	0.00625	0.0375	0.021875	0.021875
melitaea_athalia	TRINITY_DN12710_c0_g1(-)	athalia.TRINITY_DN12710_c0_g1	NA	410	1	1	408	751	748	2	1	0	0	0.00266312	0.00133156	0.00199734	0.00199734	162	155	5	2	0	0	0.0308642	0.01234568	0.02160494	0.02160494
melitaea_athalia	TRINITY_DN12711_c0_g1(-)	athalia.TRINITY_DN12711_c0_g1	NA	228	2	0	226	419	417	0	2	0	0	0.0	0.00477327	0.00238663	0.00238663	81	75	0	3	0	3	0.0	0.03703704	0.05555556	0.04320988
melitaea_athalia	TRINITY_DN12712_c0_g1(+)	athalia.TRINITY_DN12712_c0_g1	NA	273	0	0	273	463	463	0	0	0	0	0.0	0.0	0.0	0.0	113	97	4	9	1	2	0.04424779	0.08849558	0.07964602	0.07522124
melitaea_athalia	TRINITY_DN12713_c0_g1(+)	athalia.TRINITY_DN12713_c0_g1	NA	21	0	0	21	38	38	0	0	0	0	0.0	0.0	0.0	0.0	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
melitaea_athalia	TRINITY_DN12714_c0_g1(+)	athalia.TRINITY_DN12714_c0_g1	OG0001707	119	0	0	119	212	210	1	0	0	1	0.00471698	0.0	0.00707547	0.00550314	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
melitaea_athalia	TRINITY_DN12715_c1_g1(+)	athalia.TRINITY_DN12715_c1_g1	NA	270	0	0	270	484	483	1	0	0	0	0.00206612	0.0	0.00103306	0.00103306	99	87	7	3	1	1	0.08080808	0.04040404	0.06565657	0.06397307
melitaea_athalia	TRINITY_DN12716_c0_g1(+)	athalia.TRINITY_DN12716_c0_g1	NA	399	1	0	398	721	715	3	2	1	0	0.00554785	0.00416089	0.00416089	0.00439205	161	146	7	2	4	2	0.06832298	0.03726708	0.05279503	0.05279503
melitaea_athalia	TRINITY_DN12717_c0_g1(+)	athalia.TRINITY_DN12717_c0_g1	NA	24	0	2	22	35	33	1	1	0	0	0.02857143	0.02857143	0.02857143	0.02857143	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12720_c0_g1(-)	athalia.TRINITY_DN12720_c0_g1	NA	262	0	2	260	471	460	1	4	6	0	0.014862	0.02123142	0.01167728	0.01380042	76	71	0	3	2	0	0.02631579	0.06578947	0.03289474	0.0372807
melitaea_athalia	TRINITY_DN12722_c0_g1(-)	athalia.TRINITY_DN12722_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12723_c0_g1(-)	athalia.TRINITY_DN12723_c0_g1	NA	216	2	0	214	355	350	0	0	5	0	0.01408451	0.01408451	0.00704225	0.00938967	104	91	4	0	9	0	0.125	0.08653846	0.0625	0.07692308
melitaea_athalia	TRINITY_DN12724_c0_g1(+)	athalia.TRINITY_DN12724_c0_g1	NA	216	0	0	216	390	390	0	0	0	0	0.0	0.0	0.0	0.0	90	84	2	2	0	2	0.02222222	0.02222222	0.04444444	0.03703703
melitaea_athalia	TRINITY_DN12725_c0_g1(+)	athalia.TRINITY_DN12725_c0_g1	NA	222	0	1	221	378	371	5	2	0	0	0.01322751	0.00529101	0.00925926	0.00925926	46	34	4	3	3	2	0.15217391	0.13043478	0.15217391	0.14855072
melitaea_athalia	TRINITY_DN12726_c0_g1(+)	athalia.TRINITY_DN12726_c0_g1	NA	474	0	2	472	892	885	3	2	1	1	0.0044843	0.00336323	0.0044843	0.00429745	171	161	8	1	0	1	0.04678363	0.00584795	0.03216374	0.03021442
melitaea_athalia	TRINITY_DN12727_c0_g1(+)	athalia.TRINITY_DN12727_c0_g1	NA	382	0	2	380	688	678	1	3	6	0	0.01017442	0.0130814	0.00726744	0.00872093	163	151	3	1	8	0	0.06748466	0.05521472	0.03680982	0.04498978
melitaea_athalia	TRINITY_DN12730_c0_g1(-)	athalia.TRINITY_DN12730_c0_g1	NA	228	0	0	228	418	413	4	0	1	0	0.01196172	0.00239234	0.00598086	0.00637958	100	96	2	1	1	0	0.03	0.02	0.02	0.02166667
melitaea_athalia	TRINITY_DN12731_c0_g1(+)	athalia.TRINITY_DN12731_c0_g1	NA	200	0	0	200	380	380	0	0	0	0	0.0	0.0	0.0	0.0	103	100	1	1	0	1	0.00970874	0.00970874	0.01941748	0.01618123
melitaea_athalia	TRINITY_DN12732_c1_g1(+)	athalia.TRINITY_DN12732_c1_g1	NA	278	0	0	278	509	505	1	3	0	0	0.00196464	0.00589391	0.00392927	0.00392927	160	150	3	4	3	0	0.0375	0.04375	0.03125	0.034375
melitaea_athalia	TRINITY_DN12734_c0_g1(+)	athalia.TRINITY_DN12734_c0_g1	NA	297	0	0	297	568	568	0	0	0	0	0.0	0.0	0.0	0.0	144	138	3	0	3	0	0.04166667	0.02083333	0.02083333	0.02430555
melitaea_athalia	TRINITY_DN12736_c0_g1(+)	athalia.TRINITY_DN12736_c0_g1	NA	355	1	0	354	641	632	3	4	0	2	0.00468019	0.00624025	0.00858034	0.0075403	122	114	4	2	1	1	0.04098361	0.02459016	0.03688525	0.03551913
melitaea_athalia	TRINITY_DN12738_c0_g1(+)	athalia.TRINITY_DN12738_c0_g1	NA	464	0	0	464	911	911	0	0	0	0	0.0	0.0	0.0	0.0	235	229	4	1	0	1	0.01702128	0.00425532	0.01489362	0.01347518
melitaea_athalia	TRINITY_DN12739_c1_g1(+)	athalia.TRINITY_DN12739_c1_g1	NA	204	0	1	203	374	373	0	1	0	0	0.0	0.0026738	0.0013369	0.0013369	92	88	2	1	0	1	0.02173913	0.01086957	0.02717391	0.02355072
melitaea_athalia	TRINITY_DN12740_c0_g1(+)	athalia.TRINITY_DN12740_c0_g1	OG0001500	400	2	1	397	741	736	3	0	0	2	0.00404858	0.0	0.00472335	0.00382366	171	163	4	0	0	4	0.02339181	0.0	0.03508772	0.02729045
melitaea_athalia	TRINITY_DN12741_c0_g1(-)	athalia.TRINITY_DN12741_c0_g1	NA	220	0	0	220	385	379	2	3	1	0	0.00779221	0.01038961	0.00779221	0.00822511	87	75	1	8	3	0	0.04597701	0.12643678	0.06896552	0.07471264
melitaea_athalia	TRINITY_DN12742_c0_g1(-)	athalia.TRINITY_DN12742_c0_g1	NA	430	3	1	426	757	749	3	2	3	0	0.00792602	0.00660502	0.00528402	0.00594452	139	129	4	4	1	1	0.03597122	0.03597122	0.03956835	0.03836931
melitaea_athalia	TRINITY_DN12744_c0_g1(-)	athalia.TRINITY_DN12744_c0_g1	NA	211	0	0	211	401	400	0	0	0	1	0.0	0.0	0.00249377	0.00166251	78	74	2	0	0	2	0.02564103	0.0	0.03846154	0.02991453
melitaea_athalia	TRINITY_DN12746_c0_g1(+)	athalia.TRINITY_DN12746_c0_g1	NA	153	0	2	151	256	244	3	2	7	0	0.0390625	0.03515625	0.0234375	0.02799479	47	41	2	3	1	0	0.06382979	0.08510638	0.06382979	0.06737589
melitaea_athalia	TRINITY_DN12749_c0_g1(+)	athalia.TRINITY_DN12749_c0_g1	NA	260	0	0	260	471	464	2	3	1	1	0.00636943	0.00849257	0.00849257	0.00813871	123	113	4	4	1	1	0.04065041	0.04065041	0.04471545	0.04336044
melitaea_athalia	TRINITY_DN12750_c0_g1(-)	athalia.TRINITY_DN12750_c0_g1	NA	218	0	0	218	406	403	0	2	0	1	0.0	0.00492611	0.00492611	0.00410509	95	90	0	4	1	0	0.01052632	0.05263158	0.02631579	0.02807018
melitaea_athalia	TRINITY_DN12751_c6_g1(-)	athalia.TRINITY_DN12751_c6_g1	NA	63	0	0	63	117	116	1	0	0	0	0.00854701	0.0	0.0042735	0.0042735	25	24	0	0	1	0	0.04	0.04	0.02	0.02666667
melitaea_athalia	TRINITY_DN12752_c0_g1(+)	athalia.TRINITY_DN12752_c0_g1	NA	133	0	0	133	252	250	0	0	2	0	0.00793651	0.00793651	0.00396825	0.005291	47	43	1	0	1	2	0.04255319	0.0212766	0.06382979	0.05319149
melitaea_athalia	TRINITY_DN12754_c0_g1(+)	athalia.TRINITY_DN12754_c0_g1	NA	154	0	1	153	273	268	1	4	0	0	0.003663	0.01465201	0.00915751	0.00915751	63	59	0	2	2	0	0.03174603	0.06349206	0.03174603	0.03703703
melitaea_athalia	TRINITY_DN12755_c0_g1(-)	athalia.TRINITY_DN12755_c0_g1	NA	494	0	0	494	927	926	1	0	0	0	0.00107875	0.0	0.00053937	0.00053937	202	193	2	3	1	3	0.01485149	0.01980198	0.02970297	0.02557756
melitaea_athalia	TRINITY_DN12756_c1_g1(+)	athalia.TRINITY_DN12756_c1_g1	OG0001608	228	0	0	228	426	426	0	0	0	0	0.0	0.0	0.0	0.0	93	90	2	0	0	1	0.02150538	0.0	0.02150538	0.01792115
melitaea_athalia	TRINITY_DN12758_c0_g1(-)	athalia.TRINITY_DN12758_c0_g1	NA	275	0	0	275	503	503	0	0	0	0	0.0	0.0	0.0	0.0	110	93	4	5	8	0	0.10909091	0.11818182	0.07727273	0.08939394
melitaea_athalia	TRINITY_DN12760_c0_g1(+)	athalia.TRINITY_DN12760_c0_g1	NA	285	0	0	285	521	519	1	1	0	0	0.00191939	0.00191939	0.00191939	0.00191939	94	83	5	5	1	0	0.06382979	0.06382979	0.05851064	0.06028369
melitaea_athalia	TRINITY_DN12761_c0_g1(+)	athalia.TRINITY_DN12761_c0_g1	NA	368	1	0	367	648	647	0	0	1	0	0.00154321	0.00154321	0.0007716	0.0010288	175	151	3	3	18	0	0.12	0.12	0.06857143	0.08571429
melitaea_athalia	TRINITY_DN12763_c0_g1(+)	athalia.TRINITY_DN12763_c0_g1	NA	61	0	0	61	96	93	3	0	0	0	0.03125	0.0	0.015625	0.015625	21	19	1	1	0	0	0.04761905	0.04761905	0.04761905	0.04761905
melitaea_athalia	TRINITY_DN12764_c0_g1(-)	athalia.TRINITY_DN12764_c0_g1	NA	393	0	0	393	708	706	1	0	1	0	0.00282486	0.00141243	0.00141243	0.00164783	154	144	4	5	1	0	0.03246753	0.03896104	0.03246753	0.03354978
melitaea_athalia	TRINITY_DN12766_c0_g1(+)	athalia.TRINITY_DN12766_c0_g1	OG0001560	182	0	0	182	320	317	1	2	0	0	0.003125	0.00625	0.0046875	0.0046875	62	56	0	4	2	0	0.03225806	0.09677419	0.0483871	0.05376344
melitaea_athalia	TRINITY_DN12767_c0_g1(+)	athalia.TRINITY_DN12767_c0_g1	NA	345	0	0	345	607	607	0	0	0	0	0.0	0.0	0.0	0.0	162	145	7	3	3	4	0.0617284	0.03703704	0.06481481	0.05967078
melitaea_athalia	TRINITY_DN12768_c0_g1(+)	athalia.TRINITY_DN12768_c0_g1	NA	21	0	0	21	40	40	0	0	0	0	0.0	0.0	0.0	0.0	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
melitaea_athalia	TRINITY_DN12769_c0_g1(-)	athalia.TRINITY_DN12769_c0_g1	NA	138	0	0	138	259	257	1	1	0	0	0.003861	0.003861	0.003861	0.003861	61	56	0	1	4	0	0.06557377	0.08196721	0.04098361	0.05191257
melitaea_athalia	TRINITY_DN12771_c0_g1(-)	athalia.TRINITY_DN12771_c0_g1	NA	357	0	0	357	656	655	0	0	0	1	0.0	0.0	0.00152439	0.00101626	157	145	6	2	0	4	0.03821656	0.01273885	0.05095541	0.04246284
melitaea_athalia	TRINITY_DN12772_c1_g1(+)	athalia.TRINITY_DN12772_c1_g1	NA	16	0	0	16	30	30	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12772_c2_g1(+)	athalia.TRINITY_DN12772_c2_g1	NA	50	0	0	50	100	100	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12772_c3_g1(+)	athalia.TRINITY_DN12772_c3_g1	NA	145	0	0	145	270	269	0	1	0	0	0.0	0.0037037	0.00185185	0.00185185	38	38	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12773_c0_g1(-)	athalia.TRINITY_DN12773_c0_g1	NA	23	0	0	23	42	42	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12774_c0_g1(+)	athalia.TRINITY_DN12774_c0_g1	OG0001524	171	0	0	171	308	307	1	0	0	0	0.00324675	0.0	0.00162338	0.00162338	79	69	8	2	0	0	0.10126582	0.02531646	0.06329114	0.06329114
melitaea_athalia	TRINITY_DN12775_c0_g1(-)	athalia.TRINITY_DN12775_c0_g1	NA	47	0	1	46	77	71	1	1	4	0	0.06493506	0.06493506	0.03896104	0.04761905	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579
melitaea_athalia	TRINITY_DN12776_c0_g1(-)	athalia.TRINITY_DN12776_c0_g1	OG0001422	218	0	1	217	409	407	2	0	0	0	0.00488998	0.0	0.00244499	0.00244499	100	100	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12778_c0_g1(-)	athalia.TRINITY_DN12778_c0_g1	NA	473	0	1	472	894	890	2	1	0	1	0.00223714	0.00111857	0.00279642	0.00242356	177	174	0	1	1	1	0.00564972	0.01129944	0.01129944	0.01035782
melitaea_athalia	TRINITY_DN12779_c0_g1(+)	athalia.TRINITY_DN12779_c0_g1	NA	403	0	0	403	773	772	1	0	0	0	0.00129366	0.0	0.00064683	0.00064683	173	165	5	0	0	3	0.02890173	0.0	0.03179191	0.02601156
melitaea_athalia	TRINITY_DN12780_c0_g1(+)	athalia.TRINITY_DN12780_c0_g1	NA	24	0	0	24	44	42	0	1	1	0	0.02272727	0.04545455	0.02272727	0.02651515	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN12781_c1_g1(+)	athalia.TRINITY_DN12781_c1_g1	NA	119	0	2	117	217	214	1	0	2	0	0.01382488	0.00921659	0.00691244	0.00844854	50	47	1	0	2	0	0.06	0.04	0.03	0.03666667
melitaea_athalia	TRINITY_DN12782_c0_g1(+)	athalia.TRINITY_DN12782_c0_g1	NA	345	1	0	344	606	600	3	2	0	1	0.0049505	0.00330033	0.00577558	0.00522552	148	130	4	3	4	7	0.05405405	0.0472973	0.08445946	0.0731982
melitaea_athalia	TRINITY_DN12783_c0_g1(+)	athalia.TRINITY_DN12783_c0_g1	OG0002022	353	0	0	353	674	674	0	0	0	0	0.0	0.0	0.0	0.0	153	147	1	3	1	1	0.0130719	0.02614379	0.02287582	0.02178649
melitaea_athalia	TRINITY_DN12784_c0_g1(+)	athalia.TRINITY_DN12784_c0_g1	NA	394	1	2	391	703	699	2	1	1	0	0.00426743	0.00284495	0.00284495	0.00308203	167	154	7	2	1	3	0.04790419	0.01796407	0.04790419	0.04291417
melitaea_athalia	TRINITY_DN12785_c0_g1(+)	athalia.TRINITY_DN12785_c0_g1	OG0002761	296	0	0	296	549	546	1	2	0	0	0.00182149	0.00364299	0.00273224	0.00273224	109	106	2	1	0	0	0.01834862	0.00917431	0.01376147	0.01376147
melitaea_athalia	TRINITY_DN12787_c0_g1(+)	athalia.TRINITY_DN12787_c0_g1	NA	20	0	0	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
