species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GA08D	0_pi_GA08E	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GA08D	4_pi_GA08E	4_pi_between	4_pi_total
melitaea_cinxia_new	TRINITY_DN23123_c0_g2(+)	cinxia.TRINITY_DN23123_c0_g2	NA	252	0	0	252	477	475	0	1	0	1	0.0	0.00209644	0.00314465	0.00244584	90	89	0	1	0	0	0.0	0.01111111	0.00555556	0.00555556
melitaea_cinxia_new	TRINITY_DN23124_c2_g1(+)	cinxia.TRINITY_DN23124_c2_g1	NA	132	0	0	132	251	251	0	0	0	0	0.0	0.0	0.0	0.0	47	46	0	0	0	1	0.0	0.0	0.0212766	0.0141844
melitaea_cinxia_new	TRINITY_DN23127_c0_g1(+)	cinxia.TRINITY_DN23127_c0_g1	NA	189	0	0	189	361	360	0	1	0	0	0.0	0.00277008	0.00138504	0.00138504	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23129_c0_g1(+)	cinxia.TRINITY_DN23129_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23130_c0_g1(+)	cinxia.TRINITY_DN23130_c0_g1	NA	446	0	0	446	859	856	0	3	0	0	0.0	0.00349243	0.00174622	0.00174622	211	211	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23131_c0_g1(+)	cinxia.TRINITY_DN23131_c0_g1	NA	585	0	1	584	1121	1105	2	13	0	1	0.00178412	0.01159679	0.00758252	0.00728516	232	227	1	2	1	1	0.00862069	0.01293103	0.01293103	0.01221264
melitaea_cinxia_new	TRINITY_DN23132_c0_g1(+)	cinxia.TRINITY_DN23132_c0_g1	NA	19	0	0	19	35	35	0	0	0	0	0.0	0.0	0.0	0.0	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
melitaea_cinxia_new	TRINITY_DN23133_c0_g1(+)	cinxia.TRINITY_DN23133_c0_g1	NA	78	0	0	78	141	141	0	0	0	0	0.0	0.0	0.0	0.0	31	29	1	1	0	0	0.03225806	0.03225806	0.03225806	0.03225806
melitaea_cinxia_new	TRINITY_DN23134_c0_g1(+)	cinxia.TRINITY_DN23134_c0_g1	NA	33	0	0	33	60	60	0	0	0	0	0.0	0.0	0.0	0.0	8	6	1	0	1	0	0.25	0.125	0.125	0.14583333
melitaea_cinxia_new	TRINITY_DN23135_c0_g1(+)	cinxia.TRINITY_DN23135_c0_g1	NA	220	0	1	219	413	413	0	0	0	0	0.0	0.0	0.0	0.0	95	95	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23136_c0_g1(-)	cinxia.TRINITY_DN23136_c0_g1	NA	43	0	0	43	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23137_c0_g1(+)	cinxia.TRINITY_DN23137_c0_g1	OG0002099	99	0	0	99	192	192	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23138_c0_g1(+)	cinxia.TRINITY_DN23138_c0_g1	NA	190	0	0	190	333	331	0	0	0	2	0.0	0.0	0.00600601	0.00400401	66	56	5	5	0	0	0.07575758	0.07575758	0.07575758	0.07575758
melitaea_cinxia_new	TRINITY_DN23139_c0_g1(+)	cinxia.TRINITY_DN23139_c0_g1	NA	154	0	0	154	292	292	0	0	0	0	0.0	0.0	0.0	0.0	57	55	0	0	2	0	0.03508772	0.03508772	0.01754386	0.02339181
melitaea_cinxia_new	TRINITY_DN23140_c0_g1(+)	cinxia.TRINITY_DN23140_c0_g1	NA	292	1	0	291	552	552	0	0	0	0	0.0	0.0	0.0	0.0	150	146	2	1	1	0	0.02	0.01333333	0.01333333	0.01444444
melitaea_cinxia_new	TRINITY_DN23141_c0_g1(-)	cinxia.TRINITY_DN23141_c0_g1	NA	98	0	1	97	179	174	3	1	0	1	0.01675978	0.00558659	0.01675978	0.01489758	27	25	0	1	0	1	0.0	0.03703704	0.05555556	0.04320988
melitaea_cinxia_new	TRINITY_DN23144_c0_g2(+)	cinxia.TRINITY_DN23144_c0_g2	NA	145	0	0	145	265	265	0	0	0	0	0.0	0.0	0.0	0.0	63	59	2	2	0	0	0.03174603	0.03174603	0.03174603	0.03174603
melitaea_cinxia_new	TRINITY_DN23145_c0_g1(+)	cinxia.TRINITY_DN23145_c0_g1	NA	444	0	1	443	825	821	1	3	0	0	0.00121212	0.00363636	0.00242424	0.00242424	166	159	0	4	0	3	0.0	0.02409639	0.03012048	0.02409638
melitaea_cinxia_new	TRINITY_DN23146_c0_g1(+)	cinxia.TRINITY_DN23146_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN23148_c1_g1(+)	cinxia.TRINITY_DN23148_c1_g1	NA	55	0	0	55	96	88	4	1	0	3	0.04166667	0.01041667	0.05729167	0.046875	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23149_c0_g1(+)	cinxia.TRINITY_DN23149_c0_g1	OG0001533	232	0	0	232	429	426	2	0	0	1	0.004662	0.0	0.004662	0.003885	91	87	3	0	0	1	0.03296703	0.0	0.02747253	0.02380952
melitaea_cinxia_new	TRINITY_DN23150_c0_g1(-)	cinxia.TRINITY_DN23150_c0_g1	NA	193	1	0	192	342	342	0	0	0	0	0.0	0.0	0.0	0.0	70	62	5	2	1	0	0.08571429	0.04285714	0.05714286	0.05952381
melitaea_cinxia_new	TRINITY_DN23151_c0_g1(+)	cinxia.TRINITY_DN23151_c0_g1	NA	9	0	0	9	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23152_c0_g1(+)	cinxia.TRINITY_DN23152_c0_g1	NA	213	0	0	213	380	377	1	1	0	1	0.00263158	0.00263158	0.00526316	0.00438597	50	44	3	0	1	2	0.08	0.02	0.08	0.07
melitaea_cinxia_new	TRINITY_DN23155_c0_g1(+)	cinxia.TRINITY_DN23155_c0_g1	NA	365	0	0	365	693	681	0	8	0	4	0.0	0.01154401	0.01154401	0.00962001	122	118	0	2	0	2	0.0	0.01639344	0.02459016	0.01912568
melitaea_cinxia_new	TRINITY_DN23156_c0_g1(+)	cinxia.TRINITY_DN23156_c0_g1	NA	391	0	1	390	743	738	0	5	0	0	0.0	0.00672948	0.00336474	0.00336474	132	128	0	4	0	0	0.0	0.03030303	0.01515152	0.01515152
melitaea_cinxia_new	TRINITY_DN23157_c0_g1(+)	cinxia.TRINITY_DN23157_c0_g1	OG0001476	84	0	0	84	157	157	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23158_c0_g1(+)	cinxia.TRINITY_DN23158_c0_g1	OG0003518	27	0	0	27	53	53	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23160_c0_g1(-)	cinxia.TRINITY_DN23160_c0_g1	NA	60	1	1	58	95	88	0	4	0	3	0.0	0.04210526	0.05263158	0.04210526	14	13	0	1	0	0	0.0	0.07142857	0.03571429	0.03571429
melitaea_cinxia_new	TRINITY_DN23162_c0_g1(+)	cinxia.TRINITY_DN23162_c0_g1	NA	315	0	0	315	589	588	1	0	0	0	0.00169779	0.0	0.0008489	0.0008489	130	124	2	3	1	0	0.02307692	0.03076923	0.02307692	0.02435897
melitaea_cinxia_new	TRINITY_DN23163_c4_g1(+)	cinxia.TRINITY_DN23163_c4_g1	NA	300	0	0	300	560	560	0	0	0	0	0.0	0.0	0.0	0.0	108	105	1	2	0	0	0.00925926	0.01851852	0.01388889	0.01388889
melitaea_cinxia_new	TRINITY_DN23164_c0_g1(+)	cinxia.TRINITY_DN23164_c0_g1	NA	12	0	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23168_c0_g1(+)	cinxia.TRINITY_DN23168_c0_g1	OG0003438	388	0	0	388	763	763	0	0	0	0	0.0	0.0	0.0	0.0	174	173	1	0	0	0	0.00574713	0.0	0.00287356	0.00287356
melitaea_cinxia_new	TRINITY_DN23171_c0_g1(+)	cinxia.TRINITY_DN23171_c0_g1	NA	170	0	0	170	314	313	0	0	0	1	0.0	0.0	0.00318471	0.00212314	63	61	0	1	0	1	0.0	0.01587302	0.02380952	0.01851852
melitaea_cinxia_new	TRINITY_DN23172_c4_g1(-)	cinxia.TRINITY_DN23172_c4_g1	NA	77	0	0	77	130	128	1	1	0	0	0.00769231	0.00769231	0.00769231	0.00769231	23	20	1	1	1	0	0.08695652	0.08695652	0.06521739	0.07246377
melitaea_cinxia_new	TRINITY_DN23174_c0_g1(+)	cinxia.TRINITY_DN23174_c0_g1	NA	191	0	0	191	345	345	0	0	0	0	0.0	0.0	0.0	0.0	56	52	0	3	0	1	0.0	0.05357143	0.04464286	0.03869048
melitaea_cinxia_new	TRINITY_DN23175_c0_g1(+)	cinxia.TRINITY_DN23175_c0_g1	OG0002042	356	0	0	356	648	648	0	0	0	0	0.0	0.0	0.0	0.0	169	155	3	6	1	4	0.02366864	0.04142012	0.05325444	0.04635109
melitaea_cinxia_new	TRINITY_DN23176_c1_g1(-)	cinxia.TRINITY_DN23176_c1_g1	NA	13	0	0	13	22	22	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23177_c0_g1(-)	cinxia.TRINITY_DN23177_c0_g1	OG0001637	333	0	0	333	647	647	0	0	0	0	0.0	0.0	0.0	0.0	136	135	0	0	0	1	0.0	0.0	0.00735294	0.00490196
melitaea_cinxia_new	TRINITY_DN23178_c0_g1(+)	cinxia.TRINITY_DN23178_c0_g1	NA	66	0	0	66	128	128	0	0	0	0	0.0	0.0	0.0	0.0	22	20	0	2	0	0	0.0	0.09090909	0.04545455	0.04545455
melitaea_cinxia_new	TRINITY_DN23179_c2_g1(-)	cinxia.TRINITY_DN23179_c2_g1	NA	21	1	1	19	35	34	0	0	1	0	0.02857143	0.02857143	0.01428571	0.01904762	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23182_c0_g1(+)	cinxia.TRINITY_DN23182_c0_g1	OG0001479	197	0	0	197	378	378	0	0	0	0	0.0	0.0	0.0	0.0	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667
melitaea_cinxia_new	TRINITY_DN23183_c0_g1(+)	cinxia.TRINITY_DN23183_c0_g1	OG0001989	436	0	0	436	783	783	0	0	0	0	0.0	0.0	0.0	0.0	195	178	6	8	2	1	0.04102564	0.05128205	0.04615385	0.04615385
melitaea_cinxia_new	TRINITY_DN23186_c0_g1(+)	cinxia.TRINITY_DN23186_c0_g1	NA	18	0	0	18	33	33	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23189_c0_g1(+)	cinxia.TRINITY_DN23189_c0_g1	NA	51	0	0	51	94	93	0	1	0	0	0.0	0.0106383	0.00531915	0.00531915	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23189_c0_g2(+)	cinxia.TRINITY_DN23189_c0_g2	NA	586	0	0	586	1122	1121	0	1	0	0	0.0	0.00089127	0.00044563	0.00044563	222	218	1	3	0	0	0.0045045	0.01351351	0.00900901	0.00900901
melitaea_cinxia_new	TRINITY_DN23190_c1_g1(+)	cinxia.TRINITY_DN23190_c1_g1	OG0003534	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23192_c0_g1(+)	cinxia.TRINITY_DN23192_c0_g1	NA	85	0	0	85	154	154	0	0	0	0	0.0	0.0	0.0	0.0	35	34	1	0	0	0	0.02857143	0.0	0.01428571	0.01428571
melitaea_cinxia_new	TRINITY_DN23195_c2_g1(-)	cinxia.TRINITY_DN23195_c2_g1	NA	162	0	0	162	305	302	0	2	0	1	0.0	0.00655738	0.00655738	0.00546448	63	63	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23195_c3_g1(-)	cinxia.TRINITY_DN23195_c3_g1	NA	135	0	0	135	254	252	1	1	0	0	0.00393701	0.00393701	0.00393701	0.00393701	46	44	1	1	0	0	0.02173913	0.02173913	0.02173913	0.02173913
melitaea_cinxia_new	TRINITY_DN23196_c0_g1(+)	cinxia.TRINITY_DN23196_c0_g1	NA	414	1	1	412	721	702	19	0	0	0	0.02635229	0.0	0.01317614	0.01317614	144	135	8	1	0	0	0.05555556	0.00694444	0.03125	0.03125
melitaea_cinxia_new	TRINITY_DN23198_c0_g1(+)	cinxia.TRINITY_DN23198_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23200_c0_g1(+)	cinxia.TRINITY_DN23200_c0_g1	OG0003709	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23202_c0_g1(+)	cinxia.TRINITY_DN23202_c0_g1	NA	78	0	0	78	145	145	0	0	0	0	0.0	0.0	0.0	0.0	32	31	0	1	0	0	0.0	0.03125	0.015625	0.015625
melitaea_cinxia_new	TRINITY_DN23203_c0_g1(-)	cinxia.TRINITY_DN23203_c0_g1	NA	805	0	0	805	1553	1551	2	0	0	0	0.00128783	0.0	0.00064392	0.00064392	331	319	3	6	1	2	0.01208459	0.02114804	0.02114804	0.01963746
melitaea_cinxia_new	TRINITY_DN23204_c0_g1(+)	cinxia.TRINITY_DN23204_c0_g1	NA	69	0	0	69	129	127	2	0	0	0	0.01550388	0.0	0.00775194	0.00775194	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23206_c0_g1(+)	cinxia.TRINITY_DN23206_c0_g1	OG0002187	155	0	0	155	289	288	0	1	0	0	0.0	0.00346021	0.0017301	0.0017301	41	39	0	1	0	1	0.0	0.02439024	0.03658537	0.02845529
melitaea_cinxia_new	TRINITY_DN23208_c0_g1(+)	cinxia.TRINITY_DN23208_c0_g1	OG0002728	17	0	0	17	29	29	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23209_c0_g1(+)	cinxia.TRINITY_DN23209_c0_g1	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	1	0	0	0.0	0.16666667	0.08333333	0.08333333
melitaea_cinxia_new	TRINITY_DN23210_c0_g1(+)	cinxia.TRINITY_DN23210_c0_g1	NA	120	0	0	120	219	219	0	0	0	0	0.0	0.0	0.0	0.0	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
melitaea_cinxia_new	TRINITY_DN23214_c0_g1(+)	cinxia.TRINITY_DN23214_c0_g1	NA	418	0	1	417	790	786	1	2	0	1	0.00126582	0.00253165	0.00316456	0.00274262	165	158	0	3	0	4	0.0	0.01818182	0.03333333	0.02525252
melitaea_cinxia_new	TRINITY_DN23216_c0_g1(+)	cinxia.TRINITY_DN23216_c0_g1	NA	103	0	0	103	194	194	0	0	0	0	0.0	0.0	0.0	0.0	39	37	0	1	0	1	0.0	0.02564103	0.03846154	0.02991453
melitaea_cinxia_new	TRINITY_DN23217_c0_g1(+)	cinxia.TRINITY_DN23217_c0_g1	NA	260	0	1	259	479	474	0	5	0	0	0.0	0.01043841	0.00521921	0.00521921	96	91	0	5	0	0	0.0	0.05208333	0.02604167	0.02604167
melitaea_cinxia_new	TRINITY_DN23219_c0_g1(+)	cinxia.TRINITY_DN23219_c0_g1	NA	97	1	0	96	184	184	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23220_c0_g1(+)	cinxia.TRINITY_DN23220_c0_g1	OG0001621	362	0	0	362	653	649	2	2	0	0	0.00306279	0.00306279	0.00306279	0.00306279	127	120	6	1	0	0	0.04724409	0.00787402	0.02755906	0.02755906
melitaea_cinxia_new	TRINITY_DN23221_c0_g1(+)	cinxia.TRINITY_DN23221_c0_g1	NA	225	0	0	225	405	404	0	0	0	1	0.0	0.0	0.00246914	0.00164609	100	97	1	2	0	0	0.01	0.02	0.015	0.015
melitaea_cinxia_new	TRINITY_DN23224_c0_g1(+)	cinxia.TRINITY_DN23224_c0_g1	NA	634	1	1	632	1156	1134	10	7	5	0	0.01297578	0.01038062	0.00951557	0.01023645	261	243	8	6	1	3	0.03448276	0.02681992	0.04022989	0.03703704
melitaea_cinxia_new	TRINITY_DN23226_c0_g1(-)	cinxia.TRINITY_DN23226_c0_g1	OG0003755	331	0	0	331	619	618	1	0	0	0	0.00161551	0.0	0.00080775	0.00080775	124	121	1	2	0	0	0.00806452	0.01612903	0.01209677	0.01209677
melitaea_cinxia_new	TRINITY_DN23228_c0_g1(+)	cinxia.TRINITY_DN23228_c0_g1	NA	250	0	0	250	435	430	2	2	0	1	0.0045977	0.0045977	0.00689655	0.00613027	83	75	4	0	0	4	0.04819277	0.0	0.07228916	0.0562249
melitaea_cinxia_new	TRINITY_DN23229_c0_g1(-)	cinxia.TRINITY_DN23229_c0_g1	NA	11	0	0	11	20	20	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23230_c0_g1(+)	cinxia.TRINITY_DN23230_c0_g1	NA	189	0	0	189	349	347	1	0	0	1	0.00286533	0.0	0.00429799	0.00334288	80	70	5	4	0	1	0.0625	0.05	0.06875	0.06458333
melitaea_cinxia_new	TRINITY_DN23233_c1_g2(-)	cinxia.TRINITY_DN23233_c1_g2	NA	84	0	0	84	153	152	0	0	0	1	0.0	0.0	0.00653595	0.0043573	25	24	0	0	1	0	0.04	0.04	0.02	0.02666667
melitaea_cinxia_new	TRINITY_DN23234_c0_g1(+)	cinxia.TRINITY_DN23234_c0_g1	NA	433	0	0	433	802	799	0	3	0	0	0.0	0.00374065	0.00187032	0.00187032	186	179	1	4	0	2	0.00537634	0.02150538	0.02419355	0.02060932
melitaea_cinxia_new	TRINITY_DN23237_c0_g1(+)	cinxia.TRINITY_DN23237_c0_g1	NA	239	0	0	239	441	438	2	1	0	0	0.00453515	0.00226757	0.00340136	0.00340136	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204
melitaea_cinxia_new	TRINITY_DN23238_c0_g1(+)	cinxia.TRINITY_DN23238_c0_g1	NA	42	0	0	42	75	73	0	2	0	0	0.0	0.02666667	0.01333333	0.01333333	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23239_c0_g1(+)	cinxia.TRINITY_DN23239_c0_g1	NA	70	0	0	70	135	135	0	0	0	0	0.0	0.0	0.0	0.0	26	24	0	2	0	0	0.0	0.07692308	0.03846154	0.03846154
melitaea_cinxia_new	TRINITY_DN23240_c0_g1(-)	cinxia.TRINITY_DN23240_c0_g1	NA	206	0	0	206	387	386	0	1	0	0	0.0	0.00258398	0.00129199	0.00129199	101	97	0	3	0	1	0.0	0.02970297	0.02475248	0.02145215
melitaea_cinxia_new	TRINITY_DN23242_c0_g1(+)	cinxia.TRINITY_DN23242_c0_g1	NA	348	0	0	348	674	674	0	0	0	0	0.0	0.0	0.0	0.0	146	145	0	1	0	0	0.0	0.00684932	0.00342466	0.00342466
melitaea_cinxia_new	TRINITY_DN23243_c0_g1(-)	cinxia.TRINITY_DN23243_c0_g1	NA	197	0	0	197	376	376	0	0	0	0	0.0	0.0	0.0	0.0	80	78	2	0	0	0	0.025	0.0	0.0125	0.0125
melitaea_cinxia_new	TRINITY_DN23244_c0_g2(+)	cinxia.TRINITY_DN23244_c0_g2	NA	49	0	0	49	94	93	0	1	0	0	0.0	0.0106383	0.00531915	0.00531915	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23245_c0_g1(+)	cinxia.TRINITY_DN23245_c0_g1	OG0001473	500	0	0	500	952	952	0	0	0	0	0.0	0.0	0.0	0.0	189	179	3	3	0	4	0.01587302	0.01587302	0.03703704	0.02998237
melitaea_cinxia_new	TRINITY_DN23249_c0_g1(+)	cinxia.TRINITY_DN23249_c0_g1	OG0001763	203	0	0	203	394	394	0	0	0	0	0.0	0.0	0.0	0.0	86	85	0	0	0	1	0.0	0.0	0.01162791	0.00775194
melitaea_cinxia_new	TRINITY_DN23251_c0_g1(+)	cinxia.TRINITY_DN23251_c0_g1	NA	124	0	0	124	229	229	0	0	0	0	0.0	0.0	0.0	0.0	54	51	0	1	1	1	0.01851852	0.03703704	0.03703704	0.03395062
melitaea_cinxia_new	TRINITY_DN23253_c0_g1(+)	cinxia.TRINITY_DN23253_c0_g1	NA	130	0	0	130	239	239	0	0	0	0	0.0	0.0	0.0	0.0	42	40	2	0	0	0	0.04761905	0.0	0.02380952	0.02380952
melitaea_cinxia_new	TRINITY_DN23254_c0_g1(+)	cinxia.TRINITY_DN23254_c0_g1	NA	448	0	0	448	828	825	3	0	0	0	0.00362319	0.0	0.00181159	0.00181159	213	198	9	2	0	4	0.04225352	0.00938967	0.04460094	0.03834116
melitaea_cinxia_new	TRINITY_DN23255_c0_g1(-)	cinxia.TRINITY_DN23255_c0_g1	NA	29	1	0	28	43	35	3	2	3	0	0.13953488	0.11627907	0.09302326	0.10465116	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23257_c1_g1(+)	cinxia.TRINITY_DN23257_c1_g1	OG0003261	230	0	0	230	427	425	1	0	0	1	0.00234192	0.0	0.00351288	0.00273224	97	93	0	3	1	0	0.01030928	0.04123711	0.02061856	0.02233677
melitaea_cinxia_new	TRINITY_DN23258_c0_g1(+)	cinxia.TRINITY_DN23258_c0_g1	NA	328	0	0	328	611	610	0	1	0	0	0.0	0.00163666	0.00081833	0.00081833	144	132	2	8	0	2	0.01388889	0.05555556	0.04861111	0.04398148
melitaea_cinxia_new	TRINITY_DN23259_c0_g1(+)	cinxia.TRINITY_DN23259_c0_g1	OG0001840	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN23261_c0_g1(+)	cinxia.TRINITY_DN23261_c0_g1	NA	170	0	0	170	323	323	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
melitaea_cinxia_new	TRINITY_DN23262_c0_g1(+)	cinxia.TRINITY_DN23262_c0_g1	NA	149	0	0	149	281	280	0	1	0	0	0.0	0.00355872	0.00177936	0.00177936	65	64	0	0	1	0	0.01538462	0.01538462	0.00769231	0.01025641
melitaea_cinxia_new	TRINITY_DN23264_c0_g1(+)	cinxia.TRINITY_DN23264_c0_g1	NA	434	0	0	434	828	828	0	0	0	0	0.0	0.0	0.0	0.0	168	166	0	1	0	1	0.0	0.00595238	0.00892857	0.00694444
melitaea_cinxia_new	TRINITY_DN23265_c0_g1(+)	cinxia.TRINITY_DN23265_c0_g1	NA	199	1	1	197	353	350	0	1	0	2	0.0	0.00283286	0.00708215	0.00519358	82	74	0	7	1	0	0.01219512	0.09756098	0.04878049	0.05081301
melitaea_cinxia_new	TRINITY_DN23266_c0_g1(-)	cinxia.TRINITY_DN23266_c0_g1	NA	16	0	0	16	28	28	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23267_c0_g1(+)	cinxia.TRINITY_DN23267_c0_g1	NA	102	0	0	102	154	154	0	0	0	0	0.0	0.0	0.0	0.0	40	24	4	3	9	0	0.325	0.3	0.2	0.2375
melitaea_cinxia_new	TRINITY_DN23267_c0_g2(+)	cinxia.TRINITY_DN23267_c0_g2	NA	29	0	0	29	60	60	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23269_c0_g1(+)	cinxia.TRINITY_DN23269_c0_g1	OG0002304	169	0	0	169	323	323	0	0	0	0	0.0	0.0	0.0	0.0	87	85	0	2	0	0	0.0	0.02298851	0.01149425	0.01149425
melitaea_cinxia_new	TRINITY_DN23271_c0_g1(+)	cinxia.TRINITY_DN23271_c0_g1	NA	206	0	0	206	392	390	0	2	0	0	0.0	0.00510204	0.00255102	0.00255102	70	68	0	2	0	0	0.0	0.02857143	0.01428571	0.01428571
melitaea_cinxia_new	TRINITY_DN23272_c0_g1(+)	cinxia.TRINITY_DN23272_c0_g1	NA	381	0	0	381	729	728	1	0	0	0	0.00137174	0.0	0.00068587	0.00068587	141	138	0	2	0	1	0.0	0.0141844	0.0141844	0.01182033
melitaea_cinxia_new	TRINITY_DN23274_c2_g1(+)	cinxia.TRINITY_DN23274_c2_g1	NA	42	0	0	42	85	84	0	1	0	0	0.0	0.01176471	0.00588235	0.00588235	25	25	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23275_c10_g2(+)	cinxia.TRINITY_DN23275_c10_g2	NA	52	0	0	52	94	91	0	0	3	0	0.03191489	0.03191489	0.01595745	0.0212766	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23275_c10_g3(-)	cinxia.TRINITY_DN23275_c10_g3	NA	73	0	0	73	138	133	0	4	1	0	0.00724638	0.03623188	0.01811594	0.01932367	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN23275_c12_g1(-)	cinxia.TRINITY_DN23275_c12_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN23277_c0_g1(+)	cinxia.TRINITY_DN23277_c0_g1	NA	300	0	1	299	573	572	0	1	0	0	0.0	0.0017452	0.0008726	0.0008726	105	102	0	2	0	1	0.0	0.01904762	0.01904762	0.01587302
melitaea_cinxia_new	TRINITY_DN23278_c0_g1(+)	cinxia.TRINITY_DN23278_c0_g1	NA	407	0	0	407	761	760	0	1	0	0	0.0	0.00131406	0.00065703	0.00065703	163	157	3	1	1	1	0.02453988	0.01226994	0.02147239	0.0204499
melitaea_cinxia_new	TRINITY_DN23279_c0_g1(+)	cinxia.TRINITY_DN23279_c0_g1	OG0001666	55	0	0	55	99	97	2	0	0	0	0.02020202	0.0	0.01010101	0.01010101	20	19	0	1	0	0	0.0	0.05	0.025	0.025
melitaea_cinxia_new	TRINITY_DN23280_c0_g1(+)	cinxia.TRINITY_DN23280_c0_g1	OG0001608	52	0	0	52	100	100	0	0	0	0	0.0	0.0	0.0	0.0	23	21	0	0	0	2	0.0	0.0	0.08695652	0.05797101
