species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TL_GA42A	0_pi_TL_GA42D	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TL_GA42A	4_pi_TL_GA42D	4_pi_between	4_pi_total
thymelicus_lineola	TRINITY_DN38236_c1_g1(+)	lineola.TRINITY_DN38236_c1_g1	NA	30	0	0	30	53	52	0	0	0	1	0.0	0.0	0.01886792	0.01257861	6	5	0	0	0	1	0.0	0.0	0.16666667	0.11111111
thymelicus_lineola	TRINITY_DN38237_c0_g1(+)	lineola.TRINITY_DN38237_c0_g1	OG0001411	247	0	0	247	484	483	1	0	0	0	0.00206612	0.0	0.00103306	0.00103306	113	112	0	1	0	0	0.0	0.00884956	0.00442478	0.00442478
thymelicus_lineola	TRINITY_DN38238_c0_g1(-)	lineola.TRINITY_DN38238_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38239_c2_g2(+)	lineola.TRINITY_DN38239_c2_g2	NA	85	0	0	85	148	146	1	0	1	0	0.01351351	0.00675676	0.00675676	0.00788288	30	27	1	0	2	0	0.1	0.06666667	0.05	0.06111111
thymelicus_lineola	TRINITY_DN38240_c0_g2(+)	lineola.TRINITY_DN38240_c0_g2	OG0001582	417	1	0	416	760	759	0	0	0	1	0.0	0.0	0.00131579	0.00087719	197	186	0	7	0	4	0.0	0.03553299	0.03807107	0.03130288
thymelicus_lineola	TRINITY_DN38244_c1_g1(+)	lineola.TRINITY_DN38244_c1_g1	OG0003356	685	0	2	683	1271	1270	0	0	0	1	0.0	0.0	0.00078678	0.00052452	311	294	0	16	0	1	0.0	0.05144695	0.02893891	0.0278671
thymelicus_lineola	TRINITY_DN38245_c0_g1(+)	lineola.TRINITY_DN38245_c0_g1	NA	582	0	0	582	1092	1088	2	2	0	0	0.0018315	0.0018315	0.0018315	0.0018315	240	236	1	3	0	0	0.00416667	0.0125	0.00833333	0.00833333
thymelicus_lineola	TRINITY_DN38246_c1_g1(-)	lineola.TRINITY_DN38246_c1_g1	NA	36	0	0	36	63	62	0	1	0	0	0.0	0.01587302	0.00793651	0.00793651	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38248_c0_g1(-)	lineola.TRINITY_DN38248_c0_g1	NA	566	0	0	566	1042	1041	1	0	0	0	0.00095969	0.0	0.00047985	0.00047985	221	216	1	2	2	0	0.01357466	0.01809955	0.01131222	0.01282051
thymelicus_lineola	TRINITY_DN38249_c2_g2(-)	lineola.TRINITY_DN38249_c2_g2	NA	14	0	0	14	21	20	0	0	0	1	0.0	0.0	0.04761905	0.03174603	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38250_c0_g1(+)	lineola.TRINITY_DN38250_c0_g1	NA	282	0	0	282	510	509	0	1	0	0	0.0	0.00196078	0.00098039	0.00098039	98	88	5	2	3	0	0.08163265	0.05102041	0.05102041	0.05612245
thymelicus_lineola	TRINITY_DN38250_c1_g1(+)	lineola.TRINITY_DN38250_c1_g1	NA	63	0	1	62	109	104	3	2	0	0	0.02752294	0.01834862	0.02293578	0.02293578	20	20	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38251_c0_g1(+)	lineola.TRINITY_DN38251_c0_g1	NA	794	0	0	794	1454	1452	1	1	0	0	0.00068776	0.00068776	0.00068776	0.00068776	333	314	4	11	4	0	0.02402402	0.04504505	0.02852853	0.03053053
thymelicus_lineola	TRINITY_DN38253_c2_g2(-)	lineola.TRINITY_DN38253_c2_g2	NA	220	0	0	220	443	443	0	0	0	0	0.0	0.0	0.0	0.0	99	99	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38255_c0_g1(-)	lineola.TRINITY_DN38255_c0_g1	OG0001526	290	0	0	290	557	555	0	2	0	0	0.0	0.00359066	0.00179533	0.00179533	111	108	0	0	3	0	0.02702703	0.02702703	0.01351351	0.01801802
thymelicus_lineola	TRINITY_DN38256_c0_g1(-)	lineola.TRINITY_DN38256_c0_g1	NA	512	2	0	510	922	914	0	1	7	0	0.00759219	0.00867679	0.00433839	0.00560376	199	186	1	4	5	3	0.03015075	0.04522613	0.04020101	0.03936349
thymelicus_lineola	TRINITY_DN38261_c0_g1(+)	lineola.TRINITY_DN38261_c0_g1	OG0002057	467	0	0	467	875	872	0	1	2	0	0.00228571	0.00342857	0.00171429	0.00209524	210	204	4	0	2	0	0.02857143	0.00952381	0.01428571	0.01587301
thymelicus_lineola	TRINITY_DN38264_c0_g1(-)	lineola.TRINITY_DN38264_c0_g1	NA	536	0	0	536	1039	1037	0	1	0	1	0.0	0.00096246	0.0014437	0.00112288	269	262	1	5	0	1	0.00371747	0.01858736	0.01486989	0.01363073
thymelicus_lineola	TRINITY_DN38265_c2_g1(-)	lineola.TRINITY_DN38265_c2_g1	NA	66	0	0	66	126	126	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38265_c4_g1(+)	lineola.TRINITY_DN38265_c4_g1	NA	486	0	0	486	926	923	1	0	0	2	0.00107991	0.0	0.00269978	0.00197984	191	182	0	3	0	6	0.0	0.01570681	0.03926702	0.02879581
thymelicus_lineola	TRINITY_DN38266_c0_g1(-)	lineola.TRINITY_DN38266_c0_g1	NA	143	0	1	142	262	262	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38267_c1_g1(+)	lineola.TRINITY_DN38267_c1_g1	NA	41	0	0	41	66	60	3	1	2	0	0.07575758	0.04545455	0.04545455	0.05050506	14	13	0	1	0	0	0.0	0.07142857	0.03571429	0.03571429
thymelicus_lineola	TRINITY_DN38268_c1_g2(+)	lineola.TRINITY_DN38268_c1_g2	NA	88	0	1	87	166	162	3	0	1	0	0.02409639	0.0060241	0.01204819	0.01305221	32	31	1	0	0	0	0.03125	0.0	0.015625	0.015625
thymelicus_lineola	TRINITY_DN38270_c1_g3(+)	lineola.TRINITY_DN38270_c1_g3	NA	10	0	0	10	15	12	1	0	2	0	0.2	0.13333333	0.1	0.12222222	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38271_c0_g1(-)	lineola.TRINITY_DN38271_c0_g1	NA	26	0	0	26	49	45	4	0	0	0	0.08163265	0.0	0.04081633	0.04081633	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38273_c0_g1(-)	lineola.TRINITY_DN38273_c0_g1	NA	40	0	0	40	79	79	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
thymelicus_lineola	TRINITY_DN38274_c1_g2(-)	lineola.TRINITY_DN38274_c1_g2	NA	129	0	0	129	243	243	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38276_c0_g1(+)	lineola.TRINITY_DN38276_c0_g1	OG0004021	17	0	0	17	29	29	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38280_c0_g1(-)	lineola.TRINITY_DN38280_c0_g1	OG0004259	937	0	0	937	1764	1764	0	0	0	0	0.0	0.0	0.0	0.0	430	415	13	2	0	0	0.03023256	0.00465116	0.01744186	0.01744186
thymelicus_lineola	TRINITY_DN38283_c1_g1(-)	lineola.TRINITY_DN38283_c1_g1	NA	92	0	0	92	164	156	1	4	3	0	0.02439024	0.04268293	0.02439024	0.02743902	24	24	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38287_c3_g2(+)	lineola.TRINITY_DN38287_c3_g2	NA	208	0	0	208	393	393	0	0	0	0	0.0	0.0	0.0	0.0	99	96	0	3	0	0	0.0	0.03030303	0.01515152	0.01515152
thymelicus_lineola	TRINITY_DN38288_c0_g1(-)	lineola.TRINITY_DN38288_c0_g1	NA	383	0	0	383	730	728	0	2	0	0	0.0	0.00273973	0.00136986	0.00136986	152	149	0	3	0	0	0.0	0.01973684	0.00986842	0.00986842
thymelicus_lineola	TRINITY_DN38291_c0_g1(-)	lineola.TRINITY_DN38291_c0_g1	NA	23	0	0	23	43	43	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38293_c0_g1(-)	lineola.TRINITY_DN38293_c0_g1	NA	289	0	0	289	559	559	0	0	0	0	0.0	0.0	0.0	0.0	127	126	1	0	0	0	0.00787402	0.0	0.00393701	0.00393701
thymelicus_lineola	TRINITY_DN38293_c0_g2(-)	lineola.TRINITY_DN38293_c0_g2	NA	15	0	0	15	30	30	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38295_c0_g1(+)	lineola.TRINITY_DN38295_c0_g1	NA	34	0	0	34	58	58	0	0	0	0	0.0	0.0	0.0	0.0	17	14	2	0	1	0	0.17647059	0.05882353	0.08823529	0.09803921
thymelicus_lineola	TRINITY_DN38296_c0_g1(+)	lineola.TRINITY_DN38296_c0_g1	NA	44	0	0	44	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38296_c0_g2(-)	lineola.TRINITY_DN38296_c0_g2	NA	56	0	1	55	95	93	2	0	0	0	0.02105263	0.0	0.01052632	0.01052632	17	17	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38297_c3_g1(-)	lineola.TRINITY_DN38297_c3_g1	NA	13	0	0	13	23	21	0	1	1	0	0.04347826	0.08695652	0.04347826	0.05072464	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38298_c0_g1(+)	lineola.TRINITY_DN38298_c0_g1	NA	419	0	1	418	776	774	2	0	0	0	0.00257732	0.0	0.00128866	0.00128866	180	170	10	0	0	0	0.05555556	0.0	0.02777778	0.02777778
thymelicus_lineola	TRINITY_DN38299_c1_g1(-)	lineola.TRINITY_DN38299_c1_g1	NA	54	0	2	52	82	78	1	1	2	0	0.03658537	0.03658537	0.02439024	0.02845528	18	15	1	1	1	0	0.11111111	0.11111111	0.08333333	0.09259259
thymelicus_lineola	TRINITY_DN38300_c0_g1(+)	lineola.TRINITY_DN38300_c0_g1	NA	563	0	1	562	1017	1015	1	0	0	1	0.00098328	0.0	0.00147493	0.00114717	252	241	6	0	0	5	0.02380952	0.0	0.03174603	0.02513227
thymelicus_lineola	TRINITY_DN38301_c0_g1(+)	lineola.TRINITY_DN38301_c0_g1	OG0002003	434	1	0	433	764	761	2	1	0	0	0.0026178	0.0013089	0.00196335	0.00196335	156	140	6	7	3	0	0.05769231	0.06410256	0.05128205	0.05448718
thymelicus_lineola	TRINITY_DN38303_c0_g1(-)	lineola.TRINITY_DN38303_c0_g1	OG0001392	421	0	0	421	776	775	0	1	0	0	0.0	0.00128866	0.00064433	0.00064433	184	174	0	8	0	2	0.0	0.04347826	0.0326087	0.02898551
thymelicus_lineola	TRINITY_DN38306_c0_g1(+)	lineola.TRINITY_DN38306_c0_g1	NA	495	0	0	495	934	932	0	1	1	0	0.00107066	0.00214133	0.00107066	0.0012491	213	203	0	0	10	0	0.04694836	0.04694836	0.02347418	0.03129891
thymelicus_lineola	TRINITY_DN38307_c0_g1(+)	lineola.TRINITY_DN38307_c0_g1	NA	325	0	1	324	584	581	3	0	0	0	0.00513699	0.0	0.00256849	0.00256849	102	97	5	0	0	0	0.04901961	0.0	0.0245098	0.0245098
thymelicus_lineola	TRINITY_DN38308_c0_g1(+)	lineola.TRINITY_DN38308_c0_g1	NA	407	0	0	407	768	768	0	0	0	0	0.0	0.0	0.0	0.0	188	182	5	0	0	1	0.02659574	0.0	0.01861702	0.01684397
thymelicus_lineola	TRINITY_DN38309_c1_g1(-)	lineola.TRINITY_DN38309_c1_g1	NA	57	0	0	57	99	94	5	0	0	0	0.05050505	0.0	0.02525253	0.02525253	16	15	1	0	0	0	0.0625	0.0	0.03125	0.03125
thymelicus_lineola	TRINITY_DN38310_c1_g1(+)	lineola.TRINITY_DN38310_c1_g1	NA	35	0	1	34	60	58	0	0	0	2	0.0	0.0	0.03333333	0.02222222	9	8	0	0	0	1	0.0	0.0	0.11111111	0.07407407
thymelicus_lineola	TRINITY_DN38311_c1_g1(+)	lineola.TRINITY_DN38311_c1_g1	OG0003443	19	0	0	19	37	37	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38319_c1_g1(-)	lineola.TRINITY_DN38319_c1_g1	NA	107	0	0	107	212	212	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38320_c0_g1(-)	lineola.TRINITY_DN38320_c0_g1	OG0004317	637	0	0	637	1192	1192	0	0	0	0	0.0	0.0	0.0	0.0	324	320	4	0	0	0	0.01234568	0.0	0.00617284	0.00617284
thymelicus_lineola	TRINITY_DN38321_c0_g1(-)	lineola.TRINITY_DN38321_c0_g1	NA	673	0	0	673	1294	1294	0	0	0	0	0.0	0.0	0.0	0.0	260	260	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38321_c1_g1(-)	lineola.TRINITY_DN38321_c1_g1	NA	31	0	1	30	56	56	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
thymelicus_lineola	TRINITY_DN38321_c1_g2(+)	lineola.TRINITY_DN38321_c1_g2	NA	71	0	0	71	135	135	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38322_c1_g1(-)	lineola.TRINITY_DN38322_c1_g1	NA	297	0	0	297	560	558	1	0	1	0	0.00357143	0.00178571	0.00178571	0.00208333	126	118	3	3	2	0	0.03968254	0.03968254	0.03174603	0.03439153
thymelicus_lineola	TRINITY_DN38322_c1_g2(-)	lineola.TRINITY_DN38322_c1_g2	NA	258	0	0	258	464	462	2	0	0	0	0.00431034	0.0	0.00215517	0.00215517	117	111	3	0	0	3	0.02564103	0.0	0.03846154	0.02991453
thymelicus_lineola	TRINITY_DN38323_c0_g1(-)	lineola.TRINITY_DN38323_c0_g1	NA	513	1	0	512	912	910	1	1	0	0	0.00109649	0.00109649	0.00109649	0.00109649	190	172	6	2	10	0	0.08421053	0.06315789	0.04736842	0.05614035
thymelicus_lineola	TRINITY_DN38327_c0_g1(+)	lineola.TRINITY_DN38327_c0_g1	NA	34	0	0	34	64	64	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38328_c0_g1(-)	lineola.TRINITY_DN38328_c0_g1	NA	372	0	0	372	705	704	1	0	0	0	0.00141844	0.0	0.00070922	0.00070922	177	172	0	4	1	0	0.00564972	0.02824859	0.01412429	0.01506591
thymelicus_lineola	TRINITY_DN38329_c3_g1(+)	lineola.TRINITY_DN38329_c3_g1	NA	116	0	0	116	222	222	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38331_c0_g1(+)	lineola.TRINITY_DN38331_c0_g1	OG0002122	541	0	0	541	1042	1042	0	0	0	0	0.0	0.0	0.0	0.0	217	214	3	0	0	0	0.01382488	0.0	0.00691244	0.00691244
thymelicus_lineola	TRINITY_DN38332_c0_g2(+)	lineola.TRINITY_DN38332_c0_g2	NA	22	0	0	22	41	40	1	0	0	0	0.02439024	0.0	0.01219512	0.01219512	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38333_c0_g1(-)	lineola.TRINITY_DN38333_c0_g1	NA	687	0	0	687	1278	1278	0	0	0	0	0.0	0.0	0.0	0.0	293	291	2	0	0	0	0.00682594	0.0	0.00341297	0.00341297
thymelicus_lineola	TRINITY_DN38334_c0_g2(+)	lineola.TRINITY_DN38334_c0_g2	NA	297	0	1	296	543	538	3	1	1	0	0.00736648	0.00368324	0.00460405	0.00491099	112	109	0	0	3	0	0.02678571	0.02678571	0.01339286	0.01785714
thymelicus_lineola	TRINITY_DN38335_c0_g1(-)	lineola.TRINITY_DN38335_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN38336_c0_g1(-)	lineola.TRINITY_DN38336_c0_g1	NA	386	0	0	386	713	712	0	1	0	0	0.0	0.00140252	0.00070126	0.00070126	149	137	6	2	4	0	0.06711409	0.04026846	0.04026846	0.04474273
thymelicus_lineola	TRINITY_DN38337_c0_g1(-)	lineola.TRINITY_DN38337_c0_g1	NA	58	0	0	58	104	102	0	2	0	0	0.0	0.01923077	0.00961538	0.00961538	26	26	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38339_c0_g2(-)	lineola.TRINITY_DN38339_c0_g2	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38341_c0_g1(-)	lineola.TRINITY_DN38341_c0_g1	NA	118	0	0	118	217	216	0	1	0	0	0.0	0.00460829	0.00230415	0.00230415	63	60	0	3	0	0	0.0	0.04761905	0.02380952	0.02380952
thymelicus_lineola	TRINITY_DN38342_c0_g1(+)	lineola.TRINITY_DN38342_c0_g1	NA	15	0	0	15	24	21	1	0	2	0	0.125	0.08333333	0.0625	0.07638889	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38343_c0_g1(+)	lineola.TRINITY_DN38343_c0_g1	NA	129	0	0	129	251	251	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38345_c2_g1(+)	lineola.TRINITY_DN38345_c2_g1	NA	48	0	1	47	92	91	0	0	1	0	0.01086957	0.01086957	0.00543478	0.00724638	26	26	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38345_c2_g3(+)	lineola.TRINITY_DN38345_c2_g3	NA	56	0	0	56	108	108	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38346_c1_g2(+)	lineola.TRINITY_DN38346_c1_g2	NA	183	0	1	182	343	343	0	0	0	0	0.0	0.0	0.0	0.0	92	85	5	0	1	1	0.06521739	0.01086957	0.04347826	0.04166667
thymelicus_lineola	TRINITY_DN38347_c0_g1(-)	lineola.TRINITY_DN38347_c0_g1	NA	498	0	0	498	945	944	0	1	0	0	0.0	0.0010582	0.0005291	0.0005291	182	179	0	2	0	1	0.0	0.01098901	0.01098901	0.00915751
thymelicus_lineola	TRINITY_DN38350_c0_g1(+)	lineola.TRINITY_DN38350_c0_g1	NA	788	0	0	788	1399	1399	0	0	0	0	0.0	0.0	0.0	0.0	317	293	7	10	7	0	0.04416404	0.05362776	0.03785489	0.04153523
thymelicus_lineola	TRINITY_DN38352_c2_g1(-)	lineola.TRINITY_DN38352_c2_g1	NA	9	0	0	9	17	16	1	0	0	0	0.05882353	0.0	0.02941176	0.02941176	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38354_c0_g1(+)	lineola.TRINITY_DN38354_c0_g1	NA	265	4	0	261	443	425	6	6	6	0	0.02708804	0.02708804	0.02031603	0.02257337	109	99	3	4	3	0	0.05504587	0.06422018	0.04587156	0.05045871
thymelicus_lineola	TRINITY_DN38355_c0_g1(+)	lineola.TRINITY_DN38355_c0_g1	NA	86	0	0	86	164	164	0	0	0	0	0.0	0.0	0.0	0.0	50	49	1	0	0	0	0.02	0.0	0.01	0.01
thymelicus_lineola	TRINITY_DN38357_c1_g1(-)	lineola.TRINITY_DN38357_c1_g1	NA	388	0	1	387	681	681	0	0	0	0	0.0	0.0	0.0	0.0	209	190	4	5	0	10	0.01913876	0.02392344	0.06937799	0.05342903
thymelicus_lineola	TRINITY_DN38359_c2_g1(+)	lineola.TRINITY_DN38359_c2_g1	NA	40	0	1	39	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38361_c0_g1(-)	lineola.TRINITY_DN38361_c0_g1	NA	443	1	0	442	810	809	1	0	0	0	0.00123457	0.0	0.00061728	0.00061728	231	224	3	3	0	1	0.01298701	0.01298701	0.01731602	0.01587302
thymelicus_lineola	TRINITY_DN38363_c1_g3(-)	lineola.TRINITY_DN38363_c1_g3	NA	19	0	1	18	33	33	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38364_c0_g1(+)	lineola.TRINITY_DN38364_c0_g1	NA	369	1	1	367	640	631	3	3	3	0	0.009375	0.009375	0.00703125	0.0078125	135	124	0	6	5	0	0.03703704	0.08148148	0.04074074	0.04691358
thymelicus_lineola	TRINITY_DN38367_c2_g1(+)	lineola.TRINITY_DN38367_c2_g1	NA	88	0	0	88	154	154	0	0	0	0	0.0	0.0	0.0	0.0	31	28	0	0	0	3	0.0	0.0	0.09677419	0.06451613
thymelicus_lineola	TRINITY_DN38368_c0_g1(+)	lineola.TRINITY_DN38368_c0_g1	NA	642	0	0	642	1163	1163	0	0	0	0	0.0	0.0	0.0	0.0	333	311	8	8	6	0	0.04204204	0.04204204	0.03303303	0.03603603
thymelicus_lineola	TRINITY_DN38371_c0_g1(-)	lineola.TRINITY_DN38371_c0_g1	NA	917	0	0	917	1767	1764	1	2	0	0	0.00056593	0.00113186	0.0008489	0.0008489	345	337	3	1	4	0	0.02028986	0.01449275	0.0115942	0.01352657
thymelicus_lineola	TRINITY_DN38372_c0_g1(+)	lineola.TRINITY_DN38372_c0_g1	NA	502	0	1	501	915	910	0	1	0	4	0.0	0.0010929	0.00491803	0.00346084	257	239	0	11	0	7	0.0	0.04280156	0.04863813	0.03955901
thymelicus_lineola	TRINITY_DN38373_c0_g1(-)	lineola.TRINITY_DN38373_c0_g1	NA	20	0	0	20	37	37	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38373_c0_g2(+)	lineola.TRINITY_DN38373_c0_g2	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38376_c0_g2(+)	lineola.TRINITY_DN38376_c0_g2	NA	69	0	0	69	129	129	0	0	0	0	0.0	0.0	0.0	0.0	35	33	0	0	2	0	0.05714286	0.05714286	0.02857143	0.03809524
thymelicus_lineola	TRINITY_DN38378_c5_g1(-)	lineola.TRINITY_DN38378_c5_g1	NA	94	0	0	94	179	179	0	0	0	0	0.0	0.0	0.0	0.0	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588
thymelicus_lineola	TRINITY_DN38378_c6_g1(+)	lineola.TRINITY_DN38378_c6_g1	NA	87	0	0	87	162	159	0	0	3	0	0.01851852	0.01851852	0.00925926	0.01234568	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333
thymelicus_lineola	TRINITY_DN38380_c0_g1(-)	lineola.TRINITY_DN38380_c0_g1	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38381_c3_g1(-)	lineola.TRINITY_DN38381_c3_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38381_c5_g3(-)	lineola.TRINITY_DN38381_c5_g3	NA	9	0	0	9	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38381_c5_g4(+)	lineola.TRINITY_DN38381_c5_g4	NA	14	0	0	14	29	29	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN38382_c1_g1(-)	lineola.TRINITY_DN38382_c1_g1	OG0001422	198	0	0	198	371	371	0	0	0	0	0.0	0.0	0.0	0.0	97	93	3	0	1	0	0.04123711	0.01030928	0.02061856	0.02233677
thymelicus_lineola	TRINITY_DN38383_c0_g1(+)	lineola.TRINITY_DN38383_c0_g1	NA	606	0	0	606	1151	1149	0	2	0	0	0.0	0.00173762	0.00086881	0.00086881	315	303	0	12	0	0	0.0	0.03809524	0.01904762	0.01904762
thymelicus_lineola	TRINITY_DN38386_c0_g1(-)	lineola.TRINITY_DN38386_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN38388_c0_g1(-)	lineola.TRINITY_DN38388_c0_g1	NA	58	0	0	58	111	111	0	0	0	0	0.0	0.0	0.0	0.0	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579
thymelicus_lineola	TRINITY_DN38389_c2_g1(+)	lineola.TRINITY_DN38389_c2_g1	NA	49	0	0	49	93	93	0	0	0	0	0.0	0.0	0.0	0.0	14	12	1	1	0	0	0.07142857	0.07142857	0.07142857	0.07142857
thymelicus_lineola	TRINITY_DN38390_c0_g1(+)	lineola.TRINITY_DN38390_c0_g1	NA	54	0	0	54	95	95	0	0	0	0	0.0	0.0	0.0	0.0	29	27	2	0	0	0	0.06896552	0.0	0.03448276	0.03448276
thymelicus_lineola	TRINITY_DN38391_c0_g1(-)	lineola.TRINITY_DN38391_c0_g1	NA	477	1	1	475	867	862	2	1	2	0	0.00461361	0.00346021	0.00288351	0.00326798	226	210	7	4	4	1	0.04867257	0.03539823	0.03761062	0.03908555
thymelicus_lineola	TRINITY_DN38392_c0_g1(-)	lineola.TRINITY_DN38392_c0_g1	NA	337	0	1	336	635	635	0	0	0	0	0.0	0.0	0.0	0.0	133	126	0	2	5	0	0.03759398	0.05263158	0.02631579	0.03258145
thymelicus_lineola	TRINITY_DN38398_c0_g1(+)	lineola.TRINITY_DN38398_c0_g1	NA	270	0	1	269	472	471	1	0	0	0	0.00211864	0.0	0.00105932	0.00105932	105	96	3	3	3	0	0.05714286	0.05714286	0.04285714	0.04761905
thymelicus_lineola	TRINITY_DN38400_c0_g1(+)	lineola.TRINITY_DN38400_c0_g1	NA	1045	0	1	1044	1957	1952	1	1	0	3	0.00051099	0.00051099	0.00204394	0.00153296	312	308	0	0	0	4	0.0	0.0	0.01282051	0.00854701
thymelicus_lineola	TRINITY_DN38402_c0_g1(-)	lineola.TRINITY_DN38402_c0_g1	OG0003569	351	1	0	350	631	630	0	1	0	0	0.0	0.00158479	0.00079239	0.00079239	174	159	4	7	4	0	0.04597701	0.06321839	0.04310345	0.04693487
