species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PC_18	0_pi_PC_60	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PC_18	4_pi_PC_60	4_pi_between	4_pi_total
pyronia_cecilia	TRINITY_DN20416_c0_g1(+)	cecilia.TRINITY_DN20416_c0_g1	NA	3464	0	0	3464	6651	6648	0	0	0	3	0.0	0.0	0.00045106	0.00030071	1599	1584	10	0	0	5	0.00625391	0.0	0.00625391	0.00521159
pyronia_cecilia	TRINITY_DN20417_c1_g1(+)	cecilia.TRINITY_DN20417_c1_g1	NA	198	0	0	198	368	368	0	0	0	0	0.0	0.0	0.0	0.0	92	88	0	3	0	1	0.0	0.0326087	0.02717391	0.02355072
pyronia_cecilia	TRINITY_DN20417_c2_g1(+)	cecilia.TRINITY_DN20417_c2_g1	NA	170	0	0	170	316	312	2	2	0	0	0.00632911	0.00632911	0.00632911	0.00632911	59	57	0	2	0	0	0.0	0.03389831	0.01694915	0.01694915
pyronia_cecilia	TRINITY_DN20418_c1_g1(+)	cecilia.TRINITY_DN20418_c1_g1	NA	1849	0	0	1849	3475	3474	0	0	0	1	0.0	0.0	0.00028777	0.00019185	888	870	6	7	3	2	0.01013514	0.01126126	0.01126126	0.01107357
pyronia_cecilia	TRINITY_DN20419_c1_g1(+)	cecilia.TRINITY_DN20419_c1_g1	NA	1709	0	2	1707	3267	3258	4	3	2	0	0.00183655	0.00153046	0.00137741	0.00147944	693	675	8	5	5	0	0.01875902	0.01443001	0.01298701	0.01418951
pyronia_cecilia	TRINITY_DN20419_c1_g2(+)	cecilia.TRINITY_DN20419_c1_g2	NA	569	0	0	569	1082	1080	0	2	0	0	0.0	0.00184843	0.00092421	0.00092421	254	245	1	8	0	0	0.00393701	0.03149606	0.01771654	0.01771654
pyronia_cecilia	TRINITY_DN20421_c8_g1(+)	cecilia.TRINITY_DN20421_c8_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20422_c4_g4(+)	cecilia.TRINITY_DN20422_c4_g4	NA	73	0	0	73	143	143	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20422_c4_g7(+)	cecilia.TRINITY_DN20422_c4_g7	NA	361	0	1	360	673	672	1	0	0	0	0.00148588	0.0	0.00074294	0.00074294	133	131	2	0	0	0	0.01503759	0.0	0.0075188	0.0075188
pyronia_cecilia	TRINITY_DN20423_c2_g2(+)	cecilia.TRINITY_DN20423_c2_g2	NA	321	0	1	320	606	606	0	0	0	0	0.0	0.0	0.0	0.0	207	202	1	1	2	1	0.01449275	0.01449275	0.01449275	0.01449275
pyronia_cecilia	TRINITY_DN20424_c1_g1(-)	cecilia.TRINITY_DN20424_c1_g1	NA	27	1	0	26	49	48	0	0	1	0	0.02040816	0.02040816	0.01020408	0.01360544	8	8	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20424_c3_g2(+)	cecilia.TRINITY_DN20424_c3_g2	NA	683	0	1	682	1275	1266	4	4	1	0	0.00392157	0.00392157	0.00352941	0.00366013	260	250	2	6	2	0	0.01538462	0.03076923	0.01923077	0.02051282
pyronia_cecilia	TRINITY_DN20425_c3_g1(-)	cecilia.TRINITY_DN20425_c3_g1	NA	55	0	0	55	103	103	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20425_c9_g1(+)	cecilia.TRINITY_DN20425_c9_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20425_c10_g2(+)	cecilia.TRINITY_DN20425_c10_g2	OG0001625	403	0	0	403	768	766	1	1	0	0	0.00130208	0.00130208	0.00130208	0.00130208	193	190	2	1	0	0	0.01036269	0.00518135	0.00777202	0.00777202
pyronia_cecilia	TRINITY_DN20427_c4_g1(+)	cecilia.TRINITY_DN20427_c4_g1	NA	162	0	1	161	301	301	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20428_c11_g2(+)	cecilia.TRINITY_DN20428_c11_g2	NA	13	0	0	13	22	22	0	0	0	0	0.0	0.0	0.0	0.0	8	7	0	1	0	0	0.0	0.125	0.0625	0.0625
pyronia_cecilia	TRINITY_DN20429_c3_g1(+)	cecilia.TRINITY_DN20429_c3_g1	NA	384	0	0	384	740	740	0	0	0	0	0.0	0.0	0.0	0.0	174	173	1	0	0	0	0.00574713	0.0	0.00287356	0.00287356
pyronia_cecilia	TRINITY_DN20430_c2_g2(+)	cecilia.TRINITY_DN20430_c2_g2	OG0004231	575	0	0	575	1078	1075	3	0	0	0	0.00278293	0.0	0.00139147	0.00139147	192	190	0	1	0	1	0.0	0.00520833	0.0078125	0.00607639
pyronia_cecilia	TRINITY_DN20430_c3_g1(+)	cecilia.TRINITY_DN20430_c3_g1	NA	1004	0	0	1004	1922	1921	0	1	0	0	0.0	0.00052029	0.00026015	0.00026015	532	524	5	1	2	0	0.01315789	0.0056391	0.0075188	0.00814536
pyronia_cecilia	TRINITY_DN20431_c6_g1(+)	cecilia.TRINITY_DN20431_c6_g1	NA	41	0	0	41	77	77	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20431_c7_g2(+)	cecilia.TRINITY_DN20431_c7_g2	NA	571	1	0	570	1049	1049	0	0	0	0	0.0	0.0	0.0	0.0	269	261	3	5	0	0	0.01115242	0.01858736	0.01486989	0.01486989
pyronia_cecilia	TRINITY_DN20432_c3_g1(+)	cecilia.TRINITY_DN20432_c3_g1	NA	127	0	0	127	244	244	0	0	0	0	0.0	0.0	0.0	0.0	61	60	1	0	0	0	0.01639344	0.0	0.00819672	0.00819672
pyronia_cecilia	TRINITY_DN20433_c0_g1(+)	cecilia.TRINITY_DN20433_c0_g1	NA	101	0	0	101	200	200	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20433_c4_g1(-)	cecilia.TRINITY_DN20433_c4_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20433_c10_g4(-)	cecilia.TRINITY_DN20433_c10_g4	NA	29	0	1	28	49	48	0	0	1	0	0.02040816	0.02040816	0.01020408	0.01360544	8	7	0	1	0	0	0.0	0.125	0.0625	0.0625
pyronia_cecilia	TRINITY_DN20434_c3_g1(-)	cecilia.TRINITY_DN20434_c3_g1	NA	17	0	0	17	29	27	0	1	1	0	0.03448276	0.06896552	0.03448276	0.04022989	6	5	0	1	0	0	0.0	0.16666667	0.08333333	0.08333333
pyronia_cecilia	TRINITY_DN20435_c1_g3(+)	cecilia.TRINITY_DN20435_c1_g3	NA	45	0	0	45	74	68	1	2	3	0	0.05405405	0.06756757	0.04054054	0.0472973	16	15	0	0	1	0	0.0625	0.0625	0.03125	0.04166667
pyronia_cecilia	TRINITY_DN20435_c1_g6(+)	cecilia.TRINITY_DN20435_c1_g6	NA	183	0	0	183	357	357	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20436_c3_g1(+)	cecilia.TRINITY_DN20436_c3_g1	NA	62	0	0	62	119	118	0	0	1	0	0.00840336	0.00840336	0.00420168	0.00560224	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20436_c5_g1(+)	cecilia.TRINITY_DN20436_c5_g1	NA	1094	0	0	1094	2095	2095	0	0	0	0	0.0	0.0	0.0	0.0	529	520	1	7	1	0	0.00378072	0.01512287	0.00850662	0.00882168
pyronia_cecilia	TRINITY_DN20436_c5_g3(+)	cecilia.TRINITY_DN20436_c5_g3	NA	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20437_c2_g1(+)	cecilia.TRINITY_DN20437_c2_g1	OG0002039	545	1	0	544	1021	1018	1	1	0	1	0.00097943	0.00097943	0.00195886	0.00163238	214	208	2	3	0	1	0.00934579	0.01401869	0.01635514	0.01479751
pyronia_cecilia	TRINITY_DN20438_c1_g1(+)	cecilia.TRINITY_DN20438_c1_g1	NA	429	0	0	429	849	849	0	0	0	0	0.0	0.0	0.0	0.0	211	209	0	0	0	2	0.0	0.0	0.00947867	0.00631911
pyronia_cecilia	TRINITY_DN20438_c2_g1(+)	cecilia.TRINITY_DN20438_c2_g1	NA	136	0	0	136	251	251	0	0	0	0	0.0	0.0	0.0	0.0	63	59	4	0	0	0	0.06349206	0.0	0.03174603	0.03174603
pyronia_cecilia	TRINITY_DN20440_c5_g1(+)	cecilia.TRINITY_DN20440_c5_g1	NA	66	0	0	66	124	124	0	0	0	0	0.0	0.0	0.0	0.0	25	24	0	0	1	0	0.04	0.04	0.02	0.02666667
pyronia_cecilia	TRINITY_DN20440_c6_g1(+)	cecilia.TRINITY_DN20440_c6_g1	NA	789	0	1	788	1514	1513	1	0	0	0	0.0006605	0.0	0.00033025	0.00033025	368	362	3	3	0	0	0.00815217	0.00815217	0.00815217	0.00815217
pyronia_cecilia	TRINITY_DN20441_c3_g1(+)	cecilia.TRINITY_DN20441_c3_g1	NA	779	0	0	779	1471	1471	0	0	0	0	0.0	0.0	0.0	0.0	345	336	1	5	1	2	0.0057971	0.0173913	0.01594203	0.01449275
pyronia_cecilia	TRINITY_DN20442_c1_g1(+)	cecilia.TRINITY_DN20442_c1_g1	NA	642	0	0	642	1206	1206	0	0	0	0	0.0	0.0	0.0	0.0	346	341	3	1	1	0	0.01156069	0.00578035	0.00722543	0.00770713
pyronia_cecilia	TRINITY_DN20443_c5_g1(+)	cecilia.TRINITY_DN20443_c5_g1	NA	718	0	1	717	1356	1356	0	0	0	0	0.0	0.0	0.0	0.0	313	308	1	2	2	0	0.00958466	0.01277955	0.00798722	0.00905218
pyronia_cecilia	TRINITY_DN20443_c5_g2(+)	cecilia.TRINITY_DN20443_c5_g2	NA	294	0	0	294	551	549	1	0	0	1	0.00181488	0.0	0.00272232	0.00211736	179	171	5	1	0	2	0.02793296	0.00558659	0.02793296	0.02420857
pyronia_cecilia	TRINITY_DN20444_c6_g1(+)	cecilia.TRINITY_DN20444_c6_g1	NA	40	0	0	40	69	64	1	0	4	0	0.07246377	0.05797101	0.03623188	0.04589372	19	18	0	0	1	0	0.05263158	0.05263158	0.02631579	0.03508772
pyronia_cecilia	TRINITY_DN20444_c7_g2(+)	cecilia.TRINITY_DN20444_c7_g2	NA	21	1	0	20	37	37	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
pyronia_cecilia	TRINITY_DN20444_c9_g1(+)	cecilia.TRINITY_DN20444_c9_g1	NA	149	0	0	149	291	291	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20444_c10_g1(-)	cecilia.TRINITY_DN20444_c10_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
pyronia_cecilia	TRINITY_DN20445_c0_g1(+)	cecilia.TRINITY_DN20445_c0_g1	NA	2424	0	0	2424	4651	4645	2	4	0	0	0.00043002	0.00086003	0.00064502	0.00064502	1113	1091	15	6	0	1	0.01347709	0.00539084	0.01033243	0.01003294
pyronia_cecilia	TRINITY_DN20447_c0_g1(+)	cecilia.TRINITY_DN20447_c0_g1	NA	1189	0	0	1189	2242	2241	0	1	0	0	0.0	0.00044603	0.00022302	0.00022302	555	538	6	9	1	1	0.01261261	0.01801802	0.01621622	0.01591592
pyronia_cecilia	TRINITY_DN20448_c0_g1(+)	cecilia.TRINITY_DN20448_c0_g1	NA	784	1	0	783	1403	1395	0	7	1	0	0.00071276	0.00570207	0.00285103	0.00296983	376	353	7	15	0	1	0.01861702	0.03989362	0.03191489	0.03102837
pyronia_cecilia	TRINITY_DN20449_c6_g4(+)	cecilia.TRINITY_DN20449_c6_g4	NA	396	0	0	396	763	761	0	1	1	0	0.00131062	0.00262123	0.00131062	0.00152905	164	159	0	3	2	0	0.01219512	0.0304878	0.0152439	0.01727642
pyronia_cecilia	TRINITY_DN20449_c6_g6(+)	cecilia.TRINITY_DN20449_c6_g6	NA	326	0	0	326	618	618	0	0	0	0	0.0	0.0	0.0	0.0	130	128	1	0	0	1	0.00769231	0.0	0.01153846	0.00897436
pyronia_cecilia	TRINITY_DN20450_c6_g1(+)	cecilia.TRINITY_DN20450_c6_g1	NA	55	0	0	55	102	100	1	1	0	0	0.00980392	0.00980392	0.00980392	0.00980392	22	22	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20450_c7_g2(-)	cecilia.TRINITY_DN20450_c7_g2	NA	62	0	0	62	113	110	3	0	0	0	0.02654867	0.0	0.01327434	0.01327434	33	32	1	0	0	0	0.03030303	0.0	0.01515152	0.01515152
pyronia_cecilia	TRINITY_DN20451_c3_g1(+)	cecilia.TRINITY_DN20451_c3_g1	NA	236	0	0	236	441	439	1	1	0	0	0.00226757	0.00226757	0.00226757	0.00226757	76	75	0	0	1	0	0.01315789	0.01315789	0.00657895	0.00877193
pyronia_cecilia	TRINITY_DN20451_c4_g1(-)	cecilia.TRINITY_DN20451_c4_g1	NA	695	0	0	695	1348	1348	0	0	0	0	0.0	0.0	0.0	0.0	255	253	1	0	1	0	0.00784314	0.00392157	0.00392157	0.00457516
pyronia_cecilia	TRINITY_DN20451_c5_g1(+)	cecilia.TRINITY_DN20451_c5_g1	NA	695	0	0	695	1309	1301	1	3	1	3	0.00152788	0.00305577	0.00420168	0.00356506	313	297	4	7	4	1	0.02555911	0.03514377	0.02715655	0.02822151
pyronia_cecilia	TRINITY_DN20452_c3_g1(+)	cecilia.TRINITY_DN20452_c3_g1	NA	528	0	0	528	1016	1015	1	0	0	0	0.00098425	0.0	0.00049213	0.00049213	207	207	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20455_c5_g3(+)	cecilia.TRINITY_DN20455_c5_g3	NA	611	0	0	611	1161	1158	3	0	0	0	0.00258398	0.0	0.00129199	0.00129199	250	247	3	0	0	0	0.012	0.0	0.006	0.006
pyronia_cecilia	TRINITY_DN20456_c4_g1(+)	cecilia.TRINITY_DN20456_c4_g1	NA	63	0	0	63	122	122	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20456_c7_g1(+)	cecilia.TRINITY_DN20456_c7_g1	NA	147	0	0	147	269	268	1	0	0	0	0.00371747	0.0	0.00185874	0.00185874	68	64	2	0	2	0	0.05882353	0.02941176	0.02941176	0.03431372
pyronia_cecilia	TRINITY_DN20457_c3_g5(-)	cecilia.TRINITY_DN20457_c3_g5	NA	51	0	2	49	82	77	1	0	4	0	0.06097561	0.04878049	0.0304878	0.03861788	21	19	1	0	1	0	0.0952381	0.04761905	0.04761905	0.05555556
pyronia_cecilia	TRINITY_DN20457_c4_g1(+)	cecilia.TRINITY_DN20457_c4_g1	NA	898	0	0	898	1678	1678	0	0	0	0	0.0	0.0	0.0	0.0	476	464	6	3	1	2	0.01470588	0.00840336	0.01470588	0.01365546
pyronia_cecilia	TRINITY_DN20458_c2_g3(-)	cecilia.TRINITY_DN20458_c2_g3	NA	16	0	0	16	29	29	0	0	0	0	0.0	0.0	0.0	0.0	9	8	1	0	0	0	0.11111111	0.0	0.05555556	0.05555556
pyronia_cecilia	TRINITY_DN20458_c3_g4(+)	cecilia.TRINITY_DN20458_c3_g4	NA	53	0	0	53	102	102	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20458_c4_g2(+)	cecilia.TRINITY_DN20458_c4_g2	NA	590	0	0	590	1104	1102	1	1	0	0	0.0009058	0.0009058	0.0009058	0.0009058	290	281	2	6	0	1	0.00689655	0.02068966	0.01724138	0.01609195
pyronia_cecilia	TRINITY_DN20461_c5_g1(+)	cecilia.TRINITY_DN20461_c5_g1	NA	56	0	0	56	99	94	0	0	5	0	0.05050505	0.05050505	0.02525253	0.03367004	16	15	0	0	1	0	0.0625	0.0625	0.03125	0.04166667
pyronia_cecilia	TRINITY_DN20461_c8_g1(+)	cecilia.TRINITY_DN20461_c8_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20462_c0_g1(+)	cecilia.TRINITY_DN20462_c0_g1	NA	657	0	0	657	1238	1232	1	3	1	1	0.00161551	0.00323102	0.00282714	0.00269251	224	223	0	1	0	0	0.0	0.00446429	0.00223214	0.00223214
pyronia_cecilia	TRINITY_DN20462_c1_g1(+)	cecilia.TRINITY_DN20462_c1_g1	NA	411	0	0	411	760	754	3	1	2	0	0.00657895	0.00394737	0.00394737	0.00438597	146	142	1	2	1	0	0.01369863	0.02054795	0.01369863	0.01484018
pyronia_cecilia	TRINITY_DN20462_c1_g2(+)	cecilia.TRINITY_DN20462_c1_g2	NA	24	0	0	24	49	49	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20463_c6_g2(+)	cecilia.TRINITY_DN20463_c6_g2	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20464_c0_g1(+)	cecilia.TRINITY_DN20464_c0_g1	OG0004539	1001	0	2	999	1862	1839	8	10	5	0	0.00698174	0.00805585	0.00617615	0.0066237	306	298	1	4	3	0	0.0130719	0.02287582	0.0130719	0.01470589
pyronia_cecilia	TRINITY_DN20465_c7_g1(-)	cecilia.TRINITY_DN20465_c7_g1	NA	34	0	0	34	66	66	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20466_c0_g1(+)	cecilia.TRINITY_DN20466_c0_g1	NA	1077	0	1	1076	2007	1996	5	3	3	0	0.00398605	0.00298954	0.00274041	0.00298954	350	338	4	5	3	0	0.02	0.02285714	0.01714286	0.01857143
pyronia_cecilia	TRINITY_DN20467_c0_g1(+)	cecilia.TRINITY_DN20467_c0_g1	NA	65	0	0	65	101	94	0	3	4	0	0.03960396	0.06930693	0.03465347	0.04125413	21	18	0	0	3	0	0.14285714	0.14285714	0.07142857	0.09523809
pyronia_cecilia	TRINITY_DN20468_c6_g1(+)	cecilia.TRINITY_DN20468_c6_g1	NA	78	0	0	78	148	148	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20468_c8_g1(+)	cecilia.TRINITY_DN20468_c8_g1	NA	723	0	0	723	1365	1365	0	0	0	0	0.0	0.0	0.0	0.0	233	233	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20468_c8_g2(+)	cecilia.TRINITY_DN20468_c8_g2	NA	329	0	0	329	626	624	1	0	0	1	0.00159744	0.0	0.00239617	0.00186369	127	126	1	0	0	0	0.00787402	0.0	0.00393701	0.00393701
pyronia_cecilia	TRINITY_DN20470_c0_g1(+)	cecilia.TRINITY_DN20470_c0_g1	OG0005167	2965	1	5	2959	5591	5580	5	6	0	0	0.00089429	0.00107315	0.00098372	0.00098372	845	840	3	1	1	0	0.00473373	0.00236686	0.00295858	0.00315582
pyronia_cecilia	TRINITY_DN20471_c1_g1(+)	cecilia.TRINITY_DN20471_c1_g1	NA	533	0	1	532	1003	997	4	1	1	0	0.00498504	0.00199402	0.00299103	0.0031572	207	203	2	0	2	0	0.01932367	0.00966184	0.00966184	0.01127214
pyronia_cecilia	TRINITY_DN20472_c0_g3(+)	cecilia.TRINITY_DN20472_c0_g3	NA	1538	0	1	1537	2921	2911	5	3	2	0	0.00239644	0.00171174	0.00171174	0.00182586	655	642	5	5	3	0	0.01221374	0.01221374	0.00992366	0.01068702
pyronia_cecilia	TRINITY_DN20473_c4_g1(+)	cecilia.TRINITY_DN20473_c4_g1	NA	65	0	0	65	114	109	1	1	3	0	0.03508772	0.03508772	0.02192982	0.02631579	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537
pyronia_cecilia	TRINITY_DN20473_c4_g6(-)	cecilia.TRINITY_DN20473_c4_g6	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
pyronia_cecilia	TRINITY_DN20476_c10_g1(+)	cecilia.TRINITY_DN20476_c10_g1	NA	31	0	0	31	53	49	0	0	4	0	0.0754717	0.0754717	0.03773585	0.05031447	9	8	0	0	1	0	0.11111111	0.11111111	0.05555556	0.07407408
pyronia_cecilia	TRINITY_DN20477_c4_g1(+)	cecilia.TRINITY_DN20477_c4_g1	NA	150	0	0	150	295	294	0	1	0	0	0.0	0.00338983	0.00169492	0.00169492	84	84	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20478_c3_g1(+)	cecilia.TRINITY_DN20478_c3_g1	NA	88	0	0	88	165	165	0	0	0	0	0.0	0.0	0.0	0.0	52	51	0	0	1	0	0.01923077	0.01923077	0.00961538	0.01282051
pyronia_cecilia	TRINITY_DN20478_c3_g2(-)	cecilia.TRINITY_DN20478_c3_g2	NA	97	0	0	97	185	181	0	1	3	0	0.01621622	0.02162162	0.01081081	0.01351351	40	40	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20478_c3_g3(+)	cecilia.TRINITY_DN20478_c3_g3	OG0003260	457	0	0	457	865	864	1	0	0	0	0.00115607	0.0	0.00057803	0.00057803	194	193	1	0	0	0	0.00515464	0.0	0.00257732	0.00257732
pyronia_cecilia	TRINITY_DN20479_c0_g1(+)	cecilia.TRINITY_DN20479_c0_g1	NA	19	0	1	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20479_c1_g2(+)	cecilia.TRINITY_DN20479_c1_g2	NA	447	0	1	446	852	849	0	2	1	0	0.00117371	0.00352113	0.00176056	0.00195618	176	174	1	0	1	0	0.01136364	0.00568182	0.00568182	0.00662879
pyronia_cecilia	TRINITY_DN20482_c8_g2(+)	cecilia.TRINITY_DN20482_c8_g2	NA	41	0	0	41	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667	22	22	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20482_c11_g1(-)	cecilia.TRINITY_DN20482_c11_g1	NA	49	0	0	49	90	88	0	1	1	0	0.01111111	0.02222222	0.01111111	0.01296296	22	22	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20483_c0_g1(+)	cecilia.TRINITY_DN20483_c0_g1	NA	286	0	0	286	542	542	0	0	0	0	0.0	0.0	0.0	0.0	154	149	4	1	0	0	0.02597403	0.00649351	0.01623377	0.01623377
pyronia_cecilia	TRINITY_DN20484_c0_g1(+)	cecilia.TRINITY_DN20484_c0_g1	NA	1149	0	0	1149	2168	2167	0	1	0	0	0.0	0.00046125	0.00023063	0.00023063	439	419	8	9	1	2	0.02050114	0.02277904	0.02505695	0.023918
pyronia_cecilia	TRINITY_DN20485_c3_g1(+)	cecilia.TRINITY_DN20485_c3_g1	NA	532	0	0	532	1011	1006	3	0	0	2	0.00296736	0.0	0.00346192	0.00280251	164	164	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20486_c1_g1(-)	cecilia.TRINITY_DN20486_c1_g1	NA	51	0	0	51	94	88	1	0	5	0	0.06382979	0.05319149	0.03191489	0.04078014	20	20	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20486_c2_g1(+)	cecilia.TRINITY_DN20486_c2_g1	NA	545	0	0	545	1048	1045	1	0	2	0	0.0028626	0.0019084	0.0014313	0.00174937	215	214	1	0	0	0	0.00465116	0.0	0.00232558	0.00232558
pyronia_cecilia	TRINITY_DN20486_c2_g3(+)	cecilia.TRINITY_DN20486_c2_g3	NA	387	0	0	387	753	753	0	0	0	0	0.0	0.0	0.0	0.0	160	160	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20486_c2_g4(+)	cecilia.TRINITY_DN20486_c2_g4	NA	94	0	0	94	173	167	5	0	0	1	0.02890173	0.0	0.02023121	0.01830443	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
pyronia_cecilia	TRINITY_DN20488_c11_g1(+)	cecilia.TRINITY_DN20488_c11_g1	OG0004185	412	0	0	412	788	787	0	0	1	0	0.00126904	0.00126904	0.00063452	0.00084603	195	193	1	1	0	0	0.00512821	0.00512821	0.00512821	0.00512821
pyronia_cecilia	TRINITY_DN20489_c1_g1(+)	cecilia.TRINITY_DN20489_c1_g1	NA	638	0	0	638	1187	1185	0	0	0	2	0.0	0.0	0.00168492	0.00112328	209	204	1	2	0	2	0.00478469	0.00956938	0.01674641	0.01355662
pyronia_cecilia	TRINITY_DN20489_c2_g1(+)	cecilia.TRINITY_DN20489_c2_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20490_c7_g1(+)	cecilia.TRINITY_DN20490_c7_g1	NA	415	0	0	415	804	804	0	0	0	0	0.0	0.0	0.0	0.0	184	182	0	0	2	0	0.01086957	0.01086957	0.00543478	0.00724638
pyronia_cecilia	TRINITY_DN20490_c8_g1(+)	cecilia.TRINITY_DN20490_c8_g1	NA	499	0	0	499	930	930	0	0	0	0	0.0	0.0	0.0	0.0	145	145	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20490_c9_g8(-)	cecilia.TRINITY_DN20490_c9_g8	NA	13	0	0	13	21	21	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN20491_c5_g1(+)	cecilia.TRINITY_DN20491_c5_g1	NA	407	0	0	407	780	780	0	0	0	0	0.0	0.0	0.0	0.0	153	152	0	1	0	0	0.0	0.00653595	0.00326797	0.00326797
pyronia_cecilia	TRINITY_DN20492_c1_g1(+)	cecilia.TRINITY_DN20492_c1_g1	NA	113	0	0	113	211	211	0	0	0	0	0.0	0.0	0.0	0.0	38	37	1	0	0	0	0.02631579	0.0	0.01315789	0.01315789
pyronia_cecilia	TRINITY_DN20492_c2_g1(+)	cecilia.TRINITY_DN20492_c2_g1	NA	1475	0	0	1475	2827	2826	1	0	0	0	0.00035373	0.0	0.00017687	0.00017687	706	692	6	5	3	0	0.01274788	0.01133144	0.00991501	0.01062323
