species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MJ_177	0_pi_MJ_27	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MJ_177	4_pi_MJ_27	4_pi_between	4_pi_total
maniola_jurtina	TRINITY_DN23291_c5_g1(+)	jurtina.TRINITY_DN23291_c5_g1	NA	62	0	0	62	113	113	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23293_c2_g2(+)	jurtina.TRINITY_DN23293_c2_g2	NA	27	0	0	27	51	51	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23293_c3_g1(+)	jurtina.TRINITY_DN23293_c3_g1	NA	550	0	0	550	1051	1050	0	0	0	1	0.0	0.0	0.00095147	0.00063431	231	224	0	4	0	3	0.0	0.01731602	0.02164502	0.01731602
maniola_jurtina	TRINITY_DN23293_c4_g3(+)	jurtina.TRINITY_DN23293_c4_g3	NA	41	1	0	40	70	68	0	1	1	0	0.01428571	0.02857143	0.01428571	0.01666666	16	13	0	1	2	0	0.125	0.1875	0.09375	0.11458333
maniola_jurtina	TRINITY_DN23294_c2_g1(-)	jurtina.TRINITY_DN23294_c2_g1	NA	54	0	0	54	105	105	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23294_c3_g4(-)	jurtina.TRINITY_DN23294_c3_g4	NA	61	1	1	59	111	108	2	0	1	0	0.02702703	0.00900901	0.01351351	0.01501501	33	33	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23296_c2_g1(+)	jurtina.TRINITY_DN23296_c2_g1	NA	913	0	0	913	1605	1603	0	2	0	0	0.0	0.00124611	0.00062305	0.00062305	436	397	19	11	7	2	0.05963303	0.0412844	0.04701835	0.04816514
maniola_jurtina	TRINITY_DN23297_c0_g1(+)	jurtina.TRINITY_DN23297_c0_g1	NA	632	0	2	630	1146	1137	7	2	0	0	0.0061082	0.0017452	0.0039267	0.0039267	254	245	1	6	2	0	0.01181102	0.03149606	0.01771654	0.01902887
maniola_jurtina	TRINITY_DN23298_c0_g3(-)	jurtina.TRINITY_DN23298_c0_g3	NA	43	0	0	43	78	76	1	1	0	0	0.01282051	0.01282051	0.01282051	0.01282051	18	18	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23301_c2_g1(+)	jurtina.TRINITY_DN23301_c2_g1	OG0001845	440	0	0	440	824	821	0	2	1	0	0.00121359	0.00364078	0.00182039	0.00202265	171	165	2	3	1	0	0.01754386	0.02339181	0.01754386	0.01851852
maniola_jurtina	TRINITY_DN23302_c3_g1(-)	jurtina.TRINITY_DN23302_c3_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN23302_c4_g1(-)	jurtina.TRINITY_DN23302_c4_g1	NA	106	0	0	106	194	192	1	0	0	1	0.00515464	0.0	0.00773196	0.00601375	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
maniola_jurtina	TRINITY_DN23304_c5_g2(-)	jurtina.TRINITY_DN23304_c5_g2	NA	50	0	1	49	78	72	1	2	3	0	0.05128205	0.06410256	0.03846154	0.04487179	18	18	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23305_c0_g2(+)	jurtina.TRINITY_DN23305_c0_g2	NA	1550	0	0	1550	2782	2776	5	1	0	0	0.00179727	0.00035945	0.00107836	0.00107836	678	627	27	14	4	6	0.04572271	0.02654867	0.0420354	0.04006883
maniola_jurtina	TRINITY_DN23306_c2_g1(+)	jurtina.TRINITY_DN23306_c2_g1	NA	1454	0	0	1454	2646	2641	1	4	0	0	0.00037793	0.00151172	0.00094482	0.00094482	735	677	20	22	13	3	0.04489796	0.04761905	0.0414966	0.0430839
maniola_jurtina	TRINITY_DN23307_c0_g1(+)	jurtina.TRINITY_DN23307_c0_g1	OG0003761	404	0	0	404	773	773	0	0	0	0	0.0	0.0	0.0	0.0	218	213	2	3	0	0	0.00917431	0.01376147	0.01146789	0.01146789
maniola_jurtina	TRINITY_DN23308_c1_g1(+)	jurtina.TRINITY_DN23308_c1_g1	NA	401	0	0	401	717	714	2	1	0	0	0.0027894	0.0013947	0.00209205	0.00209205	167	148	8	8	3	0	0.06586826	0.06586826	0.05688623	0.05988024
maniola_jurtina	TRINITY_DN23309_c1_g1(+)	jurtina.TRINITY_DN23309_c1_g1	NA	1353	4	0	1349	2349	2347	1	0	0	1	0.00042571	0.0	0.00063857	0.00049666	568	500	30	15	12	11	0.07394366	0.04753521	0.06954225	0.06660798
maniola_jurtina	TRINITY_DN23310_c1_g2(+)	jurtina.TRINITY_DN23310_c1_g2	NA	346	0	0	346	687	687	0	0	0	0	0.0	0.0	0.0	0.0	161	159	2	0	0	0	0.01242236	0.0	0.00621118	0.00621118
maniola_jurtina	TRINITY_DN23313_c0_g1(+)	jurtina.TRINITY_DN23313_c0_g1	NA	1247	1	2	1244	2215	2200	7	4	2	2	0.00406321	0.0027088	0.00383747	0.00368698	475	431	11	23	5	5	0.03368421	0.05894737	0.05157895	0.04982456
maniola_jurtina	TRINITY_DN23314_c0_g1(+)	jurtina.TRINITY_DN23314_c0_g1	NA	1204	2	1	1201	2083	2067	6	10	0	0	0.00288046	0.00480077	0.00384061	0.00384061	488	430	15	29	12	2	0.05532787	0.08401639	0.06147541	0.06420765
maniola_jurtina	TRINITY_DN23315_c0_g1(+)	jurtina.TRINITY_DN23315_c0_g1	OG0002244	350	0	0	350	628	624	1	1	0	2	0.00159236	0.00159236	0.00477707	0.0037155	137	126	0	1	5	5	0.03649635	0.04379562	0.05839416	0.05231143
maniola_jurtina	TRINITY_DN23315_c1_g1(-)	jurtina.TRINITY_DN23315_c1_g1	NA	54	0	0	54	98	93	1	4	0	0	0.01020408	0.04081633	0.0255102	0.0255102	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
maniola_jurtina	TRINITY_DN23316_c1_g1(+)	jurtina.TRINITY_DN23316_c1_g1	NA	239	0	0	239	441	440	0	0	0	1	0.0	0.0	0.00226757	0.00151171	90	88	1	0	0	1	0.01111111	0.0	0.01666667	0.01296296
maniola_jurtina	TRINITY_DN23316_c2_g1(+)	jurtina.TRINITY_DN23316_c2_g1	NA	694	0	0	694	1229	1227	2	0	0	0	0.00162734	0.0	0.00081367	0.00081367	352	319	11	12	5	5	0.04545455	0.04829545	0.05397727	0.05160985
maniola_jurtina	TRINITY_DN23317_c8_g1(-)	jurtina.TRINITY_DN23317_c8_g1	NA	53	1	0	52	93	88	3	1	1	0	0.04301075	0.02150538	0.02688172	0.02867383	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
maniola_jurtina	TRINITY_DN23317_c9_g4(+)	jurtina.TRINITY_DN23317_c9_g4	NA	63	0	1	62	115	115	0	0	0	0	0.0	0.0	0.0	0.0	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727
maniola_jurtina	TRINITY_DN23318_c0_g1(+)	jurtina.TRINITY_DN23318_c0_g1	OG0004127	638	0	0	638	1213	1212	0	1	0	0	0.0	0.0008244	0.0004122	0.0004122	276	264	2	6	0	4	0.00724638	0.02173913	0.02898551	0.02415459
maniola_jurtina	TRINITY_DN23320_c2_g1(+)	jurtina.TRINITY_DN23320_c2_g1	NA	410	0	0	410	718	718	0	0	0	0	0.0	0.0	0.0	0.0	235	222	9	3	1	0	0.04255319	0.01702128	0.02765957	0.02836879
maniola_jurtina	TRINITY_DN23321_c1_g1(+)	jurtina.TRINITY_DN23321_c1_g1	NA	590	0	1	589	1037	1033	1	2	0	1	0.00096432	0.00192864	0.0024108	0.00208936	258	230	16	4	5	3	0.08139535	0.03488372	0.06007752	0.05943152
maniola_jurtina	TRINITY_DN23322_c1_g1(+)	jurtina.TRINITY_DN23322_c1_g1	NA	948	2	0	946	1644	1637	0	6	1	0	0.00060827	0.00425791	0.00212895	0.00223033	424	371	23	14	14	2	0.08726415	0.06603774	0.06485849	0.06878931
maniola_jurtina	TRINITY_DN23323_c4_g1(+)	jurtina.TRINITY_DN23323_c4_g1	OG0003169	542	0	0	542	1040	1040	0	0	0	0	0.0	0.0	0.0	0.0	271	261	9	0	0	1	0.03321033	0.0	0.0202952	0.01906519
maniola_jurtina	TRINITY_DN23325_c3_g2(+)	jurtina.TRINITY_DN23325_c3_g2	NA	59	0	0	59	110	105	0	1	4	0	0.03636364	0.04545455	0.02272727	0.02878788	32	31	0	0	1	0	0.03125	0.03125	0.015625	0.02083333
maniola_jurtina	TRINITY_DN23326_c0_g1(+)	jurtina.TRINITY_DN23326_c0_g1	NA	1341	0	0	1341	2390	2384	3	2	0	1	0.00125523	0.00083682	0.00146444	0.00132497	638	590	11	18	13	6	0.03761755	0.04858934	0.04231975	0.04258098
maniola_jurtina	TRINITY_DN23327_c2_g1(-)	jurtina.TRINITY_DN23327_c2_g1	NA	58	0	0	58	103	97	3	1	2	0	0.04854369	0.02912621	0.02912621	0.03236246	31	31	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23327_c2_g2(+)	jurtina.TRINITY_DN23327_c2_g2	NA	53	1	1	51	89	86	0	1	2	0	0.02247191	0.03370787	0.01685393	0.02059925	13	12	1	0	0	0	0.07692308	0.0	0.03846154	0.03846154
maniola_jurtina	TRINITY_DN23328_c1_g1(+)	jurtina.TRINITY_DN23328_c1_g1	NA	1914	0	0	1914	3458	3458	0	0	0	0	0.0	0.0	0.0	0.0	987	911	30	25	12	9	0.04255319	0.03748734	0.04305978	0.04204661
maniola_jurtina	TRINITY_DN23329_c2_g1(+)	jurtina.TRINITY_DN23329_c2_g1	NA	904	1	0	903	1614	1613	1	0	0	0	0.00061958	0.0	0.00030979	0.00030979	442	400	23	10	7	2	0.0678733	0.03846154	0.04977376	0.05090498
maniola_jurtina	TRINITY_DN23330_c5_g1(+)	jurtina.TRINITY_DN23330_c5_g1	OG0001510	126	0	0	126	231	231	0	0	0	0	0.0	0.0	0.0	0.0	56	54	1	1	0	0	0.01785714	0.01785714	0.01785714	0.01785714
maniola_jurtina	TRINITY_DN23330_c6_g1(+)	jurtina.TRINITY_DN23330_c6_g1	NA	67	0	0	67	118	111	2	1	2	2	0.03389831	0.02542373	0.03813559	0.03531073	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952
maniola_jurtina	TRINITY_DN23331_c1_g1(+)	jurtina.TRINITY_DN23331_c1_g1	OG0004270	1390	0	1	1389	2550	2546	3	1	0	0	0.00117647	0.00039216	0.00078431	0.00078431	547	520	8	13	5	1	0.023766	0.03290676	0.02559415	0.02650823
maniola_jurtina	TRINITY_DN23332_c0_g1(+)	jurtina.TRINITY_DN23332_c0_g1	OG0004472	308	0	0	308	578	578	0	0	0	0	0.0	0.0	0.0	0.0	109	106	1	2	0	0	0.00917431	0.01834862	0.01376147	0.01376147
maniola_jurtina	TRINITY_DN23333_c3_g1(-)	jurtina.TRINITY_DN23333_c3_g1	NA	46	0	0	46	94	94	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23335_c0_g1(+)	jurtina.TRINITY_DN23335_c0_g1	OG0002553	638	1	0	637	1158	1146	4	7	0	1	0.00345423	0.00604491	0.00561313	0.00532528	198	186	4	6	1	1	0.02525253	0.03535354	0.03282828	0.03198653
maniola_jurtina	TRINITY_DN23335_c1_g1(+)	jurtina.TRINITY_DN23335_c1_g1	NA	55	0	0	55	103	100	3	0	0	0	0.02912621	0.0	0.01456311	0.01456311	17	17	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23336_c1_g1(+)	jurtina.TRINITY_DN23336_c1_g1	OG0002331	1346	0	0	1346	2420	2412	3	5	0	0	0.00123967	0.00206612	0.00165289	0.00165289	544	486	14	28	11	5	0.04595588	0.07169118	0.05790441	0.05821078
maniola_jurtina	TRINITY_DN23337_c1_g1(+)	jurtina.TRINITY_DN23337_c1_g1	NA	697	0	0	697	1306	1302	2	2	0	0	0.00153139	0.00153139	0.00153139	0.00153139	325	316	0	7	1	1	0.00307692	0.02461538	0.01538462	0.0148718
maniola_jurtina	TRINITY_DN23338_c1_g1(-)	jurtina.TRINITY_DN23338_c1_g1	NA	49	0	0	49	90	90	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23339_c1_g1(+)	jurtina.TRINITY_DN23339_c1_g1	NA	1520	1	0	1519	2798	2790	6	2	0	0	0.00214439	0.0007148	0.00142959	0.00142959	613	572	16	18	6	1	0.03588907	0.03915171	0.03425775	0.0353453
maniola_jurtina	TRINITY_DN23340_c0_g1(+)	jurtina.TRINITY_DN23340_c0_g1	NA	1104	0	0	1104	1990	1989	0	1	0	0	0.0	0.00050251	0.00025126	0.00025126	593	551	16	18	7	1	0.03878583	0.04215852	0.03625632	0.03766161
maniola_jurtina	TRINITY_DN23341_c1_g2(+)	jurtina.TRINITY_DN23341_c1_g2	NA	595	0	0	595	1091	1089	0	0	1	1	0.00091659	0.00091659	0.00137489	0.00122212	270	250	8	8	2	2	0.03703704	0.03703704	0.04074074	0.03950617
maniola_jurtina	TRINITY_DN23342_c0_g1(+)	jurtina.TRINITY_DN23342_c0_g1	NA	1106	2	2	1102	1975	1966	7	2	0	0	0.0035443	0.00101266	0.00227848	0.00227848	453	415	12	19	6	1	0.0397351	0.05518764	0.04304636	0.04451803
maniola_jurtina	TRINITY_DN23344_c0_g1(+)	jurtina.TRINITY_DN23344_c0_g1	NA	1075	0	0	1075	2026	2021	4	0	0	1	0.00197433	0.0	0.00148075	0.00131622	541	531	6	2	2	0	0.01478743	0.00739372	0.00924214	0.00985828
maniola_jurtina	TRINITY_DN23345_c1_g2(+)	jurtina.TRINITY_DN23345_c1_g2	NA	1396	1	1	1394	2543	2534	1	6	1	1	0.00078647	0.00275265	0.00196618	0.00190064	528	494	10	12	8	4	0.03409091	0.03787879	0.03598485	0.03598485
maniola_jurtina	TRINITY_DN23346_c1_g1(+)	jurtina.TRINITY_DN23346_c1_g1	NA	898	5	1	892	1522	1476	14	23	1	8	0.00985545	0.01576873	0.01773982	0.01609724	271	248	2	11	6	4	0.0295203	0.06273063	0.0498155	0.04858549
maniola_jurtina	TRINITY_DN23347_c0_g1(+)	jurtina.TRINITY_DN23347_c0_g1	NA	45	1	0	44	82	79	0	0	3	0	0.03658537	0.03658537	0.01829268	0.02439024	23	23	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23349_c0_g1(+)	jurtina.TRINITY_DN23349_c0_g1	OG0005174	1262	0	0	1262	2340	2338	0	1	0	1	0.0	0.00042735	0.00064103	0.00049858	536	508	11	9	7	1	0.03358209	0.02985075	0.02705224	0.02860697
maniola_jurtina	TRINITY_DN23350_c2_g2(+)	jurtina.TRINITY_DN23350_c2_g2	NA	684	0	0	684	1225	1225	0	0	0	0	0.0	0.0	0.0	0.0	338	310	7	12	9	0	0.04733728	0.06213018	0.04142012	0.04585799
maniola_jurtina	TRINITY_DN23352_c3_g1(+)	jurtina.TRINITY_DN23352_c3_g1	NA	866	0	0	866	1498	1496	0	1	0	1	0.0	0.00066756	0.00100134	0.00077882	425	388	14	15	3	5	0.04	0.04235294	0.04941176	0.04666666
maniola_jurtina	TRINITY_DN23353_c1_g1(+)	jurtina.TRINITY_DN23353_c1_g1	NA	768	0	0	768	1398	1398	0	0	0	0	0.0	0.0	0.0	0.0	404	389	3	5	7	0	0.02475248	0.02970297	0.01856436	0.02145215
maniola_jurtina	TRINITY_DN23354_c2_g1(+)	jurtina.TRINITY_DN23354_c2_g1	NA	1170	1	0	1169	2064	2050	5	6	3	0	0.00387597	0.00436047	0.00339147	0.00363372	541	488	23	13	13	4	0.06654344	0.04805915	0.05268022	0.05422058
maniola_jurtina	TRINITY_DN23355_c0_g1(+)	jurtina.TRINITY_DN23355_c0_g1	NA	1560	2	0	1558	2745	2740	2	3	0	0	0.0007286	0.0010929	0.00091075	0.00091075	749	671	32	32	4	10	0.04806409	0.04806409	0.05874499	0.05518469
maniola_jurtina	TRINITY_DN23359_c1_g1(-)	jurtina.TRINITY_DN23359_c1_g1	NA	55	0	1	54	86	77	2	3	0	4	0.02325581	0.03488372	0.0755814	0.06007752	23	21	0	1	0	1	0.0	0.04347826	0.06521739	0.05072464
maniola_jurtina	TRINITY_DN23360_c1_g1(+)	jurtina.TRINITY_DN23360_c1_g1	NA	1136	0	0	1136	1957	1956	0	1	0	0	0.0	0.00051099	0.00025549	0.00025549	513	455	22	18	13	5	0.06822612	0.06042885	0.06140351	0.06237817
maniola_jurtina	TRINITY_DN23361_c1_g1(+)	jurtina.TRINITY_DN23361_c1_g1	NA	1529	2	0	1527	2784	2782	0	2	0	0	0.0	0.00071839	0.0003592	0.0003592	734	689	16	19	6	4	0.02997275	0.03405995	0.03337875	0.03292462
maniola_jurtina	TRINITY_DN23362_c0_g1(-)	jurtina.TRINITY_DN23362_c0_g1	NA	15	0	0	15	30	30	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23362_c1_g1(+)	jurtina.TRINITY_DN23362_c1_g1	NA	504	0	0	504	955	955	0	0	0	0	0.0	0.0	0.0	0.0	226	219	3	4	0	0	0.01327434	0.01769912	0.01548673	0.01548673
maniola_jurtina	TRINITY_DN23362_c2_g1(+)	jurtina.TRINITY_DN23362_c2_g1	NA	168	0	0	168	324	324	0	0	0	0	0.0	0.0	0.0	0.0	70	69	1	0	0	0	0.01428571	0.0	0.00714286	0.00714286
maniola_jurtina	TRINITY_DN23362_c2_g3(+)	jurtina.TRINITY_DN23362_c2_g3	NA	161	0	0	161	294	292	0	2	0	0	0.0	0.00680272	0.00340136	0.00340136	79	74	2	1	1	1	0.03797468	0.02531646	0.03797468	0.03586498
maniola_jurtina	TRINITY_DN23363_c1_g1(+)	jurtina.TRINITY_DN23363_c1_g1	NA	1008	0	1	1007	1796	1789	2	4	1	0	0.00167038	0.00278396	0.00194878	0.00204158	458	399	19	28	7	5	0.05676856	0.07641921	0.069869	0.0687773
maniola_jurtina	TRINITY_DN23364_c0_g1(+)	jurtina.TRINITY_DN23364_c0_g1	NA	2169	1	0	2168	3980	3976	2	1	1	0	0.00075377	0.00050251	0.00050251	0.00054439	1155	1094	12	29	14	6	0.02251082	0.03722944	0.02900433	0.02929293
maniola_jurtina	TRINITY_DN23365_c0_g1(+)	jurtina.TRINITY_DN23365_c0_g1	NA	952	0	0	952	1731	1731	0	0	0	0	0.0	0.0	0.0	0.0	403	377	10	10	5	1	0.03722084	0.03722084	0.03349876	0.03473945
maniola_jurtina	TRINITY_DN23366_c5_g1(+)	jurtina.TRINITY_DN23366_c5_g1	NA	148	0	0	148	266	265	0	1	0	0	0.0	0.0037594	0.0018797	0.0018797	55	49	0	3	1	2	0.01818182	0.07272727	0.07272727	0.06363636
maniola_jurtina	TRINITY_DN23367_c3_g1(-)	jurtina.TRINITY_DN23367_c3_g1	NA	38	0	1	37	67	66	0	1	0	0	0.0	0.01492537	0.00746269	0.00746269	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23367_c5_g1(+)	jurtina.TRINITY_DN23367_c5_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN23367_c6_g1(+)	jurtina.TRINITY_DN23367_c6_g1	NA	337	2	0	335	594	588	4	0	0	2	0.00673401	0.0	0.00673401	0.00561167	110	101	3	2	0	4	0.02727273	0.01818182	0.05909091	0.0469697
maniola_jurtina	TRINITY_DN23369_c4_g4(-)	jurtina.TRINITY_DN23369_c4_g4	NA	668	0	0	668	1253	1244	4	1	0	4	0.00319234	0.00079808	0.00518755	0.00412344	326	319	7	0	0	0	0.02147239	0.0	0.0107362	0.0107362
maniola_jurtina	TRINITY_DN23371_c0_g1(+)	jurtina.TRINITY_DN23371_c0_g1	NA	1723	2	1	1720	3033	3029	2	1	1	0	0.00098912	0.00065941	0.00065941	0.00071436	852	771	22	35	18	6	0.04694836	0.06220657	0.05105634	0.05223005
maniola_jurtina	TRINITY_DN23372_c0_g1(+)	jurtina.TRINITY_DN23372_c0_g1	NA	2005	1	1	2003	3658	3627	15	13	3	0	0.00492072	0.00437397	0.00423729	0.00437397	1047	1004	18	14	6	5	0.02292264	0.0191022	0.02292264	0.0222859
maniola_jurtina	TRINITY_DN23374_c6_g1(+)	jurtina.TRINITY_DN23374_c6_g1	NA	473	0	0	473	877	874	1	1	0	1	0.00114025	0.00114025	0.0022805	0.00190042	191	182	5	2	0	2	0.02617801	0.0104712	0.02879581	0.02530541
maniola_jurtina	TRINITY_DN23375_c2_g1(+)	jurtina.TRINITY_DN23375_c2_g1	NA	98	0	0	98	183	182	0	1	0	0	0.0	0.00546448	0.00273224	0.00273224	24	22	0	1	1	0	0.04166667	0.08333333	0.04166667	0.04861111
maniola_jurtina	TRINITY_DN23376_c4_g1(-)	jurtina.TRINITY_DN23376_c4_g1	NA	50	1	1	48	85	81	1	2	1	0	0.02352941	0.03529412	0.02352941	0.0254902	16	16	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23376_c4_g2(+)	jurtina.TRINITY_DN23376_c4_g2	NA	72	0	0	72	134	131	0	1	2	0	0.01492537	0.02238806	0.01119403	0.01368159	28	28	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23377_c4_g1(+)	jurtina.TRINITY_DN23377_c4_g1	NA	17	0	1	16	27	24	0	1	2	0	0.07407407	0.11111111	0.05555556	0.06790124	4	4	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23377_c12_g1(-)	jurtina.TRINITY_DN23377_c12_g1	NA	89	0	1	88	150	141	5	4	0	0	0.03333333	0.02666667	0.03	0.03	32	29	1	2	0	0	0.03125	0.0625	0.046875	0.046875
maniola_jurtina	TRINITY_DN23378_c1_g1(+)	jurtina.TRINITY_DN23378_c1_g1	OG0004525	1100	0	0	1100	1937	1931	1	3	2	0	0.00154879	0.00258131	0.00154879	0.00172088	462	428	12	12	8	2	0.04329004	0.04329004	0.03896104	0.04040404
maniola_jurtina	TRINITY_DN23380_c1_g1(-)	jurtina.TRINITY_DN23380_c1_g1	NA	66	1	2	63	102	95	2	0	5	0	0.06862745	0.04901961	0.03431373	0.04248366	19	17	0	1	1	0	0.05263158	0.10526316	0.05263158	0.06140351
maniola_jurtina	TRINITY_DN23382_c2_g1(+)	jurtina.TRINITY_DN23382_c2_g1	NA	600	0	0	600	1057	1054	1	1	1	0	0.00189215	0.00189215	0.00141911	0.00157679	239	216	12	7	2	2	0.05857741	0.0376569	0.05230126	0.05090656
maniola_jurtina	TRINITY_DN23383_c2_g1(+)	jurtina.TRINITY_DN23383_c2_g1	NA	696	0	0	696	1223	1223	0	0	0	0	0.0	0.0	0.0	0.0	374	342	11	15	4	2	0.04010695	0.05080214	0.04545455	0.04545455
maniola_jurtina	TRINITY_DN23384_c1_g1(+)	jurtina.TRINITY_DN23384_c1_g1	NA	1448	2	0	1446	2561	2556	1	4	0	0	0.00039047	0.00156189	0.00097618	0.00097618	726	660	23	28	11	4	0.04683196	0.05371901	0.04820937	0.04889807
maniola_jurtina	TRINITY_DN23385_c8_g1(+)	jurtina.TRINITY_DN23385_c8_g1	NA	35	0	0	35	63	62	1	0	0	0	0.01587302	0.0	0.00793651	0.00793651	7	7	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN23386_c2_g1(+)	jurtina.TRINITY_DN23386_c2_g1	NA	43	0	0	43	73	68	0	3	2	0	0.02739726	0.06849315	0.03424658	0.03881279	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205
maniola_jurtina	TRINITY_DN23387_c0_g1(+)	jurtina.TRINITY_DN23387_c0_g1	NA	2270	1	0	2269	4072	4060	7	4	0	1	0.00171906	0.00098232	0.00159627	0.00151441	825	756	30	20	13	6	0.05212121	0.04	0.04545455	0.04565657
maniola_jurtina	TRINITY_DN23389_c0_g1(+)	jurtina.TRINITY_DN23389_c0_g1	NA	1083	0	1	1082	1946	1906	32	8	0	0	0.01644399	0.004111	0.01027749	0.01027749	350	333	7	9	1	0	0.02285714	0.02857143	0.02428571	0.0247619
maniola_jurtina	TRINITY_DN23389_c0_g2(-)	jurtina.TRINITY_DN23389_c0_g2	NA	80	0	1	79	143	141	1	1	0	0	0.00699301	0.00699301	0.00699301	0.00699301	36	35	0	0	1	0	0.02777778	0.02777778	0.01388889	0.01851852
maniola_jurtina	TRINITY_DN23390_c0_g2(+)	jurtina.TRINITY_DN23390_c0_g2	OG0004290	244	0	0	244	472	472	0	0	0	0	0.0	0.0	0.0	0.0	102	100	0	0	0	2	0.0	0.0	0.01960784	0.01307189
maniola_jurtina	TRINITY_DN23391_c2_g2(+)	jurtina.TRINITY_DN23391_c2_g2	NA	1105	0	0	1105	1968	1964	1	3	0	0	0.00050813	0.00152439	0.00101626	0.00101626	549	503	15	21	6	4	0.03825137	0.04918033	0.04553734	0.04493018
maniola_jurtina	TRINITY_DN23392_c0_g2(-)	jurtina.TRINITY_DN23392_c0_g2	NA	50	0	1	49	86	83	1	1	1	0	0.02325581	0.02325581	0.01744186	0.01937984	20	18	2	0	0	0	0.1	0.0	0.05	0.05
maniola_jurtina	TRINITY_DN23392_c1_g1(+)	jurtina.TRINITY_DN23392_c1_g1	NA	609	1	0	608	1118	1114	1	2	1	0	0.00178891	0.00268336	0.00178891	0.00193798	274	254	8	11	0	1	0.02919708	0.04014599	0.03832117	0.03710463
maniola_jurtina	TRINITY_DN23393_c0_g1(+)	jurtina.TRINITY_DN23393_c0_g1	NA	11	0	0	11	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579	7	6	0	1	0	0	0.0	0.14285714	0.07142857	0.07142857
maniola_jurtina	TRINITY_DN23394_c2_g1(+)	jurtina.TRINITY_DN23394_c2_g1	NA	1295	1	0	1294	2378	2374	1	1	2	0	0.00126156	0.00126156	0.00084104	0.00098121	599	571	9	15	2	2	0.01836394	0.02838063	0.02504174	0.02448525
maniola_jurtina	TRINITY_DN23396_c1_g1(+)	jurtina.TRINITY_DN23396_c1_g1	NA	214	0	0	214	414	414	0	0	0	0	0.0	0.0	0.0	0.0	71	70	0	1	0	0	0.0	0.01408451	0.00704225	0.00704225
maniola_jurtina	TRINITY_DN23398_c1_g1(-)	jurtina.TRINITY_DN23398_c1_g1	NA	70	1	0	69	129	127	0	1	1	0	0.00775194	0.01550388	0.00775194	0.00904393	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
maniola_jurtina	TRINITY_DN23398_c2_g1(+)	jurtina.TRINITY_DN23398_c2_g1	NA	716	0	0	716	1338	1336	0	2	0	0	0.0	0.00149477	0.00074738	0.00074738	374	356	7	8	2	1	0.02406417	0.02673797	0.02540107	0.02540107
maniola_jurtina	TRINITY_DN23399_c3_g1(+)	jurtina.TRINITY_DN23399_c3_g1	NA	649	0	0	649	1169	1168	1	0	0	0	0.00085543	0.0	0.00042772	0.00042772	353	333	12	4	4	0	0.04532578	0.02266289	0.02832861	0.03021719
