species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MD_120	0_pi_MD_379	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MD_120	4_pi_MD_379	4_pi_between	4_pi_total
melitaea_deione	TRINITY_DN20657_c3_g1(+)	deione.TRINITY_DN20657_c3_g1	NA	543	0	0	543	1020	1014	1	3	2	0	0.00294118	0.00490196	0.00294118	0.00326798	157	156	0	0	1	0	0.00636943	0.00636943	0.00318471	0.00424628
melitaea_deione	TRINITY_DN20657_c3_g7(-)	deione.TRINITY_DN20657_c3_g7	NA	58	0	1	57	111	111	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20658_c1_g1(+)	deione.TRINITY_DN20658_c1_g1	NA	703	0	4	699	1204	1166	4	1	33	0	0.0307309	0.0282392	0.01578073	0.02034884	255	238	3	1	13	0	0.0627451	0.05490196	0.03333333	0.04183006
melitaea_deione	TRINITY_DN20659_c4_g2(+)	deione.TRINITY_DN20659_c4_g2	NA	338	0	0	338	645	645	0	0	0	0	0.0	0.0	0.0	0.0	100	100	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20659_c4_g4(-)	deione.TRINITY_DN20659_c4_g4	NA	60	0	0	60	110	109	0	1	0	0	0.0	0.00909091	0.00454545	0.00454545	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20660_c0_g1(+)	deione.TRINITY_DN20660_c0_g1	OG0001315	137	0	0	137	254	254	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20660_c1_g1(+)	deione.TRINITY_DN20660_c1_g1	NA	189	0	0	189	357	356	0	1	0	0	0.0	0.00280112	0.00140056	0.00140056	73	71	0	2	0	0	0.0	0.02739726	0.01369863	0.01369863
melitaea_deione	TRINITY_DN20660_c1_g3(+)	deione.TRINITY_DN20660_c1_g3	NA	782	1	0	781	1449	1445	1	3	0	0	0.00069013	0.00207039	0.00138026	0.00138026	391	381	0	6	0	4	0.0	0.01534527	0.01790281	0.01449275
melitaea_deione	TRINITY_DN20661_c7_g2(+)	deione.TRINITY_DN20661_c7_g2	NA	229	0	2	227	434	434	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20662_c7_g1(-)	deione.TRINITY_DN20662_c7_g1	NA	6	0	0	6	11	10	0	0	1	0	0.09090909	0.09090909	0.04545455	0.06060606	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN20663_c1_g1(+)	deione.TRINITY_DN20663_c1_g1	NA	86	0	0	86	160	159	0	0	0	1	0.0	0.0	0.00625	0.00416667	34	33	0	1	0	0	0.0	0.02941176	0.01470588	0.01470588
melitaea_deione	TRINITY_DN20663_c2_g1(+)	deione.TRINITY_DN20663_c2_g1	NA	385	0	0	385	733	733	0	0	0	0	0.0	0.0	0.0	0.0	166	165	0	0	0	1	0.0	0.0	0.0060241	0.00401607
melitaea_deione	TRINITY_DN20664_c1_g1(+)	deione.TRINITY_DN20664_c1_g1	NA	195	0	0	195	371	371	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20664_c2_g1(+)	deione.TRINITY_DN20664_c2_g1	OG0004836	438	0	0	438	821	818	0	2	0	1	0.0	0.00243605	0.00243605	0.00203004	200	194	4	2	0	0	0.02	0.01	0.015	0.015
melitaea_deione	TRINITY_DN20664_c2_g2(+)	deione.TRINITY_DN20664_c2_g2	NA	773	0	1	772	1482	1478	1	1	0	2	0.00067476	0.00067476	0.00202429	0.00157445	261	259	2	0	0	0	0.00766284	0.0	0.00383142	0.00383142
melitaea_deione	TRINITY_DN20664_c2_g3(+)	deione.TRINITY_DN20664_c2_g3	NA	239	0	0	239	449	449	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20664_c2_g5(+)	deione.TRINITY_DN20664_c2_g5	NA	739	0	0	739	1426	1426	0	0	0	0	0.0	0.0	0.0	0.0	396	392	1	2	1	0	0.00505051	0.00757576	0.00505051	0.00547138
melitaea_deione	TRINITY_DN20665_c0_g2(+)	deione.TRINITY_DN20665_c0_g2	NA	466	0	1	465	883	882	0	1	0	0	0.0	0.0011325	0.00056625	0.00056625	183	182	1	0	0	0	0.00546448	0.0	0.00273224	0.00273224
melitaea_deione	TRINITY_DN20666_c1_g1(+)	deione.TRINITY_DN20666_c1_g1	NA	102	0	1	101	194	194	0	0	0	0	0.0	0.0	0.0	0.0	41	39	0	2	0	0	0.0	0.04878049	0.02439024	0.02439024
melitaea_deione	TRINITY_DN20668_c1_g3(+)	deione.TRINITY_DN20668_c1_g3	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20671_c9_g1(-)	deione.TRINITY_DN20671_c9_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN20672_c0_g1(+)	deione.TRINITY_DN20672_c0_g1	NA	215	0	0	215	413	413	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20672_c1_g1(+)	deione.TRINITY_DN20672_c1_g1	NA	221	0	0	221	415	415	0	0	0	0	0.0	0.0	0.0	0.0	91	91	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20672_c1_g3(+)	deione.TRINITY_DN20672_c1_g3	NA	640	0	0	640	1225	1225	0	0	0	0	0.0	0.0	0.0	0.0	355	353	0	1	0	1	0.0	0.0028169	0.00422535	0.00328638
melitaea_deione	TRINITY_DN20672_c2_g4(+)	deione.TRINITY_DN20672_c2_g4	NA	229	0	0	229	444	443	0	1	0	0	0.0	0.00225225	0.00112613	0.00112613	94	93	0	1	0	0	0.0	0.0106383	0.00531915	0.00531915
melitaea_deione	TRINITY_DN20672_c2_g5(+)	deione.TRINITY_DN20672_c2_g5	NA	116	0	0	116	220	220	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20672_c2_g6(+)	deione.TRINITY_DN20672_c2_g6	OG0003950	476	0	1	475	921	920	0	1	0	0	0.0	0.00108578	0.00054289	0.00054289	181	180	1	0	0	0	0.00552486	0.0	0.00276243	0.00276243
melitaea_deione	TRINITY_DN20672_c2_g7(+)	deione.TRINITY_DN20672_c2_g7	OG0001959	371	0	0	371	710	709	0	1	0	0	0.0	0.00140845	0.00070423	0.00070423	143	143	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20672_c2_g8(+)	deione.TRINITY_DN20672_c2_g8	NA	130	0	0	130	251	250	1	0	0	0	0.00398406	0.0	0.00199203	0.00199203	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
melitaea_deione	TRINITY_DN20673_c0_g1(+)	deione.TRINITY_DN20673_c0_g1	NA	441	0	0	441	854	854	0	0	0	0	0.0	0.0	0.0	0.0	197	192	3	1	0	1	0.01522843	0.00507614	0.01522843	0.01353638
melitaea_deione	TRINITY_DN20674_c3_g3(+)	deione.TRINITY_DN20674_c3_g3	NA	290	0	0	290	564	562	1	1	0	0	0.00177305	0.00177305	0.00177305	0.00177305	150	149	0	1	0	0	0.0	0.00666667	0.00333333	0.00333333
melitaea_deione	TRINITY_DN20675_c0_g1(+)	deione.TRINITY_DN20675_c0_g1	NA	2506	5	3	2498	4646	4611	7	17	6	5	0.00279811	0.0049505	0.00430478	0.00416129	993	963	4	18	8	0	0.01208459	0.02618328	0.01510574	0.01644847
melitaea_deione	TRINITY_DN20676_c2_g1(+)	deione.TRINITY_DN20676_c2_g1	NA	348	0	3	345	643	637	0	0	6	0	0.00933126	0.00933126	0.00466563	0.00622084	109	103	1	1	4	0	0.04587156	0.04587156	0.02752294	0.03363915
melitaea_deione	TRINITY_DN20677_c3_g1(+)	deione.TRINITY_DN20677_c3_g1	NA	487	0	0	487	936	936	0	0	0	0	0.0	0.0	0.0	0.0	232	231	1	0	0	0	0.00431034	0.0	0.00215517	0.00215517
melitaea_deione	TRINITY_DN20677_c4_g1(+)	deione.TRINITY_DN20677_c4_g1	NA	350	0	0	350	677	677	0	0	0	0	0.0	0.0	0.0	0.0	140	138	0	2	0	0	0.0	0.01428571	0.00714286	0.00714286
melitaea_deione	TRINITY_DN20677_c4_g2(+)	deione.TRINITY_DN20677_c4_g2	NA	22	0	0	22	45	45	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20678_c0_g2(+)	deione.TRINITY_DN20678_c0_g2	NA	73	0	0	73	140	139	1	0	0	0	0.00714286	0.0	0.00357143	0.00357143	37	37	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20678_c1_g1(+)	deione.TRINITY_DN20678_c1_g1	OG0004543	1191	0	0	1191	2223	2223	0	0	0	0	0.0	0.0	0.0	0.0	521	503	2	9	7	0	0.01727447	0.03071017	0.01727447	0.01951375
melitaea_deione	TRINITY_DN20679_c0_g2(+)	deione.TRINITY_DN20679_c0_g2	NA	222	0	0	222	427	427	0	0	0	0	0.0	0.0	0.0	0.0	106	105	1	0	0	0	0.00943396	0.0	0.00471698	0.00471698
melitaea_deione	TRINITY_DN20680_c0_g1(+)	deione.TRINITY_DN20680_c0_g1	NA	108	0	0	108	203	201	0	0	2	0	0.00985222	0.00985222	0.00492611	0.00656815	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20681_c2_g1(+)	deione.TRINITY_DN20681_c2_g1	OG0002190	458	0	0	458	864	864	0	0	0	0	0.0	0.0	0.0	0.0	226	223	3	0	0	0	0.01327434	0.0	0.00663717	0.00663717
melitaea_deione	TRINITY_DN20681_c3_g1(+)	deione.TRINITY_DN20681_c3_g1	NA	174	0	0	174	341	341	0	0	0	0	0.0	0.0	0.0	0.0	85	82	0	3	0	0	0.0	0.03529412	0.01764706	0.01764706
melitaea_deione	TRINITY_DN20683_c0_g2(+)	deione.TRINITY_DN20683_c0_g2	NA	1354	0	1	1353	2511	2505	1	2	0	3	0.00039825	0.0007965	0.00179211	0.00139386	487	463	2	11	1	10	0.00616016	0.02464066	0.0349076	0.0284052
melitaea_deione	TRINITY_DN20683_c0_g3(+)	deione.TRINITY_DN20683_c0_g3	NA	379	0	0	379	723	722	0	1	0	0	0.0	0.00138313	0.00069156	0.00069156	159	153	0	6	0	0	0.0	0.03773585	0.01886792	0.01886792
melitaea_deione	TRINITY_DN20684_c3_g2(+)	deione.TRINITY_DN20684_c3_g2	NA	78	0	0	78	154	152	2	0	0	0	0.01298701	0.0	0.00649351	0.00649351	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20684_c4_g1(+)	deione.TRINITY_DN20684_c4_g1	NA	337	0	0	337	648	648	0	0	0	0	0.0	0.0	0.0	0.0	121	120	0	1	0	0	0.0	0.00826446	0.00413223	0.00413223
melitaea_deione	TRINITY_DN20684_c5_g1(-)	deione.TRINITY_DN20684_c5_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20686_c1_g1(-)	deione.TRINITY_DN20686_c1_g1	NA	383	0	2	381	695	682	3	6	4	0	0.01007194	0.01438849	0.00935252	0.01031175	211	204	2	4	1	0	0.01421801	0.02369668	0.01658768	0.01737757
melitaea_deione	TRINITY_DN20689_c2_g2(+)	deione.TRINITY_DN20689_c2_g2	NA	169	0	1	168	306	302	0	4	0	0	0.0	0.0130719	0.00653595	0.00653595	66	63	0	2	1	0	0.01515152	0.04545455	0.02272727	0.02525252
melitaea_deione	TRINITY_DN20690_c6_g1(+)	deione.TRINITY_DN20690_c6_g1	NA	64	1	2	61	116	114	0	0	2	0	0.01724138	0.01724138	0.00862069	0.01149425	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778
melitaea_deione	TRINITY_DN20690_c6_g6(+)	deione.TRINITY_DN20690_c6_g6	NA	581	0	0	581	1121	1119	2	0	0	0	0.00178412	0.0	0.00089206	0.00089206	213	212	0	0	1	0	0.00469484	0.00469484	0.00234742	0.00312989
melitaea_deione	TRINITY_DN20691_c2_g1(+)	deione.TRINITY_DN20691_c2_g1	NA	972	0	1	971	1814	1805	5	4	0	0	0.00275634	0.00220507	0.00248071	0.00248071	274	267	5	2	0	0	0.01824818	0.00729927	0.01277372	0.01277372
melitaea_deione	TRINITY_DN20692_c1_g1(+)	deione.TRINITY_DN20692_c1_g1	NA	343	2	1	340	566	543	2	5	16	0	0.03180212	0.03710247	0.02031802	0.02502944	102	92	1	0	9	0	0.09803922	0.08823529	0.04901961	0.06372549
melitaea_deione	TRINITY_DN20693_c0_g1(+)	deione.TRINITY_DN20693_c0_g1	NA	588	0	1	587	1104	1103	0	1	0	0	0.0	0.0009058	0.0004529	0.0004529	250	244	0	6	0	0	0.0	0.024	0.012	0.012
melitaea_deione	TRINITY_DN20694_c1_g1(+)	deione.TRINITY_DN20694_c1_g1	NA	14	0	0	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20694_c1_g3(-)	deione.TRINITY_DN20694_c1_g3	NA	184	0	1	183	357	353	2	1	1	0	0.00840336	0.00560224	0.00560224	0.00606909	59	59	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20695_c0_g1(+)	deione.TRINITY_DN20695_c0_g1	NA	2151	1	1	2149	4097	4074	6	14	2	1	0.00195265	0.0039053	0.00292897	0.00292897	693	678	5	8	1	1	0.00865801	0.01298701	0.01154401	0.01130351
melitaea_deione	TRINITY_DN20697_c0_g1(+)	deione.TRINITY_DN20697_c0_g1	NA	490	4	1	485	879	856	8	0	15	0	0.0261661	0.01706485	0.01308305	0.01592719	238	225	0	0	13	0	0.05462185	0.05462185	0.02731092	0.03641456
melitaea_deione	TRINITY_DN20698_c3_g1(+)	deione.TRINITY_DN20698_c3_g1	NA	306	0	0	306	571	570	0	1	0	0	0.0	0.00175131	0.00087566	0.00087566	129	125	0	1	3	0	0.02325581	0.03100775	0.01550388	0.01937985
melitaea_deione	TRINITY_DN20698_c4_g1(+)	deione.TRINITY_DN20698_c4_g1	NA	930	0	1	929	1740	1734	3	3	0	0	0.00172414	0.00172414	0.00172414	0.00172414	335	327	5	3	0	0	0.01492537	0.00895522	0.0119403	0.0119403
melitaea_deione	TRINITY_DN20699_c1_g2(-)	deione.TRINITY_DN20699_c1_g2	NA	13	0	0	13	22	21	0	0	1	0	0.04545455	0.04545455	0.02272727	0.03030303	5	3	0	0	2	0	0.4	0.4	0.2	0.26666667
melitaea_deione	TRINITY_DN20700_c0_g1(+)	deione.TRINITY_DN20700_c0_g1	NA	207	0	1	206	365	349	1	1	13	1	0.03835616	0.03835616	0.02328767	0.0283105	72	67	1	2	2	0	0.04166667	0.05555556	0.03472222	0.03935185
melitaea_deione	TRINITY_DN20701_c4_g1(+)	deione.TRINITY_DN20701_c4_g1	NA	401	0	0	401	780	780	0	0	0	0	0.0	0.0	0.0	0.0	203	201	0	2	0	0	0.0	0.00985222	0.00492611	0.00492611
melitaea_deione	TRINITY_DN20701_c4_g5(+)	deione.TRINITY_DN20701_c4_g5	NA	67	0	0	67	127	127	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20703_c1_g1(+)	deione.TRINITY_DN20703_c1_g1	NA	438	0	1	437	834	831	1	1	1	0	0.00239808	0.00239808	0.00179856	0.0019984	199	199	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20703_c3_g1(+)	deione.TRINITY_DN20703_c3_g1	NA	499	0	0	499	945	945	0	0	0	0	0.0	0.0	0.0	0.0	206	204	0	0	2	0	0.00970874	0.00970874	0.00485437	0.00647249
melitaea_deione	TRINITY_DN20704_c4_g1(+)	deione.TRINITY_DN20704_c4_g1	NA	194	0	0	194	368	367	0	0	1	0	0.00271739	0.00271739	0.0013587	0.0018116	57	55	1	0	1	0	0.03508772	0.01754386	0.01754386	0.02046784
melitaea_deione	TRINITY_DN20704_c5_g3(+)	deione.TRINITY_DN20704_c5_g3	OG0002763	522	0	0	522	988	988	0	0	0	0	0.0	0.0	0.0	0.0	214	210	0	3	0	1	0.0	0.01401869	0.01168224	0.01012461
melitaea_deione	TRINITY_DN20705_c0_g1(+)	deione.TRINITY_DN20705_c0_g1	NA	53	0	0	53	104	103	0	0	0	1	0.0	0.0	0.00961538	0.00641025	25	24	1	0	0	0	0.04	0.0	0.02	0.02
melitaea_deione	TRINITY_DN20705_c0_g2(+)	deione.TRINITY_DN20705_c0_g2	OG0002835	543	0	0	543	1030	1027	1	0	2	0	0.00291262	0.00194175	0.00145631	0.00177993	235	231	0	3	1	0	0.00425532	0.01702128	0.00851064	0.00921986
melitaea_deione	TRINITY_DN20706_c1_g3(-)	deione.TRINITY_DN20706_c1_g3	NA	48	0	0	48	82	79	1	0	2	0	0.03658537	0.02439024	0.01829268	0.02235772	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20707_c0_g1(+)	deione.TRINITY_DN20707_c0_g1	NA	984	0	0	984	1847	1839	0	1	6	1	0.00324851	0.00378993	0.00243638	0.00279733	504	494	5	0	2	3	0.01388889	0.00396825	0.01289683	0.01157408
melitaea_deione	TRINITY_DN20708_c2_g1(+)	deione.TRINITY_DN20708_c2_g1	NA	365	0	0	365	688	687	0	1	0	0	0.0	0.00145349	0.00072674	0.00072674	181	179	0	1	1	0	0.00552486	0.01104972	0.00552486	0.00644567
melitaea_deione	TRINITY_DN20709_c7_g3(-)	deione.TRINITY_DN20709_c7_g3	NA	65	0	0	65	111	105	0	0	6	0	0.05405405	0.05405405	0.02702703	0.03603604	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537
melitaea_deione	TRINITY_DN20710_c1_g2(+)	deione.TRINITY_DN20710_c1_g2	NA	474	0	0	474	914	914	0	0	0	0	0.0	0.0	0.0	0.0	233	233	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20710_c2_g1(+)	deione.TRINITY_DN20710_c2_g1	NA	271	0	0	271	528	526	1	0	1	0	0.00378788	0.00189394	0.00189394	0.0022096	129	129	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20711_c2_g2(+)	deione.TRINITY_DN20711_c2_g2	NA	258	0	1	257	495	494	0	1	0	0	0.0	0.0020202	0.0010101	0.0010101	120	118	0	2	0	0	0.0	0.01666667	0.00833333	0.00833333
melitaea_deione	TRINITY_DN20712_c1_g1(+)	deione.TRINITY_DN20712_c1_g1	NA	575	0	2	573	1080	1072	3	3	2	0	0.00462963	0.00462963	0.0037037	0.00401234	221	217	3	1	0	0	0.01357466	0.00452489	0.00904977	0.00904977
melitaea_deione	TRINITY_DN20712_c1_g2(+)	deione.TRINITY_DN20712_c1_g2	NA	5	0	0	5	7	7	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20713_c0_g1(+)	deione.TRINITY_DN20713_c0_g1	NA	224	0	0	224	435	435	0	0	0	0	0.0	0.0	0.0	0.0	109	107	2	0	0	0	0.01834862	0.0	0.00917431	0.00917431
melitaea_deione	TRINITY_DN20713_c1_g1(+)	deione.TRINITY_DN20713_c1_g1	NA	543	0	0	543	1012	1010	1	1	0	0	0.00098814	0.00098814	0.00098814	0.00098814	310	301	5	2	1	1	0.01935484	0.00967742	0.01612903	0.0155914
melitaea_deione	TRINITY_DN20713_c1_g5(+)	deione.TRINITY_DN20713_c1_g5	NA	478	1	0	477	941	941	0	0	0	0	0.0	0.0	0.0	0.0	151	150	0	0	0	1	0.0	0.0	0.00662252	0.00441501
melitaea_deione	TRINITY_DN20714_c0_g2(+)	deione.TRINITY_DN20714_c0_g2	NA	597	0	0	597	1100	1097	2	1	0	0	0.00181818	0.00090909	0.00136364	0.00136364	249	240	5	1	2	1	0.02811245	0.01204819	0.02008032	0.02008032
melitaea_deione	TRINITY_DN20714_c0_g3(+)	deione.TRINITY_DN20714_c0_g3	NA	161	0	0	161	316	316	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20715_c0_g1(+)	deione.TRINITY_DN20715_c0_g1	NA	49	0	0	49	93	92	0	1	0	0	0.0	0.01075269	0.00537634	0.00537634	18	18	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20715_c1_g1(-)	deione.TRINITY_DN20715_c1_g1	NA	47	0	1	46	83	81	0	2	0	0	0.0	0.02409639	0.01204819	0.01204819	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20716_c4_g3(+)	deione.TRINITY_DN20716_c4_g3	NA	404	0	0	404	768	768	0	0	0	0	0.0	0.0	0.0	0.0	167	167	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20717_c2_g1(-)	deione.TRINITY_DN20717_c2_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20718_c1_g3(-)	deione.TRINITY_DN20718_c1_g3	NA	182	1	2	179	316	301	0	3	12	0	0.03797468	0.04746835	0.02373418	0.03006329	98	97	0	0	1	0	0.01020408	0.01020408	0.00510204	0.00680272
melitaea_deione	TRINITY_DN20719_c0_g1(+)	deione.TRINITY_DN20719_c0_g1	NA	282	0	1	281	535	532	0	2	0	1	0.0	0.00373832	0.00373832	0.00311527	87	87	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20719_c1_g1(+)	deione.TRINITY_DN20719_c1_g1	NA	1170	0	1	1169	2268	2262	0	3	0	3	0.0	0.00132275	0.00198413	0.00154321	464	461	1	2	0	0	0.00215517	0.00431034	0.00323276	0.00323276
melitaea_deione	TRINITY_DN20719_c1_g2(+)	deione.TRINITY_DN20719_c1_g2	NA	898	0	1	897	1688	1670	10	6	2	0	0.007109	0.00473934	0.00533175	0.00552922	397	380	10	6	1	0	0.02770781	0.01763224	0.02141058	0.02183039
melitaea_deione	TRINITY_DN20720_c6_g1(+)	deione.TRINITY_DN20720_c6_g1	NA	193	0	0	193	364	364	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20720_c7_g4(-)	deione.TRINITY_DN20720_c7_g4	NA	17	0	0	17	32	32	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20721_c2_g1(+)	deione.TRINITY_DN20721_c2_g1	NA	18	0	0	18	35	35	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20721_c3_g2(+)	deione.TRINITY_DN20721_c3_g2	NA	773	0	0	773	1376	1369	2	4	0	1	0.00145349	0.00290698	0.00290698	0.00266473	365	345	10	6	3	1	0.03561644	0.02465753	0.02876712	0.02922374
melitaea_deione	TRINITY_DN20722_c0_g2(+)	deione.TRINITY_DN20722_c0_g2	NA	300	0	0	300	584	584	0	0	0	0	0.0	0.0	0.0	0.0	130	126	0	0	0	4	0.0	0.0	0.03076923	0.02051282
melitaea_deione	TRINITY_DN20723_c0_g1(+)	deione.TRINITY_DN20723_c0_g1	NA	526	1	0	525	932	921	6	2	3	0	0.00965665	0.00536481	0.00590129	0.00643777	223	204	7	4	6	2	0.05829596	0.04484305	0.0470852	0.04857997
melitaea_deione	TRINITY_DN20724_c2_g1(+)	deione.TRINITY_DN20724_c2_g1	OG0003709	790	0	0	790	1491	1488	3	0	0	0	0.00201207	0.0	0.00100604	0.00100604	382	369	2	3	7	1	0.02356021	0.02617801	0.01832461	0.02050611
melitaea_deione	TRINITY_DN20725_c2_g2(+)	deione.TRINITY_DN20725_c2_g2	NA	887	0	0	887	1680	1675	5	0	0	0	0.00297619	0.0	0.0014881	0.0014881	307	301	6	0	0	0	0.01954397	0.0	0.00977199	0.00977199
melitaea_deione	TRINITY_DN20727_c0_g1(+)	deione.TRINITY_DN20727_c0_g1	NA	435	0	0	435	817	816	0	1	0	0	0.0	0.00122399	0.000612	0.000612	202	196	3	0	3	0	0.02970297	0.01485149	0.01485149	0.01732674
melitaea_deione	TRINITY_DN20728_c0_g1(+)	deione.TRINITY_DN20728_c0_g1	NA	319	0	0	319	614	614	0	0	0	0	0.0	0.0	0.0	0.0	101	100	0	1	0	0	0.0	0.00990099	0.0049505	0.0049505
melitaea_deione	TRINITY_DN20728_c1_g1(+)	deione.TRINITY_DN20728_c1_g1	OG0003490	344	0	0	344	637	637	0	0	0	0	0.0	0.0	0.0	0.0	164	162	0	1	0	1	0.0	0.00609756	0.00914634	0.00711382
melitaea_deione	TRINITY_DN20728_c2_g4(+)	deione.TRINITY_DN20728_c2_g4	OG0003173	294	0	0	294	565	564	1	0	0	0	0.00176991	0.0	0.00088496	0.00088496	99	99	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN20728_c2_g5(+)	deione.TRINITY_DN20728_c2_g5	OG0003294	460	0	2	458	880	876	2	2	0	0	0.00227273	0.00227273	0.00227273	0.00227273	170	168	1	1	0	0	0.00588235	0.00588235	0.00588235	0.00588235
melitaea_deione	TRINITY_DN20729_c7_g1(+)	deione.TRINITY_DN20729_c7_g1	NA	447	0	0	447	843	841	0	0	0	2	0.0	0.0	0.00237248	0.00158165	122	121	0	1	0	0	0.0	0.00819672	0.00409836	0.00409836
melitaea_deione	TRINITY_DN20729_c9_g1(-)	deione.TRINITY_DN20729_c9_g1	NA	850	3	5	842	1518	1478	13	4	23	0	0.02371542	0.01778656	0.01317523	0.01570048	311	293	2	1	15	0	0.05466238	0.05144695	0.02893891	0.03697749
melitaea_deione	TRINITY_DN20730_c0_g1(+)	deione.TRINITY_DN20730_c0_g1	NA	549	1	1	547	1023	1016	4	1	2	0	0.0058651	0.00293255	0.00342131	0.00374715	212	208	1	3	0	0	0.00471698	0.01415094	0.00943396	0.00943396
melitaea_deione	TRINITY_DN20731_c2_g1(+)	deione.TRINITY_DN20731_c2_g1	NA	154	0	0	154	268	265	2	0	0	1	0.00746269	0.0	0.00746269	0.00621891	64	62	2	0	0	0	0.03125	0.0	0.015625	0.015625
melitaea_deione	TRINITY_DN20731_c3_g1(+)	deione.TRINITY_DN20731_c3_g1	OG0005062	780	0	1	779	1460	1458	1	0	0	1	0.00068493	0.0	0.0010274	0.00079909	292	290	2	0	0	0	0.00684932	0.0	0.00342466	0.00342466
melitaea_deione	TRINITY_DN20732_c6_g1(+)	deione.TRINITY_DN20732_c6_g1	NA	193	0	0	193	371	370	0	1	0	0	0.0	0.00269542	0.00134771	0.00134771	85	84	1	0	0	0	0.01176471	0.0	0.00588235	0.00588235
