species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_IF_142	0_pi_IF_236	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_IF_142	4_pi_IF_236	4_pi_between	4_pi_total
iphiclides_feisthamelii	TRINITY_DN26132_c7_g1(+)	feisthamelii.TRINITY_DN26132_c7_g1	NA	23	0	0	23	44	44	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26132_c8_g1(+)	feisthamelii.TRINITY_DN26132_c8_g1	NA	487	0	0	487	919	919	0	0	0	0	0.0	0.0	0.0	0.0	270	266	4	0	0	0	0.01481481	0.0	0.00740741	0.00740741
iphiclides_feisthamelii	TRINITY_DN26133_c0_g1(+)	feisthamelii.TRINITY_DN26133_c0_g1	NA	889	0	1	888	1688	1686	1	1	0	0	0.00059242	0.00059242	0.00059242	0.00059242	445	438	4	1	2	0	0.01348315	0.00674157	0.00786517	0.00861423
iphiclides_feisthamelii	TRINITY_DN26134_c3_g4(+)	feisthamelii.TRINITY_DN26134_c3_g4	NA	23	0	0	23	41	41	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26135_c1_g1(+)	feisthamelii.TRINITY_DN26135_c1_g1	NA	371	0	0	371	704	703	0	1	0	0	0.0	0.00142045	0.00071023	0.00071023	151	149	1	0	1	0	0.01324503	0.00662252	0.00662252	0.00772627
iphiclides_feisthamelii	TRINITY_DN26135_c2_g1(+)	feisthamelii.TRINITY_DN26135_c2_g1	OG0004022	382	0	0	382	719	718	0	1	0	0	0.0	0.00139082	0.00069541	0.00069541	181	180	0	1	0	0	0.0	0.00552486	0.00276243	0.00276243
iphiclides_feisthamelii	TRINITY_DN26137_c5_g1(+)	feisthamelii.TRINITY_DN26137_c5_g1	NA	50	0	0	50	93	92	0	1	0	0	0.0	0.01075269	0.00537634	0.00537634	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
iphiclides_feisthamelii	TRINITY_DN26138_c0_g1(+)	feisthamelii.TRINITY_DN26138_c0_g1	OG0003018	533	0	0	533	1021	1021	0	0	0	0	0.0	0.0	0.0	0.0	223	220	1	0	0	2	0.0044843	0.0	0.01121076	0.00822122
iphiclides_feisthamelii	TRINITY_DN26140_c0_g1(+)	feisthamelii.TRINITY_DN26140_c0_g1	NA	578	0	0	578	1107	1107	0	0	0	0	0.0	0.0	0.0	0.0	261	256	2	2	1	0	0.01149425	0.01149425	0.00957854	0.01021711
iphiclides_feisthamelii	TRINITY_DN26141_c11_g3(+)	feisthamelii.TRINITY_DN26141_c11_g3	OG0002455	188	0	0	188	368	368	0	0	0	0	0.0	0.0	0.0	0.0	78	76	1	1	0	0	0.01282051	0.01282051	0.01282051	0.01282051
iphiclides_feisthamelii	TRINITY_DN26141_c12_g1(+)	feisthamelii.TRINITY_DN26141_c12_g1	NA	585	0	0	585	1141	1140	0	1	0	0	0.0	0.00087642	0.00043821	0.00043821	280	279	0	0	1	0	0.00357143	0.00357143	0.00178571	0.00238095
iphiclides_feisthamelii	TRINITY_DN26144_c0_g1(+)	feisthamelii.TRINITY_DN26144_c0_g1	OG0002139	134	0	0	134	270	270	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26145_c0_g1(+)	feisthamelii.TRINITY_DN26145_c0_g1	NA	1928	0	0	1928	3724	3719	1	1	1	2	0.00053706	0.00053706	0.00093985	0.00080559	885	868	9	6	1	1	0.01129944	0.0079096	0.01016949	0.00998117
iphiclides_feisthamelii	TRINITY_DN26146_c0_g1(-)	feisthamelii.TRINITY_DN26146_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN26146_c1_g1(+)	feisthamelii.TRINITY_DN26146_c1_g1	OG0004408	1000	0	0	1000	1901	1900	0	1	0	0	0.0	0.00052604	0.00026302	0.00026302	393	383	8	0	2	0	0.02544529	0.00508906	0.01272265	0.01357082
iphiclides_feisthamelii	TRINITY_DN26147_c2_g1(+)	feisthamelii.TRINITY_DN26147_c2_g1	OG0002029	235	0	0	235	444	444	0	0	0	0	0.0	0.0	0.0	0.0	79	76	2	0	0	1	0.02531646	0.0	0.02531646	0.02109705
iphiclides_feisthamelii	TRINITY_DN26147_c3_g1(+)	feisthamelii.TRINITY_DN26147_c3_g1	NA	303	0	0	303	590	590	0	0	0	0	0.0	0.0	0.0	0.0	110	110	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26147_c3_g2(+)	feisthamelii.TRINITY_DN26147_c3_g2	NA	144	0	0	144	286	285	0	1	0	0	0.0	0.0034965	0.00174825	0.00174825	72	71	1	0	0	0	0.01388889	0.0	0.00694444	0.00694444
iphiclides_feisthamelii	TRINITY_DN26147_c3_g3(+)	feisthamelii.TRINITY_DN26147_c3_g3	NA	141	0	0	141	265	265	0	0	0	0	0.0	0.0	0.0	0.0	51	49	0	0	2	0	0.03921569	0.03921569	0.01960784	0.02614379
iphiclides_feisthamelii	TRINITY_DN26147_c3_g4(+)	feisthamelii.TRINITY_DN26147_c3_g4	NA	578	0	0	578	1110	1104	3	1	0	2	0.0027027	0.0009009	0.0036036	0.003003	194	192	1	1	0	0	0.00515464	0.00515464	0.00515464	0.00515464
iphiclides_feisthamelii	TRINITY_DN26150_c2_g1(+)	feisthamelii.TRINITY_DN26150_c2_g1	NA	287	0	0	287	551	549	0	0	0	2	0.0	0.0	0.00362976	0.00241984	125	123	0	2	0	0	0.0	0.016	0.008	0.008
iphiclides_feisthamelii	TRINITY_DN26150_c3_g1(+)	feisthamelii.TRINITY_DN26150_c3_g1	NA	951	1	0	950	1773	1770	3	0	0	0	0.00169205	0.0	0.00084602	0.00084602	384	374	6	1	1	2	0.01822917	0.00520833	0.015625	0.01432292
iphiclides_feisthamelii	TRINITY_DN26151_c1_g1(+)	feisthamelii.TRINITY_DN26151_c1_g1	NA	797	0	0	797	1528	1528	0	0	0	0	0.0	0.0	0.0	0.0	367	364	1	1	1	0	0.00544959	0.00544959	0.00408719	0.00454132
iphiclides_feisthamelii	TRINITY_DN26151_c2_g1(+)	feisthamelii.TRINITY_DN26151_c2_g1	NA	816	0	0	816	1532	1531	0	0	0	1	0.0	0.0	0.00065274	0.00043516	419	409	3	3	3	1	0.01431981	0.01431981	0.01312649	0.01352426
iphiclides_feisthamelii	TRINITY_DN26152_c1_g1(+)	feisthamelii.TRINITY_DN26152_c1_g1	NA	612	0	0	612	1149	1145	2	1	1	0	0.00261097	0.00174064	0.00174064	0.00188569	245	243	0	1	1	0	0.00408163	0.00816327	0.00408163	0.0047619
iphiclides_feisthamelii	TRINITY_DN26152_c2_g1(+)	feisthamelii.TRINITY_DN26152_c2_g1	NA	200	0	0	200	388	388	0	0	0	0	0.0	0.0	0.0	0.0	86	86	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26153_c5_g2(+)	feisthamelii.TRINITY_DN26153_c5_g2	NA	264	0	0	264	498	496	2	0	0	0	0.00401606	0.0	0.00200803	0.00200803	115	114	0	1	0	0	0.0	0.00869565	0.00434783	0.00434783
iphiclides_feisthamelii	TRINITY_DN26153_c6_g2(+)	feisthamelii.TRINITY_DN26153_c6_g2	OG0004957	285	0	0	285	537	537	0	0	0	0	0.0	0.0	0.0	0.0	140	137	2	1	0	0	0.01428571	0.00714286	0.01071429	0.01071429
iphiclides_feisthamelii	TRINITY_DN26154_c7_g3(+)	feisthamelii.TRINITY_DN26154_c7_g3	NA	662	0	0	662	1256	1252	2	2	0	0	0.00159236	0.00159236	0.00159236	0.00159236	333	330	2	1	0	0	0.00600601	0.003003	0.0045045	0.0045045
iphiclides_feisthamelii	TRINITY_DN26156_c0_g1(+)	feisthamelii.TRINITY_DN26156_c0_g1	NA	788	1	0	787	1494	1489	2	2	1	0	0.00200803	0.00200803	0.00167336	0.00178492	384	378	3	1	2	0	0.01302083	0.0078125	0.0078125	0.00868055
iphiclides_feisthamelii	TRINITY_DN26157_c0_g1(+)	feisthamelii.TRINITY_DN26157_c0_g1	OG0004572	322	0	0	322	621	621	0	0	0	0	0.0	0.0	0.0	0.0	169	169	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26157_c1_g1(+)	feisthamelii.TRINITY_DN26157_c1_g1	NA	763	0	0	763	1475	1471	1	3	0	0	0.00067797	0.0020339	0.00135593	0.00135593	328	323	1	3	0	1	0.00304878	0.00914634	0.00914634	0.00813008
iphiclides_feisthamelii	TRINITY_DN26159_c2_g1(+)	feisthamelii.TRINITY_DN26159_c2_g1	NA	124	0	1	123	234	232	1	0	0	1	0.0042735	0.0	0.00641026	0.00498576	38	38	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26159_c3_g2(+)	feisthamelii.TRINITY_DN26159_c3_g2	NA	920	0	0	920	1706	1701	2	3	0	0	0.00117233	0.0017585	0.00146542	0.00146542	491	475	12	2	2	0	0.02851324	0.00814664	0.01629328	0.01697217
iphiclides_feisthamelii	TRINITY_DN26162_c2_g1(-)	feisthamelii.TRINITY_DN26162_c2_g1	NA	63	1	2	60	114	112	0	0	2	0	0.01754386	0.01754386	0.00877193	0.01169591	16	16	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26163_c0_g1(+)	feisthamelii.TRINITY_DN26163_c0_g1	NA	377	0	0	377	700	698	1	1	0	0	0.00142857	0.00142857	0.00142857	0.00142857	179	178	0	0	1	0	0.00558659	0.00558659	0.0027933	0.0037244
iphiclides_feisthamelii	TRINITY_DN26164_c0_g2(+)	feisthamelii.TRINITY_DN26164_c0_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26164_c1_g1(+)	feisthamelii.TRINITY_DN26164_c1_g1	OG0004252	739	0	0	739	1399	1399	0	0	0	0	0.0	0.0	0.0	0.0	260	259	0	1	0	0	0.0	0.00384615	0.00192308	0.00192308
iphiclides_feisthamelii	TRINITY_DN26164_c1_g2(+)	feisthamelii.TRINITY_DN26164_c1_g2	OG0001538	102	0	0	102	191	191	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26164_c1_g3(+)	feisthamelii.TRINITY_DN26164_c1_g3	NA	39	0	0	39	75	75	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26165_c6_g1(+)	feisthamelii.TRINITY_DN26165_c6_g1	NA	585	0	0	585	1124	1119	2	1	2	0	0.00355872	0.00266904	0.0022242	0.00252076	296	293	2	0	1	0	0.01013514	0.00337838	0.00506757	0.00563063
iphiclides_feisthamelii	TRINITY_DN26165_c7_g1(+)	feisthamelii.TRINITY_DN26165_c7_g1	NA	673	0	0	673	1248	1244	2	2	0	0	0.00160256	0.00160256	0.00160256	0.00160256	297	288	1	5	2	1	0.01010101	0.02356902	0.01683502	0.01683502
iphiclides_feisthamelii	TRINITY_DN26165_c7_g2(-)	feisthamelii.TRINITY_DN26165_c7_g2	NA	90	0	0	90	165	163	1	0	1	0	0.01212121	0.00606061	0.00606061	0.00707071	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588
iphiclides_feisthamelii	TRINITY_DN26166_c3_g1(+)	feisthamelii.TRINITY_DN26166_c3_g1	NA	187	0	0	187	354	354	0	0	0	0	0.0	0.0	0.0	0.0	72	68	0	3	1	0	0.01388889	0.05555556	0.02777778	0.03009259
iphiclides_feisthamelii	TRINITY_DN26167_c0_g2(-)	feisthamelii.TRINITY_DN26167_c0_g2	NA	59	0	0	59	117	116	0	1	0	0	0.0	0.00854701	0.0042735	0.0042735	26	26	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26167_c0_g3(+)	feisthamelii.TRINITY_DN26167_c0_g3	NA	186	0	0	186	340	335	5	0	0	0	0.01470588	0.0	0.00735294	0.00735294	67	63	1	0	3	0	0.05970149	0.04477612	0.02985075	0.03731343
iphiclides_feisthamelii	TRINITY_DN26168_c1_g1(+)	feisthamelii.TRINITY_DN26168_c1_g1	NA	1083	0	0	1083	2032	2031	1	0	0	0	0.00049213	0.0	0.00024606	0.00024606	444	436	3	4	1	0	0.00900901	0.01126126	0.00900901	0.00938438
iphiclides_feisthamelii	TRINITY_DN26168_c2_g1(+)	feisthamelii.TRINITY_DN26168_c2_g1	NA	734	0	0	734	1389	1389	0	0	0	0	0.0	0.0	0.0	0.0	366	363	1	1	0	1	0.00273224	0.00273224	0.00546448	0.00455373
iphiclides_feisthamelii	TRINITY_DN26169_c0_g1(+)	feisthamelii.TRINITY_DN26169_c0_g1	NA	626	0	0	626	1200	1199	1	0	0	0	0.00083333	0.0	0.00041667	0.00041667	306	303	0	2	1	0	0.00326797	0.00980392	0.00490196	0.00544662
iphiclides_feisthamelii	TRINITY_DN26170_c0_g1(+)	feisthamelii.TRINITY_DN26170_c0_g1	NA	531	0	2	529	996	991	0	4	1	0	0.00100402	0.00502008	0.00251004	0.00267738	215	205	6	3	1	0	0.03255814	0.01860465	0.02325581	0.024031
iphiclides_feisthamelii	TRINITY_DN26171_c0_g1(+)	feisthamelii.TRINITY_DN26171_c0_g1	NA	598	0	0	598	1142	1142	0	0	0	0	0.0	0.0	0.0	0.0	280	277	2	1	0	0	0.00714286	0.00357143	0.00535714	0.00535714
iphiclides_feisthamelii	TRINITY_DN26173_c0_g1(+)	feisthamelii.TRINITY_DN26173_c0_g1	NA	31	0	0	31	51	50	0	0	1	0	0.01960784	0.01960784	0.00980392	0.01307189	13	11	1	1	0	0	0.07692308	0.07692308	0.07692308	0.07692308
iphiclides_feisthamelii	TRINITY_DN26174_c0_g1(+)	feisthamelii.TRINITY_DN26174_c0_g1	NA	2147	0	0	2147	4132	4120	8	4	0	0	0.00193611	0.00096805	0.00145208	0.00145208	693	689	2	2	0	0	0.002886	0.002886	0.002886	0.002886
iphiclides_feisthamelii	TRINITY_DN26175_c0_g1(+)	feisthamelii.TRINITY_DN26175_c0_g1	NA	232	0	0	232	448	448	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26176_c0_g1(+)	feisthamelii.TRINITY_DN26176_c0_g1	OG0001443	497	0	0	497	959	958	0	1	0	0	0.0	0.00104275	0.00052138	0.00052138	206	205	1	0	0	0	0.00485437	0.0	0.00242718	0.00242718
iphiclides_feisthamelii	TRINITY_DN26176_c1_g2(+)	feisthamelii.TRINITY_DN26176_c1_g2	NA	1341	1	2	1338	2524	2518	4	2	0	0	0.00158479	0.00079239	0.00118859	0.00118859	615	605	6	3	0	1	0.0097561	0.00487805	0.00894309	0.00840108
iphiclides_feisthamelii	TRINITY_DN26177_c0_g1(+)	feisthamelii.TRINITY_DN26177_c0_g1	NA	520	0	0	520	975	972	3	0	0	0	0.00307692	0.0	0.00153846	0.00153846	278	272	2	4	0	0	0.00719424	0.01438849	0.01079137	0.01079137
iphiclides_feisthamelii	TRINITY_DN26178_c0_g1(+)	feisthamelii.TRINITY_DN26178_c0_g1	NA	1013	0	1	1012	1967	1959	3	4	0	1	0.00152517	0.00203355	0.00228775	0.00211829	487	485	1	1	0	0	0.00205339	0.00205339	0.00205339	0.00205339
iphiclides_feisthamelii	TRINITY_DN26179_c1_g1(+)	feisthamelii.TRINITY_DN26179_c1_g1	NA	8	0	0	8	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205	5	4	0	0	1	0	0.2	0.2	0.1	0.13333333
iphiclides_feisthamelii	TRINITY_DN26179_c4_g2(+)	feisthamelii.TRINITY_DN26179_c4_g2	NA	674	0	0	674	1298	1298	0	0	0	0	0.0	0.0	0.0	0.0	365	358	3	2	1	1	0.0109589	0.00821918	0.0109589	0.01050228
iphiclides_feisthamelii	TRINITY_DN26180_c0_g1(+)	feisthamelii.TRINITY_DN26180_c0_g1	NA	640	0	0	640	1231	1230	1	0	0	0	0.00081235	0.0	0.00040617	0.00040617	313	308	0	1	4	0	0.01277955	0.01597444	0.00798722	0.01011714
iphiclides_feisthamelii	TRINITY_DN26181_c0_g1(+)	feisthamelii.TRINITY_DN26181_c0_g1	NA	222	0	0	222	428	427	0	1	0	0	0.0	0.00233645	0.00116822	0.00116822	100	100	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26181_c0_g4(+)	feisthamelii.TRINITY_DN26181_c0_g4	NA	845	0	0	845	1578	1576	1	1	0	0	0.00063371	0.00063371	0.00063371	0.00063371	413	406	1	4	1	1	0.00484262	0.01210654	0.00968523	0.00928168
iphiclides_feisthamelii	TRINITY_DN26183_c0_g1(+)	feisthamelii.TRINITY_DN26183_c0_g1	NA	1002	0	0	1002	1917	1916	1	0	0	0	0.00052165	0.0	0.00026082	0.00026082	478	470	3	4	1	0	0.0083682	0.01046025	0.0083682	0.00871687
iphiclides_feisthamelii	TRINITY_DN26184_c1_g1(+)	feisthamelii.TRINITY_DN26184_c1_g1	OG0002794	1207	0	0	1207	2315	2312	0	1	0	2	0.0	0.00043197	0.00107991	0.00079193	580	574	0	4	0	2	0.0	0.00689655	0.00689655	0.00574712
iphiclides_feisthamelii	TRINITY_DN26185_c6_g2(+)	feisthamelii.TRINITY_DN26185_c6_g2	NA	1485	0	2	1483	2766	2750	8	6	0	2	0.00289226	0.0021692	0.0032538	0.00301278	557	545	5	7	0	0	0.00897666	0.01256732	0.01077199	0.01077199
iphiclides_feisthamelii	TRINITY_DN26185_c6_g3(-)	feisthamelii.TRINITY_DN26185_c6_g3	NA	16	0	1	15	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
iphiclides_feisthamelii	TRINITY_DN26185_c6_g4(-)	feisthamelii.TRINITY_DN26185_c6_g4	NA	9	0	0	9	15	14	0	1	0	0	0.0	0.06666667	0.03333333	0.03333333	3	3	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26186_c2_g1(+)	feisthamelii.TRINITY_DN26186_c2_g1	NA	284	0	0	284	554	551	3	0	0	0	0.00541516	0.0	0.00270758	0.00270758	128	127	0	1	0	0	0.0	0.0078125	0.00390625	0.00390625
iphiclides_feisthamelii	TRINITY_DN26186_c3_g1(+)	feisthamelii.TRINITY_DN26186_c3_g1	NA	632	0	0	632	1197	1194	0	2	1	0	0.00083542	0.00250627	0.00125313	0.00139237	318	314	3	0	1	0	0.01257862	0.00314465	0.00628931	0.00681342
iphiclides_feisthamelii	TRINITY_DN26187_c2_g1(-)	feisthamelii.TRINITY_DN26187_c2_g1	NA	45	1	1	43	77	74	0	2	1	0	0.01298701	0.03896104	0.01948052	0.02164502	16	15	0	0	1	0	0.0625	0.0625	0.03125	0.04166667
iphiclides_feisthamelii	TRINITY_DN26187_c2_g3(+)	feisthamelii.TRINITY_DN26187_c2_g3	OG0004836	440	0	0	440	820	820	0	0	0	0	0.0	0.0	0.0	0.0	202	199	3	0	0	0	0.01485149	0.0	0.00742574	0.00742574
iphiclides_feisthamelii	TRINITY_DN26188_c2_g1(+)	feisthamelii.TRINITY_DN26188_c2_g1	NA	388	0	0	388	748	748	0	0	0	0	0.0	0.0	0.0	0.0	153	151	0	0	2	0	0.0130719	0.0130719	0.00653595	0.0087146
iphiclides_feisthamelii	TRINITY_DN26188_c4_g1(+)	feisthamelii.TRINITY_DN26188_c4_g1	NA	378	0	0	378	712	710	1	1	0	0	0.00140449	0.00140449	0.00140449	0.00140449	149	145	3	0	1	0	0.02684564	0.00671141	0.01342282	0.01454139
iphiclides_feisthamelii	TRINITY_DN26189_c5_g1(+)	feisthamelii.TRINITY_DN26189_c5_g1	NA	189	0	0	189	366	364	0	2	0	0	0.0	0.00546448	0.00273224	0.00273224	78	78	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26189_c5_g2(+)	feisthamelii.TRINITY_DN26189_c5_g2	NA	127	0	0	127	246	244	1	1	0	0	0.00406504	0.00406504	0.00406504	0.00406504	42	41	0	0	1	0	0.02380952	0.02380952	0.01190476	0.01587301
iphiclides_feisthamelii	TRINITY_DN26190_c6_g1(+)	feisthamelii.TRINITY_DN26190_c6_g1	NA	7	0	0	7	15	15	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26191_c1_g1(+)	feisthamelii.TRINITY_DN26191_c1_g1	NA	553	1	0	552	1043	1039	4	0	0	0	0.00383509	0.0	0.00191755	0.00191755	215	214	0	0	1	0	0.00465116	0.00465116	0.00232558	0.00310077
iphiclides_feisthamelii	TRINITY_DN26192_c7_g1(+)	feisthamelii.TRINITY_DN26192_c7_g1	NA	474	0	0	474	918	918	0	0	0	0	0.0	0.0	0.0	0.0	229	229	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26192_c8_g1(+)	feisthamelii.TRINITY_DN26192_c8_g1	NA	496	0	4	492	914	910	3	1	0	0	0.00328228	0.00109409	0.00218818	0.00218818	204	193	3	8	0	0	0.01470588	0.03921569	0.02696078	0.02696078
iphiclides_feisthamelii	TRINITY_DN26193_c0_g2(-)	feisthamelii.TRINITY_DN26193_c0_g2	NA	52	0	1	51	85	76	1	0	8	0	0.10588235	0.09411765	0.05294118	0.06862745	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205
iphiclides_feisthamelii	TRINITY_DN26193_c0_g3(-)	feisthamelii.TRINITY_DN26193_c0_g3	NA	112	0	1	111	180	168	1	2	9	0	0.05555556	0.06111111	0.03333333	0.04166666	46	42	1	0	3	0	0.08695652	0.06521739	0.04347826	0.05434782
iphiclides_feisthamelii	TRINITY_DN26194_c0_g1(+)	feisthamelii.TRINITY_DN26194_c0_g1	NA	594	0	0	594	1118	1116	1	1	0	0	0.00089445	0.00089445	0.00089445	0.00089445	310	304	3	1	2	0	0.01612903	0.00967742	0.00967742	0.01075269
iphiclides_feisthamelii	TRINITY_DN26196_c0_g1(+)	feisthamelii.TRINITY_DN26196_c0_g1	NA	1267	0	0	1267	2333	2325	2	6	0	0	0.00085727	0.0025718	0.00171453	0.00171453	527	509	4	10	1	3	0.00948767	0.02087287	0.0199241	0.01834282
iphiclides_feisthamelii	TRINITY_DN26197_c2_g1(+)	feisthamelii.TRINITY_DN26197_c2_g1	NA	403	0	0	403	757	752	4	1	0	0	0.00528402	0.001321	0.00330251	0.00330251	224	223	0	1	0	0	0.0	0.00446429	0.00223214	0.00223214
iphiclides_feisthamelii	TRINITY_DN26197_c3_g1(+)	feisthamelii.TRINITY_DN26197_c3_g1	NA	661	0	1	660	1246	1244	2	0	0	0	0.00160514	0.0	0.00080257	0.00080257	338	333	2	1	2	0	0.01183432	0.00887574	0.00739645	0.00838264
iphiclides_feisthamelii	TRINITY_DN26199_c1_g1(+)	feisthamelii.TRINITY_DN26199_c1_g1	NA	1015	0	0	1015	1906	1902	0	4	0	0	0.0	0.00209864	0.00104932	0.00104932	465	461	1	2	0	1	0.00215054	0.00430108	0.00537634	0.0046595
iphiclides_feisthamelii	TRINITY_DN26200_c0_g1(+)	feisthamelii.TRINITY_DN26200_c0_g1	OG0001495	612	0	0	612	1198	1198	0	0	0	0	0.0	0.0	0.0	0.0	279	277	0	2	0	0	0.0	0.00716846	0.00358423	0.00358423
iphiclides_feisthamelii	TRINITY_DN26200_c1_g1(+)	feisthamelii.TRINITY_DN26200_c1_g1	NA	705	2	0	703	1320	1312	4	3	1	0	0.00378788	0.0030303	0.0030303	0.00315656	357	349	4	3	0	1	0.01120448	0.00840336	0.01260504	0.01167133
iphiclides_feisthamelii	TRINITY_DN26202_c0_g1(+)	feisthamelii.TRINITY_DN26202_c0_g1	NA	1492	0	1	1491	2865	2860	1	2	2	0	0.00104712	0.00139616	0.0008726	0.00098895	889	881	4	4	0	0	0.00449944	0.00449944	0.00449944	0.00449944
iphiclides_feisthamelii	TRINITY_DN26203_c0_g1(+)	feisthamelii.TRINITY_DN26203_c0_g1	NA	168	0	0	168	321	321	0	0	0	0	0.0	0.0	0.0	0.0	59	57	0	2	0	0	0.0	0.03389831	0.01694915	0.01694915
iphiclides_feisthamelii	TRINITY_DN26203_c0_g3(+)	feisthamelii.TRINITY_DN26203_c0_g3	NA	923	0	0	923	1722	1718	2	1	1	0	0.00174216	0.00116144	0.00116144	0.00125823	450	434	5	8	2	1	0.01555556	0.02222222	0.01888889	0.01888889
iphiclides_feisthamelii	TRINITY_DN26203_c0_g4(+)	feisthamelii.TRINITY_DN26203_c0_g4	OG0001728	149	0	0	149	289	289	0	0	0	0	0.0	0.0	0.0	0.0	58	56	0	0	1	1	0.01724138	0.01724138	0.02586207	0.02298851
iphiclides_feisthamelii	TRINITY_DN26205_c5_g1(+)	feisthamelii.TRINITY_DN26205_c5_g1	OG0002711	122	0	0	122	232	231	1	0	0	0	0.00431034	0.0	0.00215517	0.00215517	43	42	0	0	1	0	0.02325581	0.02325581	0.01162791	0.01550388
iphiclides_feisthamelii	TRINITY_DN26206_c6_g1(+)	feisthamelii.TRINITY_DN26206_c6_g1	NA	262	0	0	262	494	494	0	0	0	0	0.0	0.0	0.0	0.0	91	91	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN26207_c0_g2(+)	feisthamelii.TRINITY_DN26207_c0_g2	NA	681	0	0	681	1295	1290	3	2	0	0	0.0023166	0.0015444	0.0019305	0.0019305	291	286	3	1	1	0	0.0137457	0.00687285	0.00859107	0.0091638
iphiclides_feisthamelii	TRINITY_DN26207_c0_g3(+)	feisthamelii.TRINITY_DN26207_c0_g3	NA	929	0	0	929	1800	1799	1	0	0	0	0.00055556	0.0	0.00027778	0.00027778	341	340	0	0	1	0	0.00293255	0.00293255	0.00146628	0.00195504
iphiclides_feisthamelii	TRINITY_DN26208_c3_g1(+)	feisthamelii.TRINITY_DN26208_c3_g1	NA	335	0	0	335	646	646	0	0	0	0	0.0	0.0	0.0	0.0	189	186	2	1	0	0	0.01058201	0.00529101	0.00793651	0.00793651
iphiclides_feisthamelii	TRINITY_DN26209_c0_g1(+)	feisthamelii.TRINITY_DN26209_c0_g1	NA	158	1	2	155	266	262	2	1	1	0	0.0112782	0.0075188	0.0075188	0.00814537	103	96	4	0	3	0	0.06796117	0.02912621	0.03398058	0.03883495
iphiclides_feisthamelii	TRINITY_DN26210_c0_g1(+)	feisthamelii.TRINITY_DN26210_c0_g1	NA	520	0	0	520	990	990	0	0	0	0	0.0	0.0	0.0	0.0	224	222	0	1	1	0	0.00446429	0.00892857	0.00446429	0.00520834
iphiclides_feisthamelii	TRINITY_DN26211_c0_g1(+)	feisthamelii.TRINITY_DN26211_c0_g1	NA	558	0	2	556	1041	1039	1	1	0	0	0.00096061	0.00096061	0.00096061	0.00096061	265	255	2	5	2	1	0.01509434	0.02641509	0.02075472	0.02075472
