species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GR_112	0_pi_GR_136	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GR_112	4_pi_GR_136	4_pi_between	4_pi_total
gonepteryx_rhamni	TRINITY_DN23018_c4_g1(+)	rhamni.TRINITY_DN23018_c4_g1	NA	62	2	2	58	100	96	3	0	1	0	0.04	0.01	0.02	0.02166667	21	21	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23018_c5_g1(+)	rhamni.TRINITY_DN23018_c5_g1	NA	391	0	0	391	729	729	0	0	0	0	0.0	0.0	0.0	0.0	202	196	2	3	0	1	0.00990099	0.01485149	0.01732673	0.01567657
gonepteryx_rhamni	TRINITY_DN23019_c0_g1(+)	rhamni.TRINITY_DN23019_c0_g1	NA	411	1	0	410	771	769	0	2	0	0	0.0	0.00259403	0.00129702	0.00129702	214	207	3	4	0	0	0.01401869	0.01869159	0.01635514	0.01635514
gonepteryx_rhamni	TRINITY_DN23020_c0_g2(+)	rhamni.TRINITY_DN23020_c0_g2	NA	668	0	1	667	1271	1271	0	0	0	0	0.0	0.0	0.0	0.0	291	280	3	4	4	0	0.02405498	0.02749141	0.01890034	0.02119129
gonepteryx_rhamni	TRINITY_DN23021_c0_g1(+)	rhamni.TRINITY_DN23021_c0_g1	NA	578	0	1	577	1093	1088	1	4	0	0	0.00091491	0.00365965	0.00228728	0.00228728	255	250	2	2	1	0	0.01176471	0.01176471	0.00980392	0.01045752
gonepteryx_rhamni	TRINITY_DN23022_c4_g2(+)	rhamni.TRINITY_DN23022_c4_g2	NA	303	0	0	303	569	569	0	0	0	0	0.0	0.0	0.0	0.0	114	110	0	1	0	3	0.0	0.00877193	0.03070175	0.02192982
gonepteryx_rhamni	TRINITY_DN23023_c1_g1(+)	rhamni.TRINITY_DN23023_c1_g1	NA	603	0	0	603	1117	1116	1	0	0	0	0.00089526	0.0	0.00044763	0.00044763	299	290	6	2	0	1	0.02006689	0.00668896	0.01672241	0.01560758
gonepteryx_rhamni	TRINITY_DN23024_c1_g1(+)	rhamni.TRINITY_DN23024_c1_g1	NA	327	0	0	327	635	633	1	1	0	0	0.0015748	0.0015748	0.0015748	0.0015748	107	106	0	0	0	1	0.0	0.0	0.00934579	0.00623053
gonepteryx_rhamni	TRINITY_DN23024_c3_g1(+)	rhamni.TRINITY_DN23024_c3_g1	OG0004129	255	0	0	255	490	490	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23025_c3_g1(+)	rhamni.TRINITY_DN23025_c3_g1	OG0001656	326	0	0	326	604	603	1	0	0	0	0.00165563	0.0	0.00082781	0.00082781	115	110	2	3	0	0	0.0173913	0.02608696	0.02173913	0.02173913
gonepteryx_rhamni	TRINITY_DN23025_c4_g2(+)	rhamni.TRINITY_DN23025_c4_g2	NA	381	0	0	381	707	706	0	1	0	0	0.0	0.00141443	0.00070721	0.00070721	177	174	1	1	0	1	0.00564972	0.00564972	0.01129944	0.0094162
gonepteryx_rhamni	TRINITY_DN23026_c6_g4(+)	rhamni.TRINITY_DN23026_c6_g4	NA	55	0	0	55	103	103	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23027_c1_g2(+)	rhamni.TRINITY_DN23027_c1_g2	NA	950	1	1	948	1726	1724	2	0	0	0	0.00115875	0.0	0.00057937	0.00057937	462	437	16	6	2	1	0.03896104	0.01731602	0.02813853	0.02813853
gonepteryx_rhamni	TRINITY_DN23028_c0_g2(+)	rhamni.TRINITY_DN23028_c0_g2	NA	277	0	0	277	516	516	0	0	0	0	0.0	0.0	0.0	0.0	101	96	0	2	3	0	0.02970297	0.04950495	0.02475248	0.02970297
gonepteryx_rhamni	TRINITY_DN23028_c1_g1(+)	rhamni.TRINITY_DN23028_c1_g1	OG0001855	589	0	0	589	1130	1130	0	0	0	0	0.0	0.0	0.0	0.0	232	228	3	0	0	1	0.01293103	0.0	0.01077586	0.00933908
gonepteryx_rhamni	TRINITY_DN23030_c0_g1(+)	rhamni.TRINITY_DN23030_c0_g1	NA	836	0	0	836	1550	1549	1	0	0	0	0.00064516	0.0	0.00032258	0.00032258	384	365	12	5	0	2	0.03125	0.01302083	0.02734375	0.02560764
gonepteryx_rhamni	TRINITY_DN23031_c0_g1(+)	rhamni.TRINITY_DN23031_c0_g1	NA	2422	1	0	2421	4593	4590	1	2	0	0	0.00021772	0.00043545	0.00032658	0.00032658	1141	1104	13	14	4	6	0.01489921	0.01577564	0.01884312	0.01767456
gonepteryx_rhamni	TRINITY_DN23033_c2_g1(+)	rhamni.TRINITY_DN23033_c2_g1	NA	239	0	1	238	448	441	1	4	1	1	0.00446429	0.01116071	0.00892857	0.00855655	127	124	1	2	0	0	0.00787402	0.01574803	0.01181102	0.01181102
gonepteryx_rhamni	TRINITY_DN23034_c10_g1(+)	rhamni.TRINITY_DN23034_c10_g1	NA	321	0	1	320	605	604	1	0	0	0	0.00165289	0.0	0.00082645	0.00082645	156	152	3	1	0	0	0.01923077	0.00641026	0.01282051	0.01282051
gonepteryx_rhamni	TRINITY_DN23035_c1_g1(+)	rhamni.TRINITY_DN23035_c1_g1	NA	462	0	0	462	892	889	1	1	1	0	0.00224215	0.00224215	0.00168161	0.00186846	240	236	1	2	0	1	0.00416667	0.00833333	0.01041667	0.00902778
gonepteryx_rhamni	TRINITY_DN23036_c2_g1(-)	rhamni.TRINITY_DN23036_c2_g1	NA	20	0	0	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23037_c1_g1(+)	rhamni.TRINITY_DN23037_c1_g1	NA	212	0	1	211	382	382	0	0	0	0	0.0	0.0	0.0	0.0	119	116	1	2	0	0	0.00840336	0.01680672	0.01260504	0.01260504
gonepteryx_rhamni	TRINITY_DN23037_c2_g1(+)	rhamni.TRINITY_DN23037_c2_g1	NA	1645	0	1	1644	3040	3027	4	5	1	3	0.00164474	0.00197368	0.00263158	0.00235746	746	720	11	12	0	3	0.01474531	0.01608579	0.019437	0.01809652
gonepteryx_rhamni	TRINITY_DN23038_c0_g1(+)	rhamni.TRINITY_DN23038_c0_g1	NA	940	0	1	939	1790	1790	0	0	0	0	0.0	0.0	0.0	0.0	365	354	9	2	0	0	0.02465753	0.00547945	0.01506849	0.01506849
gonepteryx_rhamni	TRINITY_DN23039_c0_g1(+)	rhamni.TRINITY_DN23039_c0_g1	OG0005124	1313	0	2	1311	2421	2400	7	9	5	0	0.00495663	0.00578273	0.00433705	0.00468126	403	391	4	4	4	0	0.01985112	0.01985112	0.01488834	0.0165426
gonepteryx_rhamni	TRINITY_DN23040_c2_g1(+)	rhamni.TRINITY_DN23040_c2_g1	NA	802	0	0	802	1510	1505	1	4	0	0	0.00066225	0.00264901	0.00165563	0.00165563	382	370	9	3	0	0	0.02356021	0.0078534	0.01570681	0.01570681
gonepteryx_rhamni	TRINITY_DN23041_c0_g1(+)	rhamni.TRINITY_DN23041_c0_g1	NA	547	0	0	547	1042	1042	0	0	0	0	0.0	0.0	0.0	0.0	258	251	1	3	2	1	0.01162791	0.01937984	0.01550388	0.01550388
gonepteryx_rhamni	TRINITY_DN23042_c0_g1(-)	rhamni.TRINITY_DN23042_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
gonepteryx_rhamni	TRINITY_DN23042_c2_g2(+)	rhamni.TRINITY_DN23042_c2_g2	OG0004074	666	0	0	666	1234	1231	1	1	0	1	0.00081037	0.00081037	0.00162075	0.00135062	224	221	0	2	1	0	0.00446429	0.01339286	0.00669643	0.00744048
gonepteryx_rhamni	TRINITY_DN23043_c0_g1(+)	rhamni.TRINITY_DN23043_c0_g1	NA	1886	1	0	1885	3443	3431	5	5	2	0	0.00203311	0.00203311	0.00174267	0.00183948	813	772	17	17	6	1	0.02829028	0.02829028	0.02583026	0.02665027
gonepteryx_rhamni	TRINITY_DN23046_c3_g1(+)	rhamni.TRINITY_DN23046_c3_g1	OG0003583	269	0	0	269	499	497	0	1	0	1	0.0	0.00200401	0.00300601	0.00233801	130	122	4	3	1	0	0.03846154	0.03076923	0.03076923	0.03205128
gonepteryx_rhamni	TRINITY_DN23046_c4_g1(+)	rhamni.TRINITY_DN23046_c4_g1	NA	760	0	1	759	1457	1454	3	0	0	0	0.00205903	0.0	0.00102951	0.00102951	226	221	5	0	0	0	0.02212389	0.0	0.01106195	0.01106195
gonepteryx_rhamni	TRINITY_DN23047_c0_g2(+)	rhamni.TRINITY_DN23047_c0_g2	NA	962	0	3	959	1830	1821	3	5	1	0	0.00218579	0.00327869	0.00245902	0.00255009	301	295	1	1	4	0	0.0166113	0.0166113	0.00996678	0.01218162
gonepteryx_rhamni	TRINITY_DN23048_c2_g4(+)	rhamni.TRINITY_DN23048_c2_g4	NA	570	0	1	569	1057	1049	4	4	0	0	0.0037843	0.0037843	0.0037843	0.0037843	264	255	8	1	0	0	0.03030303	0.00378788	0.01704545	0.01704545
gonepteryx_rhamni	TRINITY_DN23049_c13_g1(+)	rhamni.TRINITY_DN23049_c13_g1	NA	279	0	1	278	524	524	0	0	0	0	0.0	0.0	0.0	0.0	123	122	0	0	1	0	0.00813008	0.00813008	0.00406504	0.00542005
gonepteryx_rhamni	TRINITY_DN23049_c14_g2(+)	rhamni.TRINITY_DN23049_c14_g2	NA	37	0	0	37	68	66	2	0	0	0	0.02941176	0.0	0.01470588	0.01470588	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
gonepteryx_rhamni	TRINITY_DN23050_c1_g2(+)	rhamni.TRINITY_DN23050_c1_g2	NA	1014	0	1	1013	1887	1879	2	5	1	0	0.00158983	0.00317965	0.00211977	0.00220809	523	503	2	12	4	2	0.01147228	0.03059273	0.0210325	0.0210325
gonepteryx_rhamni	TRINITY_DN23052_c0_g3(+)	rhamni.TRINITY_DN23052_c0_g3	NA	765	0	1	764	1417	1412	5	0	0	0	0.00352858	0.0	0.00176429	0.00176429	332	322	4	5	0	1	0.01204819	0.01506024	0.01656627	0.01556225
gonepteryx_rhamni	TRINITY_DN23053_c3_g1(+)	rhamni.TRINITY_DN23053_c3_g1	OG0002099	305	0	0	305	560	557	2	0	0	1	0.00357143	0.0	0.00357143	0.00297619	135	128	1	5	1	0	0.01481481	0.04444444	0.02592593	0.02716049
gonepteryx_rhamni	TRINITY_DN23055_c2_g1(+)	rhamni.TRINITY_DN23055_c2_g1	NA	822	0	1	821	1487	1484	0	2	1	0	0.00067249	0.00201748	0.00100874	0.00112082	412	394	5	9	3	1	0.01941748	0.02912621	0.02305825	0.02346278
gonepteryx_rhamni	TRINITY_DN23056_c3_g1(+)	rhamni.TRINITY_DN23056_c3_g1	NA	519	0	0	519	963	960	2	1	0	0	0.00207684	0.00103842	0.00155763	0.00155763	187	177	4	3	1	2	0.02673797	0.02139037	0.03208556	0.02941176
gonepteryx_rhamni	TRINITY_DN23058_c3_g2(+)	rhamni.TRINITY_DN23058_c3_g2	NA	302	0	0	302	555	552	0	0	3	0	0.00540541	0.00540541	0.0027027	0.0036036	153	146	2	4	1	0	0.01960784	0.03267974	0.02287582	0.02396514
gonepteryx_rhamni	TRINITY_DN23058_c3_g3(-)	rhamni.TRINITY_DN23058_c3_g3	NA	66	0	1	65	133	131	2	0	0	0	0.01503759	0.0	0.0075188	0.0075188	26	26	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23058_c3_g5(+)	rhamni.TRINITY_DN23058_c3_g5	NA	298	0	0	298	571	569	2	0	0	0	0.00350263	0.0	0.00175131	0.00175131	122	120	0	1	0	1	0.0	0.00819672	0.01229508	0.00956284
gonepteryx_rhamni	TRINITY_DN23059_c1_g1(+)	rhamni.TRINITY_DN23059_c1_g1	NA	432	0	2	430	838	837	0	0	1	0	0.00119332	0.00119332	0.00059666	0.00079555	198	196	0	2	0	0	0.0	0.01010101	0.00505051	0.00505051
gonepteryx_rhamni	TRINITY_DN23060_c0_g1(+)	rhamni.TRINITY_DN23060_c0_g1	NA	412	1	0	411	749	748	0	1	0	0	0.0	0.00133511	0.00066756	0.00066756	187	176	8	2	1	0	0.04812834	0.01604278	0.02941176	0.03030303
gonepteryx_rhamni	TRINITY_DN23061_c0_g1(+)	rhamni.TRINITY_DN23061_c0_g1	NA	1167	0	1	1166	2188	2183	2	2	1	0	0.00137112	0.00137112	0.0011426	0.00121877	476	464	3	7	2	0	0.0105042	0.01890756	0.01260504	0.01330532
gonepteryx_rhamni	TRINITY_DN23062_c0_g1(+)	rhamni.TRINITY_DN23062_c0_g1	NA	808	1	0	807	1486	1481	3	1	0	1	0.00201884	0.00067295	0.00201884	0.00179452	395	373	6	10	4	2	0.02531646	0.03544304	0.03037975	0.03037975
gonepteryx_rhamni	TRINITY_DN23063_c0_g1(+)	rhamni.TRINITY_DN23063_c0_g1	NA	1012	0	0	1012	1918	1912	3	2	0	1	0.00156413	0.00104275	0.00182482	0.00165103	539	529	3	2	4	1	0.01298701	0.01113173	0.01020408	0.01082251
gonepteryx_rhamni	TRINITY_DN23064_c0_g1(+)	rhamni.TRINITY_DN23064_c0_g1	NA	875	0	1	874	1621	1619	1	0	0	1	0.0006169	0.0	0.00092535	0.00071972	457	445	5	5	1	1	0.0131291	0.0131291	0.01422319	0.01385849
gonepteryx_rhamni	TRINITY_DN23065_c1_g4(+)	rhamni.TRINITY_DN23065_c1_g4	NA	87	0	0	87	151	151	0	0	0	0	0.0	0.0	0.0	0.0	40	37	3	0	0	0	0.075	0.0	0.0375	0.0375
gonepteryx_rhamni	TRINITY_DN23066_c0_g2(+)	rhamni.TRINITY_DN23066_c0_g2	NA	472	0	0	472	886	886	0	0	0	0	0.0	0.0	0.0	0.0	244	237	2	4	1	0	0.01229508	0.0204918	0.01434426	0.01502732
gonepteryx_rhamni	TRINITY_DN23067_c1_g1(+)	rhamni.TRINITY_DN23067_c1_g1	NA	36	0	0	36	68	67	0	1	0	0	0.0	0.01470588	0.00735294	0.00735294	20	20	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23067_c2_g2(+)	rhamni.TRINITY_DN23067_c2_g2	NA	945	0	2	943	1759	1752	3	2	1	1	0.00227402	0.00170551	0.00227402	0.00217927	425	411	5	7	1	1	0.01411765	0.01882353	0.01764706	0.0172549
gonepteryx_rhamni	TRINITY_DN23068_c0_g1(+)	rhamni.TRINITY_DN23068_c0_g1	NA	1103	0	1	1102	1987	1978	2	3	4	0	0.00301963	0.0035229	0.00226472	0.00260023	513	481	7	11	12	2	0.03703704	0.04483431	0.0331384	0.03573749
gonepteryx_rhamni	TRINITY_DN23069_c4_g2(+)	rhamni.TRINITY_DN23069_c4_g2	NA	25	0	0	25	50	50	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23070_c4_g1(-)	rhamni.TRINITY_DN23070_c4_g1	NA	33	0	3	30	59	57	0	0	2	0	0.03389831	0.03389831	0.01694915	0.02259887	16	16	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23071_c0_g1(+)	rhamni.TRINITY_DN23071_c0_g1	NA	845	1	0	844	1525	1517	5	2	1	0	0.00393443	0.00196721	0.00262295	0.00273224	297	277	11	6	2	1	0.04377104	0.02693603	0.03535354	0.03535354
gonepteryx_rhamni	TRINITY_DN23072_c0_g1(+)	rhamni.TRINITY_DN23072_c0_g1	NA	1599	0	0	1599	2986	2975	6	4	1	0	0.00234427	0.00167448	0.00184193	0.00189774	580	555	8	12	3	2	0.01896552	0.02586207	0.02327586	0.0229885
gonepteryx_rhamni	TRINITY_DN23074_c1_g2(+)	rhamni.TRINITY_DN23074_c1_g2	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23074_c1_g3(+)	rhamni.TRINITY_DN23074_c1_g3	NA	151	0	0	151	284	283	0	1	0	0	0.0	0.00352113	0.00176056	0.00176056	55	52	0	2	1	0	0.01818182	0.05454545	0.02727273	0.03030303
gonepteryx_rhamni	TRINITY_DN23075_c0_g1(+)	rhamni.TRINITY_DN23075_c0_g1	NA	2826	0	0	2826	5316	5309	0	1	0	6	0.0	0.00018811	0.00122272	0.0008465	1532	1490	0	2	0	40	0.0	0.00130548	0.0267624	0.01805918
gonepteryx_rhamni	TRINITY_DN23076_c1_g1(+)	rhamni.TRINITY_DN23076_c1_g1	NA	86	1	1	84	150	139	0	1	10	0	0.06666667	0.07333333	0.03666667	0.04777778	34	33	0	0	1	0	0.02941176	0.02941176	0.01470588	0.01960784
gonepteryx_rhamni	TRINITY_DN23077_c0_g1(+)	rhamni.TRINITY_DN23077_c0_g1	NA	1178	0	0	1178	2229	2221	7	1	0	0	0.00314042	0.00044863	0.00179453	0.00179453	489	472	3	6	6	2	0.01840491	0.02453988	0.0194274	0.02010907
gonepteryx_rhamni	TRINITY_DN23078_c6_g1(+)	rhamni.TRINITY_DN23078_c6_g1	OG0001688	242	0	0	242	468	468	0	0	0	0	0.0	0.0	0.0	0.0	101	100	0	1	0	0	0.0	0.00990099	0.0049505	0.0049505
gonepteryx_rhamni	TRINITY_DN23078_c6_g2(+)	rhamni.TRINITY_DN23078_c6_g2	NA	250	0	0	250	474	473	1	0	0	0	0.0021097	0.0	0.00105485	0.00105485	100	99	1	0	0	0	0.01	0.0	0.005	0.005
gonepteryx_rhamni	TRINITY_DN23079_c0_g1(+)	rhamni.TRINITY_DN23079_c0_g1	NA	85	0	3	82	149	142	2	4	1	0	0.02013423	0.03355705	0.02348993	0.0246085	24	24	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23080_c2_g2(+)	rhamni.TRINITY_DN23080_c2_g2	NA	934	0	0	934	1765	1764	0	1	0	0	0.0	0.00056657	0.00028329	0.00028329	409	399	3	4	1	2	0.00977995	0.01222494	0.01466993	0.01344743
gonepteryx_rhamni	TRINITY_DN23080_c2_g3(+)	rhamni.TRINITY_DN23080_c2_g3	NA	20	0	0	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23080_c2_g4(-)	rhamni.TRINITY_DN23080_c2_g4	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
gonepteryx_rhamni	TRINITY_DN23081_c1_g1(+)	rhamni.TRINITY_DN23081_c1_g1	NA	560	1	0	559	1036	1036	0	0	0	0	0.0	0.0	0.0	0.0	267	252	4	6	5	0	0.03370787	0.0411985	0.02808989	0.03121099
gonepteryx_rhamni	TRINITY_DN23082_c0_g1(+)	rhamni.TRINITY_DN23082_c0_g1	NA	951	1	0	950	1731	1729	2	0	0	0	0.0011554	0.0	0.0005777	0.0005777	410	387	15	1	7	0	0.05365854	0.0195122	0.02804878	0.03089431
gonepteryx_rhamni	TRINITY_DN23083_c2_g1(-)	rhamni.TRINITY_DN23083_c2_g1	NA	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23084_c2_g1(+)	rhamni.TRINITY_DN23084_c2_g1	NA	1476	0	0	1476	2762	2755	4	2	0	1	0.00144823	0.00072411	0.00144823	0.00132754	618	593	4	10	2	9	0.00970874	0.01941748	0.02750809	0.0231931
gonepteryx_rhamni	TRINITY_DN23085_c4_g1(+)	rhamni.TRINITY_DN23085_c4_g1	NA	200	0	0	200	388	388	0	0	0	0	0.0	0.0	0.0	0.0	82	81	0	0	0	1	0.0	0.0	0.01219512	0.00813008
gonepteryx_rhamni	TRINITY_DN23085_c4_g2(+)	rhamni.TRINITY_DN23085_c4_g2	NA	88	0	2	86	159	154	3	1	1	0	0.02515723	0.01257862	0.01572327	0.01677149	30	29	1	0	0	0	0.03333333	0.0	0.01666667	0.01666667
gonepteryx_rhamni	TRINITY_DN23085_c5_g1(-)	rhamni.TRINITY_DN23085_c5_g1	NA	80	0	0	80	156	156	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23085_c6_g1(-)	rhamni.TRINITY_DN23085_c6_g1	NA	49	0	0	49	89	85	1	1	2	0	0.03370787	0.03370787	0.02247191	0.02621723	14	14	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23085_c6_g2(+)	rhamni.TRINITY_DN23085_c6_g2	NA	83	0	0	83	166	166	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23086_c2_g1(+)	rhamni.TRINITY_DN23086_c2_g1	NA	579	0	0	579	1081	1081	0	0	0	0	0.0	0.0	0.0	0.0	325	314	1	8	2	0	0.00923077	0.03076923	0.01692308	0.01794872
gonepteryx_rhamni	TRINITY_DN23086_c2_g3(-)	rhamni.TRINITY_DN23086_c2_g3	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23087_c0_g2(+)	rhamni.TRINITY_DN23087_c0_g2	NA	203	0	0	203	396	395	1	0	0	0	0.00252525	0.0	0.00126263	0.00126263	89	88	0	1	0	0	0.0	0.01123596	0.00561798	0.00561798
gonepteryx_rhamni	TRINITY_DN23088_c1_g1(+)	rhamni.TRINITY_DN23088_c1_g1	NA	520	0	0	520	967	967	0	0	0	0	0.0	0.0	0.0	0.0	268	252	11	3	1	1	0.04477612	0.01492537	0.03171642	0.03109453
gonepteryx_rhamni	TRINITY_DN23089_c1_g1(+)	rhamni.TRINITY_DN23089_c1_g1	NA	835	0	2	833	1555	1551	3	1	0	0	0.00192926	0.00064309	0.00128617	0.00128617	394	374	10	4	3	3	0.03299492	0.0177665	0.02918782	0.02791878
gonepteryx_rhamni	TRINITY_DN23090_c1_g2(-)	rhamni.TRINITY_DN23090_c1_g2	NA	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23090_c2_g1(+)	rhamni.TRINITY_DN23090_c2_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23092_c0_g1(+)	rhamni.TRINITY_DN23092_c0_g1	NA	1187	0	0	1187	2233	2233	0	0	0	0	0.0	0.0	0.0	0.0	523	509	3	10	0	1	0.00573614	0.01912046	0.01434034	0.01370299
gonepteryx_rhamni	TRINITY_DN23093_c0_g1(+)	rhamni.TRINITY_DN23093_c0_g1	NA	1137	0	0	1137	2124	2122	0	2	0	0	0.0	0.00094162	0.00047081	0.00047081	566	554	3	7	2	0	0.00883392	0.01590106	0.01060071	0.01118964
gonepteryx_rhamni	TRINITY_DN23094_c1_g1(+)	rhamni.TRINITY_DN23094_c1_g1	NA	805	1	0	804	1474	1469	4	0	1	0	0.00339213	0.00067843	0.00169607	0.00180914	398	378	11	3	4	2	0.03768844	0.01758794	0.02763819	0.02763819
gonepteryx_rhamni	TRINITY_DN23095_c2_g1(+)	rhamni.TRINITY_DN23095_c2_g1	NA	1301	0	0	1301	2376	2365	5	5	0	1	0.00210438	0.00210438	0.00252525	0.00238496	678	642	14	8	13	1	0.03982301	0.03097345	0.02728614	0.02999017
gonepteryx_rhamni	TRINITY_DN23096_c3_g1(+)	rhamni.TRINITY_DN23096_c3_g1	NA	308	0	0	308	588	587	0	1	0	0	0.0	0.00170068	0.00085034	0.00085034	116	115	1	0	0	0	0.00862069	0.0	0.00431034	0.00431034
gonepteryx_rhamni	TRINITY_DN23097_c0_g1(+)	rhamni.TRINITY_DN23097_c0_g1	NA	1156	0	0	1156	2142	2142	0	0	0	0	0.0	0.0	0.0	0.0	560	549	4	3	2	2	0.01071429	0.00892857	0.01160714	0.0110119
gonepteryx_rhamni	TRINITY_DN23098_c0_g2(+)	rhamni.TRINITY_DN23098_c0_g2	NA	3599	0	0	3599	6818	6817	1	0	0	0	0.00014667	0.0	7.334e-05	7.334e-05	1620	1591	13	9	6	1	0.0117284	0.00925926	0.00925926	0.00967078
gonepteryx_rhamni	TRINITY_DN23099_c4_g1(+)	rhamni.TRINITY_DN23099_c4_g1	OG0002547	503	0	0	503	951	949	1	1	0	0	0.00105152	0.00105152	0.00105152	0.00105152	183	179	2	2	0	0	0.01092896	0.01092896	0.01092896	0.01092896
gonepteryx_rhamni	TRINITY_DN23100_c2_g1(+)	rhamni.TRINITY_DN23100_c2_g1	NA	882	0	0	882	1597	1593	2	2	0	0	0.00125235	0.00125235	0.00125235	0.00125235	389	371	5	7	4	2	0.02313625	0.02827763	0.02570694	0.02570694
gonepteryx_rhamni	TRINITY_DN23101_c0_g1(+)	rhamni.TRINITY_DN23101_c0_g1	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23101_c1_g1(+)	rhamni.TRINITY_DN23101_c1_g1	NA	559	0	1	558	1025	1025	0	0	0	0	0.0	0.0	0.0	0.0	314	299	6	4	4	1	0.03184713	0.02547771	0.02547771	0.02653928
gonepteryx_rhamni	TRINITY_DN23101_c2_g1(+)	rhamni.TRINITY_DN23101_c2_g1	NA	310	0	0	310	593	593	0	0	0	0	0.0	0.0	0.0	0.0	136	132	2	2	0	0	0.01470588	0.01470588	0.01470588	0.01470588
gonepteryx_rhamni	TRINITY_DN23102_c0_g2(+)	rhamni.TRINITY_DN23102_c0_g2	NA	63	0	0	63	120	119	1	0	0	0	0.00833333	0.0	0.00416667	0.00416667	23	23	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN23102_c0_g3(+)	rhamni.TRINITY_DN23102_c0_g3	NA	410	0	0	410	775	775	0	0	0	0	0.0	0.0	0.0	0.0	183	181	2	0	0	0	0.01092896	0.0	0.00546448	0.00546448
gonepteryx_rhamni	TRINITY_DN23103_c1_g1(+)	rhamni.TRINITY_DN23103_c1_g1	NA	192	0	1	191	358	354	2	1	1	0	0.00837989	0.00558659	0.00558659	0.00605214	48	47	1	0	0	0	0.02083333	0.0	0.01041667	0.01041667
gonepteryx_rhamni	TRINITY_DN23103_c1_g2(+)	rhamni.TRINITY_DN23103_c1_g2	NA	102	0	0	102	184	184	0	0	0	0	0.0	0.0	0.0	0.0	30	28	0	2	0	0	0.0	0.06666667	0.03333333	0.03333333
gonepteryx_rhamni	TRINITY_DN23104_c3_g2(+)	rhamni.TRINITY_DN23104_c3_g2	NA	1000	1	0	999	1854	1849	2	3	0	0	0.00107875	0.00161812	0.00134844	0.00134844	430	416	2	6	4	2	0.01395349	0.02325581	0.01860465	0.01860465
gonepteryx_rhamni	TRINITY_DN23104_c3_g6(-)	rhamni.TRINITY_DN23104_c3_g6	NA	21	0	0	21	40	40	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
