species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_II_116	0_pi_II_368	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_II_116	4_pi_II_368	4_pi_between	4_pi_total
inachis_io	TRINITY_DN21899_c2_g1(+)	io.TRINITY_DN21899_c2_g1	NA	682	1	1	680	1277	1276	0	1	0	0	0.0	0.00078309	0.00039154	0.00039154	291	286	3	2	0	0	0.01030928	0.00687285	0.00859107	0.00859107
inachis_io	TRINITY_DN21899_c2_g2(+)	io.TRINITY_DN21899_c2_g2	NA	349	0	0	349	671	670	1	0	0	0	0.00149031	0.0	0.00074516	0.00074516	100	99	1	0	0	0	0.01	0.0	0.005	0.005
inachis_io	TRINITY_DN21900_c0_g1(+)	io.TRINITY_DN21900_c0_g1	OG0003315	160	0	0	160	307	307	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21901_c3_g1(+)	io.TRINITY_DN21901_c3_g1	OG0002930	576	0	0	576	1108	1108	0	0	0	0	0.0	0.0	0.0	0.0	273	270	0	3	0	0	0.0	0.01098901	0.00549451	0.00549451
inachis_io	TRINITY_DN21902_c0_g1(-)	io.TRINITY_DN21902_c0_g1	NA	95	1	3	91	174	174	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	1	0	0	0.0	0.02222222	0.01111111	0.01111111
inachis_io	TRINITY_DN21904_c0_g1(+)	io.TRINITY_DN21904_c0_g1	NA	1759	0	1	1758	3336	3335	1	0	0	0	0.00029976	0.0	0.00014988	0.00014988	874	859	10	3	2	0	0.01372998	0.00572082	0.00858124	0.00896263
inachis_io	TRINITY_DN21905_c1_g1(-)	io.TRINITY_DN21905_c1_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN21908_c0_g1(+)	io.TRINITY_DN21908_c0_g1	OG0004441	509	0	0	509	971	970	0	1	0	0	0.0	0.00102987	0.00051493	0.00051493	263	256	4	3	0	0	0.01520913	0.01140684	0.01330798	0.01330798
inachis_io	TRINITY_DN21909_c0_g1(+)	io.TRINITY_DN21909_c0_g1	NA	589	0	0	589	1134	1133	1	0	0	0	0.00088183	0.0	0.00044092	0.00044092	250	248	0	2	0	0	0.0	0.008	0.004	0.004
inachis_io	TRINITY_DN21910_c1_g1(+)	io.TRINITY_DN21910_c1_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21910_c3_g2(-)	io.TRINITY_DN21910_c3_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN21911_c5_g1(+)	io.TRINITY_DN21911_c5_g1	NA	2337	0	0	2337	4460	4460	0	0	0	0	0.0	0.0	0.0	0.0	1128	1118	4	5	1	0	0.00443262	0.00531915	0.00443262	0.00458037
inachis_io	TRINITY_DN21912_c0_g1(+)	io.TRINITY_DN21912_c0_g1	NA	404	0	0	404	790	790	0	0	0	0	0.0	0.0	0.0	0.0	191	188	2	0	1	0	0.01570681	0.0052356	0.0078534	0.008726
inachis_io	TRINITY_DN21912_c1_g2(+)	io.TRINITY_DN21912_c1_g2	NA	529	0	1	528	1018	1015	0	1	0	2	0.0	0.00098232	0.0024558	0.00180092	204	203	0	0	0	1	0.0	0.0	0.00490196	0.00326797
inachis_io	TRINITY_DN21912_c1_g3(+)	io.TRINITY_DN21912_c1_g3	NA	535	0	0	535	1004	1002	1	1	0	0	0.00099602	0.00099602	0.00099602	0.00099602	197	189	3	3	1	1	0.02030457	0.02030457	0.02284264	0.02199662
inachis_io	TRINITY_DN21913_c1_g1(+)	io.TRINITY_DN21913_c1_g1	OG0001570	164	0	0	164	315	315	0	0	0	0	0.0	0.0	0.0	0.0	54	51	1	0	2	0	0.05555556	0.03703704	0.02777778	0.03395062
inachis_io	TRINITY_DN21913_c2_g1(+)	io.TRINITY_DN21913_c2_g1	NA	538	1	0	537	1043	1041	1	1	0	0	0.00095877	0.00095877	0.00095877	0.00095877	206	201	0	0	5	0	0.02427184	0.02427184	0.01213592	0.01618123
inachis_io	TRINITY_DN21913_c2_g4(+)	io.TRINITY_DN21913_c2_g4	NA	172	0	0	172	327	322	1	3	1	0	0.00611621	0.01223242	0.00764526	0.00815495	55	55	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21915_c1_g1(-)	io.TRINITY_DN21915_c1_g1	NA	154	0	0	154	278	278	0	0	0	0	0.0	0.0	0.0	0.0	108	108	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21916_c0_g3(+)	io.TRINITY_DN21916_c0_g3	NA	1366	0	0	1366	2622	2613	1	1	7	0	0.00305111	0.00305111	0.00171625	0.0021612	679	668	2	2	7	0	0.01325479	0.01325479	0.00810015	0.00981836
inachis_io	TRINITY_DN21917_c2_g1(+)	io.TRINITY_DN21917_c2_g1	NA	592	0	0	592	1139	1139	0	0	0	0	0.0	0.0	0.0	0.0	327	326	1	0	0	0	0.0030581	0.0	0.00152905	0.00152905
inachis_io	TRINITY_DN21918_c3_g1(-)	io.TRINITY_DN21918_c3_g1	NA	66	0	0	66	124	122	0	1	0	1	0.0	0.00806452	0.01209677	0.0094086	18	18	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21918_c3_g5(+)	io.TRINITY_DN21918_c3_g5	NA	409	0	0	409	778	778	0	0	0	0	0.0	0.0	0.0	0.0	210	207	0	3	0	0	0.0	0.01428571	0.00714286	0.00714286
inachis_io	TRINITY_DN21919_c1_g1(+)	io.TRINITY_DN21919_c1_g1	NA	468	0	0	468	901	900	1	0	0	0	0.00110988	0.0	0.00055494	0.00055494	239	237	1	1	0	0	0.0041841	0.0041841	0.0041841	0.0041841
inachis_io	TRINITY_DN21920_c1_g1(-)	io.TRINITY_DN21920_c1_g1	NA	26	0	0	26	49	48	0	0	1	0	0.02040816	0.02040816	0.01020408	0.01360544	10	10	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21921_c0_g1(+)	io.TRINITY_DN21921_c0_g1	NA	120	0	0	120	232	232	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21921_c1_g1(-)	io.TRINITY_DN21921_c1_g1	NA	61	0	0	61	114	113	0	0	0	1	0.0	0.0	0.00877193	0.00584795	29	29	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21921_c2_g1(+)	io.TRINITY_DN21921_c2_g1	NA	1234	2	2	1230	2339	2324	5	4	6	0	0.00470286	0.00427533	0.0032065	0.00363403	416	409	2	4	1	0	0.00721154	0.01201923	0.00841346	0.0088141
inachis_io	TRINITY_DN21921_c2_g2(+)	io.TRINITY_DN21921_c2_g2	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21921_c2_g4(+)	io.TRINITY_DN21921_c2_g4	NA	334	0	0	334	630	630	0	0	0	0	0.0	0.0	0.0	0.0	138	137	1	0	0	0	0.00724638	0.0	0.00362319	0.00362319
inachis_io	TRINITY_DN21922_c0_g1(-)	io.TRINITY_DN21922_c0_g1	NA	166	0	0	166	288	281	1	2	4	0	0.01736111	0.02083333	0.01215278	0.01446759	87	84	0	1	2	0	0.02298851	0.03448276	0.01724138	0.0210728
inachis_io	TRINITY_DN21923_c2_g1(+)	io.TRINITY_DN21923_c2_g1	NA	1396	0	0	1396	2612	2610	1	1	0	0	0.00038285	0.00038285	0.00038285	0.00038285	477	472	1	2	1	1	0.00419287	0.00628931	0.00628931	0.0059399
inachis_io	TRINITY_DN21924_c4_g1(+)	io.TRINITY_DN21924_c4_g1	NA	610	0	0	610	1215	1215	0	0	0	0	0.0	0.0	0.0	0.0	268	267	0	1	0	0	0.0	0.00373134	0.00186567	0.00186567
inachis_io	TRINITY_DN21924_c5_g1(-)	io.TRINITY_DN21924_c5_g1	NA	55	0	0	55	105	105	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21924_c5_g3(+)	io.TRINITY_DN21924_c5_g3	NA	53	0	0	53	102	102	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21925_c4_g2(+)	io.TRINITY_DN21925_c4_g2	NA	265	0	0	265	510	510	0	0	0	0	0.0	0.0	0.0	0.0	136	136	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21925_c5_g1(+)	io.TRINITY_DN21925_c5_g1	NA	461	0	0	461	886	885	1	0	0	0	0.00112867	0.0	0.00056433	0.00056433	189	187	2	0	0	0	0.01058201	0.0	0.00529101	0.00529101
inachis_io	TRINITY_DN21925_c5_g3(+)	io.TRINITY_DN21925_c5_g3	NA	212	0	1	211	405	403	1	1	0	0	0.00246914	0.00246914	0.00246914	0.00246914	48	45	0	1	1	1	0.02083333	0.04166667	0.04166667	0.03819445
inachis_io	TRINITY_DN21927_c1_g1(+)	io.TRINITY_DN21927_c1_g1	NA	115	1	2	112	202	196	1	0	5	0	0.02970297	0.02475248	0.01485149	0.0189769	51	49	0	0	2	0	0.03921569	0.03921569	0.01960784	0.02614379
inachis_io	TRINITY_DN21927_c2_g1(-)	io.TRINITY_DN21927_c2_g1	NA	38	0	1	37	61	60	0	0	1	0	0.01639344	0.01639344	0.00819672	0.01092896	18	15	1	1	1	0	0.11111111	0.11111111	0.08333333	0.09259259
inachis_io	TRINITY_DN21928_c0_g1(+)	io.TRINITY_DN21928_c0_g1	NA	1234	0	0	1234	2377	2376	0	1	0	0	0.0	0.0004207	0.00021035	0.00021035	577	566	5	6	0	0	0.00866551	0.01039861	0.00953206	0.00953206
inachis_io	TRINITY_DN21929_c0_g1(+)	io.TRINITY_DN21929_c0_g1	NA	1426	0	0	1426	2743	2741	1	1	0	0	0.00036456	0.00036456	0.00036456	0.00036456	671	660	5	3	1	2	0.00894188	0.00596125	0.00968703	0.00894187
inachis_io	TRINITY_DN21930_c0_g2(+)	io.TRINITY_DN21930_c0_g2	NA	74	0	0	74	142	142	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21930_c1_g1(+)	io.TRINITY_DN21930_c1_g1	NA	701	0	0	701	1334	1334	0	0	0	0	0.0	0.0	0.0	0.0	329	325	2	1	1	0	0.00911854	0.00607903	0.00607903	0.00658561
inachis_io	TRINITY_DN21930_c1_g2(+)	io.TRINITY_DN21930_c1_g2	NA	1232	0	0	1232	2345	2345	0	0	0	0	0.0	0.0	0.0	0.0	590	582	3	3	2	0	0.00847458	0.00847458	0.00677966	0.00734463
inachis_io	TRINITY_DN21931_c2_g1(+)	io.TRINITY_DN21931_c2_g1	NA	173	0	0	173	342	342	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21931_c2_g3(+)	io.TRINITY_DN21931_c2_g3	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN21931_c3_g2(+)	io.TRINITY_DN21931_c3_g2	NA	1315	0	0	1315	2468	2467	0	0	1	0	0.00040519	0.00040519	0.00020259	0.00027012	680	667	5	5	1	2	0.00882353	0.00882353	0.01102941	0.01029412
inachis_io	TRINITY_DN21932_c0_g1(+)	io.TRINITY_DN21932_c0_g1	OG0003955	667	0	0	667	1271	1269	1	1	0	0	0.00078678	0.00078678	0.00078678	0.00078678	244	244	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21932_c0_g2(+)	io.TRINITY_DN21932_c0_g2	NA	800	0	0	800	1513	1509	2	2	0	0	0.00132188	0.00132188	0.00132188	0.00132188	360	347	6	4	3	0	0.025	0.01944444	0.01805556	0.01944445
inachis_io	TRINITY_DN21933_c7_g1(+)	io.TRINITY_DN21933_c7_g1	OG0003507	396	0	0	396	734	733	0	1	0	0	0.0	0.0013624	0.0006812	0.0006812	180	173	3	2	1	1	0.02222222	0.01666667	0.02222222	0.02129629
inachis_io	TRINITY_DN21934_c1_g1(+)	io.TRINITY_DN21934_c1_g1	NA	728	0	1	727	1368	1367	1	0	0	0	0.00073099	0.0	0.0003655	0.0003655	314	307	1	2	1	3	0.00636943	0.00955414	0.01592357	0.01326964
inachis_io	TRINITY_DN21935_c1_g4(+)	io.TRINITY_DN21935_c1_g4	NA	585	0	0	585	1144	1144	0	0	0	0	0.0	0.0	0.0	0.0	287	285	1	1	0	0	0.00348432	0.00348432	0.00348432	0.00348432
inachis_io	TRINITY_DN21935_c2_g1(+)	io.TRINITY_DN21935_c2_g1	NA	468	0	0	468	894	894	0	0	0	0	0.0	0.0	0.0	0.0	189	187	1	0	1	0	0.01058201	0.00529101	0.00529101	0.00617284
inachis_io	TRINITY_DN21936_c1_g1(+)	io.TRINITY_DN21936_c1_g1	NA	581	0	0	581	1131	1130	1	0	0	0	0.00088417	0.0	0.00044209	0.00044209	296	292	0	3	1	0	0.00337838	0.01351351	0.00675676	0.00731982
inachis_io	TRINITY_DN21937_c10_g2(-)	io.TRINITY_DN21937_c10_g2	NA	56	0	0	56	109	109	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21938_c3_g1(+)	io.TRINITY_DN21938_c3_g1	NA	176	0	0	176	337	337	0	0	0	0	0.0	0.0	0.0	0.0	91	90	0	1	0	0	0.0	0.01098901	0.00549451	0.00549451
inachis_io	TRINITY_DN21938_c4_g1(+)	io.TRINITY_DN21938_c4_g1	NA	454	0	0	454	864	860	2	1	1	0	0.00347222	0.00231481	0.00231481	0.00250771	255	253	0	2	0	0	0.0	0.00784314	0.00392157	0.00392157
inachis_io	TRINITY_DN21939_c7_g1(+)	io.TRINITY_DN21939_c7_g1	NA	483	0	0	483	923	917	3	1	0	2	0.00325027	0.00108342	0.00433369	0.00361141	191	185	3	0	0	3	0.01570681	0.0	0.02356021	0.01832461
inachis_io	TRINITY_DN21940_c2_g1(-)	io.TRINITY_DN21940_c2_g1	NA	158	0	5	153	272	272	0	0	0	0	0.0	0.0	0.0	0.0	83	79	1	2	1	0	0.02409639	0.03614458	0.02409639	0.02610442
inachis_io	TRINITY_DN21941_c0_g2(+)	io.TRINITY_DN21941_c0_g2	NA	2535	0	0	2535	4866	4865	1	0	0	0	0.00020551	0.0	0.00010275	0.00010275	1090	1075	9	0	0	6	0.00825688	0.0	0.00963303	0.00779817
inachis_io	TRINITY_DN21942_c2_g1(+)	io.TRINITY_DN21942_c2_g1	NA	2572	0	1	2571	4978	4974	3	1	0	0	0.00060265	0.00020088	0.00040177	0.00040177	1251	1241	8	1	1	0	0.00719424	0.00159872	0.0039968	0.00413003
inachis_io	TRINITY_DN21942_c2_g2(-)	io.TRINITY_DN21942_c2_g2	NA	42	0	0	42	75	75	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21942_c2_g3(+)	io.TRINITY_DN21942_c2_g3	NA	173	0	0	173	330	330	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21943_c1_g1(+)	io.TRINITY_DN21943_c1_g1	OG0003237	202	0	0	202	390	390	0	0	0	0	0.0	0.0	0.0	0.0	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204
inachis_io	TRINITY_DN21944_c1_g1(+)	io.TRINITY_DN21944_c1_g1	NA	1027	0	0	1027	1893	1888	2	3	0	0	0.00105652	0.00158479	0.00132066	0.00132066	396	390	2	2	1	1	0.00757576	0.00757576	0.00883838	0.00841751
inachis_io	TRINITY_DN21945_c1_g1(+)	io.TRINITY_DN21945_c1_g1	NA	83	0	0	83	154	149	3	1	1	0	0.02597403	0.01298701	0.01623377	0.01731602	28	27	0	0	1	0	0.03571429	0.03571429	0.01785714	0.02380952
inachis_io	TRINITY_DN21946_c0_g1(+)	io.TRINITY_DN21946_c0_g1	NA	389	0	0	389	746	746	0	0	0	0	0.0	0.0	0.0	0.0	186	184	0	0	2	0	0.01075269	0.01075269	0.00537634	0.00716846
inachis_io	TRINITY_DN21946_c0_g2(+)	io.TRINITY_DN21946_c0_g2	NA	387	0	0	387	729	729	0	0	0	0	0.0	0.0	0.0	0.0	157	157	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21946_c1_g3(+)	io.TRINITY_DN21946_c1_g3	NA	51	0	0	51	89	89	0	0	0	0	0.0	0.0	0.0	0.0	15	13	0	2	0	0	0.0	0.13333333	0.06666667	0.06666667
inachis_io	TRINITY_DN21946_c1_g5(+)	io.TRINITY_DN21946_c1_g5	NA	226	0	0	226	436	435	0	0	0	1	0.0	0.0	0.00229358	0.00152905	82	82	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21947_c1_g1(+)	io.TRINITY_DN21947_c1_g1	NA	215	0	0	215	415	415	0	0	0	0	0.0	0.0	0.0	0.0	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634
inachis_io	TRINITY_DN21947_c2_g1(+)	io.TRINITY_DN21947_c2_g1	OG0001561	206	0	0	206	395	395	0	0	0	0	0.0	0.0	0.0	0.0	74	72	1	0	1	0	0.02702703	0.01351351	0.01351351	0.01576576
inachis_io	TRINITY_DN21948_c0_g1(+)	io.TRINITY_DN21948_c0_g1	NA	488	0	0	488	933	933	0	0	0	0	0.0	0.0	0.0	0.0	218	216	0	2	0	0	0.0	0.00917431	0.00458716	0.00458716
inachis_io	TRINITY_DN21949_c1_g1(+)	io.TRINITY_DN21949_c1_g1	NA	943	0	0	943	1777	1777	0	0	0	0	0.0	0.0	0.0	0.0	499	493	1	5	0	0	0.00200401	0.01002004	0.00601202	0.00601202
inachis_io	TRINITY_DN21950_c2_g1(-)	io.TRINITY_DN21950_c2_g1	NA	310	0	3	307	583	575	1	5	2	0	0.0051458	0.01200686	0.00686106	0.00743282	120	120	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21951_c3_g1(+)	io.TRINITY_DN21951_c3_g1	NA	904	1	0	903	1735	1732	1	1	1	0	0.00115274	0.00115274	0.00086455	0.00096061	443	443	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21952_c0_g1(+)	io.TRINITY_DN21952_c0_g1	NA	2960	0	0	2960	5719	5717	0	2	0	0	0.0	0.00034971	0.00017486	0.00017486	1381	1363	7	8	3	0	0.00724113	0.00796524	0.00651702	0.00687908
inachis_io	TRINITY_DN21954_c0_g1(+)	io.TRINITY_DN21954_c0_g1	NA	1912	0	0	1912	3663	3646	6	4	3	4	0.002457	0.001911	0.0028665	0.002639	634	624	3	4	1	2	0.00630915	0.00788644	0.00946372	0.00867508
inachis_io	TRINITY_DN21956_c3_g1(+)	io.TRINITY_DN21956_c3_g1	NA	324	0	0	324	615	615	0	0	0	0	0.0	0.0	0.0	0.0	158	157	1	0	0	0	0.00632911	0.0	0.00316456	0.00316456
inachis_io	TRINITY_DN21956_c4_g1(-)	io.TRINITY_DN21956_c4_g1	NA	56	0	0	56	106	106	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21957_c5_g1(+)	io.TRINITY_DN21957_c5_g1	NA	55	0	0	55	105	104	0	0	1	0	0.00952381	0.00952381	0.0047619	0.0063492	25	25	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21957_c5_g2(+)	io.TRINITY_DN21957_c5_g2	NA	106	0	0	106	199	199	0	0	0	0	0.0	0.0	0.0	0.0	57	55	0	1	1	0	0.01754386	0.03508772	0.01754386	0.02046784
inachis_io	TRINITY_DN21958_c4_g2(+)	io.TRINITY_DN21958_c4_g2	NA	1800	0	0	1800	3499	3498	1	0	0	0	0.0002858	0.0	0.0001429	0.0001429	788	786	1	0	0	1	0.00126904	0.0	0.00190355	0.00148054
inachis_io	TRINITY_DN21958_c5_g1(+)	io.TRINITY_DN21958_c5_g1	NA	1140	0	0	1140	2154	2149	2	2	0	1	0.00092851	0.00092851	0.00139276	0.00123801	540	528	5	2	4	1	0.01666667	0.01111111	0.01203704	0.01265432
inachis_io	TRINITY_DN21959_c0_g1(+)	io.TRINITY_DN21959_c0_g1	OG0004174	553	0	1	552	1012	1004	1	5	1	1	0.00197628	0.00592885	0.00444664	0.00428195	248	239	5	2	2	0	0.02822581	0.01612903	0.01814516	0.01948925
inachis_io	TRINITY_DN21960_c0_g4(+)	io.TRINITY_DN21960_c0_g4	NA	193	0	0	193	364	363	0	1	0	0	0.0	0.00274725	0.00137363	0.00137363	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241
inachis_io	TRINITY_DN21961_c2_g1(+)	io.TRINITY_DN21961_c2_g1	NA	343	1	1	341	630	623	0	7	0	0	0.0	0.01111111	0.00555556	0.00555556	126	123	0	3	0	0	0.0	0.02380952	0.01190476	0.01190476
inachis_io	TRINITY_DN21961_c2_g2(+)	io.TRINITY_DN21961_c2_g2	NA	313	0	0	313	558	548	4	1	5	0	0.01612903	0.01075269	0.00896057	0.010454	121	112	5	1	3	0	0.0661157	0.03305785	0.03719008	0.04132231
inachis_io	TRINITY_DN21961_c2_g3(+)	io.TRINITY_DN21961_c2_g3	NA	134	0	1	133	224	220	0	0	4	0	0.01785714	0.01785714	0.00892857	0.01190476	43	35	0	0	8	0	0.18604651	0.18604651	0.09302326	0.12403101
inachis_io	TRINITY_DN21962_c0_g1(+)	io.TRINITY_DN21962_c0_g1	NA	21	0	0	21	39	39	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21962_c1_g1(+)	io.TRINITY_DN21962_c1_g1	NA	443	0	0	443	845	845	0	0	0	0	0.0	0.0	0.0	0.0	192	192	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21962_c1_g2(-)	io.TRINITY_DN21962_c1_g2	NA	170	0	0	170	326	326	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21963_c3_g2(+)	io.TRINITY_DN21963_c3_g2	NA	97	0	0	97	191	191	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21963_c3_g7(+)	io.TRINITY_DN21963_c3_g7	NA	443	0	0	443	860	860	0	0	0	0	0.0	0.0	0.0	0.0	205	205	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21963_c4_g1(+)	io.TRINITY_DN21963_c4_g1	NA	348	0	0	348	653	653	0	0	0	0	0.0	0.0	0.0	0.0	171	169	1	1	0	0	0.00584795	0.00584795	0.00584795	0.00584795
inachis_io	TRINITY_DN21963_c4_g3(+)	io.TRINITY_DN21963_c4_g3	NA	235	0	0	235	447	446	0	0	1	0	0.00223714	0.00223714	0.00111857	0.00149143	111	109	0	0	1	1	0.00900901	0.00900901	0.01351351	0.01201201
inachis_io	TRINITY_DN21964_c0_g1(+)	io.TRINITY_DN21964_c0_g1	NA	569	0	1	568	1067	1067	0	0	0	0	0.0	0.0	0.0	0.0	203	200	1	1	1	0	0.00985222	0.00985222	0.00738916	0.00821018
inachis_io	TRINITY_DN21965_c0_g2(+)	io.TRINITY_DN21965_c0_g2	NA	90	0	0	90	182	182	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21966_c4_g1(+)	io.TRINITY_DN21966_c4_g1	NA	55	0	0	55	101	101	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21966_c5_g2(+)	io.TRINITY_DN21966_c5_g2	OG0002266	98	0	0	98	184	184	0	0	0	0	0.0	0.0	0.0	0.0	48	47	1	0	0	0	0.02083333	0.0	0.01041667	0.01041667
inachis_io	TRINITY_DN21968_c1_g1(+)	io.TRINITY_DN21968_c1_g1	NA	381	5	2	374	625	578	1	1	45	0	0.0736	0.0736	0.0376	0.0496	108	97	1	0	10	0	0.10185185	0.09259259	0.05092593	0.06635803
inachis_io	TRINITY_DN21968_c1_g2(+)	io.TRINITY_DN21968_c1_g2	NA	210	0	0	210	403	403	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21969_c0_g1(+)	io.TRINITY_DN21969_c0_g1	NA	621	0	0	621	1208	1208	0	0	0	0	0.0	0.0	0.0	0.0	268	268	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21970_c5_g1(+)	io.TRINITY_DN21970_c5_g1	NA	175	0	0	175	331	330	0	1	0	0	0.0	0.00302115	0.00151057	0.00151057	53	53	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21970_c6_g2(-)	io.TRINITY_DN21970_c6_g2	NA	20	0	1	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21971_c0_g1(+)	io.TRINITY_DN21971_c0_g1	NA	37	0	1	36	58	54	2	1	1	0	0.05172414	0.03448276	0.03448276	0.03735632	10	10	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21971_c3_g1(+)	io.TRINITY_DN21971_c3_g1	NA	501	0	0	501	956	952	3	0	0	1	0.00313808	0.0	0.00261506	0.00226639	165	165	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21971_c3_g2(+)	io.TRINITY_DN21971_c3_g2	NA	700	0	0	700	1325	1325	0	0	0	0	0.0	0.0	0.0	0.0	212	210	0	0	0	2	0.0	0.0	0.00943396	0.00628931
inachis_io	TRINITY_DN21971_c4_g1(+)	io.TRINITY_DN21971_c4_g1	OG0004723	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21972_c1_g1(+)	io.TRINITY_DN21972_c1_g1	NA	882	0	0	882	1701	1699	0	0	2	0	0.00117578	0.00117578	0.00058789	0.00078385	432	428	1	2	1	0	0.00462963	0.00694444	0.00462963	0.00501543
inachis_io	TRINITY_DN21972_c2_g1(+)	io.TRINITY_DN21972_c2_g1	NA	51	0	0	51	98	97	0	1	0	0	0.0	0.01020408	0.00510204	0.00510204	19	19	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN21972_c2_g2(+)	io.TRINITY_DN21972_c2_g2	NA	182	0	0	182	348	348	0	0	0	0	0.0	0.0	0.0	0.0	104	103	0	1	0	0	0.0	0.00961538	0.00480769	0.00480769
inachis_io	TRINITY_DN21972_c3_g1(-)	io.TRINITY_DN21972_c3_g1	NA	67	0	0	67	127	126	0	0	1	0	0.00787402	0.00787402	0.00393701	0.00524935	29	29	0	0	0	0	0.0	0.0	0.0	0.0
