species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_OV_231	0_pi_OV_353	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_OV_231	4_pi_OV_353	4_pi_between	4_pi_total
ochlodes_venatus	TRINITY_DN27284_c5_g1(+)	venatus.TRINITY_DN27284_c5_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27284_c6_g2(+)	venatus.TRINITY_DN27284_c6_g2	NA	589	0	0	589	1122	1121	0	1	0	0	0.0	0.00089127	0.00044563	0.00044563	287	278	3	5	1	0	0.01393728	0.02090592	0.01567944	0.01626016
ochlodes_venatus	TRINITY_DN27285_c0_g1(+)	venatus.TRINITY_DN27285_c0_g1	NA	1001	0	3	998	1845	1835	3	5	1	1	0.00216802	0.00325203	0.00298103	0.00289069	413	394	5	8	4	2	0.02179177	0.02905569	0.02542373	0.02542373
ochlodes_venatus	TRINITY_DN27286_c0_g1(+)	venatus.TRINITY_DN27286_c0_g1	OG0002923	513	0	0	513	956	956	0	0	0	0	0.0	0.0	0.0	0.0	234	223	9	2	0	0	0.03846154	0.00854701	0.02350427	0.02350427
ochlodes_venatus	TRINITY_DN27287_c2_g1(+)	venatus.TRINITY_DN27287_c2_g1	NA	95	0	0	95	180	180	0	0	0	0	0.0	0.0	0.0	0.0	38	36	0	2	0	0	0.0	0.05263158	0.02631579	0.02631579
ochlodes_venatus	TRINITY_DN27287_c4_g1(+)	venatus.TRINITY_DN27287_c4_g1	NA	838	0	0	838	1578	1578	0	0	0	0	0.0	0.0	0.0	0.0	399	390	3	2	4	0	0.01754386	0.01503759	0.0112782	0.01294904
ochlodes_venatus	TRINITY_DN27289_c1_g4(+)	venatus.TRINITY_DN27289_c1_g4	OG0001697	442	0	0	442	840	840	0	0	0	0	0.0	0.0	0.0	0.0	159	155	0	1	0	3	0.0	0.00628931	0.02201258	0.01572327
ochlodes_venatus	TRINITY_DN27290_c0_g1(+)	venatus.TRINITY_DN27290_c0_g1	OG0001345	284	0	0	284	545	544	0	1	0	0	0.0	0.00183486	0.00091743	0.00091743	107	104	0	2	1	0	0.00934579	0.02803738	0.01401869	0.01557632
ochlodes_venatus	TRINITY_DN27290_c1_g1(+)	venatus.TRINITY_DN27290_c1_g1	NA	657	0	0	657	1264	1264	0	0	0	0	0.0	0.0	0.0	0.0	328	324	3	1	0	0	0.00914634	0.00304878	0.00609756	0.00609756
ochlodes_venatus	TRINITY_DN27291_c0_g1(+)	venatus.TRINITY_DN27291_c0_g1	NA	485	0	0	485	910	907	1	0	2	0	0.0032967	0.0021978	0.00164835	0.00201465	253	244	2	4	0	3	0.00790514	0.01581028	0.02371542	0.01976285
ochlodes_venatus	TRINITY_DN27291_c1_g1(+)	venatus.TRINITY_DN27291_c1_g1	NA	288	0	0	288	524	522	2	0	0	0	0.00381679	0.0	0.0019084	0.0019084	158	152	3	3	0	0	0.01898734	0.01898734	0.01898734	0.01898734
ochlodes_venatus	TRINITY_DN27292_c7_g3(+)	venatus.TRINITY_DN27292_c7_g3	NA	58	0	0	58	109	107	0	2	0	0	0.0	0.01834862	0.00917431	0.00917431	34	34	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27293_c0_g1(+)	venatus.TRINITY_DN27293_c0_g1	NA	539	0	0	539	1051	1050	1	0	0	0	0.00095147	0.0	0.00047574	0.00047574	217	214	1	0	0	2	0.00460829	0.0	0.01152074	0.00844854
ochlodes_venatus	TRINITY_DN27294_c0_g1(-)	venatus.TRINITY_DN27294_c0_g1	NA	56	0	0	56	103	101	2	0	0	0	0.01941748	0.0	0.00970874	0.00970874	23	23	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27295_c0_g1(-)	venatus.TRINITY_DN27295_c0_g1	NA	81	0	0	81	148	141	1	3	3	0	0.02702703	0.04054054	0.02364865	0.02702703	30	27	2	0	1	0	0.1	0.03333333	0.05	0.05555556
ochlodes_venatus	TRINITY_DN27296_c0_g2(+)	venatus.TRINITY_DN27296_c0_g2	NA	189	0	0	189	359	359	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911
ochlodes_venatus	TRINITY_DN27297_c3_g1(-)	venatus.TRINITY_DN27297_c3_g1	NA	37	0	0	37	70	70	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27297_c3_g2(-)	venatus.TRINITY_DN27297_c3_g2	NA	35	0	0	35	67	67	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27297_c4_g2(+)	venatus.TRINITY_DN27297_c4_g2	NA	25	0	0	25	51	51	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27299_c1_g1(-)	venatus.TRINITY_DN27299_c1_g1	NA	45	0	1	44	76	70	2	1	3	0	0.06578947	0.05263158	0.03947368	0.04605263	26	25	1	0	0	0	0.03846154	0.0	0.01923077	0.01923077
ochlodes_venatus	TRINITY_DN27299_c2_g1(+)	venatus.TRINITY_DN27299_c2_g1	NA	576	0	0	576	1079	1079	0	0	0	0	0.0	0.0	0.0	0.0	227	220	7	0	0	0	0.030837	0.0	0.0154185	0.0154185
ochlodes_venatus	TRINITY_DN27299_c3_g1(+)	venatus.TRINITY_DN27299_c3_g1	OG0004267	912	0	0	912	1737	1726	8	2	0	1	0.00460564	0.00115141	0.00345423	0.00326233	260	249	6	4	0	1	0.02307692	0.01538462	0.02307692	0.02179487
ochlodes_venatus	TRINITY_DN27301_c2_g1(-)	venatus.TRINITY_DN27301_c2_g1	NA	74	1	0	73	130	124	2	3	1	0	0.02307692	0.03076923	0.02307692	0.02435897	31	29	0	1	0	1	0.0	0.03225806	0.0483871	0.03763441
ochlodes_venatus	TRINITY_DN27301_c3_g1(+)	venatus.TRINITY_DN27301_c3_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN27302_c0_g1(+)	venatus.TRINITY_DN27302_c0_g1	NA	176	0	0	176	312	307	3	1	0	1	0.00961538	0.00320513	0.00961538	0.008547	95	91	0	4	0	0	0.0	0.04210526	0.02105263	0.02105263
ochlodes_venatus	TRINITY_DN27303_c3_g1(+)	venatus.TRINITY_DN27303_c3_g1	NA	70	0	0	70	131	131	0	0	0	0	0.0	0.0	0.0	0.0	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
ochlodes_venatus	TRINITY_DN27304_c0_g1(+)	venatus.TRINITY_DN27304_c0_g1	NA	373	0	0	373	723	723	0	0	0	0	0.0	0.0	0.0	0.0	174	171	0	3	0	0	0.0	0.01724138	0.00862069	0.00862069
ochlodes_venatus	TRINITY_DN27305_c2_g1(+)	venatus.TRINITY_DN27305_c2_g1	NA	290	0	0	290	542	541	0	1	0	0	0.0	0.00184502	0.00092251	0.00092251	107	104	1	2	0	0	0.00934579	0.01869159	0.01401869	0.01401869
ochlodes_venatus	TRINITY_DN27305_c3_g1(+)	venatus.TRINITY_DN27305_c3_g1	NA	488	0	0	488	893	892	1	0	0	0	0.00111982	0.0	0.00055991	0.00055991	305	293	2	8	2	0	0.01311475	0.03278689	0.01967213	0.02076503
ochlodes_venatus	TRINITY_DN27306_c3_g5(-)	venatus.TRINITY_DN27306_c3_g5	NA	64	0	0	64	124	124	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27308_c0_g1(+)	venatus.TRINITY_DN27308_c0_g1	NA	802	1	0	801	1519	1519	0	0	0	0	0.0	0.0	0.0	0.0	381	374	0	5	1	1	0.00262467	0.01574803	0.01049869	0.01006124
ochlodes_venatus	TRINITY_DN27309_c0_g1(+)	venatus.TRINITY_DN27309_c0_g1	NA	36	0	0	36	67	67	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27312_c0_g2(+)	venatus.TRINITY_DN27312_c0_g2	NA	932	1	0	931	1712	1708	1	2	1	0	0.00116822	0.00175234	0.00116822	0.00126557	385	362	9	8	4	2	0.03376623	0.03116883	0.03246753	0.03246753
ochlodes_venatus	TRINITY_DN27313_c0_g1(-)	venatus.TRINITY_DN27313_c0_g1	NA	73	1	1	71	125	115	8	0	2	0	0.08	0.016	0.04	0.04266667	25	25	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27314_c0_g1(+)	venatus.TRINITY_DN27314_c0_g1	NA	340	1	0	339	632	628	2	1	0	1	0.00316456	0.00158228	0.0039557	0.00342827	134	129	0	1	0	4	0.0	0.00746269	0.03358209	0.02363184
ochlodes_venatus	TRINITY_DN27315_c0_g2(+)	venatus.TRINITY_DN27315_c0_g2	NA	4417	0	0	4417	8492	8469	6	12	5	0	0.00129534	0.00200188	0.00135422	0.00145235	1622	1602	8	5	7	0	0.00924784	0.00739827	0.00616523	0.0068845
ochlodes_venatus	TRINITY_DN27316_c1_g2(+)	venatus.TRINITY_DN27316_c1_g2	OG0004472	1025	0	0	1025	1865	1865	0	0	0	0	0.0	0.0	0.0	0.0	401	368	17	11	3	2	0.04987531	0.03491272	0.0436409	0.04322527
ochlodes_venatus	TRINITY_DN27317_c0_g1(-)	venatus.TRINITY_DN27317_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN27317_c0_g2(+)	venatus.TRINITY_DN27317_c0_g2	NA	45	0	0	45	85	85	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27319_c0_g1(+)	venatus.TRINITY_DN27319_c0_g1	NA	770	0	1	769	1519	1518	0	0	1	0	0.00065833	0.00065833	0.00032916	0.00043888	366	365	0	1	0	0	0.0	0.00273224	0.00136612	0.00136612
ochlodes_venatus	TRINITY_DN27319_c0_g2(+)	venatus.TRINITY_DN27319_c0_g2	NA	66	0	0	66	126	126	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27319_c0_g4(+)	venatus.TRINITY_DN27319_c0_g4	NA	165	0	0	165	312	311	1	0	0	0	0.00320513	0.0	0.00160256	0.00160256	84	81	2	1	0	0	0.02380952	0.01190476	0.01785714	0.01785714
ochlodes_venatus	TRINITY_DN27320_c1_g1(+)	venatus.TRINITY_DN27320_c1_g1	NA	323	0	0	323	619	619	0	0	0	0	0.0	0.0	0.0	0.0	131	126	2	3	0	0	0.01526718	0.02290076	0.01908397	0.01908397
ochlodes_venatus	TRINITY_DN27320_c2_g1(+)	venatus.TRINITY_DN27320_c2_g1	NA	39	0	0	39	68	63	0	3	2	0	0.02941176	0.07352941	0.03676471	0.04166667	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205
ochlodes_venatus	TRINITY_DN27320_c3_g1(+)	venatus.TRINITY_DN27320_c3_g1	NA	445	0	0	445	860	860	0	0	0	0	0.0	0.0	0.0	0.0	222	221	0	0	0	1	0.0	0.0	0.0045045	0.003003
ochlodes_venatus	TRINITY_DN27321_c6_g1(+)	venatus.TRINITY_DN27321_c6_g1	OG0002908	597	0	1	596	1115	1113	0	1	0	1	0.0	0.00089686	0.00134529	0.00104634	244	234	4	5	1	0	0.0204918	0.02459016	0.0204918	0.02117486
ochlodes_venatus	TRINITY_DN27322_c0_g1(+)	venatus.TRINITY_DN27322_c0_g1	OG0005050	1099	0	3	1096	2047	2034	2	7	2	2	0.00195408	0.00439668	0.0036639	0.00350106	430	418	0	4	7	1	0.01627907	0.0255814	0.01511628	0.01705426
ochlodes_venatus	TRINITY_DN27323_c0_g1(+)	venatus.TRINITY_DN27323_c0_g1	NA	879	0	0	879	1669	1669	0	0	0	0	0.0	0.0	0.0	0.0	358	346	4	6	1	1	0.01396648	0.01955307	0.01815642	0.01769087
ochlodes_venatus	TRINITY_DN27324_c1_g1(+)	venatus.TRINITY_DN27324_c1_g1	NA	479	1	1	477	837	824	7	2	4	0	0.01314217	0.00716846	0.00776583	0.00856232	168	151	5	3	9	0	0.08333333	0.07142857	0.05059524	0.05952381
ochlodes_venatus	TRINITY_DN27324_c1_g3(+)	venatus.TRINITY_DN27324_c1_g3	NA	287	0	1	286	539	535	1	1	1	1	0.00371058	0.00371058	0.00463822	0.00432901	110	109	0	1	0	0	0.0	0.00909091	0.00454545	0.00454545
ochlodes_venatus	TRINITY_DN27325_c0_g1(+)	venatus.TRINITY_DN27325_c0_g1	OG0001364	220	0	0	220	425	424	0	1	0	0	0.0	0.00235294	0.00117647	0.00117647	85	82	1	0	0	2	0.01176471	0.0	0.02941176	0.02156862
ochlodes_venatus	TRINITY_DN27326_c2_g1(+)	venatus.TRINITY_DN27326_c2_g1	NA	331	0	0	331	627	627	0	0	0	0	0.0	0.0	0.0	0.0	132	132	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27327_c1_g1(+)	venatus.TRINITY_DN27327_c1_g1	NA	175	0	0	175	324	323	0	1	0	0	0.0	0.00308642	0.00154321	0.00154321	82	79	0	3	0	0	0.0	0.03658537	0.01829268	0.01829268
ochlodes_venatus	TRINITY_DN27329_c0_g1(+)	venatus.TRINITY_DN27329_c0_g1	NA	192	0	0	192	358	358	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	0	1	0	0.00877193	0.00877193	0.00438596	0.00584795
ochlodes_venatus	TRINITY_DN27331_c1_g1(+)	venatus.TRINITY_DN27331_c1_g1	NA	504	1	0	503	940	937	1	1	1	0	0.00212766	0.00212766	0.00159574	0.00177305	262	246	3	6	5	2	0.03053435	0.04198473	0.03435115	0.03498728
ochlodes_venatus	TRINITY_DN27332_c2_g1(+)	venatus.TRINITY_DN27332_c2_g1	NA	431	0	1	430	813	812	1	0	0	0	0.00123001	0.0	0.00061501	0.00061501	203	201	0	1	1	0	0.00492611	0.00985222	0.00492611	0.00574713
ochlodes_venatus	TRINITY_DN27333_c0_g1(+)	venatus.TRINITY_DN27333_c0_g1	NA	962	0	2	960	1772	1765	1	5	0	1	0.00056433	0.00282167	0.00225734	0.00206923	346	335	1	10	0	0	0.00289017	0.02890173	0.01589595	0.01589595
ochlodes_venatus	TRINITY_DN27334_c0_g2(+)	venatus.TRINITY_DN27334_c0_g2	NA	683	0	0	683	1286	1283	2	1	0	0	0.00155521	0.0007776	0.00116641	0.00116641	285	272	2	6	5	0	0.0245614	0.03859649	0.02280702	0.02573099
ochlodes_venatus	TRINITY_DN27335_c0_g4(+)	venatus.TRINITY_DN27335_c0_g4	NA	813	0	2	811	1530	1526	1	0	0	3	0.00065359	0.0	0.00228758	0.00163398	373	359	7	3	2	2	0.02412869	0.01340483	0.02144772	0.02055407
ochlodes_venatus	TRINITY_DN27337_c2_g1(+)	venatus.TRINITY_DN27337_c2_g1	NA	15	0	1	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27337_c4_g1(+)	venatus.TRINITY_DN27337_c4_g1	NA	505	0	0	505	963	963	0	0	0	0	0.0	0.0	0.0	0.0	229	225	2	2	0	0	0.00873362	0.00873362	0.00873362	0.00873362
ochlodes_venatus	TRINITY_DN27338_c2_g1(+)	venatus.TRINITY_DN27338_c2_g1	NA	58	0	0	58	112	112	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27339_c0_g1(+)	venatus.TRINITY_DN27339_c0_g1	NA	415	0	1	414	786	785	0	0	1	0	0.00127226	0.00127226	0.00063613	0.00084817	179	173	2	3	1	0	0.01675978	0.02234637	0.01675978	0.01769088
ochlodes_venatus	TRINITY_DN27340_c1_g1(+)	venatus.TRINITY_DN27340_c1_g1	NA	64	0	0	64	120	120	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27340_c2_g2(-)	venatus.TRINITY_DN27340_c2_g2	NA	58	0	0	58	112	111	0	0	0	1	0.0	0.0	0.00892857	0.00595238	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27340_c2_g5(-)	venatus.TRINITY_DN27340_c2_g5	NA	35	0	0	35	64	63	0	0	1	0	0.015625	0.015625	0.0078125	0.01041667	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27341_c0_g1(+)	venatus.TRINITY_DN27341_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27341_c1_g2(+)	venatus.TRINITY_DN27341_c1_g2	NA	1117	0	2	1115	2115	2100	13	0	0	2	0.00614657	0.0	0.00401891	0.0037037	389	380	8	0	0	1	0.02056555	0.0	0.01285347	0.01199657
ochlodes_venatus	TRINITY_DN27342_c0_g1(+)	venatus.TRINITY_DN27342_c0_g1	NA	205	0	0	205	365	360	2	2	1	0	0.00821918	0.00821918	0.00684932	0.00730594	81	75	1	1	3	1	0.04938272	0.04938272	0.04320988	0.04526749
ochlodes_venatus	TRINITY_DN27343_c0_g1(+)	venatus.TRINITY_DN27343_c0_g1	NA	292	0	0	292	547	544	0	2	0	1	0.0	0.00365631	0.00365631	0.00304692	117	112	0	2	0	3	0.0	0.01709402	0.03418803	0.02564102
ochlodes_venatus	TRINITY_DN27344_c0_g1(+)	venatus.TRINITY_DN27344_c0_g1	NA	481	0	0	481	892	892	0	0	0	0	0.0	0.0	0.0	0.0	196	188	4	2	1	1	0.0255102	0.01530612	0.02295918	0.02210884
ochlodes_venatus	TRINITY_DN27345_c2_g2(+)	venatus.TRINITY_DN27345_c2_g2	NA	105	0	0	105	195	195	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27345_c3_g1(+)	venatus.TRINITY_DN27345_c3_g1	NA	109	0	0	109	209	209	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27346_c1_g1(+)	venatus.TRINITY_DN27346_c1_g1	NA	237	0	0	237	461	461	0	0	0	0	0.0	0.0	0.0	0.0	128	126	0	2	0	0	0.0	0.015625	0.0078125	0.0078125
ochlodes_venatus	TRINITY_DN27346_c2_g3(-)	venatus.TRINITY_DN27346_c2_g3	NA	88	0	0	88	163	162	1	0	0	0	0.00613497	0.0	0.00306748	0.00306748	54	53	0	1	0	0	0.0	0.01851852	0.00925926	0.00925926
ochlodes_venatus	TRINITY_DN27347_c2_g2(+)	venatus.TRINITY_DN27347_c2_g2	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27348_c0_g1(+)	venatus.TRINITY_DN27348_c0_g1	NA	303	0	0	303	553	548	0	5	0	0	0.0	0.00904159	0.0045208	0.0045208	116	110	0	6	0	0	0.0	0.05172414	0.02586207	0.02586207
ochlodes_venatus	TRINITY_DN27348_c0_g3(+)	venatus.TRINITY_DN27348_c0_g3	NA	303	0	0	303	561	557	0	2	2	0	0.00356506	0.00713012	0.00356506	0.00415924	130	123	2	5	0	0	0.01538462	0.03846154	0.02692308	0.02692308
ochlodes_venatus	TRINITY_DN27349_c0_g3(+)	venatus.TRINITY_DN27349_c0_g3	NA	390	0	0	390	736	736	0	0	0	0	0.0	0.0	0.0	0.0	187	180	0	5	0	2	0.0	0.02673797	0.02406417	0.02049911
ochlodes_venatus	TRINITY_DN27350_c0_g1(+)	venatus.TRINITY_DN27350_c0_g1	NA	213	2	1	210	394	393	1	0	0	0	0.00253807	0.0	0.00126904	0.00126904	90	90	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27353_c0_g2(+)	venatus.TRINITY_DN27353_c0_g2	NA	822	0	0	822	1529	1529	0	0	0	0	0.0	0.0	0.0	0.0	378	362	5	7	3	1	0.02116402	0.02645503	0.02248677	0.02292769
ochlodes_venatus	TRINITY_DN27354_c0_g1(-)	venatus.TRINITY_DN27354_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN27354_c3_g1(+)	venatus.TRINITY_DN27354_c3_g1	NA	53	0	2	51	93	90	0	3	0	0	0.0	0.03225806	0.01612903	0.01612903	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
ochlodes_venatus	TRINITY_DN27356_c3_g2(+)	venatus.TRINITY_DN27356_c3_g2	NA	284	0	1	283	539	537	1	0	1	0	0.00371058	0.00185529	0.00185529	0.0021645	101	97	2	1	1	0	0.02970297	0.01980198	0.01980198	0.02145214
ochlodes_venatus	TRINITY_DN27356_c3_g3(+)	venatus.TRINITY_DN27356_c3_g3	NA	14	0	0	14	25	23	1	0	1	0	0.08	0.04	0.04	0.04666667	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27358_c0_g1(+)	venatus.TRINITY_DN27358_c0_g1	NA	1320	0	0	1320	2465	2460	4	1	0	0	0.00162272	0.00040568	0.0010142	0.0010142	380	374	6	0	0	0	0.01578947	0.0	0.00789474	0.00789474
ochlodes_venatus	TRINITY_DN27359_c0_g1(+)	venatus.TRINITY_DN27359_c0_g1	NA	794	0	1	793	1504	1497	7	0	0	0	0.00465426	0.0	0.00232713	0.00232713	327	320	7	0	0	0	0.02140673	0.0	0.01070336	0.01070336
ochlodes_venatus	TRINITY_DN27359_c0_g2(+)	venatus.TRINITY_DN27359_c0_g2	NA	488	0	0	488	898	896	2	0	0	0	0.00222717	0.0	0.00111359	0.00111359	222	214	3	2	2	1	0.02252252	0.01801802	0.02027027	0.02027027
ochlodes_venatus	TRINITY_DN27360_c0_g1(+)	venatus.TRINITY_DN27360_c0_g1	OG0003508	537	0	0	537	1021	1019	1	0	0	1	0.00097943	0.0	0.00146915	0.00114267	281	277	0	4	0	0	0.0	0.01423488	0.00711744	0.00711744
ochlodes_venatus	TRINITY_DN27361_c4_g1(+)	venatus.TRINITY_DN27361_c4_g1	NA	441	2	1	438	808	799	4	4	1	0	0.00618812	0.00618812	0.00556931	0.00577558	163	156	3	4	0	0	0.01840491	0.02453988	0.02147239	0.02147239
ochlodes_venatus	TRINITY_DN27362_c0_g1(+)	venatus.TRINITY_DN27362_c0_g1	NA	1198	0	0	1198	2206	2201	2	2	1	0	0.00135993	0.00135993	0.00113327	0.00120882	514	498	6	4	5	1	0.02140078	0.01750973	0.01653696	0.01750973
ochlodes_venatus	TRINITY_DN27363_c0_g1(+)	venatus.TRINITY_DN27363_c0_g1	NA	807	0	1	806	1540	1534	0	4	2	0	0.0012987	0.0038961	0.00194805	0.0021645	265	262	0	0	3	0	0.01132075	0.01132075	0.00566038	0.00754717
ochlodes_venatus	TRINITY_DN27364_c1_g1(-)	venatus.TRINITY_DN27364_c1_g1	NA	67	0	0	67	125	123	1	0	1	0	0.016	0.008	0.008	0.00933333	22	22	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27365_c0_g1(+)	venatus.TRINITY_DN27365_c0_g1	NA	305	0	0	305	553	552	0	0	0	1	0.0	0.0	0.00180832	0.00120555	108	104	0	3	0	1	0.0	0.02777778	0.02314815	0.02006173
ochlodes_venatus	TRINITY_DN27366_c0_g1(+)	venatus.TRINITY_DN27366_c0_g1	OG0004304	1187	0	1	1186	2249	2245	1	1	2	0	0.00133393	0.00133393	0.00088928	0.0010375	504	492	4	2	6	0	0.01984127	0.01587302	0.01190476	0.01388889
ochlodes_venatus	TRINITY_DN27367_c0_g1(+)	venatus.TRINITY_DN27367_c0_g1	NA	531	0	1	530	982	975	1	5	1	0	0.00203666	0.00610998	0.00356415	0.00373387	223	216	1	1	2	3	0.01345291	0.01345291	0.02242152	0.01943198
ochlodes_venatus	TRINITY_DN27368_c1_g1(+)	venatus.TRINITY_DN27368_c1_g1	NA	62	0	0	62	109	106	2	0	1	0	0.02752294	0.00917431	0.01376147	0.01529052	23	21	1	1	0	0	0.04347826	0.04347826	0.04347826	0.04347826
ochlodes_venatus	TRINITY_DN27368_c1_g2(+)	venatus.TRINITY_DN27368_c1_g2	NA	65	0	1	64	110	104	0	0	6	0	0.05454545	0.05454545	0.02727273	0.03636364	23	22	0	0	1	0	0.04347826	0.04347826	0.02173913	0.02898551
ochlodes_venatus	TRINITY_DN27369_c1_g2(+)	venatus.TRINITY_DN27369_c1_g2	NA	86	0	1	85	162	161	1	0	0	0	0.00617284	0.0	0.00308642	0.00308642	22	22	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27369_c2_g1(+)	venatus.TRINITY_DN27369_c2_g1	NA	440	0	2	438	823	823	0	0	0	0	0.0	0.0	0.0	0.0	213	205	3	4	1	0	0.01877934	0.02347418	0.01877934	0.01956181
ochlodes_venatus	TRINITY_DN27370_c6_g1(+)	venatus.TRINITY_DN27370_c6_g1	NA	29	0	1	28	54	53	0	1	0	0	0.0	0.01851852	0.00925926	0.00925926	5	5	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27372_c1_g1(-)	venatus.TRINITY_DN27372_c1_g1	NA	50	0	0	50	98	98	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN27373_c0_g1(+)	venatus.TRINITY_DN27373_c0_g1	OG0002765	346	0	0	346	648	648	0	0	0	0	0.0	0.0	0.0	0.0	136	133	1	0	2	0	0.02205882	0.01470588	0.01102941	0.01348039
ochlodes_venatus	TRINITY_DN27374_c3_g1(+)	venatus.TRINITY_DN27374_c3_g1	NA	383	0	0	383	723	723	0	0	0	0	0.0	0.0	0.0	0.0	146	140	2	4	0	0	0.01369863	0.02739726	0.02054795	0.02054795
ochlodes_venatus	TRINITY_DN27374_c3_g3(+)	venatus.TRINITY_DN27374_c3_g3	OG0002509	216	0	0	216	411	411	0	0	0	0	0.0	0.0	0.0	0.0	90	89	1	0	0	0	0.01111111	0.0	0.00555556	0.00555556
ochlodes_venatus	TRINITY_DN27376_c0_g1(+)	venatus.TRINITY_DN27376_c0_g1	NA	85	0	0	85	153	153	0	0	0	0	0.0	0.0	0.0	0.0	36	35	1	0	0	0	0.02777778	0.0	0.01388889	0.01388889
ochlodes_venatus	TRINITY_DN27377_c0_g1(+)	venatus.TRINITY_DN27377_c0_g1	NA	646	0	1	645	1202	1200	1	1	0	0	0.00083195	0.00083195	0.00083195	0.00083195	264	256	2	2	4	0	0.02272727	0.02272727	0.01515152	0.01767677
ochlodes_venatus	TRINITY_DN27377_c0_g3(+)	venatus.TRINITY_DN27377_c0_g3	NA	1071	1	2	1068	2017	2016	0	1	0	0	0.0	0.00049579	0.00024789	0.00024789	383	373	3	5	2	0	0.01305483	0.01827676	0.01305483	0.01392515
