species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PI_162	0_pi_PI_39	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PI_162	4_pi_PI_39	4_pi_between	4_pi_total
polyommatus_icarus	TRINITY_DN20206_c1_g3(+)	icarus.TRINITY_DN20206_c1_g3	OG0003996	195	0	0	195	372	372	0	0	0	0	0.0	0.0	0.0	0.0	64	61	2	0	0	1	0.03125	0.0	0.03125	0.02604167
polyommatus_icarus	TRINITY_DN20207_c0_g1(+)	icarus.TRINITY_DN20207_c0_g1	OG0004431	649	0	0	649	1251	1249	0	1	0	1	0.0	0.00079936	0.00119904	0.00093259	269	265	0	2	0	2	0.0	0.00743494	0.01115242	0.0086741
polyommatus_icarus	TRINITY_DN20207_c1_g2(+)	icarus.TRINITY_DN20207_c1_g2	NA	577	0	3	574	1057	1050	6	1	0	0	0.00567644	0.00094607	0.00331126	0.00331126	249	236	8	2	1	2	0.03614458	0.01204819	0.03012048	0.02811245
polyommatus_icarus	TRINITY_DN20208_c1_g1(+)	icarus.TRINITY_DN20208_c1_g1	NA	124	0	0	124	243	241	1	1	0	0	0.00411523	0.00411523	0.00411523	0.00411523	38	38	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20209_c2_g1(+)	icarus.TRINITY_DN20209_c2_g1	NA	218	4	0	214	370	347	3	3	13	4	0.04324324	0.04324324	0.03648649	0.03873874	89	81	5	0	3	0	0.08988764	0.03370787	0.04494382	0.0505618
polyommatus_icarus	TRINITY_DN20210_c0_g1(-)	icarus.TRINITY_DN20210_c0_g1	NA	193	0	0	193	357	349	2	2	4	0	0.01680672	0.01680672	0.01120448	0.01307189	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
polyommatus_icarus	TRINITY_DN20210_c1_g1(+)	icarus.TRINITY_DN20210_c1_g1	NA	867	0	0	867	1653	1650	2	0	0	1	0.00120992	0.0	0.00120992	0.00100827	438	428	4	3	0	3	0.00913242	0.00684932	0.01484018	0.01255708
polyommatus_icarus	TRINITY_DN20212_c4_g1(+)	icarus.TRINITY_DN20212_c4_g1	NA	319	0	0	319	593	593	0	0	0	0	0.0	0.0	0.0	0.0	131	125	3	3	0	0	0.02290076	0.02290076	0.02290076	0.02290076
polyommatus_icarus	TRINITY_DN20213_c0_g1(+)	icarus.TRINITY_DN20213_c0_g1	NA	282	0	0	282	533	532	1	0	0	0	0.00187617	0.0	0.00093809	0.00093809	162	157	3	1	1	0	0.02469136	0.01234568	0.0154321	0.01646091
polyommatus_icarus	TRINITY_DN20214_c2_g1(-)	icarus.TRINITY_DN20214_c2_g1	NA	24	0	0	24	46	46	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20214_c2_g2(+)	icarus.TRINITY_DN20214_c2_g2	NA	836	0	0	836	1593	1591	1	1	0	0	0.00062775	0.00062775	0.00062775	0.00062775	344	334	3	5	2	0	0.01453488	0.02034884	0.01453488	0.01550387
polyommatus_icarus	TRINITY_DN20215_c0_g2(+)	icarus.TRINITY_DN20215_c0_g2	NA	381	0	0	381	731	731	0	0	0	0	0.0	0.0	0.0	0.0	219	214	0	3	0	2	0.0	0.01369863	0.01598174	0.0129376
polyommatus_icarus	TRINITY_DN20215_c0_g3(+)	icarus.TRINITY_DN20215_c0_g3	NA	413	0	1	412	770	770	0	0	0	0	0.0	0.0	0.0	0.0	230	225	4	0	0	1	0.0173913	0.0	0.01304348	0.0115942
polyommatus_icarus	TRINITY_DN20216_c0_g1(+)	icarus.TRINITY_DN20216_c0_g1	NA	342	2	1	339	602	600	0	1	0	1	0.0	0.00166113	0.00249169	0.00193798	147	134	4	5	0	4	0.02721088	0.03401361	0.05782313	0.04875283
polyommatus_icarus	TRINITY_DN20217_c1_g1(+)	icarus.TRINITY_DN20217_c1_g1	NA	182	0	0	182	347	347	0	0	0	0	0.0	0.0	0.0	0.0	58	56	2	0	0	0	0.03448276	0.0	0.01724138	0.01724138
polyommatus_icarus	TRINITY_DN20217_c2_g1(+)	icarus.TRINITY_DN20217_c2_g1	OG0002372	168	0	0	168	311	308	0	2	0	1	0.0	0.00643087	0.00643087	0.00535906	51	47	2	0	0	2	0.03921569	0.0	0.05882353	0.04575163
polyommatus_icarus	TRINITY_DN20218_c1_g1(+)	icarus.TRINITY_DN20218_c1_g1	NA	931	2	0	929	1749	1739	2	6	2	0	0.00228702	0.00457404	0.00285878	0.00304936	380	369	6	3	1	1	0.01842105	0.01052632	0.01578947	0.01535087
polyommatus_icarus	TRINITY_DN20219_c0_g1(+)	icarus.TRINITY_DN20219_c0_g1	NA	212	0	0	212	385	385	0	0	0	0	0.0	0.0	0.0	0.0	83	79	2	2	0	0	0.02409639	0.02409639	0.02409639	0.02409639
polyommatus_icarus	TRINITY_DN20219_c0_g2(+)	icarus.TRINITY_DN20219_c0_g2	NA	431	0	0	431	759	754	1	1	0	3	0.00131752	0.00131752	0.00527009	0.00395257	186	170	3	3	0	10	0.01612903	0.01612903	0.06989247	0.05197132
polyommatus_icarus	TRINITY_DN20220_c0_g1(+)	icarus.TRINITY_DN20220_c0_g1	NA	75	0	0	75	141	138	2	1	0	0	0.0141844	0.0070922	0.0106383	0.0106383	28	28	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20220_c0_g2(+)	icarus.TRINITY_DN20220_c0_g2	OG0005050	389	0	0	389	726	724	0	2	0	0	0.0	0.00275482	0.00137741	0.00137741	166	162	3	1	0	0	0.01807229	0.0060241	0.01204819	0.01204819
polyommatus_icarus	TRINITY_DN20221_c4_g1(+)	icarus.TRINITY_DN20221_c4_g1	NA	310	0	0	310	587	586	0	0	0	1	0.0	0.0	0.00170358	0.00113572	123	118	2	0	0	3	0.01626016	0.0	0.03252033	0.02439025
polyommatus_icarus	TRINITY_DN20221_c5_g2(+)	icarus.TRINITY_DN20221_c5_g2	NA	385	0	0	385	727	725	2	0	0	0	0.00275103	0.0	0.00137552	0.00137552	206	192	7	7	0	0	0.03398058	0.03398058	0.03398058	0.03398058
polyommatus_icarus	TRINITY_DN20222_c2_g2(+)	icarus.TRINITY_DN20222_c2_g2	NA	449	0	1	448	814	808	2	2	2	0	0.004914	0.004914	0.0036855	0.004095	274	258	3	5	8	0	0.04014599	0.04744526	0.02919708	0.03406326
polyommatus_icarus	TRINITY_DN20222_c2_g5(+)	icarus.TRINITY_DN20222_c2_g5	NA	273	0	0	273	505	503	1	0	0	1	0.0019802	0.0	0.0029703	0.00231023	90	88	1	0	0	1	0.01111111	0.0	0.01666667	0.01296296
polyommatus_icarus	TRINITY_DN20223_c4_g1(+)	icarus.TRINITY_DN20223_c4_g1	NA	913	0	0	913	1689	1686	3	0	0	0	0.0017762	0.0	0.0008881	0.0008881	379	364	4	5	5	1	0.0237467	0.02638522	0.02110818	0.02242744
polyommatus_icarus	TRINITY_DN20224_c1_g1(+)	icarus.TRINITY_DN20224_c1_g1	NA	130	0	0	130	246	245	1	0	0	0	0.00406504	0.0	0.00203252	0.00203252	68	67	0	1	0	0	0.0	0.01470588	0.00735294	0.00735294
polyommatus_icarus	TRINITY_DN20224_c1_g2(+)	icarus.TRINITY_DN20224_c1_g2	OG0003140	492	0	0	492	939	936	0	0	0	3	0.0	0.0	0.00319489	0.00212993	177	172	0	3	0	2	0.0	0.01694915	0.01977401	0.01600753
polyommatus_icarus	TRINITY_DN20224_c2_g2(+)	icarus.TRINITY_DN20224_c2_g2	NA	239	0	0	239	439	439	0	0	0	0	0.0	0.0	0.0	0.0	93	89	1	2	1	0	0.02150538	0.03225806	0.02150538	0.02329749
polyommatus_icarus	TRINITY_DN20225_c3_g1(+)	icarus.TRINITY_DN20225_c3_g1	NA	602	0	0	602	1114	1106	3	1	0	4	0.002693	0.00089767	0.005386	0.00418911	243	237	3	2	0	1	0.01234568	0.00823045	0.01440329	0.01303155
polyommatus_icarus	TRINITY_DN20227_c0_g1(+)	icarus.TRINITY_DN20227_c0_g1	NA	254	0	0	254	493	492	0	1	0	0	0.0	0.0020284	0.0010142	0.0010142	85	83	1	1	0	0	0.01176471	0.01176471	0.01176471	0.01176471
polyommatus_icarus	TRINITY_DN20227_c0_g2(+)	icarus.TRINITY_DN20227_c0_g2	NA	523	3	3	517	895	869	7	3	16	0	0.02569832	0.02122905	0.01452514	0.01750466	197	177	3	1	16	0	0.0964467	0.08629442	0.05076142	0.0642978
polyommatus_icarus	TRINITY_DN20228_c4_g1(+)	icarus.TRINITY_DN20228_c4_g1	OG0004522	377	0	0	377	717	717	0	0	0	0	0.0	0.0	0.0	0.0	168	164	0	2	0	2	0.0	0.01190476	0.01785714	0.01388889
polyommatus_icarus	TRINITY_DN20228_c5_g1(+)	icarus.TRINITY_DN20228_c5_g1	OG0001748	329	0	0	329	621	619	2	0	0	0	0.00322061	0.0	0.00161031	0.00161031	122	118	4	0	0	0	0.03278689	0.0	0.01639344	0.01639344
polyommatus_icarus	TRINITY_DN20228_c5_g4(-)	icarus.TRINITY_DN20228_c5_g4	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20228_c5_g5(-)	icarus.TRINITY_DN20228_c5_g5	NA	16	0	0	16	29	29	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20230_c1_g1(+)	icarus.TRINITY_DN20230_c1_g1	NA	117	0	0	117	227	227	0	0	0	0	0.0	0.0	0.0	0.0	61	60	1	0	0	0	0.01639344	0.0	0.00819672	0.00819672
polyommatus_icarus	TRINITY_DN20231_c2_g1(+)	icarus.TRINITY_DN20231_c2_g1	NA	66	0	0	66	125	125	0	0	0	0	0.0	0.0	0.0	0.0	36	35	1	0	0	0	0.02777778	0.0	0.01388889	0.01388889
polyommatus_icarus	TRINITY_DN20231_c2_g2(+)	icarus.TRINITY_DN20231_c2_g2	NA	196	0	0	196	357	357	0	0	0	0	0.0	0.0	0.0	0.0	89	82	7	0	0	0	0.07865169	0.0	0.03932584	0.03932584
polyommatus_icarus	TRINITY_DN20231_c3_g1(+)	icarus.TRINITY_DN20231_c3_g1	NA	290	0	1	289	559	557	1	1	0	0	0.00178891	0.00178891	0.00178891	0.00178891	130	127	0	3	0	0	0.0	0.02307692	0.01153846	0.01153846
polyommatus_icarus	TRINITY_DN20232_c2_g1(+)	icarus.TRINITY_DN20232_c2_g1	NA	91	1	2	88	154	147	2	3	2	0	0.02597403	0.03246753	0.02272727	0.02489177	43	42	0	1	0	0	0.0	0.02325581	0.01162791	0.01162791
polyommatus_icarus	TRINITY_DN20235_c0_g1(+)	icarus.TRINITY_DN20235_c0_g1	NA	556	0	0	556	1035	1035	0	0	0	0	0.0	0.0	0.0	0.0	296	279	9	5	2	1	0.03716216	0.02364865	0.03040541	0.03040541
polyommatus_icarus	TRINITY_DN20236_c5_g1(-)	icarus.TRINITY_DN20236_c5_g1	NA	3	0	0	3	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN20237_c0_g1(+)	icarus.TRINITY_DN20237_c0_g1	OG0003972	1738	0	0	1738	3294	3283	4	4	3	0	0.00212508	0.00212508	0.0016697	0.00182149	623	602	8	7	5	1	0.02086677	0.01926164	0.0176565	0.01845907
polyommatus_icarus	TRINITY_DN20238_c3_g2(+)	icarus.TRINITY_DN20238_c3_g2	NA	308	0	0	308	582	581	0	0	0	1	0.0	0.0	0.00171821	0.00114547	144	134	3	4	0	3	0.02083333	0.02777778	0.04513889	0.03819444
polyommatus_icarus	TRINITY_DN20239_c0_g6(+)	icarus.TRINITY_DN20239_c0_g6	NA	511	0	1	510	949	946	1	2	0	0	0.00105374	0.00210748	0.00158061	0.00158061	252	247	1	4	0	0	0.00396825	0.01587302	0.00992063	0.00992063
polyommatus_icarus	TRINITY_DN20240_c1_g1(+)	icarus.TRINITY_DN20240_c1_g1	NA	741	1	1	739	1360	1355	2	3	0	0	0.00147059	0.00220588	0.00183824	0.00183824	282	268	7	5	0	2	0.0248227	0.0177305	0.02836879	0.02600473
polyommatus_icarus	TRINITY_DN20241_c0_g1(+)	icarus.TRINITY_DN20241_c0_g1	NA	1223	0	0	1223	2240	2238	1	1	0	0	0.00044643	0.00044643	0.00044643	0.00044643	625	583	16	8	0	18	0.0256	0.0128	0.048	0.0384
polyommatus_icarus	TRINITY_DN20242_c1_g1(+)	icarus.TRINITY_DN20242_c1_g1	NA	142	0	0	142	263	263	0	0	0	0	0.0	0.0	0.0	0.0	53	50	0	3	0	0	0.0	0.05660377	0.02830189	0.02830189
polyommatus_icarus	TRINITY_DN20242_c4_g1(+)	icarus.TRINITY_DN20242_c4_g1	OG0003583	277	0	0	277	527	526	1	0	0	0	0.00189753	0.0	0.00094877	0.00094877	144	142	1	1	0	0	0.00694444	0.00694444	0.00694444	0.00694444
polyommatus_icarus	TRINITY_DN20243_c1_g1(-)	icarus.TRINITY_DN20243_c1_g1	NA	43	0	0	43	65	58	0	2	5	0	0.07692308	0.10769231	0.05384615	0.06666666	11	8	1	0	2	0	0.27272727	0.18181818	0.13636364	0.16666667
polyommatus_icarus	TRINITY_DN20243_c1_g3(-)	icarus.TRINITY_DN20243_c1_g3	NA	46	0	0	46	78	74	1	2	1	0	0.02564103	0.03846154	0.02564103	0.02777778	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333
polyommatus_icarus	TRINITY_DN20244_c5_g1(+)	icarus.TRINITY_DN20244_c5_g1	NA	418	0	0	418	777	776	0	1	0	0	0.0	0.001287	0.0006435	0.0006435	204	196	2	4	0	2	0.00980392	0.01960784	0.0245098	0.02124183
polyommatus_icarus	TRINITY_DN20245_c0_g2(+)	icarus.TRINITY_DN20245_c0_g2	NA	327	0	0	327	607	605	0	1	1	0	0.00164745	0.00329489	0.00164745	0.00192202	156	149	1	2	4	0	0.03205128	0.03846154	0.0224359	0.0267094
polyommatus_icarus	TRINITY_DN20246_c1_g1(+)	icarus.TRINITY_DN20246_c1_g1	NA	1068	0	1	1067	2032	2031	1	0	0	0	0.00049213	0.0	0.00024606	0.00024606	510	496	3	9	1	1	0.00784314	0.01960784	0.01470588	0.01437908
polyommatus_icarus	TRINITY_DN20247_c0_g1(+)	icarus.TRINITY_DN20247_c0_g1	OG0004349	689	1	0	688	1231	1228	0	1	2	0	0.0016247	0.00243704	0.00121852	0.0014893	315	289	3	9	14	0	0.05396825	0.07301587	0.04126984	0.04867725
polyommatus_icarus	TRINITY_DN20247_c0_g2(+)	icarus.TRINITY_DN20247_c0_g2	NA	676	0	1	675	1268	1266	1	1	0	0	0.00078864	0.00078864	0.00078864	0.00078864	313	300	6	4	2	1	0.02555911	0.01916933	0.02236422	0.02236422
polyommatus_icarus	TRINITY_DN20248_c0_g2(+)	icarus.TRINITY_DN20248_c0_g2	NA	305	0	0	305	570	569	0	0	1	0	0.00175439	0.00175439	0.00087719	0.00116959	120	117	2	1	0	0	0.01666667	0.00833333	0.0125	0.0125
polyommatus_icarus	TRINITY_DN20248_c0_g3(-)	icarus.TRINITY_DN20248_c0_g3	NA	55	0	0	55	106	105	1	0	0	0	0.00943396	0.0	0.00471698	0.00471698	13	13	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20249_c1_g1(+)	icarus.TRINITY_DN20249_c1_g1	OG0002868	508	0	0	508	961	959	0	1	1	0	0.00104058	0.00208117	0.00104058	0.00121401	220	215	0	3	2	0	0.00909091	0.02272727	0.01136364	0.01287879
polyommatus_icarus	TRINITY_DN20250_c2_g1(+)	icarus.TRINITY_DN20250_c2_g1	OG0001498	183	0	0	183	343	343	0	0	0	0	0.0	0.0	0.0	0.0	68	66	0	2	0	0	0.0	0.02941176	0.01470588	0.01470588
polyommatus_icarus	TRINITY_DN20250_c2_g2(+)	icarus.TRINITY_DN20250_c2_g2	OG0001389	226	0	1	225	419	418	1	0	0	0	0.00238663	0.0	0.00119332	0.00119332	78	76	1	1	0	0	0.01282051	0.01282051	0.01282051	0.01282051
polyommatus_icarus	TRINITY_DN20251_c2_g1(+)	icarus.TRINITY_DN20251_c2_g1	NA	284	0	0	284	524	520	1	1	2	0	0.00572519	0.00572519	0.00381679	0.00445292	134	128	3	1	2	0	0.03731343	0.02238806	0.02238806	0.02487562
polyommatus_icarus	TRINITY_DN20251_c3_g1(+)	icarus.TRINITY_DN20251_c3_g1	NA	443	0	1	442	816	810	1	4	0	1	0.00122549	0.00490196	0.00428922	0.00388072	216	208	5	2	0	1	0.02314815	0.00925926	0.02083333	0.01929012
polyommatus_icarus	TRINITY_DN20252_c0_g1(+)	icarus.TRINITY_DN20252_c0_g1	NA	798	0	0	798	1509	1509	0	0	0	0	0.0	0.0	0.0	0.0	461	441	6	10	2	2	0.01735358	0.02603037	0.02386117	0.0231381
polyommatus_icarus	TRINITY_DN20253_c4_g1(+)	icarus.TRINITY_DN20253_c4_g1	NA	412	0	0	412	785	785	0	0	0	0	0.0	0.0	0.0	0.0	189	184	2	1	1	1	0.01587302	0.01058201	0.01587302	0.01499119
polyommatus_icarus	TRINITY_DN20254_c0_g1(+)	icarus.TRINITY_DN20254_c0_g1	NA	39	0	1	38	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231	14	12	0	1	1	0	0.07142857	0.14285714	0.07142857	0.08333333
polyommatus_icarus	TRINITY_DN20256_c0_g1(+)	icarus.TRINITY_DN20256_c0_g1	NA	354	0	0	354	671	671	0	0	0	0	0.0	0.0	0.0	0.0	199	187	3	6	3	0	0.03015075	0.04522613	0.03015075	0.03266331
polyommatus_icarus	TRINITY_DN20256_c0_g2(+)	icarus.TRINITY_DN20256_c0_g2	NA	258	0	0	258	495	495	0	0	0	0	0.0	0.0	0.0	0.0	144	140	0	2	0	2	0.0	0.01388889	0.02083333	0.0162037
polyommatus_icarus	TRINITY_DN20256_c1_g1(+)	icarus.TRINITY_DN20256_c1_g1	NA	297	0	0	297	550	550	0	0	0	0	0.0	0.0	0.0	0.0	153	145	5	2	1	0	0.03921569	0.01960784	0.02614379	0.02723311
polyommatus_icarus	TRINITY_DN20257_c1_g2(+)	icarus.TRINITY_DN20257_c1_g2	NA	674	0	0	674	1247	1245	0	2	0	0	0.0	0.00160385	0.00080192	0.00080192	313	299	9	4	0	1	0.02875399	0.01277955	0.02396166	0.0228967
polyommatus_icarus	TRINITY_DN20258_c2_g2(+)	icarus.TRINITY_DN20258_c2_g2	NA	433	0	0	433	833	833	0	0	0	0	0.0	0.0	0.0	0.0	175	167	1	7	0	0	0.00571429	0.04	0.02285714	0.02285714
polyommatus_icarus	TRINITY_DN20260_c4_g1(-)	icarus.TRINITY_DN20260_c4_g1	NA	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20261_c1_g1(+)	icarus.TRINITY_DN20261_c1_g1	NA	684	1	4	679	1172	1145	23	2	1	1	0.02047782	0.00255973	0.01194539	0.01180318	194	177	14	2	1	0	0.07731959	0.01546392	0.04381443	0.04467354
polyommatus_icarus	TRINITY_DN20262_c2_g1(-)	icarus.TRINITY_DN20262_c2_g1	NA	65	0	0	65	126	125	0	0	1	0	0.00793651	0.00793651	0.00396825	0.005291	32	32	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20262_c3_g1(+)	icarus.TRINITY_DN20262_c3_g1	NA	223	0	0	223	432	430	0	1	0	1	0.0	0.00231481	0.00347222	0.00270061	104	103	0	1	0	0	0.0	0.00961538	0.00480769	0.00480769
polyommatus_icarus	TRINITY_DN20262_c3_g4(-)	icarus.TRINITY_DN20262_c3_g4	NA	29	0	0	29	55	52	1	1	1	0	0.03636364	0.03636364	0.02727273	0.03030303	9	8	0	1	0	0	0.0	0.11111111	0.05555556	0.05555556
polyommatus_icarus	TRINITY_DN20262_c3_g5(+)	icarus.TRINITY_DN20262_c3_g5	NA	339	1	0	338	627	627	0	0	0	0	0.0	0.0	0.0	0.0	159	153	0	2	4	0	0.02515723	0.03773585	0.01886792	0.02306079
polyommatus_icarus	TRINITY_DN20263_c4_g1(-)	icarus.TRINITY_DN20263_c4_g1	NA	65	0	0	65	120	117	3	0	0	0	0.025	0.0	0.0125	0.0125	25	25	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20263_c5_g1(+)	icarus.TRINITY_DN20263_c5_g1	OG0001635	410	0	0	410	777	776	0	0	0	1	0.0	0.0	0.001287	0.000858	165	161	0	3	0	1	0.0	0.01818182	0.01515152	0.01313132
polyommatus_icarus	TRINITY_DN20264_c1_g1(+)	icarus.TRINITY_DN20264_c1_g1	NA	142	0	0	142	270	267	1	1	0	1	0.0037037	0.0037037	0.00740741	0.00617284	58	57	1	0	0	0	0.01724138	0.0	0.00862069	0.00862069
polyommatus_icarus	TRINITY_DN20265_c1_g1(+)	icarus.TRINITY_DN20265_c1_g1	NA	534	0	0	534	1003	1000	2	1	0	0	0.00199402	0.00099701	0.00149551	0.00149551	217	212	2	1	1	1	0.01382488	0.00921659	0.01382488	0.01305683
polyommatus_icarus	TRINITY_DN20266_c0_g1(+)	icarus.TRINITY_DN20266_c0_g1	NA	354	0	0	354	668	668	0	0	0	0	0.0	0.0	0.0	0.0	185	178	6	1	0	0	0.03243243	0.00540541	0.01891892	0.01891892
polyommatus_icarus	TRINITY_DN20267_c0_g1(+)	icarus.TRINITY_DN20267_c0_g1	NA	785	0	1	784	1482	1481	1	0	0	0	0.00067476	0.0	0.00033738	0.00033738	381	371	7	2	0	1	0.0183727	0.00524934	0.0144357	0.01356081
polyommatus_icarus	TRINITY_DN20268_c0_g2(+)	icarus.TRINITY_DN20268_c0_g2	NA	824	1	0	823	1516	1514	0	2	0	0	0.0	0.00131926	0.00065963	0.00065963	461	435	6	15	1	4	0.01518438	0.03470716	0.03253796	0.03000723
polyommatus_icarus	TRINITY_DN20269_c1_g1(+)	icarus.TRINITY_DN20269_c1_g1	NA	500	1	0	499	923	923	0	0	0	0	0.0	0.0	0.0	0.0	244	234	5	4	0	1	0.0204918	0.01639344	0.02254098	0.02117486
polyommatus_icarus	TRINITY_DN20269_c1_g2(+)	icarus.TRINITY_DN20269_c1_g2	NA	266	0	1	265	493	491	1	1	0	0	0.0020284	0.0020284	0.0020284	0.0020284	101	97	2	2	0	0	0.01980198	0.01980198	0.01980198	0.01980198
polyommatus_icarus	TRINITY_DN20269_c2_g1(+)	icarus.TRINITY_DN20269_c2_g1	NA	1175	0	3	1172	2222	2215	5	2	0	0	0.00225023	0.00090009	0.00157516	0.00157516	489	467	14	5	0	3	0.02862986	0.01022495	0.02556237	0.02351738
polyommatus_icarus	TRINITY_DN20271_c0_g1(+)	icarus.TRINITY_DN20271_c0_g1	NA	1165	0	0	1165	2183	2176	3	4	0	0	0.00137426	0.00183234	0.0016033	0.0016033	524	501	16	4	3	0	0.03625954	0.01335878	0.02194656	0.02290076
polyommatus_icarus	TRINITY_DN20272_c0_g2(+)	icarus.TRINITY_DN20272_c0_g2	NA	809	0	0	809	1474	1467	5	1	0	1	0.00339213	0.00067843	0.0027137	0.00248756	367	355	7	3	1	1	0.02179837	0.01089918	0.01771117	0.01725704
polyommatus_icarus	TRINITY_DN20273_c2_g4(+)	icarus.TRINITY_DN20273_c2_g4	OG0002242	309	0	1	308	582	575	3	3	1	0	0.00687285	0.00687285	0.00601375	0.00630012	120	116	1	2	1	0	0.01666667	0.025	0.01666667	0.01805556
polyommatus_icarus	TRINITY_DN20273_c2_g6(+)	icarus.TRINITY_DN20273_c2_g6	OG0002983	162	0	0	162	305	304	1	0	0	0	0.00327869	0.0	0.00163934	0.00163934	50	47	2	0	0	1	0.04	0.0	0.04	0.03333333
polyommatus_icarus	TRINITY_DN20274_c0_g1(+)	icarus.TRINITY_DN20274_c0_g1	NA	965	0	1	964	1769	1765	2	1	1	0	0.00169587	0.00113058	0.00113058	0.0012248	430	412	7	8	2	1	0.02093023	0.02325581	0.02209302	0.02209302
polyommatus_icarus	TRINITY_DN20276_c1_g1(+)	icarus.TRINITY_DN20276_c1_g1	NA	133	0	0	133	248	247	1	0	0	0	0.00403226	0.0	0.00201613	0.00201613	67	66	1	0	0	0	0.01492537	0.0	0.00746269	0.00746269
polyommatus_icarus	TRINITY_DN20277_c2_g1(+)	icarus.TRINITY_DN20277_c2_g1	NA	286	0	0	286	525	524	1	0	0	0	0.00190476	0.0	0.00095238	0.00095238	154	143	7	3	0	1	0.04545455	0.01948052	0.03896104	0.03679654
polyommatus_icarus	TRINITY_DN20278_c0_g1(+)	icarus.TRINITY_DN20278_c0_g1	NA	604	0	0	604	1133	1133	0	0	0	0	0.0	0.0	0.0	0.0	274	255	5	14	0	0	0.01824818	0.05109489	0.03467153	0.03467153
polyommatus_icarus	TRINITY_DN20279_c0_g1(+)	icarus.TRINITY_DN20279_c0_g1	NA	460	0	0	460	856	853	0	3	0	0	0.0	0.00350467	0.00175234	0.00175234	239	229	4	3	3	0	0.0292887	0.0251046	0.0209205	0.02301255
polyommatus_icarus	TRINITY_DN20280_c0_g1(+)	icarus.TRINITY_DN20280_c0_g1	NA	359	1	1	357	668	662	0	5	0	1	0.0	0.00748503	0.00523952	0.00474052	160	156	0	2	2	0	0.0125	0.025	0.0125	0.01458333
polyommatus_icarus	TRINITY_DN20281_c0_g2(+)	icarus.TRINITY_DN20281_c0_g2	OG0002041	379	0	2	377	694	687	2	2	2	1	0.00576369	0.00576369	0.00576369	0.00576369	144	139	2	2	1	0	0.02083333	0.02083333	0.01736111	0.01851852
polyommatus_icarus	TRINITY_DN20282_c5_g1(+)	icarus.TRINITY_DN20282_c5_g1	NA	35	0	0	35	69	68	1	0	0	0	0.01449275	0.0	0.00724638	0.00724638	17	17	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20283_c0_g2(+)	icarus.TRINITY_DN20283_c0_g2	NA	71	0	0	71	134	131	3	0	0	0	0.02238806	0.0	0.01119403	0.01119403	20	19	1	0	0	0	0.05	0.0	0.025	0.025
polyommatus_icarus	TRINITY_DN20284_c0_g1(+)	icarus.TRINITY_DN20284_c0_g1	OG0004304	1166	0	2	1164	2191	2185	3	3	0	0	0.00136924	0.00136924	0.00136924	0.00136924	510	492	9	6	1	2	0.01960784	0.01372549	0.01960784	0.01862745
polyommatus_icarus	TRINITY_DN20284_c0_g2(+)	icarus.TRINITY_DN20284_c0_g2	NA	853	0	0	853	1591	1590	0	1	0	0	0.0	0.00062854	0.00031427	0.00031427	389	381	0	5	2	1	0.00514139	0.01799486	0.01156812	0.01156812
polyommatus_icarus	TRINITY_DN20286_c0_g1(+)	icarus.TRINITY_DN20286_c0_g1	NA	290	0	0	290	547	546	0	1	0	0	0.0	0.00182815	0.00091408	0.00091408	112	109	3	0	0	0	0.02678571	0.0	0.01339286	0.01339286
polyommatus_icarus	TRINITY_DN20287_c0_g1(+)	icarus.TRINITY_DN20287_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN20287_c2_g2(+)	icarus.TRINITY_DN20287_c2_g2	OG0003380	411	0	0	411	772	771	0	1	0	0	0.0	0.00129534	0.00064767	0.00064767	205	197	4	3	0	1	0.0195122	0.01463415	0.02195122	0.02032521
