species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_AC_397	0_pi_AC_72	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_AC_397	4_pi_AC_72	4_pi_between	4_pi_total
aricia_cramera	TRINITY_DN19887_c7_g2(+)	cramera.TRINITY_DN19887_c7_g2	NA	639	0	0	639	1235	1234	0	1	0	0	0.0	0.00080972	0.00040486	0.00040486	247	247	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19888_c0_g1(+)	cramera.TRINITY_DN19888_c0_g1	NA	289	0	0	289	546	546	0	0	0	0	0.0	0.0	0.0	0.0	106	106	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19888_c1_g1(+)	cramera.TRINITY_DN19888_c1_g1	NA	312	0	0	312	576	573	3	0	0	0	0.00520833	0.0	0.00260417	0.00260417	151	146	1	3	1	0	0.01324503	0.02649007	0.01655629	0.01766004
aricia_cramera	TRINITY_DN19889_c0_g1(+)	cramera.TRINITY_DN19889_c0_g1	OG0002858	240	0	0	240	446	444	0	0	0	2	0.0	0.0	0.0044843	0.00298953	123	118	1	1	0	3	0.00813008	0.00813008	0.03252033	0.02439025
aricia_cramera	TRINITY_DN19890_c0_g1(+)	cramera.TRINITY_DN19890_c0_g1	OG0003351	519	0	0	519	1009	1008	0	1	0	0	0.0	0.00099108	0.00049554	0.00049554	218	217	0	1	0	0	0.0	0.00458716	0.00229358	0.00229358
aricia_cramera	TRINITY_DN19890_c0_g2(+)	cramera.TRINITY_DN19890_c0_g2	NA	756	0	0	756	1422	1419	1	2	0	0	0.00070323	0.00140647	0.00105485	0.00105485	329	321	1	3	0	4	0.00303951	0.00911854	0.01823708	0.01418439
aricia_cramera	TRINITY_DN19891_c1_g1(+)	cramera.TRINITY_DN19891_c1_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	3	2	1	0	0	0	0.33333333	0.0	0.16666667	0.16666667
aricia_cramera	TRINITY_DN19891_c1_g2(+)	cramera.TRINITY_DN19891_c1_g2	NA	1222	0	1	1221	2321	2310	5	3	3	0	0.00344679	0.00258509	0.00236967	0.00258509	503	492	4	5	1	1	0.00994036	0.01192843	0.01192843	0.01159709
aricia_cramera	TRINITY_DN19892_c1_g1(-)	cramera.TRINITY_DN19892_c1_g1	NA	56	0	3	53	93	89	0	0	4	0	0.04301075	0.04301075	0.02150538	0.02867384	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588
aricia_cramera	TRINITY_DN19893_c2_g2(+)	cramera.TRINITY_DN19893_c2_g2	NA	364	1	1	362	682	678	3	0	0	1	0.00439883	0.0	0.00366569	0.00317693	200	192	2	5	0	1	0.01	0.025	0.0225	0.02083333
aricia_cramera	TRINITY_DN19893_c3_g5(+)	cramera.TRINITY_DN19893_c3_g5	NA	87	0	0	87	167	167	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19894_c1_g2(+)	cramera.TRINITY_DN19894_c1_g2	NA	293	0	0	293	568	567	0	0	0	1	0.0	0.0	0.00176056	0.00117371	134	132	2	0	0	0	0.01492537	0.0	0.00746269	0.00746269
aricia_cramera	TRINITY_DN19895_c0_g1(+)	cramera.TRINITY_DN19895_c0_g1	NA	1022	0	0	1022	1956	1953	1	2	0	0	0.00051125	0.00102249	0.00076687	0.00076687	339	332	5	2	0	0	0.01474926	0.00589971	0.01032448	0.01032448
aricia_cramera	TRINITY_DN19896_c2_g1(-)	cramera.TRINITY_DN19896_c2_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19896_c3_g1(+)	cramera.TRINITY_DN19896_c3_g1	NA	1669	1	0	1668	3184	3181	1	2	0	0	0.00031407	0.00062814	0.00047111	0.00047111	800	783	9	5	0	3	0.01125	0.00625	0.0125	0.01125
aricia_cramera	TRINITY_DN19897_c2_g3(+)	cramera.TRINITY_DN19897_c2_g3	NA	298	0	0	298	569	569	0	0	0	0	0.0	0.0	0.0	0.0	121	119	1	0	0	1	0.00826446	0.0	0.01239669	0.00964187
aricia_cramera	TRINITY_DN19898_c1_g2(-)	cramera.TRINITY_DN19898_c1_g2	NA	54	0	1	53	92	89	3	0	0	0	0.0326087	0.0	0.01630435	0.01630435	15	14	0	0	1	0	0.06666667	0.06666667	0.03333333	0.04444444
aricia_cramera	TRINITY_DN19899_c0_g2(+)	cramera.TRINITY_DN19899_c0_g2	OG0004403	416	0	0	416	806	805	0	1	0	0	0.0	0.00124069	0.00062035	0.00062035	227	223	2	2	0	0	0.00881057	0.00881057	0.00881057	0.00881057
aricia_cramera	TRINITY_DN19900_c8_g3(-)	cramera.TRINITY_DN19900_c8_g3	NA	74	0	0	74	138	136	2	0	0	0	0.01449275	0.0	0.00724638	0.00724638	46	46	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19900_c8_g4(+)	cramera.TRINITY_DN19900_c8_g4	NA	18	0	1	17	28	28	0	0	0	0	0.0	0.0	0.0	0.0	4	3	1	0	0	0	0.25	0.0	0.125	0.125
aricia_cramera	TRINITY_DN19901_c1_g1(+)	cramera.TRINITY_DN19901_c1_g1	NA	330	0	0	330	613	612	0	0	1	0	0.00163132	0.00163132	0.00081566	0.00108755	198	193	2	0	1	2	0.01515152	0.00505051	0.01767677	0.01515152
aricia_cramera	TRINITY_DN19903_c9_g1(+)	cramera.TRINITY_DN19903_c9_g1	NA	54	0	1	53	100	100	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19904_c1_g1(+)	cramera.TRINITY_DN19904_c1_g1	OG0004217	371	0	0	371	701	700	0	1	0	0	0.0	0.00142653	0.00071327	0.00071327	166	161	1	3	1	0	0.01204819	0.02409639	0.01506024	0.01606426
aricia_cramera	TRINITY_DN19904_c1_g2(+)	cramera.TRINITY_DN19904_c1_g2	NA	14	0	0	14	28	28	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19904_c1_g3(+)	cramera.TRINITY_DN19904_c1_g3	NA	373	0	0	373	695	694	1	0	0	0	0.00143885	0.0	0.00071942	0.00071942	184	175	2	6	0	1	0.01086957	0.0326087	0.02717391	0.02536232
aricia_cramera	TRINITY_DN19905_c0_g1(+)	cramera.TRINITY_DN19905_c0_g1	OG0003289	774	0	1	773	1434	1431	2	1	0	0	0.0013947	0.00069735	0.00104603	0.00104603	337	329	5	1	0	2	0.0148368	0.00296736	0.0148368	0.01285856
aricia_cramera	TRINITY_DN19906_c2_g1(+)	cramera.TRINITY_DN19906_c2_g1	NA	250	0	0	250	472	469	0	2	1	0	0.00211864	0.00635593	0.00317797	0.00353107	98	94	2	2	0	0	0.02040816	0.02040816	0.02040816	0.02040816
aricia_cramera	TRINITY_DN19907_c2_g1(+)	cramera.TRINITY_DN19907_c2_g1	NA	603	0	0	603	1130	1126	1	2	0	1	0.00088496	0.00176991	0.00221239	0.0019174	259	254	1	3	0	1	0.003861	0.01158301	0.01158301	0.01029601
aricia_cramera	TRINITY_DN19909_c0_g1(+)	cramera.TRINITY_DN19909_c0_g1	NA	21	0	0	21	42	42	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19910_c0_g2(+)	cramera.TRINITY_DN19910_c0_g2	NA	485	0	0	485	930	928	2	0	0	0	0.00215054	0.0	0.00107527	0.00107527	220	213	0	4	1	2	0.00454545	0.02272727	0.02045455	0.01818182
aricia_cramera	TRINITY_DN19911_c0_g1(+)	cramera.TRINITY_DN19911_c0_g1	NA	630	0	0	630	1216	1212	2	0	2	0	0.00328947	0.00164474	0.00164474	0.00191886	187	187	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19911_c0_g2(-)	cramera.TRINITY_DN19911_c0_g2	NA	50	0	0	50	98	97	0	0	1	0	0.01020408	0.01020408	0.00510204	0.00680272	21	20	1	0	0	0	0.04761905	0.0	0.02380952	0.02380952
aricia_cramera	TRINITY_DN19912_c3_g1(+)	cramera.TRINITY_DN19912_c3_g1	NA	197	0	0	197	363	361	0	1	0	1	0.0	0.00275482	0.00413223	0.00321396	62	62	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19912_c5_g1(+)	cramera.TRINITY_DN19912_c5_g1	OG0003838	839	0	0	839	1600	1600	0	0	0	0	0.0	0.0	0.0	0.0	278	271	0	7	0	0	0.0	0.02517986	0.01258993	0.01258993
aricia_cramera	TRINITY_DN19912_c5_g4(+)	cramera.TRINITY_DN19912_c5_g4	NA	162	0	0	162	318	318	0	0	0	0	0.0	0.0	0.0	0.0	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
aricia_cramera	TRINITY_DN19913_c0_g2(+)	cramera.TRINITY_DN19913_c0_g2	NA	68	0	0	68	126	126	0	0	0	0	0.0	0.0	0.0	0.0	27	25	0	2	0	0	0.0	0.07407407	0.03703704	0.03703704
aricia_cramera	TRINITY_DN19914_c2_g1(+)	cramera.TRINITY_DN19914_c2_g1	NA	255	0	0	255	458	458	0	0	0	0	0.0	0.0	0.0	0.0	101	96	0	2	3	0	0.02970297	0.04950495	0.02475248	0.02970297
aricia_cramera	TRINITY_DN19915_c0_g1(+)	cramera.TRINITY_DN19915_c0_g1	NA	758	0	0	758	1461	1459	1	1	0	0	0.00068446	0.00068446	0.00068446	0.00068446	463	450	4	3	4	2	0.01727862	0.01511879	0.0161987	0.0161987
aricia_cramera	TRINITY_DN19915_c0_g2(+)	cramera.TRINITY_DN19915_c0_g2	NA	28	0	0	28	48	48	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19916_c3_g1(+)	cramera.TRINITY_DN19916_c3_g1	NA	321	0	0	321	614	613	0	0	0	1	0.0	0.0	0.00162866	0.00108577	154	153	1	0	0	0	0.00649351	0.0	0.00324675	0.00324675
aricia_cramera	TRINITY_DN19916_c4_g2(+)	cramera.TRINITY_DN19916_c4_g2	NA	97	0	0	97	183	183	0	0	0	0	0.0	0.0	0.0	0.0	46	43	0	2	1	0	0.02173913	0.06521739	0.0326087	0.03623189
aricia_cramera	TRINITY_DN19916_c5_g1(+)	cramera.TRINITY_DN19916_c5_g1	NA	236	0	0	236	453	453	0	0	0	0	0.0	0.0	0.0	0.0	107	104	2	1	0	0	0.01869159	0.00934579	0.01401869	0.01401869
aricia_cramera	TRINITY_DN19917_c0_g1(+)	cramera.TRINITY_DN19917_c0_g1	NA	1719	0	1	1718	3213	3203	1	7	0	2	0.00031124	0.00217865	0.00186741	0.00165992	838	820	6	5	2	5	0.00954654	0.00835322	0.01372315	0.01213206
aricia_cramera	TRINITY_DN19918_c2_g2(+)	cramera.TRINITY_DN19918_c2_g2	OG0003723	1077	0	0	1077	2038	2037	0	1	0	0	0.0	0.00049068	0.00024534	0.00024534	436	425	4	5	1	1	0.01146789	0.01376147	0.01376147	0.01337921
aricia_cramera	TRINITY_DN19918_c2_g5(+)	cramera.TRINITY_DN19918_c2_g5	NA	16	0	0	16	32	32	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19919_c1_g2(-)	cramera.TRINITY_DN19919_c1_g2	NA	75	0	0	75	127	122	2	1	1	1	0.02362205	0.01574803	0.02362205	0.02230971	34	30	1	3	0	0	0.02941176	0.08823529	0.05882353	0.05882353
aricia_cramera	TRINITY_DN19919_c2_g1(+)	cramera.TRINITY_DN19919_c2_g1	NA	60	0	0	60	116	116	0	0	0	0	0.0	0.0	0.0	0.0	27	26	1	0	0	0	0.03703704	0.0	0.01851852	0.01851852
aricia_cramera	TRINITY_DN19920_c2_g1(+)	cramera.TRINITY_DN19920_c2_g1	NA	68	0	0	68	132	130	2	0	0	0	0.01515152	0.0	0.00757576	0.00757576	25	25	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19920_c3_g1(+)	cramera.TRINITY_DN19920_c3_g1	NA	220	0	0	220	414	414	0	0	0	0	0.0	0.0	0.0	0.0	115	112	1	2	0	0	0.00869565	0.0173913	0.01304348	0.01304348
aricia_cramera	TRINITY_DN19924_c0_g1(+)	cramera.TRINITY_DN19924_c0_g1	NA	628	0	0	628	1225	1223	1	1	0	0	0.00081633	0.00081633	0.00081633	0.00081633	211	210	0	0	1	0	0.00473934	0.00473934	0.00236967	0.00315956
aricia_cramera	TRINITY_DN19924_c0_g2(+)	cramera.TRINITY_DN19924_c0_g2	NA	89	0	0	89	169	169	0	0	0	0	0.0	0.0	0.0	0.0	45	42	2	1	0	0	0.04444444	0.02222222	0.03333333	0.03333333
aricia_cramera	TRINITY_DN19925_c2_g1(+)	cramera.TRINITY_DN19925_c2_g1	OG0002319	476	0	0	476	866	858	2	6	0	0	0.00230947	0.00692841	0.00461894	0.00461894	227	211	7	6	3	0	0.04405286	0.03964758	0.03524229	0.03744493
aricia_cramera	TRINITY_DN19925_c2_g2(+)	cramera.TRINITY_DN19925_c2_g2	NA	154	0	0	154	291	290	1	0	0	0	0.00343643	0.0	0.00171821	0.00171821	82	80	2	0	0	0	0.02439024	0.0	0.01219512	0.01219512
aricia_cramera	TRINITY_DN19926_c0_g1(+)	cramera.TRINITY_DN19926_c0_g1	NA	1089	0	0	1089	2043	2040	1	2	0	0	0.00048948	0.00097895	0.00073421	0.00073421	472	460	5	5	2	0	0.01483051	0.01483051	0.01271186	0.01341808
aricia_cramera	TRINITY_DN19928_c4_g1(+)	cramera.TRINITY_DN19928_c4_g1	NA	323	0	0	323	619	619	0	0	0	0	0.0	0.0	0.0	0.0	117	117	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19928_c5_g1(+)	cramera.TRINITY_DN19928_c5_g1	NA	343	0	0	343	654	649	1	3	0	1	0.00152905	0.00458716	0.00458716	0.00407747	148	145	2	0	1	0	0.02027027	0.00675676	0.01013514	0.01126126
aricia_cramera	TRINITY_DN19928_c6_g3(+)	cramera.TRINITY_DN19928_c6_g3	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN19929_c3_g3(+)	cramera.TRINITY_DN19929_c3_g3	NA	45	0	0	45	81	80	1	0	0	0	0.01234568	0.0	0.00617284	0.00617284	13	12	1	0	0	0	0.07692308	0.0	0.03846154	0.03846154
aricia_cramera	TRINITY_DN19930_c0_g1(+)	cramera.TRINITY_DN19930_c0_g1	NA	338	0	0	338	645	643	0	1	0	1	0.0	0.00155039	0.00232558	0.00180878	150	147	0	1	0	2	0.0	0.00666667	0.01666667	0.01222222
aricia_cramera	TRINITY_DN19930_c0_g5(+)	cramera.TRINITY_DN19930_c0_g5	NA	491	0	0	491	934	933	0	0	1	0	0.00107066	0.00107066	0.00053533	0.00071377	230	226	1	2	1	0	0.00869565	0.01304348	0.00869565	0.00942029
aricia_cramera	TRINITY_DN19931_c0_g1(+)	cramera.TRINITY_DN19931_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19932_c1_g3(+)	cramera.TRINITY_DN19932_c1_g3	NA	2425	0	0	2425	4642	4640	1	1	0	0	0.00021542	0.00021542	0.00021542	0.00021542	1137	1114	6	5	2	10	0.00703606	0.00615655	0.01451187	0.01187335
aricia_cramera	TRINITY_DN19933_c4_g6(+)	cramera.TRINITY_DN19933_c4_g6	NA	37	0	0	37	65	62	0	0	3	0	0.04615385	0.04615385	0.02307692	0.03076923	9	9	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19934_c1_g1(-)	cramera.TRINITY_DN19934_c1_g1	NA	121	1	0	120	214	211	0	1	2	0	0.00934579	0.01401869	0.00700935	0.00856698	65	60	1	0	4	0	0.07692308	0.06153846	0.03846154	0.04871795
aricia_cramera	TRINITY_DN19935_c3_g1(+)	cramera.TRINITY_DN19935_c3_g1	NA	430	0	0	430	796	795	0	1	0	0	0.0	0.00125628	0.00062814	0.00062814	223	219	2	2	0	0	0.00896861	0.00896861	0.00896861	0.00896861
aricia_cramera	TRINITY_DN19936_c1_g1(+)	cramera.TRINITY_DN19936_c1_g1	NA	291	0	0	291	564	564	0	0	0	0	0.0	0.0	0.0	0.0	97	95	1	1	0	0	0.01030928	0.01030928	0.01030928	0.01030928
aricia_cramera	TRINITY_DN19936_c2_g1(+)	cramera.TRINITY_DN19936_c2_g1	NA	412	0	0	412	748	745	1	2	0	0	0.0013369	0.0026738	0.00200535	0.00200535	183	169	5	8	1	0	0.03278689	0.04918033	0.03825137	0.03916212
aricia_cramera	TRINITY_DN19936_c3_g1(+)	cramera.TRINITY_DN19936_c3_g1	NA	124	0	0	124	233	233	0	0	0	0	0.0	0.0	0.0	0.0	40	39	0	1	0	0	0.0	0.025	0.0125	0.0125
aricia_cramera	TRINITY_DN19937_c0_g1(+)	cramera.TRINITY_DN19937_c0_g1	NA	448	0	1	447	850	848	1	0	1	0	0.00235294	0.00117647	0.00117647	0.00137255	175	172	2	0	1	0	0.01714286	0.00571429	0.00857143	0.00952381
aricia_cramera	TRINITY_DN19938_c0_g1(+)	cramera.TRINITY_DN19938_c0_g1	NA	666	2	0	664	1257	1247	4	5	1	0	0.00397772	0.00477327	0.00397772	0.00411031	235	226	2	6	1	0	0.01276596	0.02978723	0.01914894	0.01985816
aricia_cramera	TRINITY_DN19939_c0_g1(+)	cramera.TRINITY_DN19939_c0_g1	OG0004014	1672	3	1	1668	3174	3162	9	2	1	0	0.0031506	0.00094518	0.00189036	0.00194287	582	572	8	0	1	1	0.01546392	0.00171821	0.00945017	0.0091638
aricia_cramera	TRINITY_DN19940_c6_g1(+)	cramera.TRINITY_DN19940_c6_g1	NA	187	0	1	186	358	358	0	0	0	0	0.0	0.0	0.0	0.0	94	89	1	1	3	0	0.04255319	0.04255319	0.02659574	0.03191489
aricia_cramera	TRINITY_DN19940_c6_g3(+)	cramera.TRINITY_DN19940_c6_g3	NA	119	0	0	119	222	221	0	1	0	0	0.0	0.0045045	0.00225225	0.00225225	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
aricia_cramera	TRINITY_DN19941_c0_g1(+)	cramera.TRINITY_DN19941_c0_g1	NA	1115	0	0	1115	2073	2071	1	1	0	0	0.00048239	0.00048239	0.00048239	0.00048239	575	562	6	3	3	1	0.01565217	0.01043478	0.01217391	0.01246376
aricia_cramera	TRINITY_DN19942_c1_g1(+)	cramera.TRINITY_DN19942_c1_g1	NA	80	0	0	80	149	145	4	0	0	0	0.02684564	0.0	0.01342282	0.01342282	30	30	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19942_c1_g2(+)	cramera.TRINITY_DN19942_c1_g2	NA	139	0	0	139	260	258	1	1	0	0	0.00384615	0.00384615	0.00384615	0.00384615	64	64	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19942_c1_g3(+)	cramera.TRINITY_DN19942_c1_g3	NA	737	0	0	737	1358	1358	0	0	0	0	0.0	0.0	0.0	0.0	395	381	7	6	1	0	0.02025316	0.01772152	0.01772152	0.01814346
aricia_cramera	TRINITY_DN19943_c1_g1(+)	cramera.TRINITY_DN19943_c1_g1	NA	352	0	0	352	686	686	0	0	0	0	0.0	0.0	0.0	0.0	180	177	2	1	0	0	0.01111111	0.00555556	0.00833333	0.00833333
aricia_cramera	TRINITY_DN19944_c0_g1(+)	cramera.TRINITY_DN19944_c0_g1	NA	436	0	0	436	841	840	0	0	1	0	0.00118906	0.00118906	0.00059453	0.00079271	150	149	0	0	1	0	0.00666667	0.00666667	0.00333333	0.00444444
aricia_cramera	TRINITY_DN19944_c1_g1(+)	cramera.TRINITY_DN19944_c1_g1	NA	634	0	0	634	1185	1180	2	1	1	1	0.00253165	0.00168776	0.00253165	0.002391	291	287	1	3	0	0	0.00343643	0.01030928	0.00687285	0.00687285
aricia_cramera	TRINITY_DN19945_c4_g2(+)	cramera.TRINITY_DN19945_c4_g2	OG0004425	323	0	0	323	599	598	0	1	0	0	0.0	0.00166945	0.00083472	0.00083472	125	124	0	1	0	0	0.0	0.008	0.004	0.004
aricia_cramera	TRINITY_DN19946_c0_g2(+)	cramera.TRINITY_DN19946_c0_g2	NA	610	0	0	610	1134	1134	0	0	0	0	0.0	0.0	0.0	0.0	308	295	7	4	0	2	0.02272727	0.01298701	0.02435065	0.02218615
aricia_cramera	TRINITY_DN19947_c0_g1(+)	cramera.TRINITY_DN19947_c0_g1	NA	616	0	0	616	1132	1131	1	0	0	0	0.00088339	0.0	0.0004417	0.0004417	285	275	5	2	3	0	0.02807018	0.01754386	0.01754386	0.01929825
aricia_cramera	TRINITY_DN19947_c0_g2(+)	cramera.TRINITY_DN19947_c0_g2	NA	650	0	0	650	1197	1195	1	1	0	0	0.00083542	0.00083542	0.00083542	0.00083542	338	327	2	5	4	0	0.01775148	0.02662722	0.01627219	0.01824458
aricia_cramera	TRINITY_DN19948_c1_g1(+)	cramera.TRINITY_DN19948_c1_g1	OG0002650	961	0	0	961	1823	1823	0	0	0	0	0.0	0.0	0.0	0.0	445	441	1	0	2	1	0.00674157	0.00449438	0.00561798	0.00561798
aricia_cramera	TRINITY_DN19949_c1_g2(-)	cramera.TRINITY_DN19949_c1_g2	NA	12	0	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19950_c2_g1(+)	cramera.TRINITY_DN19950_c2_g1	NA	385	0	0	385	703	703	0	0	0	0	0.0	0.0	0.0	0.0	180	174	3	1	1	1	0.02222222	0.01111111	0.01944444	0.01851851
aricia_cramera	TRINITY_DN19950_c2_g2(+)	cramera.TRINITY_DN19950_c2_g2	NA	375	0	1	374	695	692	0	3	0	0	0.0	0.00431655	0.00215827	0.00215827	231	226	1	4	0	0	0.004329	0.01731602	0.01082251	0.01082251
aricia_cramera	TRINITY_DN19951_c5_g1(+)	cramera.TRINITY_DN19951_c5_g1	NA	106	0	0	106	193	193	0	0	0	0	0.0	0.0	0.0	0.0	50	48	1	1	0	0	0.02	0.02	0.02	0.02
aricia_cramera	TRINITY_DN19951_c6_g2(+)	cramera.TRINITY_DN19951_c6_g2	NA	364	0	0	364	686	682	3	0	1	0	0.0058309	0.00145773	0.00291545	0.0031584	114	114	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19952_c0_g1(+)	cramera.TRINITY_DN19952_c0_g1	NA	988	0	1	987	1863	1848	12	0	1	2	0.00697799	0.00053677	0.00456253	0.00429415	318	309	9	0	0	0	0.02830189	0.0	0.01415094	0.01415094
aricia_cramera	TRINITY_DN19952_c0_g4(+)	cramera.TRINITY_DN19952_c0_g4	NA	158	0	0	158	294	293	0	0	0	1	0.0	0.0	0.00340136	0.00226757	66	64	1	1	0	0	0.01515152	0.01515152	0.01515152	0.01515152
aricia_cramera	TRINITY_DN19954_c0_g1(+)	cramera.TRINITY_DN19954_c0_g1	NA	1122	0	0	1122	2120	2118	2	0	0	0	0.0009434	0.0	0.0004717	0.0004717	627	612	6	4	5	0	0.01754386	0.01435407	0.01196172	0.0132908
aricia_cramera	TRINITY_DN19955_c1_g4(+)	cramera.TRINITY_DN19955_c1_g4	NA	797	0	0	797	1459	1459	0	0	0	0	0.0	0.0	0.0	0.0	360	348	5	3	3	1	0.02222222	0.01666667	0.01805556	0.01851852
aricia_cramera	TRINITY_DN19956_c0_g1(+)	cramera.TRINITY_DN19956_c0_g1	NA	1636	0	0	1636	3119	3111	3	4	1	0	0.00128246	0.00160308	0.00128246	0.0013359	632	621	2	4	5	0	0.01107595	0.01424051	0.00870253	0.0100211
aricia_cramera	TRINITY_DN19957_c1_g1(+)	cramera.TRINITY_DN19957_c1_g1	NA	161	0	0	161	301	300	0	1	0	0	0.0	0.00332226	0.00166113	0.00166113	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
aricia_cramera	TRINITY_DN19957_c2_g2(-)	cramera.TRINITY_DN19957_c2_g2	NA	103	0	0	103	201	201	0	0	0	0	0.0	0.0	0.0	0.0	70	67	3	0	0	0	0.04285714	0.0	0.02142857	0.02142857
aricia_cramera	TRINITY_DN19958_c1_g1(+)	cramera.TRINITY_DN19958_c1_g1	OG0005140	919	0	0	919	1707	1705	1	1	0	0	0.00058582	0.00058582	0.00058582	0.00058582	528	512	11	3	1	1	0.02272727	0.00757576	0.01609848	0.01578282
aricia_cramera	TRINITY_DN19959_c0_g1(+)	cramera.TRINITY_DN19959_c0_g1	NA	508	0	0	508	959	956	3	0	0	0	0.00312826	0.0	0.00156413	0.00156413	244	237	7	0	0	0	0.02868852	0.0	0.01434426	0.01434426
aricia_cramera	TRINITY_DN19960_c0_g1(+)	cramera.TRINITY_DN19960_c0_g1	NA	1200	0	0	1200	2322	2317	3	0	2	0	0.00215332	0.00086133	0.00107666	0.00122021	458	454	3	1	0	0	0.00655022	0.00218341	0.00436681	0.00436681
aricia_cramera	TRINITY_DN19961_c0_g1(+)	cramera.TRINITY_DN19961_c0_g1	OG0002603	792	1	0	791	1494	1490	4	0	0	0	0.00267738	0.0	0.00133869	0.00133869	345	334	7	2	1	1	0.02318841	0.00869565	0.0173913	0.01690821
aricia_cramera	TRINITY_DN19962_c2_g2(+)	cramera.TRINITY_DN19962_c2_g2	NA	218	0	0	218	422	422	0	0	0	0	0.0	0.0	0.0	0.0	86	84	1	0	1	0	0.02325581	0.01162791	0.01162791	0.01356589
aricia_cramera	TRINITY_DN19962_c3_g1(+)	cramera.TRINITY_DN19962_c3_g1	NA	51	0	0	51	93	93	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19963_c0_g1(+)	cramera.TRINITY_DN19963_c0_g1	NA	119	0	0	119	230	230	0	0	0	0	0.0	0.0	0.0	0.0	67	63	1	2	1	0	0.02985075	0.04477612	0.02985075	0.03233831
aricia_cramera	TRINITY_DN19964_c0_g1(+)	cramera.TRINITY_DN19964_c0_g1	NA	1099	0	0	1099	2030	2025	3	2	0	0	0.00147783	0.00098522	0.00123153	0.00123153	446	437	7	2	0	0	0.01569507	0.0044843	0.01008969	0.01008969
aricia_cramera	TRINITY_DN19965_c0_g2(+)	cramera.TRINITY_DN19965_c0_g2	OG0005143	441	0	0	441	823	821	2	0	0	0	0.00243013	0.0	0.00121507	0.00121507	255	250	3	2	0	0	0.01176471	0.00784314	0.00980392	0.00980392
aricia_cramera	TRINITY_DN19966_c2_g1(+)	cramera.TRINITY_DN19966_c2_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN19967_c3_g1(+)	cramera.TRINITY_DN19967_c3_g1	OG0001303	282	0	0	282	529	528	1	0	0	0	0.00189036	0.0	0.00094518	0.00094518	112	110	2	0	0	0	0.01785714	0.0	0.00892857	0.00892857
