species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PA_333	0_pi_PA_405	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PA_333	4_pi_PA_405	4_pi_between	4_pi_total
pararge_aegeria	TRINITY_DN34949_c5_g3(+)	aegeria.TRINITY_DN34949_c5_g3	NA	248	0	0	248	478	478	0	0	0	0	0.0	0.0	0.0	0.0	105	104	0	1	0	0	0.0	0.00952381	0.0047619	0.0047619
pararge_aegeria	TRINITY_DN34949_c6_g1(-)	aegeria.TRINITY_DN34949_c6_g1	NA	77	0	0	77	135	132	0	2	1	0	0.00740741	0.02222222	0.01111111	0.01234568	27	27	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34949_c7_g1(+)	aegeria.TRINITY_DN34949_c7_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN34950_c2_g1(+)	aegeria.TRINITY_DN34950_c2_g1	NA	379	0	0	379	739	739	0	0	0	0	0.0	0.0	0.0	0.0	173	171	0	0	2	0	0.01156069	0.01156069	0.00578035	0.00770713
pararge_aegeria	TRINITY_DN34950_c3_g1(-)	aegeria.TRINITY_DN34950_c3_g1	NA	56	0	0	56	102	102	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34950_c3_g2(+)	aegeria.TRINITY_DN34950_c3_g2	NA	385	0	0	385	738	738	0	0	0	0	0.0	0.0	0.0	0.0	159	157	0	1	1	0	0.00628931	0.01257862	0.00628931	0.00733753
pararge_aegeria	TRINITY_DN34950_c3_g3(-)	aegeria.TRINITY_DN34950_c3_g3	NA	79	0	0	79	154	154	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34951_c4_g1(+)	aegeria.TRINITY_DN34951_c4_g1	NA	219	0	0	219	419	419	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34951_c7_g1(-)	aegeria.TRINITY_DN34951_c7_g1	NA	66	0	1	65	125	121	1	2	1	0	0.016	0.024	0.016	0.01733333	25	25	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34951_c9_g1(+)	aegeria.TRINITY_DN34951_c9_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34952_c0_g1(-)	aegeria.TRINITY_DN34952_c0_g1	NA	52	0	0	52	87	82	0	0	5	0	0.05747126	0.05747126	0.02873563	0.03831417	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34952_c0_g4(+)	aegeria.TRINITY_DN34952_c0_g4	NA	52	0	1	51	99	97	1	1	0	0	0.01010101	0.01010101	0.01010101	0.01010101	18	17	0	0	1	0	0.05555556	0.05555556	0.02777778	0.03703704
pararge_aegeria	TRINITY_DN34953_c2_g1(+)	aegeria.TRINITY_DN34953_c2_g1	NA	390	0	0	390	736	736	0	0	0	0	0.0	0.0	0.0	0.0	191	184	3	4	0	0	0.01570681	0.02094241	0.01832461	0.01832461
pararge_aegeria	TRINITY_DN34954_c4_g2(+)	aegeria.TRINITY_DN34954_c4_g2	NA	248	0	0	248	482	482	0	0	0	0	0.0	0.0	0.0	0.0	110	110	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34954_c6_g1(+)	aegeria.TRINITY_DN34954_c6_g1	NA	41	0	0	41	82	82	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34955_c0_g1(+)	aegeria.TRINITY_DN34955_c0_g1	NA	60	0	0	60	110	109	0	1	0	0	0.0	0.00909091	0.00454545	0.00454545	20	19	0	1	0	0	0.0	0.05	0.025	0.025
pararge_aegeria	TRINITY_DN34956_c4_g1(+)	aegeria.TRINITY_DN34956_c4_g1	OG0002800	399	0	0	399	747	745	1	1	0	0	0.00133869	0.00133869	0.00133869	0.00133869	165	164	1	0	0	0	0.00606061	0.0	0.0030303	0.0030303
pararge_aegeria	TRINITY_DN34957_c2_g1(+)	aegeria.TRINITY_DN34957_c2_g1	NA	679	0	1	678	1243	1237	5	0	1	0	0.00482703	0.00080451	0.00241352	0.0025476	283	272	10	1	0	0	0.03533569	0.00353357	0.01943463	0.01943463
pararge_aegeria	TRINITY_DN34958_c1_g1(+)	aegeria.TRINITY_DN34958_c1_g1	NA	735	0	0	735	1396	1395	0	1	0	0	0.0	0.00071633	0.00035817	0.00035817	330	321	3	3	1	2	0.01212121	0.01212121	0.01666667	0.01515152
pararge_aegeria	TRINITY_DN34958_c1_g2(+)	aegeria.TRINITY_DN34958_c1_g2	NA	247	0	0	247	470	469	0	0	1	0	0.00212766	0.00212766	0.00106383	0.00141844	122	118	2	1	1	0	0.02459016	0.01639344	0.01639344	0.01775956
pararge_aegeria	TRINITY_DN34959_c2_g1(+)	aegeria.TRINITY_DN34959_c2_g1	NA	226	0	0	226	428	428	0	0	0	0	0.0	0.0	0.0	0.0	98	98	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34959_c2_g2(+)	aegeria.TRINITY_DN34959_c2_g2	NA	1080	0	0	1080	2069	2066	1	2	0	0	0.00048333	0.00096665	0.00072499	0.00072499	591	573	7	6	5	0	0.02030457	0.01861252	0.01522843	0.01663847
pararge_aegeria	TRINITY_DN34959_c2_g3(+)	aegeria.TRINITY_DN34959_c2_g3	NA	95	0	0	95	182	182	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34961_c0_g1(+)	aegeria.TRINITY_DN34961_c0_g1	NA	61	0	0	61	118	118	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34962_c1_g1(+)	aegeria.TRINITY_DN34962_c1_g1	NA	136	0	0	136	259	258	0	0	0	1	0.0	0.0	0.003861	0.002574	57	57	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34962_c1_g2(+)	aegeria.TRINITY_DN34962_c1_g2	OG0004799	249	0	0	249	476	476	0	0	0	0	0.0	0.0	0.0	0.0	120	120	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34963_c2_g1(-)	aegeria.TRINITY_DN34963_c2_g1	NA	85	1	2	82	158	156	0	0	2	0	0.01265823	0.01265823	0.00632911	0.00843882	31	31	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34964_c0_g1(+)	aegeria.TRINITY_DN34964_c0_g1	NA	85	0	0	85	162	161	1	0	0	0	0.00617284	0.0	0.00308642	0.00308642	31	31	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34964_c0_g2(+)	aegeria.TRINITY_DN34964_c0_g2	NA	498	0	0	498	957	956	0	1	0	0	0.0	0.00104493	0.00052247	0.00052247	167	166	0	1	0	0	0.0	0.00598802	0.00299401	0.00299401
pararge_aegeria	TRINITY_DN34965_c0_g2(+)	aegeria.TRINITY_DN34965_c0_g2	NA	670	0	0	670	1256	1255	0	0	1	0	0.00079618	0.00079618	0.00039809	0.00053079	288	282	1	2	3	0	0.01388889	0.01736111	0.01041667	0.01215278
pararge_aegeria	TRINITY_DN34966_c3_g3(+)	aegeria.TRINITY_DN34966_c3_g3	NA	600	0	0	600	1126	1125	0	1	0	0	0.0	0.0008881	0.00044405	0.00044405	198	193	1	4	0	0	0.00505051	0.02020202	0.01262626	0.01262626
pararge_aegeria	TRINITY_DN34967_c2_g2(+)	aegeria.TRINITY_DN34967_c2_g2	NA	55	0	1	54	104	102	1	0	1	0	0.01923077	0.00961538	0.00961538	0.01121794	11	11	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34967_c3_g1(+)	aegeria.TRINITY_DN34967_c3_g1	NA	723	0	1	722	1364	1363	0	1	0	0	0.0	0.00073314	0.00036657	0.00036657	300	289	3	5	2	1	0.01666667	0.02333333	0.02	0.02
pararge_aegeria	TRINITY_DN34968_c0_g4(+)	aegeria.TRINITY_DN34968_c0_g4	NA	391	0	0	391	729	728	0	1	0	0	0.0	0.00137174	0.00068587	0.00068587	191	187	0	2	2	0	0.0104712	0.02094241	0.0104712	0.0122164
pararge_aegeria	TRINITY_DN34969_c5_g1(+)	aegeria.TRINITY_DN34969_c5_g1	OG0003438	558	0	0	558	1092	1092	0	0	0	0	0.0	0.0	0.0	0.0	278	276	0	2	0	0	0.0	0.00719424	0.00359712	0.00359712
pararge_aegeria	TRINITY_DN34971_c10_g1(+)	aegeria.TRINITY_DN34971_c10_g1	NA	52	0	0	52	100	99	1	0	0	0	0.01	0.0	0.005	0.005	21	21	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34972_c0_g1(+)	aegeria.TRINITY_DN34972_c0_g1	NA	1337	0	1	1336	2482	2481	0	1	0	0	0.0	0.0004029	0.00020145	0.00020145	713	692	2	16	3	0	0.00701262	0.02664797	0.01472651	0.01542777
pararge_aegeria	TRINITY_DN34972_c0_g2(+)	aegeria.TRINITY_DN34972_c0_g2	NA	543	0	1	542	1022	1017	3	0	1	1	0.00391389	0.00097847	0.00293542	0.00277234	212	207	5	0	0	0	0.02358491	0.0	0.01179245	0.01179245
pararge_aegeria	TRINITY_DN34974_c1_g1(+)	aegeria.TRINITY_DN34974_c1_g1	NA	458	0	1	457	883	881	0	2	0	0	0.0	0.00226501	0.0011325	0.0011325	159	157	0	1	1	0	0.00628931	0.01257862	0.00628931	0.00733753
pararge_aegeria	TRINITY_DN34974_c1_g4(+)	aegeria.TRINITY_DN34974_c1_g4	NA	149	0	0	149	281	281	0	0	0	0	0.0	0.0	0.0	0.0	54	53	1	0	0	0	0.01851852	0.0	0.00925926	0.00925926
pararge_aegeria	TRINITY_DN34974_c2_g1(+)	aegeria.TRINITY_DN34974_c2_g1	NA	1012	0	0	1012	1892	1882	3	5	1	1	0.00211416	0.00317125	0.00290698	0.00281889	405	394	3	3	4	1	0.01728395	0.01728395	0.01481481	0.01563786
pararge_aegeria	TRINITY_DN34975_c0_g1(+)	aegeria.TRINITY_DN34975_c0_g1	NA	178	0	0	178	338	337	0	0	1	0	0.00295858	0.00295858	0.00147929	0.00197239	59	56	2	0	1	0	0.05084746	0.01694915	0.02542373	0.02824859
pararge_aegeria	TRINITY_DN34976_c0_g1(+)	aegeria.TRINITY_DN34976_c0_g1	NA	239	0	0	239	465	465	0	0	0	0	0.0	0.0	0.0	0.0	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634
pararge_aegeria	TRINITY_DN34976_c1_g3(+)	aegeria.TRINITY_DN34976_c1_g3	NA	836	0	0	836	1627	1626	1	0	0	0	0.00061463	0.0	0.00030731	0.00030731	439	438	0	1	0	0	0.0	0.0022779	0.00113895	0.00113895
pararge_aegeria	TRINITY_DN34977_c0_g1(+)	aegeria.TRINITY_DN34977_c0_g1	NA	250	0	0	250	481	480	1	0	0	0	0.002079	0.0	0.0010395	0.0010395	97	96	1	0	0	0	0.01030928	0.0	0.00515464	0.00515464
pararge_aegeria	TRINITY_DN34979_c2_g1(+)	aegeria.TRINITY_DN34979_c2_g1	NA	1321	0	0	1321	2488	2476	5	6	1	0	0.00241158	0.0028135	0.00241158	0.00247857	442	434	7	1	0	0	0.0158371	0.00226244	0.00904977	0.00904977
pararge_aegeria	TRINITY_DN34980_c15_g2(+)	aegeria.TRINITY_DN34980_c15_g2	NA	60	0	0	60	121	121	0	0	0	0	0.0	0.0	0.0	0.0	25	23	1	1	0	0	0.04	0.04	0.04	0.04
pararge_aegeria	TRINITY_DN34980_c15_g3(+)	aegeria.TRINITY_DN34980_c15_g3	NA	37	0	0	37	73	73	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34981_c4_g5(+)	aegeria.TRINITY_DN34981_c4_g5	NA	366	0	0	366	701	699	1	1	0	0	0.00142653	0.00142653	0.00142653	0.00142653	208	208	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34982_c0_g1(+)	aegeria.TRINITY_DN34982_c0_g1	NA	164	0	0	164	318	318	0	0	0	0	0.0	0.0	0.0	0.0	77	76	1	0	0	0	0.01298701	0.0	0.00649351	0.00649351
pararge_aegeria	TRINITY_DN34984_c0_g1(+)	aegeria.TRINITY_DN34984_c0_g1	NA	68	0	0	68	131	131	0	0	0	0	0.0	0.0	0.0	0.0	30	29	1	0	0	0	0.03333333	0.0	0.01666667	0.01666667
pararge_aegeria	TRINITY_DN34985_c0_g1(+)	aegeria.TRINITY_DN34985_c0_g1	NA	381	0	0	381	715	715	0	0	0	0	0.0	0.0	0.0	0.0	155	153	1	1	0	0	0.00645161	0.00645161	0.00645161	0.00645161
pararge_aegeria	TRINITY_DN34987_c0_g1(+)	aegeria.TRINITY_DN34987_c0_g1	NA	800	0	0	800	1481	1480	1	0	0	0	0.00067522	0.0	0.00033761	0.00033761	394	383	7	2	2	0	0.02284264	0.01015228	0.01395939	0.01480541
pararge_aegeria	TRINITY_DN34987_c0_g2(+)	aegeria.TRINITY_DN34987_c0_g2	NA	49	0	0	49	92	92	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34988_c0_g1(+)	aegeria.TRINITY_DN34988_c0_g1	NA	585	0	0	585	1089	1089	0	0	0	0	0.0	0.0	0.0	0.0	336	329	2	2	2	1	0.01190476	0.01190476	0.01190476	0.01190476
pararge_aegeria	TRINITY_DN34988_c0_g3(+)	aegeria.TRINITY_DN34988_c0_g3	NA	6	0	0	6	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34989_c9_g2(+)	aegeria.TRINITY_DN34989_c9_g2	OG0001558	302	1	1	300	565	563	1	1	0	0	0.00176991	0.00176991	0.00176991	0.00176991	142	140	2	0	0	0	0.01408451	0.0	0.00704225	0.00704225
pararge_aegeria	TRINITY_DN34990_c4_g1(+)	aegeria.TRINITY_DN34990_c4_g1	NA	762	0	0	762	1452	1450	1	1	0	0	0.00068871	0.00068871	0.00068871	0.00068871	226	226	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34992_c4_g1(+)	aegeria.TRINITY_DN34992_c4_g1	OG0001568	266	0	0	266	506	506	0	0	0	0	0.0	0.0	0.0	0.0	98	95	1	1	1	0	0.02040816	0.02040816	0.01530612	0.0170068
pararge_aegeria	TRINITY_DN34993_c4_g3(+)	aegeria.TRINITY_DN34993_c4_g3	OG0002233	271	0	0	271	507	507	0	0	0	0	0.0	0.0	0.0	0.0	130	124	2	2	1	1	0.02307692	0.02307692	0.02692308	0.02564103
pararge_aegeria	TRINITY_DN34994_c4_g1(+)	aegeria.TRINITY_DN34994_c4_g1	NA	1337	1	0	1336	2507	2506	1	0	0	0	0.00039888	0.0	0.00019944	0.00019944	798	777	13	3	1	4	0.01754386	0.00501253	0.01566416	0.01420217
pararge_aegeria	TRINITY_DN34995_c2_g1(+)	aegeria.TRINITY_DN34995_c2_g1	NA	208	0	0	208	396	396	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN34995_c3_g1(+)	aegeria.TRINITY_DN34995_c3_g1	NA	124	0	0	124	236	236	0	0	0	0	0.0	0.0	0.0	0.0	36	35	0	1	0	0	0.0	0.02777778	0.01388889	0.01388889
pararge_aegeria	TRINITY_DN34995_c4_g3(+)	aegeria.TRINITY_DN34995_c4_g3	NA	686	0	0	686	1292	1291	0	1	0	0	0.0	0.00077399	0.000387	0.000387	304	301	0	3	0	0	0.0	0.00986842	0.00493421	0.00493421
pararge_aegeria	TRINITY_DN34996_c0_g1(+)	aegeria.TRINITY_DN34996_c0_g1	NA	1542	0	0	1542	2970	2968	1	1	0	0	0.0003367	0.0003367	0.0003367	0.0003367	642	632	0	10	0	0	0.0	0.01557632	0.00778816	0.00778816
pararge_aegeria	TRINITY_DN34997_c5_g1(+)	aegeria.TRINITY_DN34997_c5_g1	OG0005069	1307	0	1	1306	2471	2459	7	5	0	0	0.00283286	0.00202347	0.00242817	0.00242817	450	437	10	1	1	1	0.02444444	0.00444444	0.01555556	0.01518519
pararge_aegeria	TRINITY_DN34998_c10_g3(+)	aegeria.TRINITY_DN34998_c10_g3	NA	143	0	0	143	274	274	0	0	0	0	0.0	0.0	0.0	0.0	67	66	1	0	0	0	0.01492537	0.0	0.00746269	0.00746269
pararge_aegeria	TRINITY_DN34999_c2_g2(+)	aegeria.TRINITY_DN34999_c2_g2	NA	952	0	1	951	1822	1820	0	1	0	1	0.0	0.00054885	0.00082327	0.00064032	337	335	0	0	0	2	0.0	0.0	0.00593472	0.00395648
pararge_aegeria	TRINITY_DN34999_c3_g2(+)	aegeria.TRINITY_DN34999_c3_g2	NA	364	0	0	364	678	678	0	0	0	0	0.0	0.0	0.0	0.0	148	142	1	4	1	0	0.01351351	0.03378378	0.02027027	0.02139639
pararge_aegeria	TRINITY_DN35000_c1_g1(-)	aegeria.TRINITY_DN35000_c1_g1	NA	19	0	0	19	37	37	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35000_c2_g2(+)	aegeria.TRINITY_DN35000_c2_g2	NA	50	0	0	50	94	94	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35002_c1_g1(+)	aegeria.TRINITY_DN35002_c1_g1	NA	116	1	0	115	183	179	0	0	4	0	0.02185792	0.02185792	0.01092896	0.01457195	34	25	0	4	5	0	0.14705882	0.26470588	0.13235294	0.15686274
pararge_aegeria	TRINITY_DN35002_c1_g2(+)	aegeria.TRINITY_DN35002_c1_g2	NA	266	0	0	266	499	493	3	1	2	0	0.01002004	0.00601202	0.00601202	0.00668002	65	63	1	0	0	1	0.01538462	0.0	0.02307692	0.01794872
pararge_aegeria	TRINITY_DN35003_c2_g1(+)	aegeria.TRINITY_DN35003_c2_g1	NA	690	0	0	690	1324	1324	0	0	0	0	0.0	0.0	0.0	0.0	270	265	1	2	0	2	0.0037037	0.00740741	0.01296296	0.01049383
pararge_aegeria	TRINITY_DN35004_c8_g1(+)	aegeria.TRINITY_DN35004_c8_g1	NA	412	0	1	411	793	792	1	0	0	0	0.00126103	0.0	0.00063052	0.00063052	145	145	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35004_c10_g1(-)	aegeria.TRINITY_DN35004_c10_g1	NA	24	0	0	24	46	45	0	0	1	0	0.02173913	0.02173913	0.01086957	0.01449276	11	11	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35005_c0_g1(+)	aegeria.TRINITY_DN35005_c0_g1	NA	346	0	0	346	659	658	0	1	0	0	0.0	0.00151745	0.00075873	0.00075873	128	124	2	2	0	0	0.015625	0.015625	0.015625	0.015625
pararge_aegeria	TRINITY_DN35005_c0_g2(+)	aegeria.TRINITY_DN35005_c0_g2	NA	1069	0	3	1066	2006	1990	3	7	0	6	0.00149551	0.00348953	0.00548355	0.00448654	370	367	1	0	1	1	0.00540541	0.0027027	0.00540541	0.00495496
pararge_aegeria	TRINITY_DN35008_c0_g1(+)	aegeria.TRINITY_DN35008_c0_g1	NA	657	0	2	655	1246	1245	0	1	0	0	0.0	0.00080257	0.00040128	0.00040128	284	281	2	0	1	0	0.01056338	0.00352113	0.00528169	0.00586855
pararge_aegeria	TRINITY_DN35008_c0_g2(-)	aegeria.TRINITY_DN35008_c0_g2	NA	22	0	0	22	41	41	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35009_c2_g1(+)	aegeria.TRINITY_DN35009_c2_g1	NA	221	0	0	221	407	407	0	0	0	0	0.0	0.0	0.0	0.0	74	70	0	3	0	1	0.0	0.04054054	0.03378378	0.02927928
pararge_aegeria	TRINITY_DN35010_c4_g1(+)	aegeria.TRINITY_DN35010_c4_g1	NA	240	0	0	240	463	461	1	1	0	0	0.00215983	0.00215983	0.00215983	0.00215983	100	99	0	1	0	0	0.0	0.01	0.005	0.005
pararge_aegeria	TRINITY_DN35011_c3_g1(+)	aegeria.TRINITY_DN35011_c3_g1	NA	663	0	0	663	1231	1224	2	1	4	0	0.00487409	0.00406174	0.00284322	0.00338478	296	288	1	3	4	0	0.01689189	0.02364865	0.01351351	0.01576576
pararge_aegeria	TRINITY_DN35012_c1_g1(+)	aegeria.TRINITY_DN35012_c1_g1	NA	165	0	0	165	316	316	0	0	0	0	0.0	0.0	0.0	0.0	79	75	2	1	1	0	0.03797468	0.02531646	0.02531646	0.02742616
pararge_aegeria	TRINITY_DN35012_c1_g2(+)	aegeria.TRINITY_DN35012_c1_g2	OG0004979	416	0	0	416	801	800	1	0	0	0	0.00124844	0.0	0.00062422	0.00062422	169	166	1	0	2	0	0.01775148	0.01183432	0.00887574	0.01084813
pararge_aegeria	TRINITY_DN35013_c5_g1(+)	aegeria.TRINITY_DN35013_c5_g1	NA	777	0	0	777	1497	1494	1	1	1	0	0.00133601	0.00133601	0.001002	0.00111334	290	283	2	5	0	0	0.00689655	0.01724138	0.01206897	0.01206897
pararge_aegeria	TRINITY_DN35013_c6_g1(+)	aegeria.TRINITY_DN35013_c6_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35014_c0_g1(+)	aegeria.TRINITY_DN35014_c0_g1	NA	506	0	0	506	943	941	1	0	0	1	0.00106045	0.0	0.00159067	0.00123719	285	277	4	3	0	1	0.01403509	0.01052632	0.01578947	0.01461988
pararge_aegeria	TRINITY_DN35016_c2_g3(+)	aegeria.TRINITY_DN35016_c2_g3	NA	448	0	0	448	867	867	0	0	0	0	0.0	0.0	0.0	0.0	223	219	1	3	0	0	0.0044843	0.01345291	0.00896861	0.00896861
pararge_aegeria	TRINITY_DN35016_c5_g1(+)	aegeria.TRINITY_DN35016_c5_g1	NA	414	1	1	412	779	774	0	4	1	0	0.0012837	0.00641849	0.00320924	0.00342319	175	166	1	3	5	0	0.03428571	0.04571429	0.02571429	0.03047619
pararge_aegeria	TRINITY_DN35017_c3_g1(+)	aegeria.TRINITY_DN35017_c3_g1	NA	102	0	0	102	190	188	1	0	1	0	0.01052632	0.00526316	0.00526316	0.00614035	51	51	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35017_c6_g2(+)	aegeria.TRINITY_DN35017_c6_g2	NA	454	0	0	454	874	874	0	0	0	0	0.0	0.0	0.0	0.0	229	226	2	0	1	0	0.01310044	0.00436681	0.00655022	0.00727802
pararge_aegeria	TRINITY_DN35017_c7_g1(+)	aegeria.TRINITY_DN35017_c7_g1	OG0002852	228	0	0	228	428	428	0	0	0	0	0.0	0.0	0.0	0.0	83	78	0	1	0	4	0.0	0.01204819	0.05421687	0.03815261
pararge_aegeria	TRINITY_DN35018_c2_g1(+)	aegeria.TRINITY_DN35018_c2_g1	OG0001742	283	0	0	283	534	531	3	0	0	0	0.00561798	0.0	0.00280899	0.00280899	150	147	1	0	1	1	0.01333333	0.00666667	0.01333333	0.01222222
pararge_aegeria	TRINITY_DN35019_c4_g1(+)	aegeria.TRINITY_DN35019_c4_g1	NA	614	0	0	614	1182	1177	1	4	0	0	0.00084602	0.00338409	0.00211506	0.00211506	234	232	2	0	0	0	0.00854701	0.0	0.0042735	0.0042735
pararge_aegeria	TRINITY_DN35020_c0_g1(+)	aegeria.TRINITY_DN35020_c0_g1	NA	997	0	0	997	1833	1828	3	1	1	0	0.00218221	0.00109111	0.00136388	0.00145481	501	492	0	7	2	0	0.00399202	0.01796407	0.00898204	0.00964737
pararge_aegeria	TRINITY_DN35021_c5_g1(+)	aegeria.TRINITY_DN35021_c5_g1	NA	450	0	0	450	836	834	2	0	0	0	0.00239234	0.0	0.00119617	0.00119617	223	213	4	4	1	1	0.02242152	0.02242152	0.02466368	0.02391629
pararge_aegeria	TRINITY_DN35022_c6_g1(-)	aegeria.TRINITY_DN35022_c6_g1	NA	50	0	0	50	92	89	1	0	2	0	0.0326087	0.02173913	0.01630435	0.01992754	22	21	0	0	1	0	0.04545455	0.04545455	0.02272727	0.03030303
pararge_aegeria	TRINITY_DN35022_c7_g1(-)	aegeria.TRINITY_DN35022_c7_g1	NA	62	0	0	62	120	118	0	2	0	0	0.0	0.01666667	0.00833333	0.00833333	25	25	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN35023_c1_g2(+)	aegeria.TRINITY_DN35023_c1_g2	NA	1090	0	0	1090	2097	2094	3	0	0	0	0.00143062	0.0	0.00071531	0.00071531	478	467	5	0	0	6	0.01046025	0.0	0.01778243	0.01359833
pararge_aegeria	TRINITY_DN35025_c2_g2(+)	aegeria.TRINITY_DN35025_c2_g2	NA	374	0	0	374	721	721	0	0	0	0	0.0	0.0	0.0	0.0	131	129	0	0	2	0	0.01526718	0.01526718	0.00763359	0.01017812
pararge_aegeria	TRINITY_DN35026_c0_g1(+)	aegeria.TRINITY_DN35026_c0_g1	NA	287	0	0	287	541	541	0	0	0	0	0.0	0.0	0.0	0.0	178	176	0	1	1	0	0.00561798	0.01123596	0.00561798	0.00655431
pararge_aegeria	TRINITY_DN35027_c1_g1(+)	aegeria.TRINITY_DN35027_c1_g1	NA	1106	0	2	1104	2108	2095	5	1	7	0	0.0056926	0.00379507	0.00308349	0.00363694	346	343	1	1	1	0	0.00578035	0.00578035	0.00433526	0.00481696
pararge_aegeria	TRINITY_DN35028_c0_g1(+)	aegeria.TRINITY_DN35028_c0_g1	NA	1187	2	4	1181	2241	2211	19	8	3	0	0.00981705	0.00490852	0.00669344	0.00691655	407	400	5	1	1	0	0.01474201	0.004914	0.00859951	0.00900901
pararge_aegeria	TRINITY_DN35029_c3_g1(+)	aegeria.TRINITY_DN35029_c3_g1	NA	623	0	0	623	1157	1154	2	1	0	0	0.00172861	0.0008643	0.00129646	0.00129646	254	251	2	0	1	0	0.01181102	0.00393701	0.00590551	0.00656168
pararge_aegeria	TRINITY_DN35029_c4_g1(+)	aegeria.TRINITY_DN35029_c4_g1	OG0001476	204	0	0	204	380	380	0	0	0	0	0.0	0.0	0.0	0.0	78	73	5	0	0	0	0.06410256	0.0	0.03205128	0.03205128
pararge_aegeria	TRINITY_DN35030_c5_g1(+)	aegeria.TRINITY_DN35030_c5_g1	NA	512	1	0	511	988	988	0	0	0	0	0.0	0.0	0.0	0.0	227	221	2	1	2	1	0.01762115	0.01321586	0.0154185	0.0154185
pararge_aegeria	TRINITY_DN35031_c0_g1(+)	aegeria.TRINITY_DN35031_c0_g1	NA	1406	0	0	1406	2694	2691	3	0	0	0	0.00111359	0.0	0.00055679	0.00055679	590	582	3	1	3	1	0.01016949	0.00677966	0.00762712	0.00790961
