species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CC_279	0_pi_CC_380	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CC_279	4_pi_CC_380	4_pi_between	4_pi_total
colias_crocea	TRINITY_DN21952_c0_g2(+)	crocea.TRINITY_DN21952_c0_g2	NA	254	0	0	254	476	475	0	1	0	0	0.0	0.00210084	0.00105042	0.00105042	115	110	0	4	1	0	0.00869565	0.04347826	0.02173913	0.0231884
colias_crocea	TRINITY_DN21953_c0_g2(+)	crocea.TRINITY_DN21953_c0_g2	NA	435	0	0	435	816	814	1	1	0	0	0.00122549	0.00122549	0.00122549	0.00122549	203	198	1	2	2	0	0.01477833	0.01970443	0.01231527	0.01395731
colias_crocea	TRINITY_DN21954_c1_g1(+)	crocea.TRINITY_DN21954_c1_g1	NA	162	0	0	162	311	311	0	0	0	0	0.0	0.0	0.0	0.0	75	74	0	1	0	0	0.0	0.01333333	0.00666667	0.00666667
colias_crocea	TRINITY_DN21954_c1_g3(+)	crocea.TRINITY_DN21954_c1_g3	NA	423	0	3	420	756	753	3	0	0	0	0.00396825	0.0	0.00198413	0.00198413	127	120	2	0	5	0	0.05511811	0.03937008	0.02755906	0.03412074
colias_crocea	TRINITY_DN21955_c0_g1(+)	crocea.TRINITY_DN21955_c0_g1	NA	1035	0	0	1035	1955	1954	1	0	0	0	0.00051151	0.0	0.00025575	0.00025575	476	464	7	2	3	0	0.0210084	0.0105042	0.01260504	0.01365546
colias_crocea	TRINITY_DN21956_c2_g1(-)	crocea.TRINITY_DN21956_c2_g1	NA	177	0	1	176	313	313	0	0	0	0	0.0	0.0	0.0	0.0	96	88	0	6	1	1	0.01041667	0.07291667	0.046875	0.04513889
colias_crocea	TRINITY_DN21958_c0_g1(+)	crocea.TRINITY_DN21958_c0_g1	NA	221	0	0	221	435	435	0	0	0	0	0.0	0.0	0.0	0.0	111	109	2	0	0	0	0.01801802	0.0	0.00900901	0.00900901
colias_crocea	TRINITY_DN21959_c0_g2(+)	crocea.TRINITY_DN21959_c0_g2	OG0002838	745	0	0	745	1366	1361	2	3	0	0	0.00146413	0.00219619	0.00183016	0.00183016	328	311	10	4	2	1	0.03658537	0.01829268	0.02743902	0.02743902
colias_crocea	TRINITY_DN21960_c0_g1(+)	crocea.TRINITY_DN21960_c0_g1	NA	89	0	0	89	179	179	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21960_c2_g1(+)	crocea.TRINITY_DN21960_c2_g1	NA	714	1	0	713	1252	1251	0	0	0	1	0.0	0.0	0.00079872	0.00053248	309	262	19	15	10	3	0.09385113	0.08090615	0.08090615	0.08306365
colias_crocea	TRINITY_DN21961_c0_g1(-)	crocea.TRINITY_DN21961_c0_g1	NA	4	0	0	4	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21961_c0_g2(+)	crocea.TRINITY_DN21961_c0_g2	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	3	2	1	0	0	0	0.33333333	0.0	0.16666667	0.16666667
colias_crocea	TRINITY_DN21962_c1_g1(+)	crocea.TRINITY_DN21962_c1_g1	NA	857	0	0	857	1620	1619	1	0	0	0	0.00061728	0.0	0.00030864	0.00030864	371	360	3	1	6	1	0.02425876	0.01886792	0.01617251	0.01796945
colias_crocea	TRINITY_DN21963_c0_g1(+)	crocea.TRINITY_DN21963_c0_g1	NA	506	0	1	505	967	967	0	0	0	0	0.0	0.0	0.0	0.0	261	248	4	4	3	2	0.02681992	0.02681992	0.02873563	0.02809706
colias_crocea	TRINITY_DN21964_c0_g1(+)	crocea.TRINITY_DN21964_c0_g1	OG0002932	305	0	0	305	538	538	0	0	0	0	0.0	0.0	0.0	0.0	139	129	2	4	1	3	0.02158273	0.03597122	0.04676259	0.04076738
colias_crocea	TRINITY_DN21965_c0_g1(+)	crocea.TRINITY_DN21965_c0_g1	NA	706	1	0	705	1232	1231	0	1	0	0	0.0	0.00081169	0.00040584	0.00040584	321	275	21	12	6	7	0.08411215	0.05607477	0.08255452	0.07840083
colias_crocea	TRINITY_DN21967_c0_g2(-)	crocea.TRINITY_DN21967_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21967_c1_g1(+)	crocea.TRINITY_DN21967_c1_g1	NA	678	0	0	678	1234	1232	1	1	0	0	0.00081037	0.00081037	0.00081037	0.00081037	315	285	11	16	1	2	0.03809524	0.05396825	0.05079365	0.04920635
colias_crocea	TRINITY_DN21968_c2_g3(+)	crocea.TRINITY_DN21968_c2_g3	NA	102	0	1	101	193	190	1	1	1	0	0.01036269	0.01036269	0.00777202	0.00863558	34	34	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21970_c1_g3(+)	crocea.TRINITY_DN21970_c1_g3	NA	1239	0	0	1239	2254	2250	3	1	0	0	0.00133097	0.00044366	0.00088731	0.00088731	584	546	11	16	8	3	0.03253425	0.04109589	0.03510274	0.03567352
colias_crocea	TRINITY_DN21971_c0_g2(+)	crocea.TRINITY_DN21971_c0_g2	NA	1589	0	1	1588	2909	2895	1	5	8	0	0.00309385	0.00446889	0.00240633	0.00286468	716	680	11	14	11	0	0.03072626	0.0349162	0.02513966	0.02770018
colias_crocea	TRINITY_DN21972_c2_g1(+)	crocea.TRINITY_DN21972_c2_g1	NA	255	1	0	254	412	412	0	0	0	0	0.0	0.0	0.0	0.0	145	122	9	7	6	1	0.10344828	0.08965517	0.08275862	0.08735632
colias_crocea	TRINITY_DN21973_c3_g1(+)	crocea.TRINITY_DN21973_c3_g1	NA	388	1	0	387	653	642	5	5	1	0	0.00918836	0.00918836	0.00842266	0.00867789	137	122	3	9	3	0	0.04379562	0.08759124	0.05474453	0.05839416
colias_crocea	TRINITY_DN21975_c0_g1(+)	crocea.TRINITY_DN21975_c0_g1	NA	952	1	0	951	1645	1641	1	1	2	0	0.00182371	0.00182371	0.00121581	0.00141844	455	405	20	13	11	6	0.06813187	0.05274725	0.06153846	0.06117216
colias_crocea	TRINITY_DN21976_c0_g1(+)	crocea.TRINITY_DN21976_c0_g1	NA	1453	3	0	1450	2603	2571	10	15	6	1	0.00614675	0.00806761	0.00633884	0.00659495	400	381	9	3	6	1	0.0375	0.0225	0.025	0.02666667
colias_crocea	TRINITY_DN21976_c0_g2(-)	crocea.TRINITY_DN21976_c0_g2	NA	30	0	0	30	62	62	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21977_c2_g2(+)	crocea.TRINITY_DN21977_c2_g2	NA	387	0	0	387	719	719	0	0	0	0	0.0	0.0	0.0	0.0	233	227	2	4	0	0	0.00858369	0.01716738	0.01287554	0.01287554
colias_crocea	TRINITY_DN21978_c0_g1(-)	crocea.TRINITY_DN21978_c0_g1	NA	52	0	0	52	94	94	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21979_c0_g2(-)	crocea.TRINITY_DN21979_c0_g2	NA	44	0	0	44	81	80	0	1	0	0	0.0	0.01234568	0.00617284	0.00617284	19	19	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21980_c0_g1(+)	crocea.TRINITY_DN21980_c0_g1	NA	1564	0	1	1563	2856	2843	7	5	1	0	0.00280112	0.00210084	0.00227591	0.00233427	678	651	10	11	6	0	0.02359882	0.02507375	0.0199115	0.02138643
colias_crocea	TRINITY_DN21982_c0_g1(+)	crocea.TRINITY_DN21982_c0_g1	NA	649	0	0	649	1210	1210	0	0	0	0	0.0	0.0	0.0	0.0	300	286	2	8	2	2	0.01333333	0.03333333	0.02666667	0.02555556
colias_crocea	TRINITY_DN21983_c2_g1(+)	crocea.TRINITY_DN21983_c2_g1	NA	644	0	0	644	1136	1135	1	0	0	0	0.00088028	0.0	0.00044014	0.00044014	328	285	19	13	11	0	0.09146341	0.07317073	0.06554878	0.07113821
colias_crocea	TRINITY_DN21984_c0_g1(+)	crocea.TRINITY_DN21984_c0_g1	NA	1316	3	1	1312	2377	2348	15	12	2	0	0.00715187	0.00588978	0.00610013	0.00624036	564	539	8	6	4	7	0.0212766	0.0177305	0.02836879	0.02541371
colias_crocea	TRINITY_DN21986_c1_g1(+)	crocea.TRINITY_DN21986_c1_g1	NA	1254	0	0	1254	2367	2364	0	2	1	0	0.00042248	0.00126743	0.00063371	0.00070412	510	494	7	5	4	0	0.02156863	0.01764706	0.01568627	0.01699346
colias_crocea	TRINITY_DN21986_c1_g2(+)	crocea.TRINITY_DN21986_c1_g2	OG0001583	265	0	1	264	516	516	0	0	0	0	0.0	0.0	0.0	0.0	110	109	1	0	0	0	0.00909091	0.0	0.00454545	0.00454545
colias_crocea	TRINITY_DN21987_c1_g1(+)	crocea.TRINITY_DN21987_c1_g1	NA	807	0	1	806	1449	1446	2	1	0	0	0.00138026	0.00069013	0.0010352	0.0010352	343	308	16	13	2	4	0.05247813	0.04373178	0.05685131	0.05393586
colias_crocea	TRINITY_DN21989_c1_g1(+)	crocea.TRINITY_DN21989_c1_g1	NA	341	0	0	341	616	616	0	0	0	0	0.0	0.0	0.0	0.0	153	136	8	8	0	1	0.05228758	0.05228758	0.05882353	0.05664488
colias_crocea	TRINITY_DN21989_c1_g2(+)	crocea.TRINITY_DN21989_c1_g2	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21990_c0_g1(+)	crocea.TRINITY_DN21990_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN21990_c1_g1(+)	crocea.TRINITY_DN21990_c1_g1	NA	267	0	0	267	442	438	0	0	0	4	0.0	0.0	0.00904977	0.00603318	97	79	2	5	1	10	0.03092784	0.06185567	0.1443299	0.11168385
colias_crocea	TRINITY_DN21990_c1_g3(+)	crocea.TRINITY_DN21990_c1_g3	NA	564	1	0	563	1018	1013	3	1	1	0	0.00392927	0.00196464	0.0024558	0.00261952	227	218	4	5	0	0	0.01762115	0.02202643	0.01982379	0.01982379
colias_crocea	TRINITY_DN21991_c1_g1(+)	crocea.TRINITY_DN21991_c1_g1	NA	309	1	2	306	552	549	3	0	0	0	0.00543478	0.0	0.00271739	0.00271739	149	137	6	6	0	0	0.04026846	0.04026846	0.04026846	0.04026846
colias_crocea	TRINITY_DN21993_c0_g2(+)	crocea.TRINITY_DN21993_c0_g2	NA	113	0	0	113	194	194	0	0	0	0	0.0	0.0	0.0	0.0	58	48	6	1	3	0	0.15517241	0.06896552	0.0862069	0.09482759
colias_crocea	TRINITY_DN21994_c0_g1(+)	crocea.TRINITY_DN21994_c0_g1	NA	184	0	0	184	359	359	0	0	0	0	0.0	0.0	0.0	0.0	72	71	0	1	0	0	0.0	0.01388889	0.00694444	0.00694444
colias_crocea	TRINITY_DN21994_c1_g1(+)	crocea.TRINITY_DN21994_c1_g1	NA	47	0	0	47	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911	22	18	0	4	0	0	0.0	0.18181818	0.09090909	0.09090909
colias_crocea	TRINITY_DN21995_c1_g3(+)	crocea.TRINITY_DN21995_c1_g3	NA	83	0	0	83	154	153	0	0	1	0	0.00649351	0.00649351	0.00324675	0.004329	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778
colias_crocea	TRINITY_DN21995_c1_g4(+)	crocea.TRINITY_DN21995_c1_g4	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
colias_crocea	TRINITY_DN21996_c0_g1(+)	crocea.TRINITY_DN21996_c0_g1	NA	1007	2	1	1004	1772	1768	0	3	1	0	0.00056433	0.00225734	0.00112867	0.00122273	449	400	16	21	8	4	0.05345212	0.06458797	0.05902004	0.05902004
colias_crocea	TRINITY_DN21997_c0_g1(+)	crocea.TRINITY_DN21997_c0_g1	NA	605	0	0	605	1117	1116	0	0	1	0	0.00089526	0.00089526	0.00044763	0.00059684	264	243	8	2	11	0	0.0719697	0.04924242	0.03977273	0.04671717
colias_crocea	TRINITY_DN21997_c1_g2(+)	crocea.TRINITY_DN21997_c1_g2	NA	280	1	0	279	472	463	7	0	2	0	0.0190678	0.00423729	0.0095339	0.01024011	137	118	7	8	4	0	0.08029197	0.08759124	0.06934307	0.07420925
colias_crocea	TRINITY_DN21998_c0_g1(+)	crocea.TRINITY_DN21998_c0_g1	OG0004035	856	1	0	855	1550	1547	1	1	1	0	0.00129032	0.00129032	0.00096774	0.00107527	453	425	13	9	3	3	0.03532009	0.02649007	0.03421634	0.03311259
colias_crocea	TRINITY_DN21999_c0_g1(-)	crocea.TRINITY_DN21999_c0_g1	NA	54	0	3	51	94	91	0	2	1	0	0.0106383	0.03191489	0.01595745	0.0177305	24	23	0	1	0	0	0.0	0.04166667	0.02083333	0.02083333
colias_crocea	TRINITY_DN21999_c0_g2(+)	crocea.TRINITY_DN21999_c0_g2	NA	258	1	0	257	479	479	0	0	0	0	0.0	0.0	0.0	0.0	138	132	3	2	1	0	0.02898551	0.02173913	0.02173913	0.02294686
colias_crocea	TRINITY_DN22000_c0_g1(+)	crocea.TRINITY_DN22000_c0_g1	NA	1556	1	0	1555	2845	2842	0	3	0	0	0.0	0.00105448	0.00052724	0.00052724	609	544	18	38	6	3	0.03940887	0.07224959	0.05582923	0.05582923
colias_crocea	TRINITY_DN22001_c1_g1(+)	crocea.TRINITY_DN22001_c1_g1	NA	110	0	0	110	205	204	0	1	0	0	0.0	0.00487805	0.00243902	0.00243902	52	47	5	0	0	0	0.09615385	0.0	0.04807692	0.04807692
colias_crocea	TRINITY_DN22002_c0_g4(+)	crocea.TRINITY_DN22002_c0_g4	NA	1047	1	0	1046	1874	1869	4	1	0	0	0.00213447	0.00053362	0.00133404	0.00133404	407	376	12	14	4	1	0.03931204	0.04422604	0.03931204	0.04013104
colias_crocea	TRINITY_DN22003_c1_g1(+)	crocea.TRINITY_DN22003_c1_g1	NA	854	0	0	854	1561	1559	2	0	0	0	0.00128123	0.0	0.00064061	0.00064061	447	418	9	8	3	9	0.02684564	0.0246085	0.04250559	0.03691275
colias_crocea	TRINITY_DN22003_c1_g4(+)	crocea.TRINITY_DN22003_c1_g4	NA	15	0	0	15	30	30	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22003_c1_g5(+)	crocea.TRINITY_DN22003_c1_g5	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
colias_crocea	TRINITY_DN22004_c1_g1(+)	crocea.TRINITY_DN22004_c1_g1	NA	1206	1	0	1205	2281	2275	4	1	1	0	0.00219202	0.00087681	0.00131521	0.00138828	538	521	9	7	1	0	0.01858736	0.01486989	0.01579926	0.01610905
colias_crocea	TRINITY_DN22005_c0_g1(+)	crocea.TRINITY_DN22005_c0_g1	NA	85	0	0	85	161	161	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	1	0	0	0.0	0.03225806	0.01612903	0.01612903
colias_crocea	TRINITY_DN22006_c2_g1(+)	crocea.TRINITY_DN22006_c2_g1	NA	497	0	0	497	927	927	0	0	0	0	0.0	0.0	0.0	0.0	221	211	2	5	3	0	0.02262443	0.0361991	0.02262443	0.02488687
colias_crocea	TRINITY_DN22007_c0_g2(+)	crocea.TRINITY_DN22007_c0_g2	NA	621	0	0	621	1136	1136	0	0	0	0	0.0	0.0	0.0	0.0	278	260	3	7	7	1	0.03597122	0.05035971	0.03417266	0.03717026
colias_crocea	TRINITY_DN22008_c0_g1(+)	crocea.TRINITY_DN22008_c0_g1	NA	806	2	0	804	1392	1392	0	0	0	0	0.0	0.0	0.0	0.0	360	317	20	14	7	2	0.075	0.05833333	0.0625	0.06388889
colias_crocea	TRINITY_DN22009_c0_g1(+)	crocea.TRINITY_DN22009_c0_g1	NA	849	1	1	847	1426	1410	9	5	2	0	0.00771388	0.00490884	0.0056101	0.00584385	334	280	16	22	14	2	0.08982036	0.10778443	0.08383234	0.08882236
colias_crocea	TRINITY_DN22010_c1_g1(+)	crocea.TRINITY_DN22010_c1_g1	NA	1327	0	2	1325	2495	2488	0	3	4	0	0.00160321	0.00280561	0.00140281	0.00167001	353	348	0	4	1	0	0.00283286	0.01416431	0.00708215	0.00755429
colias_crocea	TRINITY_DN22011_c0_g1(+)	crocea.TRINITY_DN22011_c0_g1	OG0003503	464	0	1	463	867	866	1	0	0	0	0.0011534	0.0	0.0005767	0.0005767	164	158	4	1	1	0	0.0304878	0.01219512	0.01829268	0.01930894
colias_crocea	TRINITY_DN22012_c1_g2(+)	crocea.TRINITY_DN22012_c1_g2	NA	206	0	0	206	378	377	0	1	0	0	0.0	0.0026455	0.00132275	0.00132275	117	114	1	1	0	1	0.00854701	0.00854701	0.01709402	0.01424502
colias_crocea	TRINITY_DN22012_c1_g5(+)	crocea.TRINITY_DN22012_c1_g5	NA	270	0	0	270	507	506	1	0	0	0	0.00197239	0.0	0.00098619	0.00098619	97	93	2	1	0	1	0.02061856	0.01030928	0.0257732	0.02233677
colias_crocea	TRINITY_DN22013_c0_g1(+)	crocea.TRINITY_DN22013_c0_g1	NA	1374	0	2	1372	2534	2530	0	3	1	0	0.00039463	0.00157853	0.00078927	0.00085504	603	572	14	8	7	2	0.03482587	0.02487562	0.02736318	0.02819237
colias_crocea	TRINITY_DN22014_c0_g1(+)	crocea.TRINITY_DN22014_c0_g1	OG0005174	1491	0	0	1491	2707	2707	0	0	0	0	0.0	0.0	0.0	0.0	642	587	18	21	12	4	0.04672897	0.05140187	0.04595016	0.04698858
colias_crocea	TRINITY_DN22015_c0_g1(+)	crocea.TRINITY_DN22015_c0_g1	NA	926	0	0	926	1769	1765	3	1	0	0	0.00169587	0.00056529	0.00113058	0.00113058	340	338	2	0	0	0	0.00588235	0.0	0.00294118	0.00294118
colias_crocea	TRINITY_DN22015_c1_g3(+)	crocea.TRINITY_DN22015_c1_g3	NA	9	0	0	9	18	17	1	0	0	0	0.05555556	0.0	0.02777778	0.02777778	4	4	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22015_c1_g4(+)	crocea.TRINITY_DN22015_c1_g4	NA	116	0	0	116	204	204	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22016_c0_g1(+)	crocea.TRINITY_DN22016_c0_g1	NA	1644	2	0	1642	2951	2945	3	2	1	0	0.00135547	0.0010166	0.0010166	0.00107308	710	667	20	15	6	2	0.03661972	0.02957746	0.03169014	0.03215962
colias_crocea	TRINITY_DN22018_c0_g1(-)	crocea.TRINITY_DN22018_c0_g1	NA	62	0	1	61	110	108	0	1	0	1	0.0	0.00909091	0.01363636	0.01060606	27	26	0	0	1	0	0.03703704	0.03703704	0.01851852	0.02469136
colias_crocea	TRINITY_DN22020_c0_g1(+)	crocea.TRINITY_DN22020_c0_g1	NA	1308	0	0	1308	2574	2574	0	0	0	0	0.0	0.0	0.0	0.0	671	635	13	17	5	1	0.02682563	0.03278689	0.02757079	0.02831595
colias_crocea	TRINITY_DN22021_c0_g1(+)	crocea.TRINITY_DN22021_c0_g1	OG0002930	575	0	0	575	1077	1077	0	0	0	0	0.0	0.0	0.0	0.0	266	253	2	7	0	4	0.0075188	0.02631579	0.03195489	0.02694236
colias_crocea	TRINITY_DN22021_c0_g2(+)	crocea.TRINITY_DN22021_c0_g2	NA	41	0	0	41	84	84	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22022_c0_g1(+)	crocea.TRINITY_DN22022_c0_g1	NA	721	0	0	721	1336	1336	0	0	0	0	0.0	0.0	0.0	0.0	397	383	5	3	2	4	0.01763224	0.01259446	0.02267003	0.02015114
colias_crocea	TRINITY_DN22023_c2_g1(+)	crocea.TRINITY_DN22023_c2_g1	NA	102	0	0	102	192	192	0	0	0	0	0.0	0.0	0.0	0.0	31	29	0	1	1	0	0.03225806	0.06451613	0.03225806	0.0376344
colias_crocea	TRINITY_DN22023_c2_g4(-)	crocea.TRINITY_DN22023_c2_g4	NA	39	0	0	39	62	62	0	0	0	0	0.0	0.0	0.0	0.0	19	14	1	1	2	1	0.15789474	0.15789474	0.15789474	0.15789474
colias_crocea	TRINITY_DN22024_c0_g1(+)	crocea.TRINITY_DN22024_c0_g1	NA	2217	0	2	2215	4223	4182	10	23	5	3	0.00355198	0.00663036	0.00520957	0.0051701	713	700	6	4	0	3	0.00841515	0.0056101	0.0112202	0.00981767
colias_crocea	TRINITY_DN22025_c4_g1(-)	crocea.TRINITY_DN22025_c4_g1	NA	44	0	0	44	79	77	0	0	2	0	0.02531646	0.02531646	0.01265823	0.01687764	21	19	0	0	2	0	0.0952381	0.0952381	0.04761905	0.06349207
colias_crocea	TRINITY_DN22026_c0_g1(+)	crocea.TRINITY_DN22026_c0_g1	NA	881	0	0	881	1628	1627	0	1	0	0	0.0	0.00061425	0.00030713	0.00030713	459	438	8	9	4	0	0.02614379	0.02832244	0.02287582	0.02432825
colias_crocea	TRINITY_DN22027_c0_g1(+)	crocea.TRINITY_DN22027_c0_g1	NA	1020	2	1	1017	1737	1731	2	3	1	0	0.00172712	0.00230282	0.00172712	0.00182307	516	450	19	30	9	8	0.05426357	0.0755814	0.07170543	0.06944445
colias_crocea	TRINITY_DN22028_c0_g2(+)	crocea.TRINITY_DN22028_c0_g2	NA	504	4	1	499	892	859	4	28	0	1	0.0044843	0.03139013	0.0190583	0.0186846	179	169	2	6	0	2	0.01117318	0.03351955	0.03351955	0.02979515
colias_crocea	TRINITY_DN22029_c0_g1(+)	crocea.TRINITY_DN22029_c0_g1	NA	555	1	1	553	1000	1000	0	0	0	0	0.0	0.0	0.0	0.0	221	203	4	4	6	4	0.04524887	0.04524887	0.04977376	0.04826546
colias_crocea	TRINITY_DN22029_c0_g3(+)	crocea.TRINITY_DN22029_c0_g3	NA	198	0	0	198	371	371	0	0	0	0	0.0	0.0	0.0	0.0	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667
colias_crocea	TRINITY_DN22030_c1_g1(-)	crocea.TRINITY_DN22030_c1_g1	NA	84	0	0	84	150	149	0	0	1	0	0.00666667	0.00666667	0.00333333	0.00444444	35	34	0	0	1	0	0.02857143	0.02857143	0.01428571	0.01904762
colias_crocea	TRINITY_DN22031_c0_g2(+)	crocea.TRINITY_DN22031_c0_g2	NA	901	0	0	901	1706	1704	0	1	1	0	0.00058617	0.00117233	0.00058617	0.00068386	287	287	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22031_c0_g3(+)	crocea.TRINITY_DN22031_c0_g3	NA	114	0	0	114	223	223	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22031_c0_g4(-)	crocea.TRINITY_DN22031_c0_g4	NA	21	0	0	21	42	42	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22031_c0_g5(+)	crocea.TRINITY_DN22031_c0_g5	NA	425	0	0	425	804	799	4	1	0	0	0.00497512	0.00124378	0.00310945	0.00310945	156	154	2	0	0	0	0.01282051	0.0	0.00641026	0.00641026
colias_crocea	TRINITY_DN22032_c2_g1(+)	crocea.TRINITY_DN22032_c2_g1	NA	398	0	1	397	760	760	0	0	0	0	0.0	0.0	0.0	0.0	197	193	0	4	0	0	0.0	0.02030457	0.01015228	0.01015228
colias_crocea	TRINITY_DN22034_c1_g2(+)	crocea.TRINITY_DN22034_c1_g2	NA	20	0	1	19	41	41	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22034_c2_g3(+)	crocea.TRINITY_DN22034_c2_g3	NA	735	0	0	735	1391	1391	0	0	0	0	0.0	0.0	0.0	0.0	323	314	0	6	0	3	0.0	0.01857585	0.01857585	0.01547988
colias_crocea	TRINITY_DN22035_c1_g2(+)	crocea.TRINITY_DN22035_c1_g2	NA	87	0	0	87	167	167	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22035_c2_g1(+)	crocea.TRINITY_DN22035_c2_g1	NA	481	0	0	481	855	851	0	3	1	0	0.00116959	0.00467836	0.00233918	0.00253411	198	178	6	3	11	0	0.08585859	0.07070707	0.05050505	0.05976431
colias_crocea	TRINITY_DN22036_c2_g1(+)	crocea.TRINITY_DN22036_c2_g1	NA	411	1	0	410	770	768	1	0	0	1	0.0012987	0.0	0.00194805	0.00151515	197	193	1	1	1	1	0.01015228	0.01015228	0.01269036	0.01184433
colias_crocea	TRINITY_DN22038_c1_g2(+)	crocea.TRINITY_DN22038_c1_g2	NA	738	5	1	732	1287	1283	1	2	1	0	0.001554	0.002331	0.001554	0.0016835	337	306	7	11	11	2	0.05341246	0.0652819	0.04896142	0.05242334
colias_crocea	TRINITY_DN22039_c0_g2(+)	crocea.TRINITY_DN22039_c0_g2	NA	1298	2	0	1296	2316	2296	8	8	3	1	0.00474957	0.00474957	0.00453368	0.00460564	455	421	10	13	8	3	0.03956044	0.04615385	0.04065934	0.04139194
colias_crocea	TRINITY_DN22041_c0_g1(-)	crocea.TRINITY_DN22041_c0_g1	NA	48	0	0	48	93	92	0	1	0	0	0.0	0.01075269	0.00537634	0.00537634	13	13	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN22042_c0_g1(+)	crocea.TRINITY_DN22042_c0_g1	NA	987	1	0	986	1812	1807	3	2	0	0	0.00165563	0.00110375	0.00137969	0.00137969	421	397	10	7	3	4	0.03087886	0.02375297	0.03325416	0.03127474
colias_crocea	TRINITY_DN22043_c0_g1(+)	crocea.TRINITY_DN22043_c0_g1	NA	330	0	0	330	608	608	0	0	0	0	0.0	0.0	0.0	0.0	134	131	0	3	0	0	0.0	0.02238806	0.01119403	0.01119403
colias_crocea	TRINITY_DN22044_c0_g1(+)	crocea.TRINITY_DN22044_c0_g1	NA	975	1	0	974	1672	1670	1	1	0	0	0.00059809	0.00059809	0.00059809	0.00059809	446	389	16	22	10	9	0.05829596	0.07174888	0.07399103	0.07100149
colias_crocea	TRINITY_DN22045_c1_g5(+)	crocea.TRINITY_DN22045_c1_g5	NA	432	0	0	432	814	813	0	1	0	0	0.0	0.0012285	0.00061425	0.00061425	122	121	0	1	0	0	0.0	0.00819672	0.00409836	0.00409836
colias_crocea	TRINITY_DN22046_c0_g1(+)	crocea.TRINITY_DN22046_c0_g1	NA	990	3	0	987	1686	1668	10	4	2	2	0.00711744	0.00355872	0.0059312	0.00573349	414	355	24	19	11	5	0.08454106	0.07246377	0.07729469	0.07769727
colias_crocea	TRINITY_DN22047_c0_g1(+)	crocea.TRINITY_DN22047_c0_g1	NA	803	1	0	802	1450	1450	0	0	0	0	0.0	0.0	0.0	0.0	370	344	12	8	4	2	0.04324324	0.03243243	0.03783784	0.03783784
