species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CeAr_337	0_pi_CeAr_408	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CeAr_337	4_pi_CeAr_408	4_pi_between	4_pi_total
celastrina_argiolus	TRINITY_DN17830_c0_g3(+)	argiolus.TRINITY_DN17830_c0_g3	NA	127	0	0	127	245	245	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17833_c1_g1(+)	argiolus.TRINITY_DN17833_c1_g1	NA	49	0	0	49	92	92	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17833_c1_g3(+)	argiolus.TRINITY_DN17833_c1_g3	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN17834_c1_g2(+)	argiolus.TRINITY_DN17834_c1_g2	NA	20	0	1	19	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222	9	7	0	0	2	0	0.22222222	0.22222222	0.11111111	0.14814815
celastrina_argiolus	TRINITY_DN17834_c2_g1(+)	argiolus.TRINITY_DN17834_c2_g1	NA	770	0	0	770	1452	1449	1	2	0	0	0.00068871	0.00137741	0.00103306	0.00103306	411	407	1	2	1	0	0.00486618	0.00729927	0.00486618	0.00527169
celastrina_argiolus	TRINITY_DN17834_c2_g2(+)	argiolus.TRINITY_DN17834_c2_g2	NA	1678	0	1	1677	3179	3170	2	7	0	0	0.00062913	0.00220195	0.00141554	0.00141554	573	569	1	3	0	0	0.0017452	0.0052356	0.0034904	0.0034904
celastrina_argiolus	TRINITY_DN17835_c3_g1(+)	argiolus.TRINITY_DN17835_c3_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17835_c4_g2(-)	argiolus.TRINITY_DN17835_c4_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17835_c5_g1(-)	argiolus.TRINITY_DN17835_c5_g1	NA	94	0	0	94	170	168	1	0	1	0	0.01176471	0.00588235	0.00588235	0.00686274	40	38	1	0	1	0	0.05	0.025	0.025	0.02916667
celastrina_argiolus	TRINITY_DN17836_c4_g4(+)	argiolus.TRINITY_DN17836_c4_g4	NA	119	0	1	118	229	229	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17836_c4_g8(-)	argiolus.TRINITY_DN17836_c4_g8	NA	33	0	0	33	59	58	0	0	1	0	0.01694915	0.01694915	0.00847458	0.01129944	11	11	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17837_c0_g1(+)	argiolus.TRINITY_DN17837_c0_g1	NA	1158	1	0	1157	2164	2162	2	0	0	0	0.00092421	0.0	0.00046211	0.00046211	625	606	6	3	10	0	0.0256	0.0208	0.0152	0.01786667
celastrina_argiolus	TRINITY_DN17838_c4_g1(+)	argiolus.TRINITY_DN17838_c4_g1	NA	192	0	0	192	367	367	0	0	0	0	0.0	0.0	0.0	0.0	80	76	2	1	1	0	0.0375	0.025	0.025	0.02708333
celastrina_argiolus	TRINITY_DN17838_c5_g3(-)	argiolus.TRINITY_DN17838_c5_g3	NA	51	0	0	51	93	93	0	0	0	0	0.0	0.0	0.0	0.0	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
celastrina_argiolus	TRINITY_DN17839_c3_g2(+)	argiolus.TRINITY_DN17839_c3_g2	OG0004160	437	0	1	436	841	839	0	1	0	1	0.0	0.00118906	0.00178359	0.00138724	171	169	0	1	0	1	0.0	0.00584795	0.00877193	0.00682261
celastrina_argiolus	TRINITY_DN17839_c3_g3(-)	argiolus.TRINITY_DN17839_c3_g3	NA	93	0	0	93	177	172	1	1	3	0	0.02259887	0.02259887	0.01412429	0.01694915	22	22	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17839_c3_g6(+)	argiolus.TRINITY_DN17839_c3_g6	NA	471	0	0	471	879	878	1	0	0	0	0.00113766	0.0	0.00056883	0.00056883	189	184	1	2	2	0	0.01587302	0.02116402	0.01322751	0.01499118
celastrina_argiolus	TRINITY_DN17840_c0_g1(+)	argiolus.TRINITY_DN17840_c0_g1	NA	119	0	0	119	204	200	0	3	1	0	0.00490196	0.01960784	0.00980392	0.01062091	35	31	0	1	3	0	0.08571429	0.11428571	0.05714286	0.07142857
celastrina_argiolus	TRINITY_DN17841_c2_g4(+)	argiolus.TRINITY_DN17841_c2_g4	NA	72	0	0	72	137	136	1	0	0	0	0.00729927	0.0	0.00364964	0.00364964	16	15	1	0	0	0	0.0625	0.0	0.03125	0.03125
celastrina_argiolus	TRINITY_DN17841_c4_g1(+)	argiolus.TRINITY_DN17841_c4_g1	NA	276	0	0	276	503	503	0	0	0	0	0.0	0.0	0.0	0.0	136	125	4	5	2	0	0.04411765	0.05147059	0.04044118	0.04289216
celastrina_argiolus	TRINITY_DN17842_c0_g1(+)	argiolus.TRINITY_DN17842_c0_g1	OG0004320	266	0	0	266	498	496	0	1	1	0	0.00200803	0.00401606	0.00200803	0.0023427	107	105	1	1	0	0	0.00934579	0.00934579	0.00934579	0.00934579
celastrina_argiolus	TRINITY_DN17842_c0_g2(+)	argiolus.TRINITY_DN17842_c0_g2	NA	180	0	0	180	348	347	1	0	0	0	0.00287356	0.0	0.00143678	0.00143678	47	46	0	0	1	0	0.0212766	0.0212766	0.0106383	0.0141844
celastrina_argiolus	TRINITY_DN17843_c0_g2(+)	argiolus.TRINITY_DN17843_c0_g2	NA	1257	0	0	1257	2395	2395	0	0	0	0	0.0	0.0	0.0	0.0	529	528	1	0	0	0	0.00189036	0.0	0.00094518	0.00094518
celastrina_argiolus	TRINITY_DN17843_c1_g1(+)	argiolus.TRINITY_DN17843_c1_g1	NA	726	0	0	726	1361	1352	3	2	4	0	0.00514328	0.00440852	0.00330639	0.00379623	335	320	3	2	9	1	0.0358209	0.03283582	0.0238806	0.02736319
celastrina_argiolus	TRINITY_DN17844_c0_g1(+)	argiolus.TRINITY_DN17844_c0_g1	NA	1877	0	1	1876	3611	3600	2	7	2	0	0.00110773	0.00249238	0.00152312	0.00161543	825	813	4	7	1	0	0.00606061	0.00969697	0.00727273	0.00747475
celastrina_argiolus	TRINITY_DN17845_c2_g4(+)	argiolus.TRINITY_DN17845_c2_g4	NA	181	0	0	181	349	349	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17846_c3_g2(+)	argiolus.TRINITY_DN17846_c3_g2	NA	522	0	0	522	1012	1012	0	0	0	0	0.0	0.0	0.0	0.0	241	237	4	0	0	0	0.01659751	0.0	0.00829876	0.00829876
celastrina_argiolus	TRINITY_DN17848_c5_g1(+)	argiolus.TRINITY_DN17848_c5_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17848_c6_g1(+)	argiolus.TRINITY_DN17848_c6_g1	OG0002508	291	0	0	291	559	559	0	0	0	0	0.0	0.0	0.0	0.0	128	124	2	0	2	0	0.03125	0.015625	0.015625	0.01822917
celastrina_argiolus	TRINITY_DN17849_c3_g1(+)	argiolus.TRINITY_DN17849_c3_g1	NA	52	0	0	52	97	95	0	2	0	0	0.0	0.02061856	0.01030928	0.01030928	20	20	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17850_c0_g1(+)	argiolus.TRINITY_DN17850_c0_g1	NA	2299	0	0	2299	4399	4395	2	1	0	1	0.00045465	0.00022732	0.00056831	0.00049253	965	954	3	8	0	0	0.00310881	0.00829016	0.00569948	0.00569948
celastrina_argiolus	TRINITY_DN17850_c0_g5(+)	argiolus.TRINITY_DN17850_c0_g5	NA	512	0	0	512	976	976	0	0	0	0	0.0	0.0	0.0	0.0	245	244	0	1	0	0	0.0	0.00408163	0.00204082	0.00204082
celastrina_argiolus	TRINITY_DN17851_c1_g1(+)	argiolus.TRINITY_DN17851_c1_g1	NA	732	0	0	732	1394	1394	0	0	0	0	0.0	0.0	0.0	0.0	299	298	0	1	0	0	0.0	0.00334448	0.00167224	0.00167224
celastrina_argiolus	TRINITY_DN17851_c1_g2(+)	argiolus.TRINITY_DN17851_c1_g2	NA	333	0	0	333	634	633	1	0	0	0	0.00157729	0.0	0.00078864	0.00078864	119	116	3	0	0	0	0.02521008	0.0	0.01260504	0.01260504
celastrina_argiolus	TRINITY_DN17852_c1_g2(+)	argiolus.TRINITY_DN17852_c1_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN17852_c4_g1(+)	argiolus.TRINITY_DN17852_c4_g1	NA	209	0	0	209	404	404	0	0	0	0	0.0	0.0	0.0	0.0	111	111	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17852_c5_g1(+)	argiolus.TRINITY_DN17852_c5_g1	NA	554	0	0	554	1056	1055	0	1	0	0	0.0	0.00094697	0.00047348	0.00047348	234	231	0	0	1	2	0.0042735	0.0042735	0.01068376	0.00854701
celastrina_argiolus	TRINITY_DN17853_c0_g1(+)	argiolus.TRINITY_DN17853_c0_g1	NA	997	0	1	996	1883	1877	0	4	0	2	0.0	0.00212427	0.00212427	0.00177022	424	410	0	11	0	3	0.0	0.0259434	0.02004717	0.01768868
celastrina_argiolus	TRINITY_DN17854_c0_g1(+)	argiolus.TRINITY_DN17854_c0_g1	NA	569	0	0	569	1051	1046	0	4	0	1	0.0	0.0038059	0.00285442	0.00253726	320	308	0	7	4	1	0.0125	0.034375	0.0203125	0.02135417
celastrina_argiolus	TRINITY_DN17855_c2_g4(+)	argiolus.TRINITY_DN17855_c2_g4	OG0001756	209	0	0	209	375	374	0	1	0	0	0.0	0.00266667	0.00133333	0.00133333	82	79	2	0	1	0	0.03658537	0.01219512	0.01829268	0.0203252
celastrina_argiolus	TRINITY_DN17855_c3_g1(+)	argiolus.TRINITY_DN17855_c3_g1	NA	797	0	0	797	1485	1478	3	2	2	0	0.003367	0.0026936	0.0023569	0.00258137	294	287	3	2	2	0	0.0170068	0.01360544	0.01190476	0.01303855
celastrina_argiolus	TRINITY_DN17858_c0_g1(+)	argiolus.TRINITY_DN17858_c0_g1	NA	1090	0	3	1087	2069	2062	5	1	1	0	0.00289995	0.00096665	0.00169164	0.00177219	404	400	4	0	0	0	0.00990099	0.0	0.0049505	0.0049505
celastrina_argiolus	TRINITY_DN17858_c0_g2(+)	argiolus.TRINITY_DN17858_c0_g2	NA	647	0	0	647	1221	1221	0	0	0	0	0.0	0.0	0.0	0.0	326	322	2	1	1	0	0.00920245	0.00613497	0.00613497	0.00664622
celastrina_argiolus	TRINITY_DN17859_c3_g1(+)	argiolus.TRINITY_DN17859_c3_g1	NA	249	0	0	249	465	464	1	0	0	0	0.00215054	0.0	0.00107527	0.00107527	118	117	1	0	0	0	0.00847458	0.0	0.00423729	0.00423729
celastrina_argiolus	TRINITY_DN17860_c4_g1(+)	argiolus.TRINITY_DN17860_c4_g1	NA	51	0	0	51	91	91	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17860_c6_g1(+)	argiolus.TRINITY_DN17860_c6_g1	NA	318	0	0	318	627	627	0	0	0	0	0.0	0.0	0.0	0.0	153	153	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17860_c7_g1(+)	argiolus.TRINITY_DN17860_c7_g1	NA	654	0	1	653	1238	1233	4	1	0	0	0.00323102	0.00080775	0.00201939	0.00201939	174	165	6	2	0	1	0.03448276	0.01149425	0.02873563	0.02681992
celastrina_argiolus	TRINITY_DN17861_c0_g1(+)	argiolus.TRINITY_DN17861_c0_g1	NA	664	0	0	664	1238	1236	0	2	0	0	0.0	0.00161551	0.00080775	0.00080775	316	293	5	17	1	0	0.01898734	0.05696203	0.03639241	0.03691983
celastrina_argiolus	TRINITY_DN17862_c2_g1(+)	argiolus.TRINITY_DN17862_c2_g1	NA	527	1	0	526	1017	1017	0	0	0	0	0.0	0.0	0.0	0.0	234	228	4	0	1	1	0.02136752	0.0042735	0.01495726	0.01424501
celastrina_argiolus	TRINITY_DN17863_c0_g1(+)	argiolus.TRINITY_DN17863_c0_g1	NA	51	0	2	49	85	81	3	0	1	0	0.04705882	0.01176471	0.02352941	0.0254902	26	26	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17863_c0_g2(-)	argiolus.TRINITY_DN17863_c0_g2	NA	30	1	0	29	49	46	1	0	2	0	0.06122449	0.04081633	0.03061224	0.03741496	4	3	1	0	0	0	0.25	0.0	0.125	0.125
celastrina_argiolus	TRINITY_DN17864_c7_g1(+)	argiolus.TRINITY_DN17864_c7_g1	NA	215	0	0	215	399	398	0	1	0	0	0.0	0.00250627	0.00125313	0.00125313	63	63	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17864_c8_g1(+)	argiolus.TRINITY_DN17864_c8_g1	NA	567	0	0	567	1082	1082	0	0	0	0	0.0	0.0	0.0	0.0	252	246	0	4	0	2	0.0	0.01587302	0.01587302	0.01322752
celastrina_argiolus	TRINITY_DN17865_c1_g4(+)	argiolus.TRINITY_DN17865_c1_g4	NA	58	0	0	58	110	109	0	1	0	0	0.0	0.00909091	0.00454545	0.00454545	18	18	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17865_c3_g1(+)	argiolus.TRINITY_DN17865_c3_g1	NA	183	0	0	183	355	355	0	0	0	0	0.0	0.0	0.0	0.0	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231
celastrina_argiolus	TRINITY_DN17866_c0_g1(+)	argiolus.TRINITY_DN17866_c0_g1	OG0001547	319	0	0	319	604	604	0	0	0	0	0.0	0.0	0.0	0.0	148	144	4	0	0	0	0.02702703	0.0	0.01351351	0.01351351
celastrina_argiolus	TRINITY_DN17866_c1_g1(-)	argiolus.TRINITY_DN17866_c1_g1	NA	93	0	0	93	177	177	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17866_c2_g1(+)	argiolus.TRINITY_DN17866_c2_g1	NA	12	0	0	12	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111
celastrina_argiolus	TRINITY_DN17867_c0_g1(+)	argiolus.TRINITY_DN17867_c0_g1	NA	1124	0	1	1123	2165	2164	1	0	0	0	0.00046189	0.0	0.00023095	0.00023095	439	431	4	3	0	1	0.00911162	0.00683371	0.01025057	0.00949127
celastrina_argiolus	TRINITY_DN17867_c0_g2(+)	argiolus.TRINITY_DN17867_c0_g2	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17868_c3_g3(+)	argiolus.TRINITY_DN17868_c3_g3	NA	453	0	0	453	852	850	0	2	0	0	0.0	0.00234742	0.00117371	0.00117371	168	168	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17868_c3_g4(+)	argiolus.TRINITY_DN17868_c3_g4	NA	52	0	0	52	98	93	3	1	1	0	0.04081633	0.02040816	0.0255102	0.02721088	17	17	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17868_c3_g7(+)	argiolus.TRINITY_DN17868_c3_g7	NA	398	0	0	398	772	770	0	2	0	0	0.0	0.00259067	0.00129534	0.00129534	144	144	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17869_c0_g1(+)	argiolus.TRINITY_DN17869_c0_g1	NA	2049	0	0	2049	3828	3828	0	0	0	0	0.0	0.0	0.0	0.0	1066	1038	6	17	1	4	0.0065666	0.01688555	0.01500938	0.01391494
celastrina_argiolus	TRINITY_DN17870_c0_g1(+)	argiolus.TRINITY_DN17870_c0_g1	NA	767	0	0	767	1451	1451	0	0	0	0	0.0	0.0	0.0	0.0	347	344	0	2	0	1	0.0	0.00576369	0.00576369	0.00480307
celastrina_argiolus	TRINITY_DN17871_c4_g1(+)	argiolus.TRINITY_DN17871_c4_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17873_c0_g1(+)	argiolus.TRINITY_DN17873_c0_g1	NA	303	0	0	303	582	581	1	0	0	0	0.00171821	0.0	0.00085911	0.00085911	129	128	0	1	0	0	0.0	0.00775194	0.00387597	0.00387597
celastrina_argiolus	TRINITY_DN17873_c1_g3(+)	argiolus.TRINITY_DN17873_c1_g3	NA	128	0	0	128	243	243	0	0	0	0	0.0	0.0	0.0	0.0	68	66	0	1	0	1	0.0	0.01470588	0.02205882	0.01715686
celastrina_argiolus	TRINITY_DN17873_c1_g5(+)	argiolus.TRINITY_DN17873_c1_g5	NA	457	0	0	457	856	856	0	0	0	0	0.0	0.0	0.0	0.0	164	160	0	1	0	3	0.0	0.00609756	0.02134146	0.0152439
celastrina_argiolus	TRINITY_DN17874_c6_g7(+)	argiolus.TRINITY_DN17874_c6_g7	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17875_c1_g1(+)	argiolus.TRINITY_DN17875_c1_g1	NA	725	0	0	725	1386	1383	1	2	0	0	0.0007215	0.001443	0.00108225	0.00108225	315	312	1	1	1	0	0.00634921	0.00634921	0.0047619	0.005291
celastrina_argiolus	TRINITY_DN17875_c2_g1(-)	argiolus.TRINITY_DN17875_c2_g1	NA	51	0	1	50	92	92	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17877_c0_g1(+)	argiolus.TRINITY_DN17877_c0_g1	NA	244	0	0	244	463	459	0	3	0	1	0.0	0.00647948	0.00539957	0.00467963	87	83	0	1	0	3	0.0	0.01149425	0.04022989	0.02873563
celastrina_argiolus	TRINITY_DN17877_c0_g2(+)	argiolus.TRINITY_DN17877_c0_g2	NA	187	0	0	187	365	365	0	0	0	0	0.0	0.0	0.0	0.0	82	80	0	2	0	0	0.0	0.02439024	0.01219512	0.01219512
celastrina_argiolus	TRINITY_DN17878_c0_g1(-)	argiolus.TRINITY_DN17878_c0_g1	NA	55	0	0	55	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716	16	16	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17878_c0_g2(+)	argiolus.TRINITY_DN17878_c0_g2	NA	489	0	0	489	951	951	0	0	0	0	0.0	0.0	0.0	0.0	224	219	1	3	1	0	0.00892857	0.01785714	0.01116071	0.01190476
celastrina_argiolus	TRINITY_DN17879_c0_g1(+)	argiolus.TRINITY_DN17879_c0_g1	NA	1451	1	0	1450	2763	2760	0	3	0	0	0.0	0.00108578	0.00054289	0.00054289	684	680	0	4	0	0	0.0	0.00584795	0.00292398	0.00292398
celastrina_argiolus	TRINITY_DN17879_c0_g2(+)	argiolus.TRINITY_DN17879_c0_g2	NA	135	0	0	135	259	259	0	0	0	0	0.0	0.0	0.0	0.0	55	52	0	2	1	0	0.01818182	0.05454545	0.02727273	0.03030303
celastrina_argiolus	TRINITY_DN17879_c1_g1(+)	argiolus.TRINITY_DN17879_c1_g1	NA	1004	0	0	1004	1884	1884	0	0	0	0	0.0	0.0	0.0	0.0	458	450	7	0	0	1	0.01528384	0.0	0.00982533	0.00909753
celastrina_argiolus	TRINITY_DN17880_c3_g1(+)	argiolus.TRINITY_DN17880_c3_g1	NA	363	0	0	363	689	689	0	0	0	0	0.0	0.0	0.0	0.0	103	102	1	0	0	0	0.00970874	0.0	0.00485437	0.00485437
celastrina_argiolus	TRINITY_DN17880_c4_g2(+)	argiolus.TRINITY_DN17880_c4_g2	NA	689	0	0	689	1293	1293	0	0	0	0	0.0	0.0	0.0	0.0	340	332	3	5	0	0	0.00882353	0.01470588	0.01176471	0.01176471
celastrina_argiolus	TRINITY_DN17881_c3_g1(+)	argiolus.TRINITY_DN17881_c3_g1	OG0003426	333	0	1	332	634	634	0	0	0	0	0.0	0.0	0.0	0.0	128	126	0	0	2	0	0.015625	0.015625	0.0078125	0.01041667
celastrina_argiolus	TRINITY_DN17882_c0_g2(-)	argiolus.TRINITY_DN17882_c0_g2	NA	118	3	0	115	208	202	0	5	1	0	0.00480769	0.02884615	0.01442308	0.01522436	80	79	0	0	1	0	0.0125	0.0125	0.00625	0.00833333
celastrina_argiolus	TRINITY_DN17883_c0_g1(+)	argiolus.TRINITY_DN17883_c0_g1	NA	1701	0	0	1701	3249	3243	0	5	0	1	0.0	0.00153894	0.00107725	0.00097466	645	643	0	2	0	0	0.0	0.00310078	0.00155039	0.00155039
celastrina_argiolus	TRINITY_DN17883_c0_g2(+)	argiolus.TRINITY_DN17883_c0_g2	NA	331	0	0	331	621	621	0	0	0	0	0.0	0.0	0.0	0.0	212	210	1	0	1	0	0.00943396	0.00471698	0.00471698	0.00550314
celastrina_argiolus	TRINITY_DN17883_c0_g3(+)	argiolus.TRINITY_DN17883_c0_g3	NA	402	0	0	402	782	782	0	0	0	0	0.0	0.0	0.0	0.0	193	192	0	0	1	0	0.00518135	0.00518135	0.00259067	0.00345423
celastrina_argiolus	TRINITY_DN17884_c0_g1(+)	argiolus.TRINITY_DN17884_c0_g1	OG0005062	789	0	0	789	1481	1480	1	0	0	0	0.00067522	0.0	0.00033761	0.00033761	299	296	3	0	0	0	0.01003344	0.0	0.00501672	0.00501672
celastrina_argiolus	TRINITY_DN17886_c0_g1(+)	argiolus.TRINITY_DN17886_c0_g1	NA	604	0	0	604	1112	1111	0	0	1	0	0.00089928	0.00089928	0.00044964	0.00059952	259	239	9	6	5	0	0.05405405	0.04247104	0.03861004	0.04182754
celastrina_argiolus	TRINITY_DN17888_c2_g1(+)	argiolus.TRINITY_DN17888_c2_g1	NA	586	0	0	586	1112	1108	0	3	0	1	0.0	0.00269784	0.0022482	0.00194844	265	261	0	1	2	1	0.00754717	0.01132075	0.00943396	0.00943396
celastrina_argiolus	TRINITY_DN17888_c2_g2(+)	argiolus.TRINITY_DN17888_c2_g2	NA	455	0	0	455	875	874	1	0	0	0	0.00114286	0.0	0.00057143	0.00057143	226	221	2	1	2	0	0.01769912	0.01327434	0.01106195	0.01253688
celastrina_argiolus	TRINITY_DN17890_c4_g1(+)	argiolus.TRINITY_DN17890_c4_g1	NA	502	0	0	502	929	927	1	1	0	0	0.00107643	0.00107643	0.00107643	0.00107643	254	244	0	9	0	1	0.0	0.03543307	0.02165354	0.0203412
celastrina_argiolus	TRINITY_DN17890_c5_g2(+)	argiolus.TRINITY_DN17890_c5_g2	NA	173	0	0	173	317	317	0	0	0	0	0.0	0.0	0.0	0.0	59	57	2	0	0	0	0.03389831	0.0	0.01694915	0.01694915
celastrina_argiolus	TRINITY_DN17891_c4_g1(+)	argiolus.TRINITY_DN17891_c4_g1	NA	880	0	0	880	1649	1649	0	0	0	0	0.0	0.0	0.0	0.0	347	336	7	2	2	0	0.0259366	0.01152738	0.01585014	0.01681076
celastrina_argiolus	TRINITY_DN17892_c0_g3(+)	argiolus.TRINITY_DN17892_c0_g3	NA	565	0	0	565	1023	1023	0	0	0	0	0.0	0.0	0.0	0.0	243	227	12	3	1	0	0.05349794	0.01646091	0.03292181	0.03360768
celastrina_argiolus	TRINITY_DN17893_c12_g1(+)	argiolus.TRINITY_DN17893_c12_g1	OG0002797	799	1	0	798	1518	1513	1	0	0	4	0.00065876	0.0	0.00296443	0.00208608	334	328	0	1	0	5	0.0	0.00299401	0.01646707	0.01147705
celastrina_argiolus	TRINITY_DN17894_c2_g2(+)	argiolus.TRINITY_DN17894_c2_g2	NA	507	1	1	505	943	943	0	0	0	0	0.0	0.0	0.0	0.0	313	304	4	2	3	0	0.02236422	0.01597444	0.014377	0.01597444
celastrina_argiolus	TRINITY_DN17894_c2_g3(+)	argiolus.TRINITY_DN17894_c2_g3	NA	88	0	0	88	166	166	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	1	0	0	0.0	0.02	0.01	0.01
celastrina_argiolus	TRINITY_DN17895_c0_g1(+)	argiolus.TRINITY_DN17895_c0_g1	NA	392	0	0	392	740	736	1	3	0	0	0.00135135	0.00405405	0.0027027	0.0027027	124	122	0	0	0	2	0.0	0.0	0.01612903	0.01075269
celastrina_argiolus	TRINITY_DN17896_c6_g1(+)	argiolus.TRINITY_DN17896_c6_g1	OG0002150	138	0	1	137	264	263	1	0	0	0	0.00378788	0.0	0.00189394	0.00189394	55	55	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17896_c6_g2(+)	argiolus.TRINITY_DN17896_c6_g2	NA	137	0	0	137	256	255	1	0	0	0	0.00390625	0.0	0.00195312	0.00195312	43	43	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17897_c0_g1(-)	argiolus.TRINITY_DN17897_c0_g1	NA	72	0	2	70	122	113	4	0	5	0	0.07377049	0.04098361	0.03688525	0.04371585	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222
celastrina_argiolus	TRINITY_DN17897_c0_g3(+)	argiolus.TRINITY_DN17897_c0_g3	NA	385	0	0	385	718	714	0	4	0	0	0.0	0.00557103	0.00278552	0.00278552	181	175	4	2	0	0	0.02209945	0.01104972	0.01657459	0.01657459
celastrina_argiolus	TRINITY_DN17898_c9_g1(+)	argiolus.TRINITY_DN17898_c9_g1	NA	242	0	0	242	462	459	2	0	1	0	0.00649351	0.0021645	0.00324675	0.0036075	109	109	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17898_c10_g2(+)	argiolus.TRINITY_DN17898_c10_g2	NA	836	0	0	836	1590	1588	0	2	0	0	0.0	0.00125786	0.00062893	0.00062893	410	405	0	5	0	0	0.0	0.01219512	0.00609756	0.00609756
celastrina_argiolus	TRINITY_DN17899_c0_g1(+)	argiolus.TRINITY_DN17899_c0_g1	OG0003333	406	0	0	406	788	787	0	1	0	0	0.0	0.00126904	0.00063452	0.00063452	150	150	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN17899_c0_g3(+)	argiolus.TRINITY_DN17899_c0_g3	OG0003270	290	0	0	290	546	544	1	1	0	0	0.0018315	0.0018315	0.0018315	0.0018315	109	107	0	2	0	0	0.0	0.01834862	0.00917431	0.00917431
celastrina_argiolus	TRINITY_DN17899_c0_g6(+)	argiolus.TRINITY_DN17899_c0_g6	NA	524	0	0	524	1012	1010	0	1	1	0	0.00098814	0.00197628	0.00098814	0.00115283	196	196	0	0	0	0	0.0	0.0	0.0	0.0
