species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_SSp_30	0_pi_SSp_67	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_SSp_30	4_pi_SSp_67	4_pi_between	4_pi_total
satyrium_spini	TRINITY_DN28110_c1_g1(+)	spini.TRINITY_DN28110_c1_g1	NA	137	1	1	135	234	229	0	3	2	0	0.00854701	0.02136752	0.01068376	0.01210826	76	66	0	3	7	0	0.09210526	0.13157895	0.06578947	0.08114035
satyrium_spini	TRINITY_DN28110_c2_g1(+)	spini.TRINITY_DN28110_c2_g1	NA	586	0	0	586	1095	1095	0	0	0	0	0.0	0.0	0.0	0.0	237	231	4	2	0	0	0.01687764	0.00843882	0.01265823	0.01265823
satyrium_spini	TRINITY_DN28111_c0_g1(+)	spini.TRINITY_DN28111_c0_g1	NA	1537	1	0	1536	2915	2907	1	4	3	0	0.00137221	0.00240137	0.00137221	0.00154374	781	767	3	8	3	0	0.00768246	0.01408451	0.00896287	0.00960307
satyrium_spini	TRINITY_DN28113_c0_g1(+)	spini.TRINITY_DN28113_c0_g1	NA	1943	0	2	1941	3699	3691	3	3	2	0	0.00135172	0.00135172	0.00108137	0.00117149	973	958	6	3	5	1	0.01130524	0.00822199	0.00822199	0.00873586
satyrium_spini	TRINITY_DN28113_c0_g3(-)	spini.TRINITY_DN28113_c0_g3	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28114_c0_g2(+)	spini.TRINITY_DN28114_c0_g2	NA	55	0	0	55	104	104	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28114_c0_g3(+)	spini.TRINITY_DN28114_c0_g3	NA	220	0	0	220	423	422	1	0	0	0	0.00236407	0.0	0.00118203	0.00118203	89	86	2	0	0	1	0.02247191	0.0	0.02247191	0.01872659
satyrium_spini	TRINITY_DN28116_c4_g1(+)	spini.TRINITY_DN28116_c4_g1	NA	58	0	1	57	100	94	4	1	1	0	0.05	0.02	0.03	0.03166667	20	19	1	0	0	0	0.05	0.0	0.025	0.025
satyrium_spini	TRINITY_DN28117_c6_g1(+)	spini.TRINITY_DN28117_c6_g1	NA	69	0	0	69	135	135	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28117_c6_g2(+)	spini.TRINITY_DN28117_c6_g2	NA	95	0	0	95	181	181	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28117_c7_g1(+)	spini.TRINITY_DN28117_c7_g1	NA	422	0	0	422	809	809	0	0	0	0	0.0	0.0	0.0	0.0	198	195	0	3	0	0	0.0	0.01515152	0.00757576	0.00757576
satyrium_spini	TRINITY_DN28117_c8_g1(+)	spini.TRINITY_DN28117_c8_g1	NA	56	0	1	55	100	98	0	1	1	0	0.01	0.02	0.01	0.01166667	7	7	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28119_c6_g1(+)	spini.TRINITY_DN28119_c6_g1	NA	426	1	2	423	789	781	0	1	7	0	0.00887199	0.01013942	0.00506971	0.00654837	189	187	0	1	1	0	0.00529101	0.01058201	0.00529101	0.00617284
satyrium_spini	TRINITY_DN28119_c7_g1(-)	spini.TRINITY_DN28119_c7_g1	NA	15	0	0	15	26	23	1	2	0	0	0.03846154	0.07692308	0.05769231	0.05769231	3	3	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28121_c0_g1(+)	spini.TRINITY_DN28121_c0_g1	NA	262	0	0	262	487	485	1	1	0	0	0.00205339	0.00205339	0.00205339	0.00205339	124	121	1	2	0	0	0.00806452	0.01612903	0.01209677	0.01209677
satyrium_spini	TRINITY_DN28121_c0_g2(+)	spini.TRINITY_DN28121_c0_g2	NA	38	0	1	37	73	73	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28122_c4_g4(+)	spini.TRINITY_DN28122_c4_g4	OG0001422	364	0	0	364	703	702	0	1	0	0	0.0	0.00142248	0.00071124	0.00071124	152	152	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28123_c6_g1(+)	spini.TRINITY_DN28123_c6_g1	NA	10	0	0	10	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28123_c7_g1(+)	spini.TRINITY_DN28123_c7_g1	OG0001365	518	0	0	518	1009	1008	0	0	1	0	0.00099108	0.00099108	0.00049554	0.00066072	255	252	2	0	1	0	0.01176471	0.00392157	0.00588235	0.00653595
satyrium_spini	TRINITY_DN28124_c9_g2(+)	spini.TRINITY_DN28124_c9_g2	NA	391	0	0	391	754	753	1	0	0	0	0.00132626	0.0	0.00066313	0.00066313	144	142	1	0	1	0	0.01388889	0.00694444	0.00694444	0.00810185
satyrium_spini	TRINITY_DN28125_c2_g3(+)	spini.TRINITY_DN28125_c2_g3	NA	829	0	0	829	1542	1542	0	0	0	0	0.0	0.0	0.0	0.0	367	358	3	0	0	6	0.00817439	0.0	0.02043597	0.01498638
satyrium_spini	TRINITY_DN28126_c3_g1(+)	spini.TRINITY_DN28126_c3_g1	OG0001240	823	0	0	823	1565	1565	0	0	0	0	0.0	0.0	0.0	0.0	394	386	4	3	1	0	0.01269036	0.01015228	0.01015228	0.01057529
satyrium_spini	TRINITY_DN28126_c3_g2(+)	spini.TRINITY_DN28126_c3_g2	NA	410	0	0	410	792	789	1	0	0	2	0.00126263	0.0	0.00315657	0.00231482	182	179	3	0	0	0	0.01648352	0.0	0.00824176	0.00824176
satyrium_spini	TRINITY_DN28127_c3_g1(+)	spini.TRINITY_DN28127_c3_g1	NA	21	0	0	21	42	42	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28128_c1_g1(+)	spini.TRINITY_DN28128_c1_g1	NA	414	0	1	413	782	779	2	1	0	0	0.00255754	0.00127877	0.00191816	0.00191816	173	171	0	2	0	0	0.0	0.01156069	0.00578035	0.00578035
satyrium_spini	TRINITY_DN28128_c1_g2(+)	spini.TRINITY_DN28128_c1_g2	NA	489	0	0	489	961	960	1	0	0	0	0.00104058	0.0	0.00052029	0.00052029	237	236	1	0	0	0	0.00421941	0.0	0.0021097	0.0021097
satyrium_spini	TRINITY_DN28128_c1_g3(+)	spini.TRINITY_DN28128_c1_g3	NA	658	0	0	658	1222	1221	1	0	0	0	0.00081833	0.0	0.00040917	0.00040917	301	294	3	0	0	4	0.00996678	0.0	0.01827243	0.01384275
satyrium_spini	TRINITY_DN28131_c4_g1(+)	spini.TRINITY_DN28131_c4_g1	NA	175	0	0	175	340	340	0	0	0	0	0.0	0.0	0.0	0.0	52	51	1	0	0	0	0.01923077	0.0	0.00961538	0.00961538
satyrium_spini	TRINITY_DN28132_c1_g1(+)	spini.TRINITY_DN28132_c1_g1	NA	86	0	0	86	153	144	0	1	8	0	0.05228758	0.05882353	0.02941176	0.03812636	40	40	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28133_c1_g1(-)	spini.TRINITY_DN28133_c1_g1	NA	67	0	0	67	123	117	5	0	0	1	0.04065041	0.0	0.02845528	0.02574525	14	14	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28133_c2_g1(+)	spini.TRINITY_DN28133_c2_g1	NA	1110	0	1	1109	2064	2060	1	2	1	0	0.00096899	0.00145349	0.00096899	0.00104974	485	470	6	7	0	2	0.01237113	0.01443299	0.01752577	0.0161512
satyrium_spini	TRINITY_DN28134_c1_g1(+)	spini.TRINITY_DN28134_c1_g1	NA	45	0	0	45	84	83	0	1	0	0	0.0	0.01190476	0.00595238	0.00595238	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
satyrium_spini	TRINITY_DN28134_c2_g1(+)	spini.TRINITY_DN28134_c2_g1	NA	157	0	3	154	273	263	4	0	6	0	0.03663004	0.02197802	0.01831502	0.02197802	56	53	1	0	2	0	0.05357143	0.03571429	0.02678571	0.03273809
satyrium_spini	TRINITY_DN28134_c2_g2(-)	spini.TRINITY_DN28134_c2_g2	NA	69	0	0	69	136	135	0	0	1	0	0.00735294	0.00735294	0.00367647	0.00490196	26	26	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28135_c0_g2(+)	spini.TRINITY_DN28135_c0_g2	NA	1724	0	2	1722	3227	3221	1	3	2	0	0.00092966	0.00154943	0.00092966	0.00103295	617	595	7	8	4	3	0.0178282	0.01944895	0.02025932	0.01971907
satyrium_spini	TRINITY_DN28137_c0_g1(+)	spini.TRINITY_DN28137_c0_g1	NA	437	0	0	437	817	813	2	0	2	0	0.00489596	0.00244798	0.00244798	0.00285598	190	187	0	1	2	0	0.01052632	0.01578947	0.00789474	0.00964912
satyrium_spini	TRINITY_DN28137_c0_g3(+)	spini.TRINITY_DN28137_c0_g3	OG0003334	351	0	1	350	656	655	1	0	0	0	0.00152439	0.0	0.0007622	0.0007622	140	136	2	2	0	0	0.01428571	0.01428571	0.01428571	0.01428571
satyrium_spini	TRINITY_DN28137_c0_g4(+)	spini.TRINITY_DN28137_c0_g4	NA	110	0	0	110	206	206	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	0	0	1	0.0	0.0	0.02	0.01333333
satyrium_spini	TRINITY_DN28140_c0_g2(+)	spini.TRINITY_DN28140_c0_g2	NA	887	0	0	887	1688	1688	0	0	0	0	0.0	0.0	0.0	0.0	390	389	1	0	0	0	0.0025641	0.0	0.00128205	0.00128205
satyrium_spini	TRINITY_DN28143_c1_g1(-)	spini.TRINITY_DN28143_c1_g1	NA	54	0	0	54	102	102	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28144_c1_g1(+)	spini.TRINITY_DN28144_c1_g1	NA	357	0	0	357	693	692	0	1	0	0	0.0	0.001443	0.0007215	0.0007215	134	129	1	4	0	0	0.00746269	0.02985075	0.01865672	0.01865672
satyrium_spini	TRINITY_DN28145_c1_g4(+)	spini.TRINITY_DN28145_c1_g4	NA	481	0	0	481	909	909	0	0	0	0	0.0	0.0	0.0	0.0	212	208	0	1	2	1	0.00943396	0.01415094	0.01179245	0.01179245
satyrium_spini	TRINITY_DN28147_c0_g1(+)	spini.TRINITY_DN28147_c0_g1	NA	424	0	0	424	804	803	0	1	0	0	0.0	0.00124378	0.00062189	0.00062189	208	199	2	3	3	1	0.02403846	0.02884615	0.02403846	0.02483974
satyrium_spini	TRINITY_DN28147_c1_g1(+)	spini.TRINITY_DN28147_c1_g1	NA	1386	0	0	1386	2584	2583	0	1	0	0	0.0	0.000387	0.0001935	0.0001935	611	594	8	6	2	1	0.01636661	0.01309329	0.01472995	0.01472995
satyrium_spini	TRINITY_DN28147_c1_g2(+)	spini.TRINITY_DN28147_c1_g2	NA	130	0	0	130	243	229	3	4	7	0	0.04115226	0.04526749	0.02880658	0.03360768	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383
satyrium_spini	TRINITY_DN28148_c2_g1(+)	spini.TRINITY_DN28148_c2_g1	NA	676	0	0	676	1278	1278	0	0	0	0	0.0	0.0	0.0	0.0	275	271	1	1	2	0	0.01090909	0.01090909	0.00727273	0.00848485
satyrium_spini	TRINITY_DN28149_c0_g3(+)	spini.TRINITY_DN28149_c0_g3	NA	782	0	0	782	1480	1480	0	0	0	0	0.0	0.0	0.0	0.0	441	430	2	6	1	2	0.00680272	0.01587302	0.01473923	0.01360544
satyrium_spini	TRINITY_DN28149_c0_g4(+)	spini.TRINITY_DN28149_c0_g4	NA	71	0	0	71	136	135	0	1	0	0	0.0	0.00735294	0.00367647	0.00367647	19	19	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28151_c4_g1(+)	spini.TRINITY_DN28151_c4_g1	NA	441	0	0	441	876	876	0	0	0	0	0.0	0.0	0.0	0.0	234	234	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28151_c4_g2(+)	spini.TRINITY_DN28151_c4_g2	NA	19	0	0	19	39	39	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28152_c1_g1(+)	spini.TRINITY_DN28152_c1_g1	NA	485	0	0	485	906	903	2	1	0	0	0.00220751	0.00110375	0.00165563	0.00165563	237	233	1	2	0	1	0.00421941	0.00843882	0.01054852	0.00914205
satyrium_spini	TRINITY_DN28153_c3_g2(+)	spini.TRINITY_DN28153_c3_g2	NA	161	0	0	161	304	304	0	0	0	0	0.0	0.0	0.0	0.0	50	48	2	0	0	0	0.04	0.0	0.02	0.02
satyrium_spini	TRINITY_DN28153_c4_g1(+)	spini.TRINITY_DN28153_c4_g1	NA	381	0	0	381	726	726	0	0	0	0	0.0	0.0	0.0	0.0	188	182	2	4	0	0	0.0106383	0.0212766	0.01595745	0.01595745
satyrium_spini	TRINITY_DN28154_c1_g1(+)	spini.TRINITY_DN28154_c1_g1	NA	917	0	1	916	1708	1705	0	0	3	0	0.00175644	0.00175644	0.00087822	0.00117096	470	460	2	4	4	0	0.01276596	0.01702128	0.0106383	0.01205674
satyrium_spini	TRINITY_DN28155_c0_g1(+)	spini.TRINITY_DN28155_c0_g1	NA	194	0	0	194	366	366	0	0	0	0	0.0	0.0	0.0	0.0	94	91	0	2	0	1	0.0	0.0212766	0.0212766	0.0177305
satyrium_spini	TRINITY_DN28157_c6_g1(+)	spini.TRINITY_DN28157_c6_g1	NA	71	0	0	71	124	122	1	0	0	1	0.00806452	0.0	0.01209677	0.0094086	30	30	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28157_c7_g1(+)	spini.TRINITY_DN28157_c7_g1	NA	300	0	0	300	564	564	0	0	0	0	0.0	0.0	0.0	0.0	128	126	1	0	1	0	0.015625	0.0078125	0.0078125	0.00911458
satyrium_spini	TRINITY_DN28157_c8_g2(-)	spini.TRINITY_DN28157_c8_g2	NA	52	0	0	52	92	88	0	0	4	0	0.04347826	0.04347826	0.02173913	0.02898551	16	16	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28158_c0_g3(+)	spini.TRINITY_DN28158_c0_g3	OG0001304	204	0	0	204	398	398	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28158_c1_g1(+)	spini.TRINITY_DN28158_c1_g1	NA	379	0	0	379	721	720	0	0	1	0	0.00138696	0.00138696	0.00069348	0.00092464	164	159	3	1	1	0	0.02439024	0.01219512	0.0152439	0.01626016
satyrium_spini	TRINITY_DN28158_c2_g1(+)	spini.TRINITY_DN28158_c2_g1	NA	673	0	0	673	1262	1255	3	2	1	1	0.00316957	0.00237718	0.00316957	0.00303751	267	260	3	4	0	0	0.01123596	0.01498127	0.01310861	0.01310861
satyrium_spini	TRINITY_DN28159_c6_g2(+)	spini.TRINITY_DN28159_c6_g2	OG0002265	479	0	0	479	908	908	0	0	0	0	0.0	0.0	0.0	0.0	219	215	2	1	0	1	0.00913242	0.00456621	0.01141553	0.00989346
satyrium_spini	TRINITY_DN28159_c6_g3(+)	spini.TRINITY_DN28159_c6_g3	OG0004090	249	0	0	249	469	469	0	0	0	0	0.0	0.0	0.0	0.0	143	140	0	3	0	0	0.0	0.02097902	0.01048951	0.01048951
satyrium_spini	TRINITY_DN28160_c1_g2(+)	spini.TRINITY_DN28160_c1_g2	OG0003915	59	0	0	59	113	113	0	0	0	0	0.0	0.0	0.0	0.0	29	28	0	1	0	0	0.0	0.03448276	0.01724138	0.01724138
satyrium_spini	TRINITY_DN28160_c3_g1(+)	spini.TRINITY_DN28160_c3_g1	NA	897	0	1	896	1680	1677	2	1	0	0	0.00119048	0.00059524	0.00089286	0.00089286	403	388	10	4	1	0	0.02729529	0.01240695	0.01861042	0.01902399
satyrium_spini	TRINITY_DN28162_c0_g4(+)	spini.TRINITY_DN28162_c0_g4	OG0001547	325	0	0	325	629	629	0	0	0	0	0.0	0.0	0.0	0.0	146	145	1	0	0	0	0.00684932	0.0	0.00342466	0.00342466
satyrium_spini	TRINITY_DN28163_c5_g2(-)	spini.TRINITY_DN28163_c5_g2	NA	31	0	0	31	54	49	1	0	4	0	0.09259259	0.07407407	0.0462963	0.05864198	7	7	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28164_c0_g1(+)	spini.TRINITY_DN28164_c0_g1	NA	316	1	0	315	600	599	0	0	0	1	0.0	0.0	0.00166667	0.00111111	144	140	0	2	0	2	0.0	0.01388889	0.02083333	0.0162037
satyrium_spini	TRINITY_DN28164_c0_g3(+)	spini.TRINITY_DN28164_c0_g3	NA	136	0	0	136	251	250	1	0	0	0	0.00398406	0.0	0.00199203	0.00199203	52	51	0	1	0	0	0.0	0.01923077	0.00961538	0.00961538
satyrium_spini	TRINITY_DN28164_c0_g6(+)	spini.TRINITY_DN28164_c0_g6	NA	607	0	0	607	1197	1197	0	0	0	0	0.0	0.0	0.0	0.0	267	264	0	1	0	2	0.0	0.00374532	0.0093633	0.00686642
satyrium_spini	TRINITY_DN28166_c0_g1(+)	spini.TRINITY_DN28166_c0_g1	NA	593	7	5	581	1018	994	1	0	23	0	0.02357564	0.02259332	0.01178782	0.01555337	190	175	1	0	14	0	0.07894737	0.07368421	0.03947368	0.05175438
satyrium_spini	TRINITY_DN28167_c2_g1(+)	spini.TRINITY_DN28167_c2_g1	NA	422	1	0	421	784	784	0	0	0	0	0.0	0.0	0.0	0.0	235	228	3	1	3	0	0.02553191	0.01702128	0.01489362	0.01702128
satyrium_spini	TRINITY_DN28168_c2_g1(+)	spini.TRINITY_DN28168_c2_g1	OG0004057	427	0	0	427	817	816	1	0	0	0	0.00122399	0.0	0.000612	0.000612	122	121	1	0	0	0	0.00819672	0.0	0.00409836	0.00409836
satyrium_spini	TRINITY_DN28169_c0_g1(+)	spini.TRINITY_DN28169_c0_g1	NA	1047	0	0	1047	1987	1982	1	3	1	0	0.00100654	0.00201309	0.00125818	0.00134206	461	441	10	5	4	1	0.03036876	0.01952278	0.02277657	0.02349964
satyrium_spini	TRINITY_DN28170_c0_g1(+)	spini.TRINITY_DN28170_c0_g1	NA	2132	0	0	2132	3956	3955	0	1	0	0	0.0	0.00025278	0.00012639	0.00012639	1108	1079	12	11	3	3	0.01353791	0.01263538	0.01444043	0.01398917
satyrium_spini	TRINITY_DN28171_c0_g1(+)	spini.TRINITY_DN28171_c0_g1	NA	133	0	0	133	244	242	0	2	0	0	0.0	0.00819672	0.00409836	0.00409836	44	42	0	2	0	0	0.0	0.04545455	0.02272727	0.02272727
satyrium_spini	TRINITY_DN28172_c1_g1(+)	spini.TRINITY_DN28172_c1_g1	NA	2877	1	1	2875	5484	5472	8	0	0	4	0.00145879	0.0	0.00145879	0.00121566	1090	1081	6	1	0	2	0.00550459	0.00091743	0.00504587	0.00443425
satyrium_spini	TRINITY_DN28172_c1_g2(+)	spini.TRINITY_DN28172_c1_g2	NA	876	0	0	876	1647	1646	0	0	1	0	0.00060716	0.00060716	0.00030358	0.00040477	327	324	1	0	2	0	0.00917431	0.00611621	0.00458716	0.00560653
satyrium_spini	TRINITY_DN28173_c2_g2(+)	spini.TRINITY_DN28173_c2_g2	OG0003437	341	0	0	341	657	657	0	0	0	0	0.0	0.0	0.0	0.0	140	138	2	0	0	0	0.01428571	0.0	0.00714286	0.00714286
satyrium_spini	TRINITY_DN28173_c3_g1(+)	spini.TRINITY_DN28173_c3_g1	NA	223	0	0	223	404	403	0	1	0	0	0.0	0.00247525	0.00123762	0.00123762	91	88	0	2	1	0	0.01098901	0.03296703	0.01648352	0.01831502
satyrium_spini	TRINITY_DN28174_c0_g2(+)	spini.TRINITY_DN28174_c0_g2	NA	251	0	0	251	460	460	0	0	0	0	0.0	0.0	0.0	0.0	112	104	5	2	1	0	0.05357143	0.02678571	0.03571429	0.03720238
satyrium_spini	TRINITY_DN28175_c1_g1(+)	spini.TRINITY_DN28175_c1_g1	NA	318	0	0	318	622	622	0	0	0	0	0.0	0.0	0.0	0.0	135	133	1	0	1	0	0.01481481	0.00740741	0.00740741	0.00864198
satyrium_spini	TRINITY_DN28175_c2_g1(+)	spini.TRINITY_DN28175_c2_g1	NA	740	0	0	740	1379	1374	1	4	0	0	0.00072516	0.00290065	0.00181291	0.00181291	364	351	1	9	1	2	0.00549451	0.02747253	0.0206044	0.01923077
satyrium_spini	TRINITY_DN28177_c2_g3(-)	spini.TRINITY_DN28177_c2_g3	NA	55	0	3	52	94	89	1	0	4	0	0.05319149	0.04255319	0.02659574	0.03368794	22	20	0	0	2	0	0.09090909	0.09090909	0.04545455	0.06060606
satyrium_spini	TRINITY_DN28178_c9_g1(-)	spini.TRINITY_DN28178_c9_g1	NA	54	0	2	52	86	75	0	1	10	0	0.11627907	0.12790698	0.06395349	0.08333333	15	15	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28179_c1_g1(+)	spini.TRINITY_DN28179_c1_g1	OG0002782	779	0	0	779	1473	1466	4	2	0	1	0.00271555	0.00135777	0.00271555	0.00248925	312	304	4	2	2	0	0.01923077	0.01282051	0.01282051	0.01388889
satyrium_spini	TRINITY_DN28179_c1_g2(+)	spini.TRINITY_DN28179_c1_g2	NA	1015	0	0	1015	1909	1904	0	4	0	1	0.0	0.00209534	0.0015715	0.00139689	419	411	0	2	1	5	0.00238663	0.0071599	0.01551313	0.01193317
satyrium_spini	TRINITY_DN28180_c0_g2(+)	spini.TRINITY_DN28180_c0_g2	NA	1052	0	0	1052	1960	1956	1	0	2	1	0.00153061	0.00102041	0.00127551	0.00127551	554	533	8	10	0	3	0.01444043	0.01805054	0.02166065	0.0198556
satyrium_spini	TRINITY_DN28182_c0_g4(+)	spini.TRINITY_DN28182_c0_g4	NA	770	1	1	768	1438	1431	0	6	1	0	0.00069541	0.00486787	0.00243394	0.00254984	243	238	0	4	1	0	0.00411523	0.02057613	0.01028807	0.01097394
satyrium_spini	TRINITY_DN28184_c2_g4(+)	spini.TRINITY_DN28184_c2_g4	NA	14	0	0	14	27	25	0	0	2	0	0.07407407	0.07407407	0.03703704	0.04938272	8	8	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28185_c0_g2(-)	spini.TRINITY_DN28185_c0_g2	NA	50	1	0	49	72	63	5	2	2	0	0.09722222	0.05555556	0.0625	0.06712963	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
satyrium_spini	TRINITY_DN28186_c1_g2(+)	spini.TRINITY_DN28186_c1_g2	NA	16	0	0	16	32	32	0	0	0	0	0.0	0.0	0.0	0.0	3	2	1	0	0	0	0.33333333	0.0	0.16666667	0.16666667
satyrium_spini	TRINITY_DN28186_c2_g1(+)	spini.TRINITY_DN28186_c2_g1	NA	206	0	0	206	381	377	3	0	1	0	0.01049869	0.00262467	0.00524934	0.00568679	62	61	0	0	1	0	0.01612903	0.01612903	0.00806452	0.01075269
satyrium_spini	TRINITY_DN28186_c3_g3(+)	spini.TRINITY_DN28186_c3_g3	NA	1137	0	0	1137	2153	2143	1	5	4	0	0.00232234	0.00418021	0.00232234	0.00263198	669	661	2	4	2	0	0.00597907	0.00896861	0.00597907	0.00647733
satyrium_spini	TRINITY_DN28187_c0_g2(+)	spini.TRINITY_DN28187_c0_g2	NA	1032	0	1	1031	1939	1936	0	1	2	0	0.00103146	0.00154719	0.00077359	0.0009455	506	487	4	10	5	0	0.01778656	0.02964427	0.0187747	0.0204216
satyrium_spini	TRINITY_DN28188_c0_g1(+)	spini.TRINITY_DN28188_c0_g1	NA	957	0	1	956	1780	1772	3	5	0	0	0.00168539	0.00280899	0.00224719	0.00224719	399	387	4	8	0	0	0.01002506	0.02005013	0.01503759	0.01503759
satyrium_spini	TRINITY_DN28189_c0_g1(+)	spini.TRINITY_DN28189_c0_g1	NA	24	1	0	23	44	44	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28189_c0_g3(+)	spini.TRINITY_DN28189_c0_g3	OG0004528	878	0	0	878	1638	1635	3	0	0	0	0.0018315	0.0	0.00091575	0.00091575	304	300	0	2	2	0	0.00657895	0.01315789	0.00657895	0.00767544
satyrium_spini	TRINITY_DN28190_c0_g1(+)	spini.TRINITY_DN28190_c0_g1	NA	824	0	1	823	1523	1521	2	0	0	0	0.0013132	0.0	0.0006566	0.0006566	445	426	8	3	7	1	0.03370787	0.02247191	0.02247191	0.02434457
satyrium_spini	TRINITY_DN28191_c2_g3(+)	spini.TRINITY_DN28191_c2_g3	NA	49	0	0	49	95	95	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28192_c0_g1(+)	spini.TRINITY_DN28192_c0_g1	NA	150	0	0	150	275	274	1	0	0	0	0.00363636	0.0	0.00181818	0.00181818	84	83	1	0	0	0	0.01190476	0.0	0.00595238	0.00595238
satyrium_spini	TRINITY_DN28193_c7_g3(-)	spini.TRINITY_DN28193_c7_g3	NA	57	0	0	57	109	108	0	1	0	0	0.0	0.00917431	0.00458716	0.00458716	32	31	0	0	1	0	0.03125	0.03125	0.015625	0.02083333
satyrium_spini	TRINITY_DN28194_c1_g3(+)	spini.TRINITY_DN28194_c1_g3	NA	66	0	0	66	113	106	1	2	4	0	0.04424779	0.05309735	0.03097345	0.03687316	19	17	0	2	0	0	0.0	0.10526316	0.05263158	0.05263158
satyrium_spini	TRINITY_DN28195_c0_g1(+)	spini.TRINITY_DN28195_c0_g1	NA	53	1	1	51	88	86	0	0	2	0	0.02272727	0.02272727	0.01136364	0.01515152	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
satyrium_spini	TRINITY_DN28195_c2_g1(+)	spini.TRINITY_DN28195_c2_g1	OG0004799	238	0	0	238	436	436	0	0	0	0	0.0	0.0	0.0	0.0	110	108	1	1	0	0	0.00909091	0.00909091	0.00909091	0.00909091
satyrium_spini	TRINITY_DN28195_c3_g3(-)	spini.TRINITY_DN28195_c3_g3	NA	40	0	0	40	74	74	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28195_c3_g4(-)	spini.TRINITY_DN28195_c3_g4	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN28196_c0_g1(-)	spini.TRINITY_DN28196_c0_g1	NA	71	0	0	71	128	120	2	3	3	0	0.0390625	0.046875	0.03125	0.03515625	19	19	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN28196_c0_g2(-)	spini.TRINITY_DN28196_c0_g2	NA	177	1	1	175	324	321	2	1	0	0	0.00617284	0.00308642	0.00462963	0.00462963	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
