species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_LMa_257	0_pi_LMa_361	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_LMa_257	4_pi_LMa_361	4_pi_between	4_pi_total
lasiommata_maera	TRINITY_DN27067_c3_g2(+)	maera.TRINITY_DN27067_c3_g2	NA	2214	0	0	2214	4224	4212	2	6	4	0	0.00142045	0.00236742	0.00142045	0.00157828	999	990	2	1	5	1	0.00700701	0.00600601	0.00500501	0.00550551
lasiommata_maera	TRINITY_DN27069_c0_g1(+)	maera.TRINITY_DN27069_c0_g1	NA	705	0	1	704	1306	1305	0	1	0	0	0.0	0.0007657	0.00038285	0.00038285	253	238	5	8	1	1	0.02371542	0.03557312	0.03162055	0.03096179
lasiommata_maera	TRINITY_DN27071_c0_g1(+)	maera.TRINITY_DN27071_c0_g1	NA	823	0	0	823	1515	1515	0	0	0	0	0.0	0.0	0.0	0.0	384	358	7	12	6	1	0.03385417	0.046875	0.03515625	0.03689236
lasiommata_maera	TRINITY_DN27074_c0_g3(+)	maera.TRINITY_DN27074_c0_g3	NA	216	0	0	216	412	412	0	0	0	0	0.0	0.0	0.0	0.0	101	98	1	2	0	0	0.00990099	0.01980198	0.01485149	0.01485149
lasiommata_maera	TRINITY_DN27074_c0_g4(+)	maera.TRINITY_DN27074_c0_g4	NA	118	0	0	118	226	225	0	0	1	0	0.00442478	0.00442478	0.00221239	0.00294985	47	47	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27074_c0_g6(+)	maera.TRINITY_DN27074_c0_g6	OG0003298	662	0	0	662	1259	1259	0	0	0	0	0.0	0.0	0.0	0.0	232	229	1	2	0	0	0.00431034	0.00862069	0.00646552	0.00646552
lasiommata_maera	TRINITY_DN27074_c0_g9(+)	maera.TRINITY_DN27074_c0_g9	NA	167	0	0	167	306	306	0	0	0	0	0.0	0.0	0.0	0.0	76	71	1	3	1	0	0.02631579	0.05263158	0.03289474	0.03508772
lasiommata_maera	TRINITY_DN27075_c5_g1(+)	maera.TRINITY_DN27075_c5_g1	NA	59	0	0	59	113	113	0	0	0	0	0.0	0.0	0.0	0.0	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
lasiommata_maera	TRINITY_DN27076_c1_g1(+)	maera.TRINITY_DN27076_c1_g1	NA	221	0	0	221	425	423	0	1	0	1	0.0	0.00235294	0.00352941	0.0027451	94	94	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27076_c2_g1(+)	maera.TRINITY_DN27076_c2_g1	NA	476	0	0	476	901	894	1	4	2	0	0.00332963	0.00665927	0.00388457	0.00425453	158	156	1	0	1	0	0.01265823	0.00632911	0.00632911	0.00738396
lasiommata_maera	TRINITY_DN27077_c0_g1(+)	maera.TRINITY_DN27077_c0_g1	NA	420	0	0	420	763	760	0	3	0	0	0.0	0.00393185	0.00196592	0.00196592	244	224	5	11	3	1	0.03278689	0.05737705	0.04303279	0.04371585
lasiommata_maera	TRINITY_DN27078_c0_g1(-)	maera.TRINITY_DN27078_c0_g1	NA	63	0	0	63	108	106	1	1	0	0	0.00925926	0.00925926	0.00925926	0.00925926	25	24	1	0	0	0	0.04	0.0	0.02	0.02
lasiommata_maera	TRINITY_DN27078_c1_g1(-)	maera.TRINITY_DN27078_c1_g1	NA	38	1	1	36	64	62	0	1	1	0	0.015625	0.03125	0.015625	0.01822917	11	9	1	0	1	0	0.18181818	0.09090909	0.09090909	0.10606061
lasiommata_maera	TRINITY_DN27078_c1_g2(+)	maera.TRINITY_DN27078_c1_g2	OG0003643	1499	0	3	1496	2825	2817	4	4	0	0	0.00141593	0.00141593	0.00141593	0.00141593	531	521	3	7	0	0	0.00564972	0.01318267	0.0094162	0.0094162
lasiommata_maera	TRINITY_DN27079_c2_g1(+)	maera.TRINITY_DN27079_c2_g1	NA	466	0	0	466	891	891	0	0	0	0	0.0	0.0	0.0	0.0	219	217	0	2	0	0	0.0	0.00913242	0.00456621	0.00456621
lasiommata_maera	TRINITY_DN27080_c1_g2(+)	maera.TRINITY_DN27080_c1_g2	NA	1224	0	1	1223	2292	2290	1	1	0	0	0.0004363	0.0004363	0.0004363	0.0004363	576	553	10	10	3	0	0.02256944	0.02256944	0.01996528	0.02083333
lasiommata_maera	TRINITY_DN27081_c0_g1(+)	maera.TRINITY_DN27081_c0_g1	NA	627	0	0	627	1172	1172	0	0	0	0	0.0	0.0	0.0	0.0	274	268	0	5	1	0	0.00364964	0.02189781	0.01094891	0.01155718
lasiommata_maera	TRINITY_DN27081_c0_g3(+)	maera.TRINITY_DN27081_c0_g3	NA	156	0	0	156	283	282	0	1	0	0	0.0	0.00353357	0.00176678	0.00176678	77	69	3	3	2	0	0.06493506	0.06493506	0.05194805	0.05627705
lasiommata_maera	TRINITY_DN27083_c0_g1(+)	maera.TRINITY_DN27083_c0_g1	NA	173	0	0	173	328	327	0	0	1	0	0.00304878	0.00304878	0.00152439	0.00203252	96	93	2	0	1	0	0.03125	0.01041667	0.015625	0.01736111
lasiommata_maera	TRINITY_DN27085_c0_g1(+)	maera.TRINITY_DN27085_c0_g1	NA	151	0	0	151	279	279	0	0	0	0	0.0	0.0	0.0	0.0	85	83	0	0	0	2	0.0	0.0	0.02352941	0.01568627
lasiommata_maera	TRINITY_DN27086_c1_g2(+)	maera.TRINITY_DN27086_c1_g2	NA	521	0	0	521	1014	1012	0	1	1	0	0.00098619	0.00197239	0.00098619	0.00115056	265	262	1	1	1	0	0.00754717	0.00754717	0.00566038	0.00628931
lasiommata_maera	TRINITY_DN27088_c0_g1(+)	maera.TRINITY_DN27088_c0_g1	OG0002959	292	0	0	292	566	566	0	0	0	0	0.0	0.0	0.0	0.0	113	112	1	0	0	0	0.00884956	0.0	0.00442478	0.00442478
lasiommata_maera	TRINITY_DN27089_c0_g1(+)	maera.TRINITY_DN27089_c0_g1	OG0003612	315	0	0	315	593	591	0	2	0	0	0.0	0.00337268	0.00168634	0.00168634	124	114	2	4	1	3	0.02419355	0.04032258	0.05241935	0.04569892
lasiommata_maera	TRINITY_DN27090_c0_g1(+)	maera.TRINITY_DN27090_c0_g1	NA	398	0	0	398	748	748	0	0	0	0	0.0	0.0	0.0	0.0	218	206	5	4	3	0	0.03669725	0.03211009	0.02752294	0.02981652
lasiommata_maera	TRINITY_DN27091_c0_g1(+)	maera.TRINITY_DN27091_c0_g1	NA	443	0	1	442	816	814	1	1	0	0	0.00122549	0.00122549	0.00122549	0.00122549	159	150	5	2	1	1	0.03773585	0.01886792	0.03144654	0.03039832
lasiommata_maera	TRINITY_DN27092_c1_g1(+)	maera.TRINITY_DN27092_c1_g1	NA	762	0	0	762	1438	1436	2	0	0	0	0.00139082	0.0	0.00069541	0.00069541	343	333	4	5	1	0	0.01457726	0.01749271	0.01457726	0.01506317
lasiommata_maera	TRINITY_DN27094_c2_g1(+)	maera.TRINITY_DN27094_c2_g1	OG0003820	190	0	0	190	368	367	1	0	0	0	0.00271739	0.0	0.0013587	0.0013587	98	98	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27095_c1_g1(+)	maera.TRINITY_DN27095_c1_g1	NA	502	0	0	502	962	962	0	0	0	0	0.0	0.0	0.0	0.0	221	221	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27095_c1_g2(+)	maera.TRINITY_DN27095_c1_g2	NA	56	1	2	53	97	91	2	4	0	0	0.02061856	0.04123711	0.03092784	0.03092784	13	13	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27096_c4_g1(+)	maera.TRINITY_DN27096_c4_g1	NA	245	0	0	245	474	474	0	0	0	0	0.0	0.0	0.0	0.0	100	100	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27097_c1_g1(+)	maera.TRINITY_DN27097_c1_g1	NA	9	0	0	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27097_c2_g1(+)	maera.TRINITY_DN27097_c2_g1	NA	93	0	0	93	165	156	0	5	4	0	0.02424242	0.05454545	0.02727273	0.03131313	56	53	0	3	0	0	0.0	0.05357143	0.02678571	0.02678571
lasiommata_maera	TRINITY_DN27097_c2_g3(+)	maera.TRINITY_DN27097_c2_g3	NA	90	0	0	90	174	174	0	0	0	0	0.0	0.0	0.0	0.0	38	37	0	0	0	1	0.0	0.0	0.02631579	0.01754386
lasiommata_maera	TRINITY_DN27099_c1_g4(+)	maera.TRINITY_DN27099_c1_g4	NA	53	0	0	53	96	95	0	0	0	1	0.0	0.0	0.01041667	0.00694445	15	15	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27100_c5_g1(+)	maera.TRINITY_DN27100_c5_g1	NA	127	0	0	127	243	243	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27101_c1_g1(+)	maera.TRINITY_DN27101_c1_g1	NA	267	0	0	267	503	502	1	0	0	0	0.00198807	0.0	0.00099404	0.00099404	111	108	1	0	0	2	0.00900901	0.0	0.02252252	0.01651651
lasiommata_maera	TRINITY_DN27102_c0_g1(+)	maera.TRINITY_DN27102_c0_g1	NA	141	0	0	141	262	259	0	2	0	1	0.0	0.00763359	0.00763359	0.00636132	55	51	4	0	0	0	0.07272727	0.0	0.03636364	0.03636364
lasiommata_maera	TRINITY_DN27102_c0_g2(-)	maera.TRINITY_DN27102_c0_g2	NA	53	0	2	51	88	85	2	1	0	0	0.02272727	0.01136364	0.01704545	0.01704545	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
lasiommata_maera	TRINITY_DN27103_c0_g2(+)	maera.TRINITY_DN27103_c0_g2	OG0001608	239	0	0	239	448	448	0	0	0	0	0.0	0.0	0.0	0.0	110	108	0	1	0	1	0.0	0.00909091	0.01363636	0.01060606
lasiommata_maera	TRINITY_DN27105_c2_g1(-)	maera.TRINITY_DN27105_c2_g1	NA	52	0	1	51	95	95	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27105_c4_g1(+)	maera.TRINITY_DN27105_c4_g1	NA	169	0	0	169	327	327	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27106_c1_g5(+)	maera.TRINITY_DN27106_c1_g5	NA	931	1	0	930	1723	1720	0	2	1	0	0.00058038	0.00174115	0.00087057	0.0009673	388	362	10	6	10	0	0.05154639	0.04123711	0.03350515	0.03780068
lasiommata_maera	TRINITY_DN27107_c0_g1(+)	maera.TRINITY_DN27107_c0_g1	NA	363	0	0	363	693	690	1	1	1	0	0.002886	0.002886	0.0021645	0.002405	176	170	4	1	0	1	0.02272727	0.00568182	0.01988636	0.01799242
lasiommata_maera	TRINITY_DN27108_c2_g1(+)	maera.TRINITY_DN27108_c2_g1	NA	889	0	1	888	1665	1659	2	2	2	0	0.0024024	0.0024024	0.0018018	0.002002	529	502	5	11	8	3	0.02457467	0.03591682	0.02835539	0.02898551
lasiommata_maera	TRINITY_DN27109_c0_g1(+)	maera.TRINITY_DN27109_c0_g1	NA	217	1	1	215	419	418	0	0	0	1	0.0	0.0	0.00238663	0.00159109	92	90	1	1	0	0	0.01086957	0.01086957	0.01086957	0.01086957
lasiommata_maera	TRINITY_DN27111_c1_g1(+)	maera.TRINITY_DN27111_c1_g1	NA	674	1	1	672	1217	1210	1	3	2	1	0.00246508	0.00410846	0.00328677	0.00328677	276	259	2	13	2	0	0.01449275	0.05434783	0.0307971	0.03200483
lasiommata_maera	TRINITY_DN27112_c0_g1(+)	maera.TRINITY_DN27112_c0_g1	NA	414	0	0	414	804	804	0	0	0	0	0.0	0.0	0.0	0.0	204	204	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27112_c1_g1(+)	maera.TRINITY_DN27112_c1_g1	NA	790	0	0	790	1414	1411	0	2	1	0	0.00070721	0.00212164	0.00106082	0.00117869	281	248	11	11	11	0	0.07829181	0.07829181	0.05871886	0.06524318
lasiommata_maera	TRINITY_DN27115_c0_g1(+)	maera.TRINITY_DN27115_c0_g1	NA	231	1	0	230	414	412	0	0	0	2	0.0	0.0	0.00483092	0.00322061	90	83	1	4	0	2	0.01111111	0.04444444	0.05	0.04259259
lasiommata_maera	TRINITY_DN27116_c0_g1(+)	maera.TRINITY_DN27116_c0_g1	NA	40	0	0	40	76	75	1	0	0	0	0.01315789	0.0	0.00657895	0.00657895	9	9	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27117_c2_g3(-)	maera.TRINITY_DN27117_c2_g3	NA	105	0	0	105	184	177	0	0	7	0	0.03804348	0.03804348	0.01902174	0.02536232	47	44	0	0	3	0	0.06382979	0.06382979	0.03191489	0.04255319
lasiommata_maera	TRINITY_DN27118_c1_g1(+)	maera.TRINITY_DN27118_c1_g1	NA	521	0	0	521	1000	996	1	3	0	0	0.001	0.003	0.002	0.002	142	141	0	1	0	0	0.0	0.00704225	0.00352113	0.00352113
lasiommata_maera	TRINITY_DN27119_c0_g1(+)	maera.TRINITY_DN27119_c0_g1	OG0004220	396	0	0	396	754	754	0	0	0	0	0.0	0.0	0.0	0.0	190	180	6	3	1	0	0.03684211	0.02105263	0.02631579	0.02719298
lasiommata_maera	TRINITY_DN27119_c0_g2(+)	maera.TRINITY_DN27119_c0_g2	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27120_c0_g1(+)	maera.TRINITY_DN27120_c0_g1	NA	362	0	0	362	662	662	0	0	0	0	0.0	0.0	0.0	0.0	192	179	3	9	0	1	0.015625	0.046875	0.03645833	0.03472222
lasiommata_maera	TRINITY_DN27122_c1_g2(+)	maera.TRINITY_DN27122_c1_g2	OG0002342	483	0	0	483	916	915	1	0	0	0	0.0010917	0.0	0.00054585	0.00054585	200	197	2	1	0	0	0.01	0.005	0.0075	0.0075
lasiommata_maera	TRINITY_DN27123_c0_g1(+)	maera.TRINITY_DN27123_c0_g1	NA	46	0	0	46	87	85	1	0	1	0	0.02298851	0.01149425	0.01149425	0.01340996	14	14	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27124_c2_g1(+)	maera.TRINITY_DN27124_c2_g1	NA	166	0	0	166	313	313	0	0	0	0	0.0	0.0	0.0	0.0	77	75	0	2	0	0	0.0	0.02597403	0.01298701	0.01298701
lasiommata_maera	TRINITY_DN27125_c0_g1(+)	maera.TRINITY_DN27125_c0_g1	NA	136	0	0	136	251	249	0	2	0	0	0.0	0.00796813	0.00398406	0.00398406	51	51	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27125_c0_g3(-)	maera.TRINITY_DN27125_c0_g3	NA	53	0	0	53	96	92	0	4	0	0	0.0	0.04166667	0.02083333	0.02083333	13	10	0	3	0	0	0.0	0.23076923	0.11538462	0.11538462
lasiommata_maera	TRINITY_DN27127_c0_g3(+)	maera.TRINITY_DN27127_c0_g3	NA	527	0	0	527	997	995	1	1	0	0	0.00100301	0.00100301	0.00100301	0.00100301	212	206	5	1	0	0	0.02358491	0.00471698	0.01415094	0.01415094
lasiommata_maera	TRINITY_DN27127_c1_g1(-)	maera.TRINITY_DN27127_c1_g1	NA	47	0	0	47	92	91	1	0	0	0	0.01086957	0.0	0.00543478	0.00543478	17	17	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27128_c0_g1(+)	maera.TRINITY_DN27128_c0_g1	NA	294	0	0	294	561	558	2	1	0	0	0.00356506	0.00178253	0.0026738	0.0026738	155	152	1	1	1	0	0.01290323	0.01290323	0.00967742	0.01075269
lasiommata_maera	TRINITY_DN27129_c1_g2(-)	maera.TRINITY_DN27129_c1_g2	NA	51	0	0	51	91	86	4	0	0	1	0.04395604	0.0	0.03296703	0.02930403	20	19	1	0	0	0	0.05	0.0	0.025	0.025
lasiommata_maera	TRINITY_DN27130_c5_g1(+)	maera.TRINITY_DN27130_c5_g1	NA	1027	1	0	1026	1972	1970	1	0	1	0	0.0010142	0.0005071	0.0005071	0.00059162	475	461	2	10	2	0	0.00842105	0.02526316	0.01473684	0.01543859
lasiommata_maera	TRINITY_DN27131_c0_g1(+)	maera.TRINITY_DN27131_c0_g1	NA	152	0	0	152	273	273	0	0	0	0	0.0	0.0	0.0	0.0	72	67	2	3	0	0	0.02777778	0.04166667	0.03472222	0.03472222
lasiommata_maera	TRINITY_DN27132_c0_g1(+)	maera.TRINITY_DN27132_c0_g1	NA	710	0	0	710	1347	1344	2	1	0	0	0.00148478	0.00074239	0.00111359	0.00111359	377	363	5	6	0	3	0.0132626	0.01591512	0.02254642	0.0198939
lasiommata_maera	TRINITY_DN27133_c0_g6(+)	maera.TRINITY_DN27133_c0_g6	NA	414	0	1	413	746	744	2	0	0	0	0.00268097	0.0	0.00134048	0.00134048	202	187	11	2	2	0	0.06435644	0.01980198	0.03712871	0.03877888
lasiommata_maera	TRINITY_DN27134_c0_g1(+)	maera.TRINITY_DN27134_c0_g1	NA	7	0	0	7	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667	2	2	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27135_c2_g1(+)	maera.TRINITY_DN27135_c2_g1	NA	557	0	0	557	1090	1090	0	0	0	0	0.0	0.0	0.0	0.0	270	270	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27136_c1_g1(+)	maera.TRINITY_DN27136_c1_g1	NA	544	0	0	544	1057	1053	2	2	0	0	0.00189215	0.00189215	0.00189215	0.00189215	220	217	1	2	0	0	0.00454545	0.00909091	0.00681818	0.00681818
lasiommata_maera	TRINITY_DN27136_c1_g2(+)	maera.TRINITY_DN27136_c1_g2	NA	391	0	0	391	736	728	4	3	1	0	0.00679348	0.00543478	0.00543478	0.00566123	139	136	0	3	0	0	0.0	0.02158273	0.01079137	0.01079137
lasiommata_maera	TRINITY_DN27136_c1_g3(+)	maera.TRINITY_DN27136_c1_g3	NA	387	0	0	387	713	713	0	0	0	0	0.0	0.0	0.0	0.0	219	209	6	4	0	0	0.02739726	0.01826484	0.02283105	0.02283105
lasiommata_maera	TRINITY_DN27136_c1_g4(-)	maera.TRINITY_DN27136_c1_g4	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27138_c1_g1(+)	maera.TRINITY_DN27138_c1_g1	OG0004171	391	0	0	391	735	735	0	0	0	0	0.0	0.0	0.0	0.0	194	192	0	1	0	1	0.0	0.00515464	0.00773196	0.00601375
lasiommata_maera	TRINITY_DN27139_c0_g1(+)	maera.TRINITY_DN27139_c0_g1	NA	333	0	1	332	621	615	1	5	0	0	0.00161031	0.00805153	0.00483092	0.00483092	122	118	2	1	0	1	0.01639344	0.00819672	0.0204918	0.01775956
lasiommata_maera	TRINITY_DN27140_c0_g1(-)	maera.TRINITY_DN27140_c0_g1	NA	30	0	1	29	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392	9	9	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27140_c1_g1(+)	maera.TRINITY_DN27140_c1_g1	NA	5	0	0	5	7	6	0	0	1	0	0.14285714	0.14285714	0.07142857	0.09523809	2	2	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27140_c2_g1(-)	maera.TRINITY_DN27140_c2_g1	NA	76	0	0	76	146	142	1	0	3	0	0.02739726	0.02054795	0.01369863	0.01712329	45	45	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27141_c0_g3(+)	maera.TRINITY_DN27141_c0_g3	OG0002313	560	0	0	560	1050	1050	0	0	0	0	0.0	0.0	0.0	0.0	228	224	0	1	3	0	0.01315789	0.01754386	0.00877193	0.01096491
lasiommata_maera	TRINITY_DN27142_c2_g2(+)	maera.TRINITY_DN27142_c2_g2	NA	757	0	0	757	1412	1412	0	0	0	0	0.0	0.0	0.0	0.0	297	286	4	3	4	0	0.02693603	0.02356902	0.01851852	0.02076319
lasiommata_maera	TRINITY_DN27143_c1_g1(+)	maera.TRINITY_DN27143_c1_g1	NA	1382	0	0	1382	2634	2632	1	0	0	1	0.00037965	0.0	0.00056948	0.00044293	636	635	1	0	0	0	0.00157233	0.0	0.00078616	0.00078616
lasiommata_maera	TRINITY_DN27143_c2_g1(-)	maera.TRINITY_DN27143_c2_g1	NA	55	0	1	54	94	92	1	0	0	1	0.0106383	0.0	0.01595745	0.01241135	16	14	0	1	0	1	0.0	0.0625	0.09375	0.07291667
lasiommata_maera	TRINITY_DN27145_c0_g1(+)	maera.TRINITY_DN27145_c0_g1	NA	268	0	0	268	513	513	0	0	0	0	0.0	0.0	0.0	0.0	142	140	0	0	2	0	0.01408451	0.01408451	0.00704225	0.00938967
lasiommata_maera	TRINITY_DN27145_c1_g1(+)	maera.TRINITY_DN27145_c1_g1	NA	13	1	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27146_c2_g2(+)	maera.TRINITY_DN27146_c2_g2	NA	80	0	0	80	157	156	1	0	0	0	0.00636943	0.0	0.00318471	0.00318471	26	26	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27146_c3_g1(+)	maera.TRINITY_DN27146_c3_g1	NA	257	0	0	257	472	470	2	0	0	0	0.00423729	0.0	0.00211864	0.00211864	125	120	2	1	2	0	0.032	0.024	0.02	0.02266667
lasiommata_maera	TRINITY_DN27147_c0_g1(+)	maera.TRINITY_DN27147_c0_g1	NA	154	0	0	154	288	287	0	1	0	0	0.0	0.00347222	0.00173611	0.00173611	83	76	4	0	0	3	0.04819277	0.0	0.06024096	0.04819277
lasiommata_maera	TRINITY_DN27148_c0_g2(+)	maera.TRINITY_DN27148_c0_g2	NA	511	0	0	511	913	913	0	0	0	0	0.0	0.0	0.0	0.0	194	179	5	9	0	1	0.0257732	0.04639175	0.04123711	0.0395189
lasiommata_maera	TRINITY_DN27149_c4_g1(+)	maera.TRINITY_DN27149_c4_g1	NA	124	0	0	124	241	241	0	0	0	0	0.0	0.0	0.0	0.0	65	63	0	0	2	0	0.03076923	0.03076923	0.01538462	0.02051282
lasiommata_maera	TRINITY_DN27149_c7_g1(-)	maera.TRINITY_DN27149_c7_g1	NA	72	0	1	71	129	127	0	2	0	0	0.0	0.01550388	0.00775194	0.00775194	34	34	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27149_c7_g2(+)	maera.TRINITY_DN27149_c7_g2	OG0001321	275	0	0	275	521	521	0	0	0	0	0.0	0.0	0.0	0.0	131	131	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27150_c2_g1(+)	maera.TRINITY_DN27150_c2_g1	NA	719	0	0	719	1378	1378	0	0	0	0	0.0	0.0	0.0	0.0	343	333	6	2	2	0	0.02332362	0.01166181	0.01457726	0.01554908
lasiommata_maera	TRINITY_DN27151_c0_g1(+)	maera.TRINITY_DN27151_c0_g1	NA	574	0	0	574	1055	1049	0	4	1	1	0.00094787	0.00473934	0.00331754	0.00315956	267	253	2	9	2	1	0.01498127	0.0411985	0.02808989	0.02808989
lasiommata_maera	TRINITY_DN27152_c4_g1(+)	maera.TRINITY_DN27152_c4_g1	NA	15	0	0	15	25	24	1	0	0	0	0.04	0.0	0.02	0.02	9	8	0	0	1	0	0.11111111	0.11111111	0.05555556	0.07407408
lasiommata_maera	TRINITY_DN27153_c0_g1(+)	maera.TRINITY_DN27153_c0_g1	NA	639	1	0	638	1198	1195	1	1	1	0	0.00166945	0.00166945	0.00125209	0.00139121	258	251	2	2	3	0	0.01937984	0.01937984	0.01356589	0.01550387
lasiommata_maera	TRINITY_DN27155_c0_g4(-)	maera.TRINITY_DN27155_c0_g4	NA	53	1	0	52	91	86	2	0	1	2	0.03296703	0.01098901	0.03846154	0.03296703	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
lasiommata_maera	TRINITY_DN27155_c1_g1(+)	maera.TRINITY_DN27155_c1_g1	NA	16	0	0	16	24	24	0	0	0	0	0.0	0.0	0.0	0.0	7	6	1	0	0	0	0.14285714	0.0	0.07142857	0.07142857
lasiommata_maera	TRINITY_DN27156_c0_g1(+)	maera.TRINITY_DN27156_c0_g1	NA	566	0	0	566	1048	1045	0	2	1	0	0.0009542	0.0028626	0.0014313	0.00159033	250	235	4	7	4	0	0.032	0.044	0.03	0.03266667
lasiommata_maera	TRINITY_DN27157_c0_g1(+)	maera.TRINITY_DN27157_c0_g1	NA	1195	0	0	1195	2247	2243	0	4	0	0	0.0	0.00178015	0.00089008	0.00089008	539	523	5	6	4	1	0.01669759	0.01855288	0.01576994	0.01638837
lasiommata_maera	TRINITY_DN27159_c1_g2(+)	maera.TRINITY_DN27159_c1_g2	NA	61	0	0	61	115	114	1	0	0	0	0.00869565	0.0	0.00434783	0.00434783	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852
lasiommata_maera	TRINITY_DN27159_c3_g2(+)	maera.TRINITY_DN27159_c3_g2	NA	222	0	0	222	419	416	0	0	3	0	0.0071599	0.0071599	0.00357995	0.00477327	85	83	0	0	2	0	0.02352941	0.02352941	0.01176471	0.01568628
lasiommata_maera	TRINITY_DN27160_c0_g1(-)	maera.TRINITY_DN27160_c0_g1	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27161_c0_g1(+)	maera.TRINITY_DN27161_c0_g1	NA	1587	0	1	1586	3006	3002	1	1	2	0	0.000998	0.000998	0.00066534	0.00077623	851	835	8	6	1	1	0.01057579	0.00822562	0.00998825	0.0097924
lasiommata_maera	TRINITY_DN27162_c0_g1(+)	maera.TRINITY_DN27162_c0_g1	NA	119	0	0	119	231	230	0	1	0	0	0.0	0.004329	0.0021645	0.0021645	50	47	0	2	0	1	0.0	0.04	0.04	0.03333333
lasiommata_maera	TRINITY_DN27163_c5_g1(-)	maera.TRINITY_DN27163_c5_g1	NA	51	0	0	51	86	82	2	2	0	0	0.02325581	0.02325581	0.02325581	0.02325581	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
lasiommata_maera	TRINITY_DN27164_c1_g1(+)	maera.TRINITY_DN27164_c1_g1	NA	64	0	0	64	124	124	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN27164_c2_g1(+)	maera.TRINITY_DN27164_c2_g1	NA	31	0	0	31	59	59	0	0	0	0	0.0	0.0	0.0	0.0	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
lasiommata_maera	TRINITY_DN27165_c2_g1(+)	maera.TRINITY_DN27165_c2_g1	NA	147	0	0	147	260	260	0	0	0	0	0.0	0.0	0.0	0.0	64	60	1	2	0	1	0.015625	0.03125	0.0390625	0.03385417
