species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MP_GA08P	0_pi_MP_GA08Q	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MP_GA08P	4_pi_MP_GA08Q	4_pi_between	4_pi_total
melitaea_parthenoides	TRINITY_DN12130_c0_g1(-)	parthenoides.TRINITY_DN12130_c0_g1	NA	291	0	0	291	546	536	0	1	0	9	0.0	0.0018315	0.01739927	0.01190476	102	97	3	0	0	2	0.02941176	0.0	0.03431373	0.02777778
melitaea_parthenoides	TRINITY_DN12131_c0_g1(+)	parthenoides.TRINITY_DN12131_c0_g1	NA	87	0	0	87	154	154	0	0	0	0	0.0	0.0	0.0	0.0	27	24	0	2	1	0	0.03703704	0.11111111	0.05555556	0.0617284
melitaea_parthenoides	TRINITY_DN12132_c0_g1(+)	parthenoides.TRINITY_DN12132_c0_g1	NA	115	0	0	115	219	219	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12133_c0_g1(-)	parthenoides.TRINITY_DN12133_c0_g1	NA	66	0	0	66	133	133	0	0	0	0	0.0	0.0	0.0	0.0	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
melitaea_parthenoides	TRINITY_DN12134_c0_g1(+)	parthenoides.TRINITY_DN12134_c0_g1	NA	181	0	0	181	352	352	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12134_c1_g2(+)	parthenoides.TRINITY_DN12134_c1_g2	OG0002319	269	1	0	268	499	498	0	1	0	0	0.0	0.00200401	0.001002	0.001002	106	100	3	2	1	0	0.03773585	0.02830189	0.02830189	0.02987422
melitaea_parthenoides	TRINITY_DN12135_c0_g1(+)	parthenoides.TRINITY_DN12135_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_parthenoides	TRINITY_DN12136_c0_g1(-)	parthenoides.TRINITY_DN12136_c0_g1	NA	285	0	0	285	558	557	1	0	0	0	0.00179211	0.0	0.00089606	0.00089606	126	126	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12140_c3_g1(+)	parthenoides.TRINITY_DN12140_c3_g1	NA	127	0	0	127	242	241	0	1	0	0	0.0	0.00413223	0.00206612	0.00206612	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231
melitaea_parthenoides	TRINITY_DN12144_c0_g1(-)	parthenoides.TRINITY_DN12144_c0_g1	NA	379	1	2	376	681	664	3	9	5	0	0.01174743	0.020558	0.01248164	0.01370533	91	89	0	0	2	0	0.02197802	0.02197802	0.01098901	0.01465201
melitaea_parthenoides	TRINITY_DN12145_c0_g1(-)	parthenoides.TRINITY_DN12145_c0_g1	NA	139	0	0	139	265	264	0	1	0	0	0.0	0.00377358	0.00188679	0.00188679	53	51	0	1	1	0	0.01886792	0.03773585	0.01886792	0.02201257
melitaea_parthenoides	TRINITY_DN12146_c0_g1(+)	parthenoides.TRINITY_DN12146_c0_g1	OG0001526	115	0	0	115	220	219	0	1	0	0	0.0	0.00454545	0.00227273	0.00227273	41	40	0	1	0	0	0.0	0.02439024	0.01219512	0.01219512
melitaea_parthenoides	TRINITY_DN12147_c0_g1(+)	parthenoides.TRINITY_DN12147_c0_g1	NA	52	0	1	51	97	97	0	0	0	0	0.0	0.0	0.0	0.0	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
melitaea_parthenoides	TRINITY_DN12151_c0_g1(+)	parthenoides.TRINITY_DN12151_c0_g1	NA	276	0	0	276	527	525	2	0	0	0	0.00379507	0.0	0.00189753	0.00189753	120	117	3	0	0	0	0.025	0.0	0.0125	0.0125
melitaea_parthenoides	TRINITY_DN12152_c0_g3(-)	parthenoides.TRINITY_DN12152_c0_g3	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12154_c0_g1(+)	parthenoides.TRINITY_DN12154_c0_g1	NA	292	1	0	291	525	519	2	2	1	1	0.00571429	0.00571429	0.00666667	0.00634921	106	99	2	1	0	4	0.01886792	0.00943396	0.05188679	0.03930817
melitaea_parthenoides	TRINITY_DN12155_c0_g1(-)	parthenoides.TRINITY_DN12155_c0_g1	OG0002080	237	0	0	237	439	438	0	0	0	1	0.0	0.0	0.0022779	0.0015186	105	99	4	2	0	0	0.03809524	0.01904762	0.02857143	0.02857143
melitaea_parthenoides	TRINITY_DN12156_c0_g1(-)	parthenoides.TRINITY_DN12156_c0_g1	NA	240	0	0	240	421	413	1	5	0	2	0.0023753	0.01187648	0.01187648	0.01029295	79	70	1	4	2	2	0.03797468	0.07594937	0.06962025	0.06540084
melitaea_parthenoides	TRINITY_DN12158_c0_g2(+)	parthenoides.TRINITY_DN12158_c0_g2	OG0001389	162	0	1	161	288	274	0	1	13	0	0.04513889	0.04861111	0.02430556	0.03182871	44	42	0	0	2	0	0.04545455	0.04545455	0.02272727	0.03030303
melitaea_parthenoides	TRINITY_DN12160_c2_g1(-)	parthenoides.TRINITY_DN12160_c2_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12160_c3_g1(+)	parthenoides.TRINITY_DN12160_c3_g1	NA	73	0	0	73	134	132	0	0	2	0	0.01492537	0.01492537	0.00746269	0.00995025	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222
melitaea_parthenoides	TRINITY_DN12161_c0_g1(+)	parthenoides.TRINITY_DN12161_c0_g1	OG0001589	290	0	2	288	550	549	1	0	0	0	0.00181818	0.0	0.00090909	0.00090909	134	131	0	3	0	0	0.0	0.02238806	0.01119403	0.01119403
melitaea_parthenoides	TRINITY_DN12162_c0_g1(+)	parthenoides.TRINITY_DN12162_c0_g1	NA	362	1	0	361	683	680	0	3	0	0	0.0	0.00439239	0.00219619	0.00219619	155	145	0	7	0	3	0.0	0.04516129	0.04193548	0.03548387
melitaea_parthenoides	TRINITY_DN12163_c1_g1(+)	parthenoides.TRINITY_DN12163_c1_g1	NA	103	0	0	103	192	192	0	0	0	0	0.0	0.0	0.0	0.0	37	35	1	0	1	0	0.05405405	0.02702703	0.02702703	0.03153153
melitaea_parthenoides	TRINITY_DN12164_c0_g1(+)	parthenoides.TRINITY_DN12164_c0_g1	NA	134	0	0	134	247	237	4	0	1	5	0.02024291	0.00404858	0.03036437	0.0242915	87	86	0	1	0	0	0.0	0.01149425	0.00574713	0.00574713
melitaea_parthenoides	TRINITY_DN12166_c0_g1(+)	parthenoides.TRINITY_DN12166_c0_g1	OG0001748	81	0	0	81	152	152	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	1	0	0	0.0	0.03225806	0.01612903	0.01612903
melitaea_parthenoides	TRINITY_DN12166_c0_g2(+)	parthenoides.TRINITY_DN12166_c0_g2	NA	99	0	0	99	193	193	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12167_c0_g1(-)	parthenoides.TRINITY_DN12167_c0_g1	NA	586	1	1	584	1072	1067	0	1	0	4	0.0	0.00093284	0.00419776	0.00295398	222	216	0	1	0	5	0.0	0.0045045	0.02477477	0.01726726
melitaea_parthenoides	TRINITY_DN12168_c0_g1(+)	parthenoides.TRINITY_DN12168_c0_g1	NA	273	0	0	273	479	477	0	0	2	0	0.00417537	0.00417537	0.00208768	0.00278358	148	130	0	1	17	0	0.11486486	0.12162162	0.06081081	0.07995495
melitaea_parthenoides	TRINITY_DN12169_c3_g1(-)	parthenoides.TRINITY_DN12169_c3_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12171_c1_g1(-)	parthenoides.TRINITY_DN12171_c1_g1	NA	64	0	0	64	122	121	0	0	1	0	0.00819672	0.00819672	0.00409836	0.00546448	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222
melitaea_parthenoides	TRINITY_DN12171_c2_g1(+)	parthenoides.TRINITY_DN12171_c2_g1	NA	66	0	0	66	125	125	0	0	0	0	0.0	0.0	0.0	0.0	30	27	1	2	0	0	0.03333333	0.06666667	0.05	0.05
melitaea_parthenoides	TRINITY_DN12172_c0_g1(+)	parthenoides.TRINITY_DN12172_c0_g1	NA	458	0	0	458	840	835	3	1	1	0	0.0047619	0.00238095	0.00297619	0.0031746	173	160	2	4	7	0	0.05202312	0.06358382	0.03757225	0.04431599
melitaea_parthenoides	TRINITY_DN12173_c0_g1(+)	parthenoides.TRINITY_DN12173_c0_g1	NA	171	0	1	170	315	315	0	0	0	0	0.0	0.0	0.0	0.0	96	94	0	0	2	0	0.02083333	0.02083333	0.01041667	0.01388889
melitaea_parthenoides	TRINITY_DN12174_c0_g1(+)	parthenoides.TRINITY_DN12174_c0_g1	NA	447	3	2	442	766	739	1	2	24	0	0.03263708	0.03394256	0.01762402	0.02284595	175	157	0	3	15	0	0.08571429	0.10285714	0.05142857	0.06571428
melitaea_parthenoides	TRINITY_DN12175_c0_g1(+)	parthenoides.TRINITY_DN12175_c0_g1	NA	80	0	0	80	157	157	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12176_c2_g1(+)	parthenoides.TRINITY_DN12176_c2_g1	NA	117	0	0	117	225	225	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12176_c2_g2(+)	parthenoides.TRINITY_DN12176_c2_g2	NA	26	0	1	25	44	40	1	0	3	0	0.09090909	0.06818182	0.04545455	0.05681818	8	7	0	0	1	0	0.125	0.125	0.0625	0.08333333
melitaea_parthenoides	TRINITY_DN12177_c1_g1(+)	parthenoides.TRINITY_DN12177_c1_g1	NA	258	0	0	258	496	496	0	0	0	0	0.0	0.0	0.0	0.0	101	99	2	0	0	0	0.01980198	0.0	0.00990099	0.00990099
melitaea_parthenoides	TRINITY_DN12177_c1_g2(+)	parthenoides.TRINITY_DN12177_c1_g2	NA	132	0	0	132	249	249	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12178_c1_g1(+)	parthenoides.TRINITY_DN12178_c1_g1	NA	52	0	0	52	105	105	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12179_c1_g1(+)	parthenoides.TRINITY_DN12179_c1_g1	NA	65	0	0	65	114	107	2	0	0	5	0.01754386	0.0	0.05263158	0.0380117	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
melitaea_parthenoides	TRINITY_DN12179_c2_g1(+)	parthenoides.TRINITY_DN12179_c2_g1	NA	32	1	0	31	56	56	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12179_c3_g2(+)	parthenoides.TRINITY_DN12179_c3_g2	NA	60	0	0	60	106	101	0	4	1	0	0.00943396	0.04716981	0.02358491	0.02515723	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12180_c0_g1(+)	parthenoides.TRINITY_DN12180_c0_g1	NA	167	1	2	164	282	275	2	0	5	0	0.0248227	0.0177305	0.01241135	0.01536643	71	62	3	0	6	0	0.12676056	0.08450704	0.06338028	0.07746479
melitaea_parthenoides	TRINITY_DN12181_c1_g1(+)	parthenoides.TRINITY_DN12181_c1_g1	OG0002765	40	0	0	40	79	79	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12182_c0_g1(-)	parthenoides.TRINITY_DN12182_c0_g1	NA	75	0	1	74	127	120	0	0	7	0	0.05511811	0.05511811	0.02755906	0.03674541	34	31	1	0	2	0	0.08823529	0.05882353	0.04411765	0.05392157
melitaea_parthenoides	TRINITY_DN12184_c1_g1(+)	parthenoides.TRINITY_DN12184_c1_g1	NA	26	0	0	26	49	49	0	0	0	0	0.0	0.0	0.0	0.0	12	11	1	0	0	0	0.08333333	0.0	0.04166667	0.04166667
melitaea_parthenoides	TRINITY_DN12185_c0_g1(+)	parthenoides.TRINITY_DN12185_c0_g1	NA	196	0	0	196	361	361	0	0	0	0	0.0	0.0	0.0	0.0	94	85	1	5	0	3	0.0106383	0.05319149	0.06382979	0.05319149
melitaea_parthenoides	TRINITY_DN12188_c0_g1(-)	parthenoides.TRINITY_DN12188_c0_g1	NA	559	1	0	558	1054	1051	3	0	0	0	0.0028463	0.0	0.00142315	0.00142315	237	229	4	1	3	0	0.02953586	0.01687764	0.01687764	0.01898734
melitaea_parthenoides	TRINITY_DN12189_c0_g1(+)	parthenoides.TRINITY_DN12189_c0_g1	NA	236	2	3	231	391	373	1	15	2	0	0.00767263	0.04347826	0.0230179	0.02387041	85	78	1	3	3	0	0.04705882	0.07058824	0.04117647	0.04705882
melitaea_parthenoides	TRINITY_DN12191_c1_g1(-)	parthenoides.TRINITY_DN12191_c1_g1	NA	18	0	0	18	36	36	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12193_c1_g2(+)	parthenoides.TRINITY_DN12193_c1_g2	NA	58	0	0	58	111	111	0	0	0	0	0.0	0.0	0.0	0.0	19	18	0	0	1	0	0.05263158	0.05263158	0.02631579	0.03508772
melitaea_parthenoides	TRINITY_DN12194_c2_g1(-)	parthenoides.TRINITY_DN12194_c2_g1	NA	247	0	0	247	451	448	3	0	0	0	0.00665188	0.0	0.00332594	0.00332594	112	103	9	0	0	0	0.08035714	0.0	0.04017857	0.04017857
melitaea_parthenoides	TRINITY_DN12197_c0_g1(-)	parthenoides.TRINITY_DN12197_c0_g1	NA	107	0	0	107	198	197	0	1	0	0	0.0	0.00505051	0.00252525	0.00252525	24	22	0	2	0	0	0.0	0.08333333	0.04166667	0.04166667
melitaea_parthenoides	TRINITY_DN12198_c0_g1(+)	parthenoides.TRINITY_DN12198_c0_g1	OG0001663	205	0	0	205	375	375	0	0	0	0	0.0	0.0	0.0	0.0	86	80	1	2	3	0	0.04651163	0.05813953	0.03488372	0.04069767
melitaea_parthenoides	TRINITY_DN12199_c0_g1(+)	parthenoides.TRINITY_DN12199_c0_g1	NA	277	2	3	272	448	433	1	2	12	0	0.02901786	0.03125	0.01674107	0.02120536	112	98	1	1	12	0	0.11607143	0.11607143	0.0625	0.08035714
melitaea_parthenoides	TRINITY_DN12201_c0_g1(+)	parthenoides.TRINITY_DN12201_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12202_c1_g1(-)	parthenoides.TRINITY_DN12202_c1_g1	NA	472	0	1	471	896	892	4	0	0	0	0.00446429	0.0	0.00223214	0.00223214	182	175	7	0	0	0	0.03846154	0.0	0.01923077	0.01923077
melitaea_parthenoides	TRINITY_DN12204_c0_g1(-)	parthenoides.TRINITY_DN12204_c0_g1	NA	144	0	0	144	279	279	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12205_c0_g1(-)	parthenoides.TRINITY_DN12205_c0_g1	OG0002081	162	0	0	162	322	322	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12205_c0_g3(+)	parthenoides.TRINITY_DN12205_c0_g3	OG0002200	56	0	0	56	111	111	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12206_c0_g1(+)	parthenoides.TRINITY_DN12206_c0_g1	NA	23	0	0	23	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12207_c0_g1(-)	parthenoides.TRINITY_DN12207_c0_g1	NA	136	0	1	135	250	249	0	1	0	0	0.0	0.004	0.002	0.002	52	50	1	1	0	0	0.01923077	0.01923077	0.01923077	0.01923077
melitaea_parthenoides	TRINITY_DN12211_c1_g1(-)	parthenoides.TRINITY_DN12211_c1_g1	NA	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12211_c1_g2(-)	parthenoides.TRINITY_DN12211_c1_g2	NA	67	0	0	67	122	120	0	0	2	0	0.01639344	0.01639344	0.00819672	0.01092896	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12213_c1_g1(+)	parthenoides.TRINITY_DN12213_c1_g1	NA	21	0	0	21	40	39	0	0	1	0	0.025	0.025	0.0125	0.01666667	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12215_c0_g1(+)	parthenoides.TRINITY_DN12215_c0_g1	NA	429	0	0	429	785	783	0	0	0	2	0.0	0.0	0.00254777	0.00169851	190	175	10	1	0	4	0.05263158	0.00526316	0.05	0.04298246
melitaea_parthenoides	TRINITY_DN12219_c0_g1(-)	parthenoides.TRINITY_DN12219_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_parthenoides	TRINITY_DN12219_c1_g1(+)	parthenoides.TRINITY_DN12219_c1_g1	NA	71	0	0	71	131	131	0	0	0	0	0.0	0.0	0.0	0.0	28	26	2	0	0	0	0.07142857	0.0	0.03571429	0.03571429
melitaea_parthenoides	TRINITY_DN12220_c0_g1(-)	parthenoides.TRINITY_DN12220_c0_g1	NA	835	0	0	835	1609	1608	0	0	1	0	0.0006215	0.0006215	0.00031075	0.00041433	335	330	0	5	0	0	0.0	0.01492537	0.00746269	0.00746269
melitaea_parthenoides	TRINITY_DN12221_c0_g1(+)	parthenoides.TRINITY_DN12221_c0_g1	NA	69	0	0	69	119	118	0	1	0	0	0.0	0.00840336	0.00420168	0.00420168	32	28	1	3	0	0	0.03125	0.09375	0.0625	0.0625
melitaea_parthenoides	TRINITY_DN12222_c0_g1(+)	parthenoides.TRINITY_DN12222_c0_g1	NA	291	0	0	291	568	568	0	0	0	0	0.0	0.0	0.0	0.0	131	131	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12223_c0_g1(-)	parthenoides.TRINITY_DN12223_c0_g1	NA	189	0	0	189	354	351	0	0	3	0	0.00847458	0.00847458	0.00423729	0.00564972	107	104	0	0	3	0	0.02803738	0.02803738	0.01401869	0.01869159
melitaea_parthenoides	TRINITY_DN12224_c0_g1(+)	parthenoides.TRINITY_DN12224_c0_g1	OG0001979	247	0	0	247	456	456	0	0	0	0	0.0	0.0	0.0	0.0	108	105	0	2	1	0	0.00925926	0.02777778	0.01388889	0.0154321
melitaea_parthenoides	TRINITY_DN12226_c0_g1(-)	parthenoides.TRINITY_DN12226_c0_g1	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12229_c0_g1(-)	parthenoides.TRINITY_DN12229_c0_g1	NA	31	0	0	31	54	54	0	0	0	0	0.0	0.0	0.0	0.0	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205
melitaea_parthenoides	TRINITY_DN12230_c2_g1(+)	parthenoides.TRINITY_DN12230_c2_g1	NA	91	0	1	90	155	154	1	0	0	0	0.00645161	0.0	0.00322581	0.00322581	41	37	1	0	0	3	0.02439024	0.0	0.08536585	0.06097561
melitaea_parthenoides	TRINITY_DN12234_c0_g1(+)	parthenoides.TRINITY_DN12234_c0_g1	NA	464	1	0	463	823	817	5	1	0	0	0.00607533	0.00121507	0.0036452	0.0036452	167	151	13	2	1	0	0.08383234	0.01796407	0.04790419	0.04890219
melitaea_parthenoides	TRINITY_DN12238_c0_g1(+)	parthenoides.TRINITY_DN12238_c0_g1	NA	66	0	0	66	124	122	1	1	0	0	0.00806452	0.00806452	0.00806452	0.00806452	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12239_c0_g2(-)	parthenoides.TRINITY_DN12239_c0_g2	NA	679	0	0	679	1290	1288	0	0	1	1	0.00077519	0.00077519	0.00116279	0.00103359	283	276	1	3	2	1	0.01060071	0.01766784	0.01413428	0.01413428
melitaea_parthenoides	TRINITY_DN12240_c0_g2(-)	parthenoides.TRINITY_DN12240_c0_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12242_c0_g1(-)	parthenoides.TRINITY_DN12242_c0_g1	NA	52	0	0	52	102	102	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12242_c2_g1(+)	parthenoides.TRINITY_DN12242_c2_g1	NA	188	0	1	187	326	315	2	6	0	3	0.00613497	0.01840491	0.02147239	0.01840491	51	47	4	0	0	0	0.07843137	0.0	0.03921569	0.03921569
melitaea_parthenoides	TRINITY_DN12247_c2_g1(+)	parthenoides.TRINITY_DN12247_c2_g1	OG0002360	264	0	0	264	492	486	2	0	0	4	0.00406504	0.0	0.0101626	0.00745257	106	103	1	0	0	2	0.00943396	0.0	0.02358491	0.0172956
melitaea_parthenoides	TRINITY_DN12247_c3_g1(+)	parthenoides.TRINITY_DN12247_c3_g1	NA	82	0	2	80	146	143	1	0	2	0	0.02054795	0.01369863	0.01027397	0.01255708	23	21	0	1	1	0	0.04347826	0.08695652	0.04347826	0.05072464
melitaea_parthenoides	TRINITY_DN12248_c0_g2(-)	parthenoides.TRINITY_DN12248_c0_g2	NA	181	0	0	181	333	329	3	1	0	0	0.00900901	0.003003	0.00600601	0.00600601	69	66	0	0	3	0	0.04347826	0.04347826	0.02173913	0.02898551
melitaea_parthenoides	TRINITY_DN12250_c3_g1(-)	parthenoides.TRINITY_DN12250_c3_g1	NA	29	0	0	29	51	49	0	0	0	2	0.0	0.0	0.03921569	0.02614379	11	10	0	0	0	1	0.0	0.0	0.09090909	0.06060606
melitaea_parthenoides	TRINITY_DN12252_c1_g1(+)	parthenoides.TRINITY_DN12252_c1_g1	NA	57	0	0	57	92	87	0	0	5	0	0.05434783	0.05434783	0.02717391	0.03623188	17	13	0	0	4	0	0.23529412	0.23529412	0.11764706	0.15686275
melitaea_parthenoides	TRINITY_DN12254_c0_g1(-)	parthenoides.TRINITY_DN12254_c0_g1	NA	444	1	2	441	822	814	3	4	1	0	0.00486618	0.00608273	0.00486618	0.00506894	162	155	5	2	0	0	0.0308642	0.01234568	0.02160494	0.02160494
melitaea_parthenoides	TRINITY_DN12255_c0_g1(-)	parthenoides.TRINITY_DN12255_c0_g1	NA	369	0	1	368	672	659	10	2	1	0	0.01636905	0.00446429	0.00967262	0.00992064	144	136	5	2	1	0	0.04166667	0.02083333	0.02777778	0.02893519
melitaea_parthenoides	TRINITY_DN12256_c0_g1(+)	parthenoides.TRINITY_DN12256_c0_g1	NA	25	0	0	25	49	49	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12257_c0_g1(+)	parthenoides.TRINITY_DN12257_c0_g1	NA	150	0	1	149	245	233	2	3	7	0	0.03673469	0.04081633	0.0244898	0.0292517	73	65	0	1	7	0	0.09589041	0.10958904	0.05479452	0.07077625
melitaea_parthenoides	TRINITY_DN12258_c1_g1(-)	parthenoides.TRINITY_DN12258_c1_g1	NA	261	0	0	261	486	483	2	1	0	0	0.00411523	0.00205761	0.00308642	0.00308642	105	100	1	0	4	0	0.04761905	0.03809524	0.02380952	0.03015873
melitaea_parthenoides	TRINITY_DN12259_c0_g1(+)	parthenoides.TRINITY_DN12259_c0_g1	NA	13	0	0	13	25	25	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12260_c0_g1(+)	parthenoides.TRINITY_DN12260_c0_g1	NA	351	0	0	351	665	662	0	2	1	0	0.00150376	0.00451128	0.00225564	0.00250627	135	132	0	2	1	0	0.00740741	0.02222222	0.01111111	0.01234568
melitaea_parthenoides	TRINITY_DN12261_c1_g2(+)	parthenoides.TRINITY_DN12261_c1_g2	NA	5	0	1	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12264_c1_g1(+)	parthenoides.TRINITY_DN12264_c1_g1	NA	90	0	1	89	162	158	1	0	3	0	0.02469136	0.01851852	0.01234568	0.0154321	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12268_c0_g1(+)	parthenoides.TRINITY_DN12268_c0_g1	OG0001500	25	0	0	25	50	50	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12270_c4_g1(+)	parthenoides.TRINITY_DN12270_c4_g1	NA	195	0	1	194	356	353	2	0	0	1	0.00561798	0.0	0.00561798	0.00468165	89	86	1	0	1	1	0.02247191	0.01123596	0.02247191	0.02059925
melitaea_parthenoides	TRINITY_DN12274_c0_g1(+)	parthenoides.TRINITY_DN12274_c0_g1	NA	236	0	0	236	444	442	0	1	1	0	0.00225225	0.0045045	0.00225225	0.00262762	94	90	2	1	1	0	0.03191489	0.0212766	0.0212766	0.02304965
melitaea_parthenoides	TRINITY_DN12275_c0_g1(+)	parthenoides.TRINITY_DN12275_c0_g1	NA	640	1	3	636	1178	1166	1	10	0	1	0.0008489	0.00848896	0.00551783	0.00523486	273	266	1	5	1	0	0.00732601	0.02197802	0.01282051	0.01343101
melitaea_parthenoides	TRINITY_DN12277_c0_g1(+)	parthenoides.TRINITY_DN12277_c0_g1	NA	12	0	0	12	26	26	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN12277_c1_g3(-)	parthenoides.TRINITY_DN12277_c1_g3	NA	110	0	0	110	206	205	0	0	0	1	0.0	0.0	0.00485437	0.00323625	44	42	0	2	0	0	0.0	0.04545455	0.02272727	0.02272727
melitaea_parthenoides	TRINITY_DN12280_c0_g1(+)	parthenoides.TRINITY_DN12280_c0_g1	NA	159	0	0	159	291	288	0	3	0	0	0.0	0.01030928	0.00515464	0.00515464	62	57	0	5	0	0	0.0	0.08064516	0.04032258	0.04032258
melitaea_parthenoides	TRINITY_DN12282_c0_g1(+)	parthenoides.TRINITY_DN12282_c0_g1	NA	65	0	0	65	113	110	0	0	3	0	0.02654867	0.02654867	0.01327434	0.01769912	30	27	0	0	3	0	0.1	0.1	0.05	0.06666667
