species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CaAl_341	0_pi_CaAl_440	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CaAl_341	4_pi_CaAl_440	4_pi_between	4_pi_total
carcharodus_alceae	TRINITY_DN27909_c0_g1(+)	alceae.TRINITY_DN27909_c0_g1	NA	11	0	0	11	20	20	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27909_c1_g1(+)	alceae.TRINITY_DN27909_c1_g1	NA	2395	0	0	2395	4654	4652	0	2	0	0	0.0	0.00042974	0.00021487	0.00021487	920	918	0	2	0	0	0.0	0.00217391	0.00108696	0.00108696
carcharodus_alceae	TRINITY_DN27910_c1_g1(+)	alceae.TRINITY_DN27910_c1_g1	NA	361	1	1	359	641	635	5	1	0	0	0.00780031	0.00156006	0.00468019	0.00468019	142	130	7	2	3	0	0.07042254	0.03521127	0.04225352	0.04577465
carcharodus_alceae	TRINITY_DN27911_c4_g1(-)	alceae.TRINITY_DN27911_c4_g1	NA	28	0	0	28	49	47	0	1	1	0	0.02040816	0.04081633	0.02040816	0.02380952	9	9	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27912_c0_g1(+)	alceae.TRINITY_DN27912_c0_g1	NA	670	1	0	669	1193	1191	1	1	0	0	0.00083822	0.00083822	0.00083822	0.00083822	348	320	13	10	3	2	0.04597701	0.03735632	0.04310345	0.04262452
carcharodus_alceae	TRINITY_DN27914_c0_g1(+)	alceae.TRINITY_DN27914_c0_g1	NA	445	1	1	443	781	770	3	6	1	1	0.00512164	0.00896287	0.00768246	0.00746906	117	101	3	9	2	2	0.04273504	0.09401709	0.07692308	0.07407408
carcharodus_alceae	TRINITY_DN27915_c0_g1(+)	alceae.TRINITY_DN27915_c0_g1	NA	347	1	0	346	611	611	0	0	0	0	0.0	0.0	0.0	0.0	175	157	7	7	2	2	0.05142857	0.05142857	0.05714286	0.0552381
carcharodus_alceae	TRINITY_DN27916_c1_g1(+)	alceae.TRINITY_DN27916_c1_g1	NA	400	0	0	400	726	724	0	2	0	0	0.0	0.00275482	0.00137741	0.00137741	215	203	11	1	0	0	0.05116279	0.00465116	0.02790698	0.02790698
carcharodus_alceae	TRINITY_DN27917_c1_g3(+)	alceae.TRINITY_DN27917_c1_g3	NA	488	2	0	486	860	857	0	2	0	1	0.0	0.00232558	0.00232558	0.00193798	205	187	0	9	0	9	0.0	0.04390244	0.06585366	0.05121951
carcharodus_alceae	TRINITY_DN27919_c0_g1(+)	alceae.TRINITY_DN27919_c0_g1	NA	609	1	0	608	1105	1105	0	0	0	0	0.0	0.0	0.0	0.0	269	252	8	8	0	1	0.02973978	0.02973978	0.03345725	0.03221809
carcharodus_alceae	TRINITY_DN27920_c0_g1(+)	alceae.TRINITY_DN27920_c0_g1	NA	721	0	0	721	1352	1351	1	0	0	0	0.00073964	0.0	0.00036982	0.00036982	332	316	8	3	4	1	0.03614458	0.02108434	0.02560241	0.02660643
carcharodus_alceae	TRINITY_DN27921_c1_g1(+)	alceae.TRINITY_DN27921_c1_g1	NA	242	0	0	242	447	444	1	1	1	0	0.00447427	0.00447427	0.0033557	0.00372856	93	90	0	2	1	0	0.01075269	0.03225806	0.01612903	0.01792114
carcharodus_alceae	TRINITY_DN27922_c0_g1(+)	alceae.TRINITY_DN27922_c0_g1	NA	495	0	0	495	898	898	0	0	0	0	0.0	0.0	0.0	0.0	258	238	7	9	3	1	0.03875969	0.04651163	0.04069767	0.04134367
carcharodus_alceae	TRINITY_DN27922_c0_g2(+)	alceae.TRINITY_DN27922_c0_g2	NA	245	0	0	245	449	449	0	0	0	0	0.0	0.0	0.0	0.0	107	99	2	4	1	1	0.02803738	0.04672897	0.04205607	0.04049844
carcharodus_alceae	TRINITY_DN27923_c4_g3(+)	alceae.TRINITY_DN27923_c4_g3	NA	138	1	0	137	249	248	1	0	0	0	0.00401606	0.0	0.00200803	0.00200803	53	50	1	1	1	0	0.03773585	0.03773585	0.02830189	0.03144654
carcharodus_alceae	TRINITY_DN27924_c1_g2(+)	alceae.TRINITY_DN27924_c1_g2	NA	339	1	0	338	609	606	1	2	0	0	0.00164204	0.00328407	0.00246305	0.00246305	167	156	4	4	2	1	0.03592814	0.03592814	0.03592814	0.03592814
carcharodus_alceae	TRINITY_DN27925_c3_g1(+)	alceae.TRINITY_DN27925_c3_g1	NA	168	0	0	168	286	284	0	2	0	0	0.0	0.00699301	0.0034965	0.0034965	63	50	4	7	2	0	0.0952381	0.14285714	0.1031746	0.10846561
carcharodus_alceae	TRINITY_DN27925_c4_g1(-)	alceae.TRINITY_DN27925_c4_g1	NA	89	0	1	88	163	158	1	3	1	0	0.01226994	0.02453988	0.01533742	0.01635992	38	38	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27926_c2_g1(+)	alceae.TRINITY_DN27926_c2_g1	NA	115	0	0	115	220	220	0	0	0	0	0.0	0.0	0.0	0.0	56	54	1	1	0	0	0.01785714	0.01785714	0.01785714	0.01785714
carcharodus_alceae	TRINITY_DN27927_c0_g1(+)	alceae.TRINITY_DN27927_c0_g1	NA	212	1	1	210	360	352	2	3	0	3	0.00555556	0.00833333	0.01527778	0.0125	85	78	1	5	0	1	0.01176471	0.05882353	0.04705882	0.04313725
carcharodus_alceae	TRINITY_DN27928_c0_g1(+)	alceae.TRINITY_DN27928_c0_g1	NA	571	0	0	571	1046	1039	3	4	0	0	0.00286807	0.00382409	0.00334608	0.00334608	200	188	6	2	3	1	0.045	0.025	0.0325	0.03333333
carcharodus_alceae	TRINITY_DN27929_c5_g2(+)	alceae.TRINITY_DN27929_c5_g2	OG0002534	346	0	0	346	632	631	0	1	0	0	0.0	0.00158228	0.00079114	0.00079114	106	96	2	6	2	0	0.03773585	0.0754717	0.04716981	0.05031446
carcharodus_alceae	TRINITY_DN27930_c1_g1(+)	alceae.TRINITY_DN27930_c1_g1	NA	395	0	1	394	701	700	0	1	0	0	0.0	0.00142653	0.00071327	0.00071327	185	163	7	10	5	0	0.06486486	0.08108108	0.05945946	0.06396396
carcharodus_alceae	TRINITY_DN27931_c0_g1(+)	alceae.TRINITY_DN27931_c0_g1	NA	547	3	1	543	964	956	3	4	0	1	0.00311203	0.00414938	0.00466805	0.00432227	203	185	9	6	3	0	0.0591133	0.04433498	0.04433498	0.04679803
carcharodus_alceae	TRINITY_DN27932_c0_g2(-)	alceae.TRINITY_DN27932_c0_g2	NA	58	0	2	56	86	78	5	2	0	1	0.05813953	0.02325581	0.05232558	0.04844961	13	12	0	0	0	1	0.0	0.0	0.07692308	0.05128205
carcharodus_alceae	TRINITY_DN27933_c2_g2(-)	alceae.TRINITY_DN27933_c2_g2	NA	261	0	1	260	499	496	2	1	0	0	0.00400802	0.00200401	0.00300601	0.00300601	104	104	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27934_c2_g4(+)	alceae.TRINITY_DN27934_c2_g4	NA	499	0	0	499	909	909	0	0	0	0	0.0	0.0	0.0	0.0	310	292	9	6	1	2	0.03225806	0.02258065	0.03225806	0.03064516
carcharodus_alceae	TRINITY_DN27935_c0_g1(+)	alceae.TRINITY_DN27935_c0_g1	NA	338	0	0	338	642	641	1	0	0	0	0.00155763	0.0	0.00077882	0.00077882	157	154	1	1	1	0	0.01273885	0.01273885	0.00955414	0.01061571
carcharodus_alceae	TRINITY_DN27935_c0_g4(-)	alceae.TRINITY_DN27935_c0_g4	NA	57	0	1	56	102	98	3	0	1	0	0.03921569	0.00980392	0.01960784	0.02124183	15	14	0	1	0	0	0.0	0.06666667	0.03333333	0.03333333
carcharodus_alceae	TRINITY_DN27936_c5_g2(+)	alceae.TRINITY_DN27936_c5_g2	NA	38	1	0	37	66	66	0	0	0	0	0.0	0.0	0.0	0.0	18	15	1	2	0	0	0.05555556	0.11111111	0.08333333	0.08333333
carcharodus_alceae	TRINITY_DN27936_c7_g1(+)	alceae.TRINITY_DN27936_c7_g1	NA	641	0	0	641	1202	1202	0	0	0	0	0.0	0.0	0.0	0.0	341	330	0	9	0	2	0.0	0.02639296	0.01906158	0.01710655
carcharodus_alceae	TRINITY_DN27937_c0_g1(+)	alceae.TRINITY_DN27937_c0_g1	OG0003241	615	1	1	613	1099	1099	0	0	0	0	0.0	0.0	0.0	0.0	214	196	14	0	2	2	0.07476636	0.00934579	0.04672897	0.04517134
carcharodus_alceae	TRINITY_DN27940_c0_g1(+)	alceae.TRINITY_DN27940_c0_g1	OG0004214	716	1	3	712	1292	1280	6	4	0	2	0.00464396	0.00309598	0.00541796	0.00490196	262	236	3	15	0	8	0.01145038	0.05725191	0.0648855	0.05470738
carcharodus_alceae	TRINITY_DN27941_c0_g1(-)	alceae.TRINITY_DN27941_c0_g1	NA	46	0	0	46	79	75	3	1	0	0	0.03797468	0.01265823	0.02531646	0.02531646	14	12	2	0	0	0	0.14285714	0.0	0.07142857	0.07142857
carcharodus_alceae	TRINITY_DN27942_c0_g1(+)	alceae.TRINITY_DN27942_c0_g1	NA	471	1	0	470	865	864	0	0	1	0	0.00115607	0.00115607	0.00057803	0.00077071	215	200	5	8	2	0	0.03255814	0.04651163	0.03488372	0.03643411
carcharodus_alceae	TRINITY_DN27942_c1_g3(+)	alceae.TRINITY_DN27942_c1_g3	NA	806	1	0	805	1470	1470	0	0	0	0	0.0	0.0	0.0	0.0	395	371	13	9	1	1	0.03544304	0.02531646	0.03164557	0.03122363
carcharodus_alceae	TRINITY_DN27943_c6_g2(+)	alceae.TRINITY_DN27943_c6_g2	NA	51	1	0	50	91	88	0	0	3	0	0.03296703	0.03296703	0.01648352	0.02197802	19	17	0	0	2	0	0.10526316	0.10526316	0.05263158	0.07017544
carcharodus_alceae	TRINITY_DN27944_c1_g2(+)	alceae.TRINITY_DN27944_c1_g2	NA	417	0	0	417	797	790	4	3	0	0	0.00501882	0.00376412	0.00439147	0.00439147	198	190	5	3	0	0	0.02525253	0.01515152	0.02020202	0.02020202
carcharodus_alceae	TRINITY_DN27945_c4_g1(+)	alceae.TRINITY_DN27945_c4_g1	NA	39	1	1	37	68	63	0	3	2	0	0.02941176	0.07352941	0.03676471	0.04166667	11	11	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27947_c0_g1(+)	alceae.TRINITY_DN27947_c0_g1	NA	303	0	0	303	508	503	0	3	2	0	0.00393701	0.00984252	0.00492126	0.00557743	94	84	3	3	4	0	0.07446809	0.07446809	0.05319149	0.06028369
carcharodus_alceae	TRINITY_DN27949_c0_g1(+)	alceae.TRINITY_DN27949_c0_g1	NA	279	0	0	279	498	496	1	1	0	0	0.00200803	0.00200803	0.00200803	0.00200803	118	104	5	4	3	2	0.06779661	0.05932203	0.06779661	0.06638418
carcharodus_alceae	TRINITY_DN27949_c0_g2(+)	alceae.TRINITY_DN27949_c0_g2	NA	47	0	1	46	84	84	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	0	0	1	0.0	0.0	0.04545455	0.03030303
carcharodus_alceae	TRINITY_DN27950_c0_g1(+)	alceae.TRINITY_DN27950_c0_g1	NA	307	0	1	306	537	534	1	1	1	0	0.00372439	0.00372439	0.0027933	0.00310366	110	95	6	5	2	2	0.07272727	0.06363636	0.07727273	0.07424243
carcharodus_alceae	TRINITY_DN27951_c1_g1(+)	alceae.TRINITY_DN27951_c1_g1	OG0004324	760	1	0	759	1411	1409	0	0	0	2	0.0	0.0	0.00141743	0.00094495	211	196	0	13	0	2	0.0	0.06161137	0.04028436	0.0371248
carcharodus_alceae	TRINITY_DN27952_c0_g1(+)	alceae.TRINITY_DN27952_c0_g1	OG0004035	794	0	1	793	1440	1438	1	1	0	0	0.00069444	0.00069444	0.00069444	0.00069444	399	376	4	12	6	1	0.02506266	0.04511278	0.03007519	0.03174603
carcharodus_alceae	TRINITY_DN27953_c0_g1(+)	alceae.TRINITY_DN27953_c0_g1	OG0001816	223	0	0	223	402	398	1	2	1	0	0.00497512	0.00746269	0.00497512	0.00538972	71	67	0	3	1	0	0.01408451	0.05633803	0.02816901	0.03051643
carcharodus_alceae	TRINITY_DN27954_c1_g1(+)	alceae.TRINITY_DN27954_c1_g1	NA	545	2	0	543	984	984	0	0	0	0	0.0	0.0	0.0	0.0	253	236	11	4	1	1	0.04743083	0.01976285	0.03557312	0.03491436
carcharodus_alceae	TRINITY_DN27955_c2_g1(+)	alceae.TRINITY_DN27955_c2_g1	NA	161	0	0	161	309	307	1	1	0	0	0.00323625	0.00323625	0.00323625	0.00323625	51	50	0	0	0	1	0.0	0.0	0.01960784	0.01307189
carcharodus_alceae	TRINITY_DN27955_c4_g1(+)	alceae.TRINITY_DN27955_c4_g1	NA	512	0	0	512	974	974	0	0	0	0	0.0	0.0	0.0	0.0	250	243	4	1	2	0	0.024	0.012	0.014	0.01533333
carcharodus_alceae	TRINITY_DN27956_c0_g2(+)	alceae.TRINITY_DN27956_c0_g2	NA	82	4	1	77	131	117	4	2	8	0	0.09160305	0.07633588	0.05343511	0.06361323	32	31	1	0	0	0	0.03125	0.0	0.015625	0.015625
carcharodus_alceae	TRINITY_DN27957_c0_g2(+)	alceae.TRINITY_DN27957_c0_g2	NA	356	0	1	355	669	669	0	0	0	0	0.0	0.0	0.0	0.0	199	188	6	3	2	0	0.04020101	0.02512563	0.02763819	0.02931323
carcharodus_alceae	TRINITY_DN27958_c0_g1(-)	alceae.TRINITY_DN27958_c0_g1	NA	50	0	0	50	90	87	1	0	1	1	0.02222222	0.01111111	0.02222222	0.02037037	15	13	0	0	2	0	0.13333333	0.13333333	0.06666667	0.08888889
carcharodus_alceae	TRINITY_DN27958_c0_g4(+)	alceae.TRINITY_DN27958_c0_g4	NA	740	0	0	740	1378	1378	0	0	0	0	0.0	0.0	0.0	0.0	255	248	0	5	0	2	0.0	0.01960784	0.01764706	0.01503268
carcharodus_alceae	TRINITY_DN27959_c4_g2(-)	alceae.TRINITY_DN27959_c4_g2	NA	83	1	1	81	129	116	2	7	2	2	0.03100775	0.06976744	0.05813953	0.05555555	30	27	0	2	0	1	0.0	0.06666667	0.06666667	0.05555556
carcharodus_alceae	TRINITY_DN27960_c5_g1(+)	alceae.TRINITY_DN27960_c5_g1	NA	149	0	0	149	282	282	0	0	0	0	0.0	0.0	0.0	0.0	64	64	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27960_c6_g1(+)	alceae.TRINITY_DN27960_c6_g1	NA	54	1	1	52	79	73	3	1	1	1	0.05063291	0.02531646	0.0443038	0.04219409	20	18	2	0	0	0	0.1	0.0	0.05	0.05
carcharodus_alceae	TRINITY_DN27963_c4_g1(+)	alceae.TRINITY_DN27963_c4_g1	NA	1003	0	0	1003	1930	1930	0	0	0	0	0.0	0.0	0.0	0.0	500	481	5	10	4	0	0.018	0.028	0.019	0.02033333
carcharodus_alceae	TRINITY_DN27964_c0_g2(+)	alceae.TRINITY_DN27964_c0_g2	NA	50	0	3	47	75	69	3	1	2	0	0.06666667	0.04	0.04	0.04444444	15	14	1	0	0	0	0.06666667	0.0	0.03333333	0.03333333
carcharodus_alceae	TRINITY_DN27965_c0_g1(+)	alceae.TRINITY_DN27965_c0_g1	NA	772	0	0	772	1346	1341	2	2	1	0	0.00222883	0.00222883	0.00185736	0.00198118	342	305	17	15	5	0	0.06432749	0.05847953	0.05409357	0.05653022
carcharodus_alceae	TRINITY_DN27967_c3_g1(+)	alceae.TRINITY_DN27967_c3_g1	NA	511	0	0	511	952	951	0	1	0	0	0.0	0.00105042	0.00052521	0.00052521	235	225	4	4	2	0	0.02553191	0.02553191	0.0212766	0.02269504
carcharodus_alceae	TRINITY_DN27968_c0_g1(+)	alceae.TRINITY_DN27968_c0_g1	NA	69	0	0	69	136	134	1	1	0	0	0.00735294	0.00735294	0.00735294	0.00735294	37	37	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27969_c0_g1(+)	alceae.TRINITY_DN27969_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN27969_c0_g2(+)	alceae.TRINITY_DN27969_c0_g2	NA	301	2	0	299	550	550	0	0	0	0	0.0	0.0	0.0	0.0	128	121	3	2	2	0	0.0390625	0.03125	0.02734375	0.02994792
carcharodus_alceae	TRINITY_DN27970_c2_g2(+)	alceae.TRINITY_DN27970_c2_g2	NA	552	1	0	551	997	995	1	0	0	1	0.00100301	0.0	0.00150451	0.00117017	203	185	4	7	7	0	0.05418719	0.06896552	0.04433498	0.05008211
carcharodus_alceae	TRINITY_DN27970_c2_g3(+)	alceae.TRINITY_DN27970_c2_g3	NA	104	0	0	104	181	180	0	0	1	0	0.00552486	0.00552486	0.00276243	0.00368324	49	45	1	2	0	1	0.02040816	0.04081633	0.05102041	0.04421769
carcharodus_alceae	TRINITY_DN27971_c1_g1(+)	alceae.TRINITY_DN27971_c1_g1	NA	15	0	0	15	30	30	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27971_c1_g2(+)	alceae.TRINITY_DN27971_c1_g2	NA	35	0	0	35	64	62	0	1	1	0	0.015625	0.03125	0.015625	0.01822917	11	11	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27972_c0_g1(+)	alceae.TRINITY_DN27972_c0_g1	NA	839	0	0	839	1571	1571	0	0	0	0	0.0	0.0	0.0	0.0	369	344	7	11	3	4	0.02710027	0.03794038	0.03929539	0.03703703
carcharodus_alceae	TRINITY_DN27974_c0_g2(+)	alceae.TRINITY_DN27974_c0_g2	NA	292	0	0	292	554	554	0	0	0	0	0.0	0.0	0.0	0.0	124	120	0	3	0	1	0.0	0.02419355	0.02016129	0.01747312
carcharodus_alceae	TRINITY_DN27978_c4_g1(+)	alceae.TRINITY_DN27978_c4_g1	NA	200	0	0	200	330	330	0	0	0	0	0.0	0.0	0.0	0.0	80	65	6	3	0	6	0.075	0.0375	0.13125	0.10625
carcharodus_alceae	TRINITY_DN27978_c4_g3(-)	alceae.TRINITY_DN27978_c4_g3	NA	55	0	1	54	93	89	4	0	0	0	0.04301075	0.0	0.02150538	0.02150538	25	24	1	0	0	0	0.04	0.0	0.02	0.02
carcharodus_alceae	TRINITY_DN27979_c0_g3(+)	alceae.TRINITY_DN27979_c0_g3	NA	71	0	0	71	133	132	0	1	0	0	0.0	0.0075188	0.0037594	0.0037594	31	30	0	1	0	0	0.0	0.03225806	0.01612903	0.01612903
carcharodus_alceae	TRINITY_DN27981_c2_g1(+)	alceae.TRINITY_DN27981_c2_g1	OG0002775	197	0	0	197	347	341	3	3	0	0	0.00864553	0.00864553	0.00864553	0.00864553	64	55	2	3	2	2	0.0625	0.078125	0.0859375	0.08072917
carcharodus_alceae	TRINITY_DN27982_c1_g1(+)	alceae.TRINITY_DN27982_c1_g1	NA	217	0	0	217	415	414	1	0	0	0	0.00240964	0.0	0.00120482	0.00120482	81	79	1	0	1	0	0.02469136	0.01234568	0.01234568	0.01440329
carcharodus_alceae	TRINITY_DN27983_c4_g1(+)	alceae.TRINITY_DN27983_c4_g1	NA	485	0	0	485	913	912	1	0	0	0	0.00109529	0.0	0.00054765	0.00054765	167	158	5	2	1	1	0.03592814	0.01796407	0.02994012	0.02894211
carcharodus_alceae	TRINITY_DN27984_c0_g1(+)	alceae.TRINITY_DN27984_c0_g1	OG0004926	151	0	0	151	269	269	0	0	0	0	0.0	0.0	0.0	0.0	89	80	4	1	2	2	0.06741573	0.03370787	0.06179775	0.05805243
carcharodus_alceae	TRINITY_DN27985_c1_g1(-)	alceae.TRINITY_DN27985_c1_g1	NA	55	0	0	55	108	108	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27986_c1_g1(+)	alceae.TRINITY_DN27986_c1_g1	OG0004364	730	0	0	730	1346	1341	2	0	1	2	0.00222883	0.00074294	0.0026003	0.00222883	281	265	4	7	5	0	0.03202847	0.04270463	0.02846975	0.03143535
carcharodus_alceae	TRINITY_DN27987_c4_g2(+)	alceae.TRINITY_DN27987_c4_g2	NA	272	0	0	272	510	509	0	0	0	1	0.0	0.0	0.00196078	0.00130719	108	104	0	3	1	0	0.00925926	0.03703704	0.01851852	0.02006173
carcharodus_alceae	TRINITY_DN27988_c4_g2(-)	alceae.TRINITY_DN27988_c4_g2	NA	54	1	1	52	93	89	1	3	0	0	0.01075269	0.03225806	0.02150538	0.02150538	14	14	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27988_c5_g1(+)	alceae.TRINITY_DN27988_c5_g1	NA	195	1	0	194	360	359	0	1	0	0	0.0	0.00277778	0.00138889	0.00138889	84	80	1	1	2	0	0.03571429	0.03571429	0.02380952	0.02777778
carcharodus_alceae	TRINITY_DN27988_c6_g1(+)	alceae.TRINITY_DN27988_c6_g1	NA	515	1	0	514	921	919	1	1	0	0	0.00108578	0.00108578	0.00108578	0.00108578	250	229	11	6	3	1	0.056	0.036	0.044	0.04466667
carcharodus_alceae	TRINITY_DN27989_c0_g1(+)	alceae.TRINITY_DN27989_c0_g1	NA	1047	0	0	1047	1852	1836	4	7	2	3	0.00323974	0.00485961	0.00512959	0.00476962	376	341	14	15	6	0	0.05319149	0.05585106	0.04654255	0.04920212
carcharodus_alceae	TRINITY_DN27990_c0_g1(+)	alceae.TRINITY_DN27990_c0_g1	NA	465	0	0	465	844	844	0	0	0	0	0.0	0.0	0.0	0.0	200	189	4	3	2	2	0.03	0.025	0.0325	0.03083333
carcharodus_alceae	TRINITY_DN27991_c4_g1(-)	alceae.TRINITY_DN27991_c4_g1	NA	27	0	0	27	50	48	0	2	0	0	0.0	0.04	0.02	0.02	14	14	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN27992_c0_g2(+)	alceae.TRINITY_DN27992_c0_g2	NA	127	0	0	127	240	240	0	0	0	0	0.0	0.0	0.0	0.0	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
carcharodus_alceae	TRINITY_DN27995_c0_g1(+)	alceae.TRINITY_DN27995_c0_g1	NA	431	1	0	430	788	782	3	2	1	0	0.00507614	0.00380711	0.00380711	0.00401861	216	206	4	2	2	2	0.02777778	0.01851852	0.02777778	0.02623457
carcharodus_alceae	TRINITY_DN27996_c0_g1(+)	alceae.TRINITY_DN27996_c0_g1	NA	721	0	1	720	1345	1336	4	2	0	3	0.00297398	0.00148699	0.00446097	0.00371747	312	301	4	5	2	0	0.01923077	0.0224359	0.01762821	0.01869658
carcharodus_alceae	TRINITY_DN27998_c0_g1(+)	alceae.TRINITY_DN27998_c0_g1	NA	1139	0	1	1138	2127	2105	2	13	4	3	0.00282087	0.00799248	0.00587682	0.0057201	320	312	2	6	0	0	0.00625	0.01875	0.0125	0.0125
carcharodus_alceae	TRINITY_DN27999_c3_g1(+)	alceae.TRINITY_DN27999_c3_g1	NA	232	0	0	232	439	436	0	3	0	0	0.0	0.00683371	0.00341686	0.00341686	112	109	0	3	0	0	0.0	0.02678571	0.01339286	0.01339286
carcharodus_alceae	TRINITY_DN27999_c3_g2(+)	alceae.TRINITY_DN27999_c3_g2	NA	388	0	0	388	764	763	0	0	1	0	0.0013089	0.0013089	0.00065445	0.0008726	186	183	1	1	1	0	0.01075269	0.01075269	0.00806452	0.00896058
carcharodus_alceae	TRINITY_DN28000_c0_g1(+)	alceae.TRINITY_DN28000_c0_g1	NA	102	0	0	102	191	191	0	0	0	0	0.0	0.0	0.0	0.0	56	52	2	1	1	0	0.05357143	0.03571429	0.03571429	0.03869048
carcharodus_alceae	TRINITY_DN28001_c0_g1(+)	alceae.TRINITY_DN28001_c0_g1	NA	637	0	0	637	1157	1147	6	3	0	1	0.00518583	0.00259291	0.00475367	0.00446557	217	202	8	6	0	1	0.03686636	0.02764977	0.03686636	0.03533026
carcharodus_alceae	TRINITY_DN28004_c0_g1(+)	alceae.TRINITY_DN28004_c0_g1	NA	764	1	1	762	1332	1331	0	1	0	0	0.0	0.00075075	0.00037538	0.00037538	338	299	15	12	9	3	0.07100592	0.06213018	0.06213018	0.06360947
carcharodus_alceae	TRINITY_DN28006_c0_g1(+)	alceae.TRINITY_DN28006_c0_g1	OG0003585	512	0	0	512	980	980	0	0	0	0	0.0	0.0	0.0	0.0	188	179	5	2	1	1	0.03191489	0.01595745	0.02659574	0.02570922
carcharodus_alceae	TRINITY_DN28007_c0_g1(+)	alceae.TRINITY_DN28007_c0_g1	NA	375	0	0	375	659	652	6	1	0	0	0.0091047	0.00151745	0.00531108	0.00531108	106	98	2	3	2	1	0.03773585	0.04716981	0.04245283	0.04245283
carcharodus_alceae	TRINITY_DN28008_c2_g1(+)	alceae.TRINITY_DN28008_c2_g1	NA	196	0	0	196	357	356	0	1	0	0	0.0	0.00280112	0.00140056	0.00140056	70	66	3	1	0	0	0.04285714	0.01428571	0.02857143	0.02857143
carcharodus_alceae	TRINITY_DN28008_c3_g2(-)	alceae.TRINITY_DN28008_c3_g2	NA	62	0	0	62	111	106	1	0	4	0	0.04504505	0.03603604	0.02252252	0.02852853	29	28	0	0	1	0	0.03448276	0.03448276	0.01724138	0.02298851
carcharodus_alceae	TRINITY_DN28009_c0_g1(+)	alceae.TRINITY_DN28009_c0_g1	OG0004341	1007	1	0	1006	1876	1871	1	3	0	1	0.00053305	0.00159915	0.00159915	0.00142147	347	330	4	6	6	1	0.02881844	0.03458213	0.0259366	0.02785783
carcharodus_alceae	TRINITY_DN28010_c4_g1(+)	alceae.TRINITY_DN28010_c4_g1	NA	64	0	1	63	110	107	0	1	1	1	0.00909091	0.01818182	0.01818182	0.01666667	18	16	2	0	0	0	0.11111111	0.0	0.05555556	0.05555556
carcharodus_alceae	TRINITY_DN28011_c0_g2(+)	alceae.TRINITY_DN28011_c0_g2	NA	288	1	1	286	506	500	4	1	0	1	0.00790514	0.00197628	0.006917	0.00625824	106	99	4	2	1	0	0.04716981	0.02830189	0.03301887	0.0345912
carcharodus_alceae	TRINITY_DN28012_c1_g1(+)	alceae.TRINITY_DN28012_c1_g1	NA	380	0	2	378	706	706	0	0	0	0	0.0	0.0	0.0	0.0	195	187	0	5	0	3	0.0	0.02564103	0.02820513	0.02307692
carcharodus_alceae	TRINITY_DN28014_c0_g1(+)	alceae.TRINITY_DN28014_c0_g1	NA	565	0	1	564	1043	1042	1	0	0	0	0.00095877	0.0	0.00047939	0.00047939	289	273	4	3	6	3	0.03460208	0.03114187	0.03287197	0.03287197
carcharodus_alceae	TRINITY_DN28015_c0_g1(+)	alceae.TRINITY_DN28015_c0_g1	NA	520	0	0	520	951	948	1	1	0	1	0.00105152	0.00105152	0.00210305	0.00175254	255	235	9	8	1	2	0.03921569	0.03529412	0.04313725	0.04117647
carcharodus_alceae	TRINITY_DN28016_c5_g1(-)	alceae.TRINITY_DN28016_c5_g1	NA	15	0	1	14	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852	8	8	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN28016_c5_g2(-)	alceae.TRINITY_DN28016_c5_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
